[01:52:12]	matt saton has connected.
[02:06:23]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:06:30]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:06:31]	CCA.C17-GRID.i3.69192 entered observer.
[02:06:31]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:06:32]	CCA.C17-GRID.i3.69192 entered observer.
[02:06:35]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:06:38]	CCA.C17-GRID.i3.69192 entered observer.
[02:06:39]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:06:40]	CCA.C17-GRID.i3.69192 entered observer.
[02:06:45]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:06:47]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:07:17]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:08:47]	CCA.C17-GRID.i3.69192 entered observer.
[02:08:47]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:10:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:15:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:20:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:24:44]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:24:47]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:25:01]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:25:01]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:25:02]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:25:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:25:16]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:25:30]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:30:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:35:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:36:17]	CCA.C17-GRID.i3.69192 entered observer.
[02:40:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:41:41]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:41:52]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:44:57]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:45:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:45:33]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:46:40]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:46:43]	CCA.C17-GRID.i3.69192 entered observer.
[02:46:45]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:46:46]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2974][npc_zombie]'.
[02:46:47]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:46:51]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:19]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:22]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:23]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:29]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:38]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:50]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:47:52]	CCA.C17-GRID.i3.69192 entered observer.
[02:48:11]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:48:13]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:48:23]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:48:25]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:48:28]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2974][npc_zombie]'.
[02:48:31]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:48:34]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:48:36]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:48:38]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:49:51]	CCA.C17-GRID.i3.69192 entered observer.
[02:49:52]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:50:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:50:29]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2974][npc_zombie]'.
[02:50:33]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:13]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:15]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:17]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:20]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:22]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:24]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:51:24]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:27]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:51:27]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:51:35]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2974][npc_zombie]'.
[02:51:39]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2981][npc_zombie]'.
[02:51:42]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2979][npc_zombie]'.
[02:51:45]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2981][npc_zombie]'.
[02:51:47]	CCA.C17-GRID.i3.69192 entered observer.
[02:52:10]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:52:11]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[02:52:15]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:52:16]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2975][npc_zombie]'.
[02:52:20]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:27]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:29]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:31]	CCA.C17-GRID.i3.69192 entered observer.
[02:52:32]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:52:35]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:37]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:39]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:40]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:42]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:52:44]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:53:25]	CCA.C17-GRID.i3.69192 used command '/DoorSetHidden true'.
[02:53:35]	CCA.C17-GRID.i3.69192 used command '/CharGiveFlag grid pet'.
[02:54:23]	CCA.C17-GRID.i3.69192 destroyed a 'Empty Paint Can' #33052.
[02:54:44]	CCA.C17-GRID.i3.69192 used command '/DoorSetHidden false'.
[02:54:51]	CCA.C17-GRID.i3.69192 entered observer.
[02:55:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[02:55:38]	CCA.C17-GRID.i3.69192 used command '/DoorSetHidden false'.
[02:56:32]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:56:40]	CCA.C17-GRID.i3.69192 entered observer.
[02:56:45]	CCA.C17-GRID.i3.69192 destroyed a 'Cloth Scrap' #33054.
[02:57:28]	CCA.C17-GRID.i3.69192 exited observer at their location.
[02:57:32]	CCA.C17-GRID.i3.69192 used command '/DoorSetHidden false'.
[02:57:41]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[02:57:46]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:57:52]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:57:54]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:57:57]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:57:58]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:57:59]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:58:00]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:02]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:04]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:06]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:08]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:10]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:11]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:13]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:32]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2985][npc_zombie]'.
[02:58:32]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[02:58:36]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:38]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:53]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:54]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:58:59]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2988][npc_zombie]'.
[02:59:04]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:59:06]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:59:11]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:59:14]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:59:19]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:59:21]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[02:59:27]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[02:59:32]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[02:59:37]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[02:59:42]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[02:59:48]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[02:59:52]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[02:59:54]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:00:03]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:00:04]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:00:06]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:00:08]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:00:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[03:00:18]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2985][monster_bm_scientist]'.
[03:00:24]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:00:35]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2985][monster_bm_scientist]'.
[03:00:47]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2985][npc_citizen]'.
[03:00:59]	CCA.C17-GRID.i3.69192 entered observer.
[03:01:00]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:02:20]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_fastzombie]'.
[03:02:20]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2977][npc_zombie]'.
[03:02:21]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:02:23]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:02:44]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:46]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:49]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:51]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:53]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:55]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:56]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:02:58]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:00]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:01]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:07]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2977][npc_zombie]'.
[03:03:11]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:13]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:16]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:18]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:20]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:21]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:23]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:24]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:26]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:28]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:29]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:31]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:32]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:34]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:36]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:38]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:40]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:42]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:44]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:46]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:49]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:51]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:52]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:55]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:57]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:03:59]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:04:16]	CCA.C17-GRID.i3.69192 entered observer.
[03:04:19]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:04:26]	CCA.C17-GRID.i3.69192 entered observer.
[03:04:27]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:04:28]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2982][npc_zombie]'.
[03:04:34]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:04:41]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:04:43]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:04:47]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:05:00]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:05:02]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2982][npc_zombie]'.
[03:05:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[03:05:22]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2982][npc_zombie]'.
[03:05:25]	CCA.C17-GRID.i3.69192 entered observer.
[03:05:40]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:05:41]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:05:50]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:05:52]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:05:59]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:06:09]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:06:11]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:08:26]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:08:26]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:08:27]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2977][npc_zombie]'.
[03:08:31]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:08:48]	CCA.C17-GRID.i3.69192 entered observer.
[03:10:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[03:11:28]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:11:29]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:11:45]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:11:50]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:11:56]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:12:04]	CCA.C17-GRID.i3.69192 entered observer.
[03:12:14]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:12:15]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:12:57]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:13:17]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:23]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:41]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:13:51]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:52]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:54]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:55]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:57]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:13:59]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:14:04]	CCA.C17-GRID.i3.69192 entered observer.
[03:14:05]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:14:14]	CCA.C17-GRID.i3.69192 entered observer.
[03:14:16]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:14:17]	CCA.C17-GRID.i3.69192 entered observer.
[03:14:42]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:14:43]	CCA.C17-GRID.i3.69192 entered observer.
[03:14:43]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:14:44]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:14:46]	CCA.C17-GRID.i3.69192 entered observer.
[03:14:53]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:14:53]	CCA.C17-GRID.i3.69192 entered observer.
[03:14:56]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:15:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[03:15:14]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2972][npc_zombie]'.
[03:16:18]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:16:29]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2977][npc_zombie]'.
[03:16:31]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:16:37]	CCA.C17-GRID.i3.69192 entered observer.
[03:16:38]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:16:54]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2998][npc_zombie]'.
[03:17:21]	CCA.C17-GRID.i3.69192 entered observer.
[03:17:22]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:17:27]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:17:29]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:17:32]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:17:34]	CCA.C17-GRID.i3.69192 has taken 10 damage from npc_zombie.
[03:17:34]	npc_zombie has killed CCA.C17-GRID.i3.69192.
[03:17:42]	CCA.C17-GRID.i3.69192 entered observer.
[03:17:52]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:17:58]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:18:23]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:19:35]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2973][npc_zombie]'.
[03:19:38]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:20:03]	CCA.C17-GRID.i3.69192 entered observer.
[03:20:07]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:20:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[03:20:12]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2973][npc_zombie]'.
[03:20:18]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:21]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:22]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:24]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:28]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:30]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:31]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:37]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:39]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:41]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:20:42]	CCA.C17-GRID.i3.69192 entered observer.
[03:21:01]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:21:06]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2973][npc_zombie]'.
[03:21:07]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:21:16]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:21:17]	CCA.C17-GRID.i3.69192 has taken 5 damage from npc_headcrab.
[03:21:22]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:21:23]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:21:24]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:21:26]	CCA.C17-GRID.i3.69192 entered observer.
[03:21:27]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:21:33]	CCA.C17-GRID.i3.69192 entered observer.
[03:21:35]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:21:35]	CCA.C17-GRID.i3.69192 entered observer.
[03:21:37]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:21:41]	CCA.C17-GRID.i3.69192 has spawned a 'NPC [2973][npc_zombie]'.
[03:21:47]	CCA.C17-GRID.i3.69192 entered observer.
[03:21:48]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:21:49]	CCA.C17-GRID.i3.69192 entered observer.
[03:21:49]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:22:09]	CCA.C17-GRID.i3.69192 entered observer.
[03:25:12]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[03:25:23]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:25:25]	CCA.C17-GRID.i3.69192 entered observer.
[03:25:31]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:25:35]	CCA.C17-GRID.i3.69192 destroyed a 'Cloth Scrap' #33068.
[03:25:44]	CCA.C17-GRID.i3.69192 exited observer at their location.
[03:25:45]	CCA.C17-GRID.i3.69192 entered observer.
[03:25:45]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[03:25:46]	CCA.C17-GRID.i3.69192 exited observer at their location.
