[12:12:30]	matt saton has connected.
[13:03:29]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:03:32]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:03:40]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:04:01]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:04:03]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:04:05]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:04:08]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:04:37]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:07:01]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:07:02]	CCA.C14-GRID.i3.69192 entered observer.
[13:07:10]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:07:11]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:08:07]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:08:10]	CCA.C14-GRID.i3.69192 has spawned 'models/props_c17/oildrum001.mdl'.
[13:08:10]	CCA.C14-GRID.i3.69192 entered observer.
[13:08:11]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:08:15]	CCA.C14-GRID.i3.69192 has spawned 'models/props_c17/lampShade001a.mdl'.
[13:08:27]	CCA.C14-GRID.i3.69192 has spawned 'models/props_c17/pulleywheels_small01.mdl'.
[13:08:30]	CCA.C14-GRID.i3.69192 has spawned 'models/props_c17/pulleywheels_large01.mdl'.
[13:08:40]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:08:49]	CCA.C14-GRID.i3.69192 has spawned 'models/props_c17/pulleywheels_small01.mdl'.
[13:11:26]	CCA.C14-GRID.i3.69192 entered observer.
[13:11:27]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:11:27]	CCA.C14-GRID.i3.69192 entered observer.
[13:11:29]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:11:39]	CCA.C14-GRID.i3.69192 entered observer.
[13:11:40]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:12:59]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:13:03]	CCA.C14-GRID.i3.69192 entered observer.
[13:13:07]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:13:31]	CCA.C14-GRID.i3.69192 entered observer.
[13:13:31]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:13:32]	CCA.C14-GRID.i3.69192 entered observer.
[13:13:40]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:13:41]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:13:43]	CCA.C14-GRID.i3.69192 entered observer.
[13:15:09]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:15:11]	CCA.C14-GRID.i3.69192 entered observer.
[13:16:33]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:16:34]	CCA.C14-GRID.i3.69192 entered observer.
[13:16:56]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:17:00]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:17:02]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:17:08]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:17:12]	CCA.C14-GRID.i3.69192 used command '/ViewData grid'.
[13:17:16]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:17:16]	CCA.C14-GRID.i3.69192 entered observer.
[13:17:17]	PhilipIsBored has connected.
[13:18:12]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:18:13]	CCA.C14-GRID.i3.69192 entered observer.
[13:18:14]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:18:23]	[OOC] CCA.C14-GRID.i3.69192: not sure if you can see this thorugh the cahracter creation but
[13:18:28]	[OOC] CCA.C14-GRID.i3.69192: Welcome, Phillip!
[13:18:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:19:29]	PhilipIsBored created the character 'Arno 'Amadi' Jabal'
[13:19:29]	Arno 'Amadi' Jabal has gained a 'Suitcase' #18643.
[13:19:29]	Arno 'Amadi' Jabal has gained a 'Relocation Coupon' #18644.
[13:19:29]	PhilipIsBored loaded the character 'Arno 'Amadi' Jabal'
[13:19:34]	[OOC] CCA.C14-GRID.i3.69192: Welcome, Philip!
[13:19:35]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden true'.
[13:19:36]	[OOC] CCA.C14-GRID.i3.69192: well, arno
[13:20:07]	[OOC] CCA.C14-GRID.i3.69192: Great to have you! We have the /content and /discord commands, so if you need either of those, there theyare
[13:20:07]	[OOC] Arno 'Amadi' Jabal: Hey. Is there biotic applications and is joining civil protection handled icly or oocly?
[13:20:25]	[OOC] CCA.C14-GRID.i3.69192: it's handled exclusively ICly atm
[13:20:33]	[OOC] CCA.C14-GRID.i3.69192: we do biotic applications but we're getting those set up, ngl
[13:20:52]	Arno 'Amadi' Jabal used command '/Discord'.
[13:21:15]	[OOC] Arno 'Amadi' Jabal: I will rejoin, getting content
[13:21:17]	Arno 'Amadi' Jabal used command '/Content'.
[13:21:23]	[OOC] CCA.C14-GRID.i3.69192: alright, see you thne
[13:21:25]	CCA.C14-GRID.i3.69192 used command '/ViewData arno'.
[13:21:38]	PhilipIsBored (STEAM_0:0:38537787) has disconnected.
[13:23:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:24:52]	CCA.C14-GRID.i3.69192 ran 'drop' on item 'Relocation Coupon' (#18488)
[13:24:52]	CCA.C14-GRID.i3.69192 has lost a 'Relocation Coupon' #18488.
[13:25:31]	CCA.C14-GRID.i3.69192 entered observer.
[13:25:36]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:25:37]	CCA.C14-GRID.i3.69192 entered observer.
[13:25:37]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:25:38]	sicko mamba has connected.
[13:25:45]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:25:52]	CCA.C14-GRID.i3.69192 destroyed a 'Citizen ID' #18645.
[13:26:46]	CCA.C14-GRID.i3.69192 used command '/ToggleRaise'.
[13:26:49]	CCA.C14-GRID.i3.69192 destroyed a 'Citizen ID' #18646.
[13:26:51]	CCA.C14-GRID.i3.69192 entered observer.
[13:26:52]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:28:19]	CCA.C14-GRID.i3.69192 used command '/ViewCamera'.
[13:28:25]	CCA.C14-GRID.i3.69192 used command '/ViewCamera'.
[13:28:30]	CCA.C14-GRID.i3.69192 used command '/ViewCamera'.
[13:28:33]	CCA.C14-GRID.i3.69192 used command '/ViewCamera'.
[13:28:34]	sicko mamba created the character 'Whong Pow'
[13:28:34]	Whong Pow has gained a 'Suitcase' #18645.
[13:28:34]	Whong Pow has gained a 'Relocation Coupon' #18646.
[13:28:34]	sicko mamba loaded the character 'Whong Pow'
[13:28:37]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden true'.
[13:28:39]	[OOC] CCA.C14-GRID.i3.69192: Welcome, Whong!
[13:28:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:28:51]	[OOC] Whong Pow: thank you
[13:28:54]	[OOC] CCA.C14-GRID.i3.69192: If you need the content or the discord, we have the commands for both of those
[13:29:08]	Whong Pow ran 'drop' on item 'Relocation Coupon' (#18646)
[13:29:08]	Whong Pow has lost a 'Relocation Coupon' #18646.
[13:29:14]	CCA.C14-GRID.i3.69192 ran 'take' on item 'Relocation Coupon' (#18646)
[13:29:14]	CCA.C14-GRID.i3.69192 has gained a 'Relocation Coupon' #18646.
[13:29:29]	CCA.C14-GRID.i3.69192 ran 'take' on item 'Citizen ID' (#18647)
[13:29:29]	CCA.C14-GRID.i3.69192 has gained a 'Citizen ID' #18647.
[13:29:34]	CCA.C14-GRID.i3.69192 ran 'drop' on item 'Citizen ID' (#18647)
[13:29:34]	CCA.C14-GRID.i3.69192 has lost a 'Citizen ID' #18647.
[13:29:38]	Whong Pow ran 'take' on item 'Citizen ID' (#18647)
[13:29:38]	Whong Pow has gained a 'Citizen ID' #18647.
[13:29:58]	CCA.C14-GRID.i3.69192 entered observer.
[13:30:48]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:30:59]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2626][npc_combine_camera]'.
[13:31:21]	CCA.C14-GRID.i3.69192 entered observer.
[13:31:59]	[OOC] Whong Pow: does this server have a formum
[13:32:02]	CCA.C14-GRID.i3.69192 used command '/DoorSetTitle 'Dorilsk Apartments"'.
[13:32:18]	[OOC] CCA.C14-GRID.i3.69192: we're actually phasing out forums and trying to migrate all the applications and ugides and info into our discord server
[13:32:29]	[OOC] CCA.C14-GRID.i3.69192: via our bot and other stuff
[13:32:33]	CCA.C14-GRID.i3.69192 used command '/DoorSetTitle 'Dorilsk Apartments"'.
[13:32:34]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden false'.
[13:32:35]	[OOC] Whong Pow: whats the discord
[13:32:36]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden false'.
[13:32:37]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden false'.
[13:32:44]	CCA.C14-GRID.i3.69192 used command '/Discord'.
[13:32:51]	[OOC] CCA.C14-GRID.i3.69192: you can get a link with/ discord
[13:32:55]	[OOC] CCA.C14-GRID.i3.69192: /discord*
[13:33:01]	Whong Pow used command '/Discord'.
[13:33:06]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:33:10]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2626][npc_combine_camera]'.
[13:33:20]	CCA.C14-GRID.i3.69192 entered observer.
[13:33:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:34:01]	Whong Pow used command '/Discord'.
[13:36:56]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:36:57]	CCA.C14-GRID.i3.69192 entered observer.
[13:36:59]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:37:01]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2635][npc_combine_camera]'.
[13:37:05]	sicko mamba (STEAM_0:0:537995060) has disconnected.
[13:37:13]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2621][npc_combine_camera]'.
[13:38:18]	CCA.C14-GRID.i3.69192 entered observer.
[13:38:19]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:38:21]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2627][npc_combine_camera]'.
[13:38:27]	CCA.C14-GRID.i3.69192 entered observer.
[13:38:31]	PhilipIsBored has connected.
[13:38:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:38:41]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:38:42]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2640][npc_combine_camera]'.
[13:38:48]	CCA.C14-GRID.i3.69192 entered observer.
[13:38:54]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:38:58]	CCA.C14-GRID.i3.69192 entered observer.
[13:39:05]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:39:08]	CCA.C14-GRID.i3.69192 has spawned a 'NPC [2643][npc_combine_camera]'.
[13:39:18]	PhilipIsBored loaded the character 'Arno 'Amadi' Jabal'
[13:39:19]	CCA.C14-GRID.i3.69192 entered observer.
[13:39:27]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:39:30]	[OOC] Arno 'Amadi' Jabal: Is the owner on the server right now?
[13:39:30]	[OOC] CCA.C14-GRID.i3.69192: wecloem back!
[13:39:31]	CCA.C14-GRID.i3.69192 ran 'drop' on item 'Relocation Coupon' (#18646)
[13:39:31]	CCA.C14-GRID.i3.69192 has lost a 'Relocation Coupon' #18646.
[13:39:35]	[OOC] CCA.C14-GRID.i3.69192: You're speaking to him
[13:39:49]	Arno 'Amadi' Jabal used command '/PM cca I made a 15 dollar donation, as I said in the discord but I dont know if you've seen it yet'.
[13:40:01]	Arno 'Amadi' Jabal used command '/PM cca This seems like a promising server'.
[13:40:16]	CCA.C14-GRID.i3.69192 used command '/PM arno Thank you! I'll take a look at the donation history, one second'.
[13:40:34]	Arno 'Amadi' Jabal used command '/PM cca take your time'.
[13:40:53]	[OOC] CCA.C14-GRID.i3.69192: no idea why we're PMing, we're the only ones on lmao
[13:41:06]	[OOC] CCA.C14-GRID.i3.69192: It went through, thank you for the donation! I'll get you your whitelists
[13:41:13]	CCA.C14-GRID.i3.69192 used command '/PlyWhitelist arno xen'.
[13:41:18]	CCA.C14-GRID.i3.69192 used command '/PlyWhitelist arno anc'.
[13:41:29]	CCA.C14-GRID.i3.69192 used command '/PlyWhitelist arno bird'.
[13:41:38]	CCA.C14-GRID.i3.69192 used command '/PlyWhitelist arno synthetic'.
[13:41:47]	CCA.C14-GRID.i3.69192 used command '/CharGiveFlag arno pet'.
[13:42:01]	[OOC] Arno 'Amadi' Jabal: Alright, thank you! I will be right back, I need to help my mum with something real quick.
[13:42:10]	[OOC] CCA.C14-GRID.i3.69192: alrighty
[13:42:30]	[OOC] Arno 'Amadi' Jabal: The reason why I was pming was because I thought there was an OOC cooldown XD
[13:42:44]	[OOC] CCA.C14-GRID.i3.69192: lmao
[13:42:51]	[OOC] CCA.C14-GRID.i3.69192: nah, we don't do that unless it gets out of control like
[13:42:57]	[OOC] CCA.C14-GRID.i3.69192: to the point where it disrupts roleplay
[13:43:37]	[OOC] CCA.C14-GRID.i3.69192: also, you'll see that it doesn't seem like you have a lot of whitelists, but it's because we compress different types of things into factions
[13:43:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:43:46]	[OOC] CCA.C14-GRID.i3.69192: so the combine ancillary commission is stalker and cremator
[13:43:53]	[OOC] CCA.C14-GRID.i3.69192: overwatch synthetic arm is your hunter
[13:43:59]	[OOC] CCA.C14-GRID.i3.69192: xenian is pretty self explanatory
[13:44:14]	[OOC] CCA.C14-GRID.i3.69192: and bird is your advisor whitelsit
[13:44:22]	[OOC] Arno 'Amadi' Jabal: I was very suprised whenever I saw the donation perk list because I was in a server where they were charging 20 dollars for slave vort, because apparently applications didn't prove roleplay ability.
[13:44:30]	[OOC] Arno 'Amadi' Jabal: Oh, I see. That sounds like a nice system
[13:44:46]	[OOC] CCA.C14-GRID.i3.69192: thank you, i programmed them in myself. when you set a char's class in those factions it'll set your name and stuff automatically. magical
[13:44:56]	[OOC] CCA.C14-GRID.i3.69192: yeah, we don't like putting anything like that in donator perks
[13:44:58]	[OOC] CCA.C14-GRID.i3.69192: we used to
[13:44:59]	[OOC] CCA.C14-GRID.i3.69192: but then uh
[13:45:16]	[OOC] CCA.C14-GRID.i3.69192: we realized combine assassin as a $15 donator perk was probably one of the stupidest decisions we've ever made
[13:45:47]	[OOC] Arno 'Amadi' Jabal: I had one question about Hunter and Cremator.
[13:45:50]	[OOC] CCA.C14-GRID.i3.69192: shoot
[13:46:01]	CCA.C14-GRID.i3.69192 entered observer.
[13:46:03]	[OOC] Arno 'Amadi' Jabal: They wont be allowed to leave the nexus unless theres an event or they're called for right?
[13:46:17]	[OOC] CCA.C14-GRID.i3.69192: hunters, correct, cremators, no, they can just vibe out in the streets any time
[13:46:34]	[OOC] Arno 'Amadi' Jabal: Oh, right. I just wanted to clear that up before I got shouted at for leaving nexus or something
[13:46:37]	[OOC] Arno 'Amadi' Jabal: Lol
[13:46:43]	[OOC] CCA.C14-GRID.i3.69192: we used to be on city 8 where hunter whitelist was way more useful becuase we had the outlands
[13:46:56]	[OOC] CCA.C14-GRID.i3.69192: now it's uh
[13:46:58]	[OOC] CCA.C14-GRID.i3.69192: not as productive
[13:47:07]	[OOC] Arno 'Amadi' Jabal: I don't really like City-8, its a bit small
[13:47:10]	[OOC] Arno 'Amadi' Jabal: Ive never been on this map 
[13:47:15]	[OOC] Arno 'Amadi' Jabal: So I have to learn it
[13:47:24]	[OOC] CCA.C14-GRID.i3.69192: yeah, that's why we switched off of it. it's a cool map in concept, but it's fucked for rebelRP
[13:47:34]	[OOC] CCA.C14-GRID.i3.69192: yeah, it's a lesser used one but we love it
[13:47:44]	[OOC] CCA.C14-GRID.i3.69192: it's got a QZ in it, built into the map
[13:47:52]	[OOC] Arno 'Amadi' Jabal: Sounds neat
[13:48:02]	[OOC] CCA.C14-GRID.i3.69192: instead of having one massive nexus it actually has like three ocmbine buildings throughout the city
[13:48:04]	[OOC] CCA.C14-GRID.i3.69192: it's really neat
[13:48:22]	[OOC] CCA.C14-GRID.i3.69192: and then as part of your $10 donator perks you get to choose to have CWU on your char. since you haven't gotten your ID yet, would you like this char to be CWU?
[13:48:35]	[OOC] Arno 'Amadi' Jabal: Sure thing
[13:48:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:48:46]	[OOC] CCA.C14-GRID.i3.69192: alright, which branch? medical, factory, or commerece?
[13:48:49]	[OOC] CCA.C14-GRID.i3.69192: commerce*
[13:48:57]	[OOC] CCA.C14-GRID.i3.69192: commerce includes restaurants as well
[13:48:59]	[OOC] Arno 'Amadi' Jabal: Can you explain them for me? Im a little bit slow when it comes to CWU branches
[13:49:15]	[OOC] Arno 'Amadi' Jabal: I know medical and factory but whats commerece?
[13:49:32]	[OOC] CCA.C14-GRID.i3.69192: commerce is basically anything that involves exchanging tokens for shit
[13:49:41]	[OOC] CCA.C14-GRID.i3.69192: so bars, restaurants, general stores, hot dog stands
[13:49:55]	[OOC] Arno 'Amadi' Jabal: Oh, I see.
[13:50:05]	[OOC] Arno 'Amadi' Jabal: I guess I would like to be commerce then
[13:50:09]	[OOC] CCA.C14-GRID.i3.69192: alright, great
[13:50:11]	[OOC] CCA.C14-GRID.i3.69192: we need that lmao
[13:50:16]	[OOC] Arno 'Amadi' Jabal: Also, I was just checking out my whitelists
[13:50:27]	CCA.C14-GRID.i3.69192 used command '/CharSetBodygroup arno torso 13'.
[13:50:29]	[OOC] Arno 'Amadi' Jabal: Is the bird supposed to have a vortigaunt model when you click on it?
[13:50:31]	CCA.C14-GRID.i3.69192 used command '/CharSetBodygroup arno torso 12'.
[13:50:35]	[OOC] CCA.C14-GRID.i3.69192: it is not, i am uh
[13:50:38]	[OOC] CCA.C14-GRID.i3.69192: como se dice
[13:50:42]	[OOC] CCA.C14-GRID.i3.69192: estupido
[13:50:47]	[OOC] CCA.C14-GRID.i3.69192: nobody gets on bird lmao
[13:50:54]	[OOC] CCA.C14-GRID.i3.69192: give me one sec to fix that
[13:51:19]	[OOC] Arno 'Amadi' Jabal: And for some reason, I think it might be on my end, but whitelists like synthetic have the HL1 Gordon Freeman model
[13:51:29]	[OOC] Arno 'Amadi' Jabal: Do you have any idea how i could fix that?
[13:52:04]	[OOC] CCA.C14-GRID.i3.69192: no, that's normal. it's like that until you get your class set
[13:52:11]	[OOC] CCA.C14-GRID.i3.69192: same reason it has the name AWAITING ASSIGNMENT
[13:52:18]	[OOC] Arno 'Amadi' Jabal: Oh, okay.
[13:52:33]	[OOC] CCA.C14-GRID.i3.69192: once you get on the char, i or another staff member will set your class, and your mode land name will be set automagically
[13:53:15]	CCA.C14-GRID.i3.69192 used command '/CharSetBodygroup arno legs 1'.
[13:53:41]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:53:52]	PhilipIsBored created the character 'AWAITING ASSIGNMENT'
[13:53:58]	PhilipIsBored loaded the character 'AWAITING ASSIGNMENT'
[13:54:29]	[OOC] CCA.C14-GRID.i3.69192: lag spike
[13:54:54]	[OOC] AWAITING ASSIGNMENT: This will be my hunter character
[13:55:32]	CCA.C14-GRID.i3.69192 used command '/CharSetClass ass hunter'.
[13:55:44]	CCA.C14-GRID.i3.69192 used command '/CharSetName hnt OSA.S14-HNT.54642'.
[13:56:24]	CCA.C14-GRID.i3.69192 used command '/CharDesc'.
[13:56:31]	CCA.C14-GRID.i3.69192 used command '/CharDesc 6'0" | GRID i3 Armband | Deep Vocoder | Clean, White, Near-Factory New Mask | Stunstick on Utility Belt | 9mm Holstered'.
[13:56:42]	[OOC] OSA.S14-HNT.54642: I'm gonna make my cremator too if you dont mind
[13:56:49]	[OOC] CCA.C14-GRID.i3.69192: not at all, by all means
[13:57:48]	[OOC] OSA.S14-HNT.54642: Also, (sorry for yet another question), but theres a lot of stuff you get with supporter. Do I make seperate characters for all that stuff?
[13:57:56]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:57:58]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:57:59]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:00]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:01]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:03]	[OOC] CCA.C14-GRID.i3.69192: affirmative
[13:58:03]	CCA.C14-GRID.i3.69192 entered observer.
[13:58:05]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:58:10]	CCA.C14-GRID.i3.69192 used command '/SpawnRemove 5'.
[13:58:10]	[OOC] OSA.S14-HNT.54642: Ah, epic
[13:58:12]	CCA.C14-GRID.i3.69192 used command '/SpawnRemove 15'.
[13:58:18]	CCA.C14-GRID.i3.69192 used command '/SpawnRemove 25'.
[13:58:20]	CCA.C14-GRID.i3.69192 used command '/SpawnRemove 35'.
[13:58:23]	CCA.C14-GRID.i3.69192 used command '/SpawnRemove 45'.
[13:58:24]	CCA.C14-GRID.i3.69192 used command '/SpawnRemove 50'.
[13:58:25]	CCA.C14-GRID.i3.69192 entered observer.
[13:58:31]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:58:32]	CCA.C14-GRID.i3.69192 entered observer.
[13:58:33]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:58:35]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:35]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:36]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:37]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:38]	CCA.C14-GRID.i3.69192 entered observer.
[13:58:38]	CCA.C14-GRID.i3.69192 exited observer at their location.
[13:58:39]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:40]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:40]	CCA.C14-GRID.i3.69192 used command '/SpawnAdd anc'.
[13:58:59]	CCA.C14-GRID.i3.69192 entered observer.
[13:59:24]	PhilipIsBored created the character 'AWAITING ASSIGNMENT'
[13:59:29]	PhilipIsBored loaded the character 'AWAITING ASSIGNMENT'
[13:59:37]	CCA.C14-GRID.i3.69192 used command '/CharSetClass ass crm'.
[13:59:39]	[OOC] AWAITING ASSIGNMENT: Cremator 
[13:59:40]	CCA.C14-GRID.i3.69192 has gained 10 tokens.
[13:59:40]	CCA.C14-GRID.i3.69192 used command '/CharSetClass ass cremator'.
[13:59:46]	[OOC] CAC.C08-CRM.64299: Thanks
[13:59:57]	CCA.C14-GRID.i3.69192 used command '/CharSetModel crm models/cdpmator.mdl'.
[13:59:58]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden true'.
[14:00:02]	[OOC] CCA.C14-GRID.i3.69192: there, sexy dpfilms model
[14:00:16]	[OOC] CAC.C08-CRM.64299: That's an error for me for some reason, and I have the content pack
[14:00:17]	CCA.C14-GRID.i3.69192 used command '/CharSetName crm CAC.C14-CRM.64299'.
[14:00:20]	[OOC] CCA.C14-GRID.i3.69192: hold on
[14:00:21]	CCA.C14-GRID.i3.69192 has spawned 'models/cdpmator.mdl'.
[14:00:30]	[OOC] CCA.C14-GRID.i3.69192: did you restart your game?
[14:00:40]	[OOC] CAC.C14-CRM.64299: Yes, I did
[14:00:57]	[OOC] CAC.C14-CRM.64299: I may delete all my addons and then reinstall the content, maybe some didnt install due to lack of space?
[14:02:36]	PhilipIsBored (STEAM_0:0:38537787) has disconnected (timed out).
[14:04:06]	CCA.C14-GRID.i3.69192 exited observer at their location.
[14:04:08]	CCA.C14-GRID.i3.69192 entered observer.
