[13:07:54]	matt saton has connected.
[17:05:46]	Joseph Kimsler exited observer at their location.
[17:05:47]	Joseph Kimsler entered observer.
[17:06:04]	Joseph Kimsler exited observer at their location.
[17:06:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:06:11]	Joseph Kimsler entered observer.
[17:06:38]	CCA.C17-HELIX.i5.50299 ran 'View' on item 'Notepad' (#6610)
[17:06:43]	CCA.C17-HELIX.i5.50299 ran 'View' on item 'Notepad' (#6919)
[17:06:49]	Joseph Kimsler entered observer.
[17:06:50]	Joseph Kimsler entered observer.
[17:06:51]	Joseph Kimsler exited observer at their location.
[17:06:51]	Joseph Kimsler entered observer.
[17:06:51]	CCA.C17-HELIX.i5.50299 destroyed a 'Notepad' #6610.
[17:06:53]	CCA.C17-HELIX.i5.50299 destroyed a 'Notepad' #6919.
[17:06:55]	Joseph Kimsler exited observer at their location.
[17:06:58]	Joseph Kimsler entered observer.
[17:07:01]	Joseph Kimsler exited observer at their location.
[17:07:03]	Joseph Kimsler entered observer.
[17:11:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:11:14]	Joseph Kimsler exited observer at their location.
[17:11:15]	Joseph Kimsler entered observer.
[17:11:29]	Joseph Kimsler exited observer at their location.
[17:11:29]	Joseph Kimsler entered observer.
[17:11:36]	Joseph Kimsler exited observer at their location.
[17:11:37]	Joseph Kimsler entered observer.
[17:11:43]	Joseph Kimsler exited observer at their location.
[17:11:44]	Joseph Kimsler entered observer.
[17:15:12]	Joseph Kimsler exited observer at their location.
[17:15:14]	Joseph Kimsler entered observer.
[17:15:15]	Joseph Kimsler exited observer at their location.
[17:15:24]	Joseph Kimsler entered observer.
[17:15:26]	Joseph Kimsler exited observer at their location.
[17:15:26]	Joseph Kimsler entered observer.
[17:15:30]	Joseph Kimsler exited observer at their location.
[17:15:31]	Joseph Kimsler entered observer.
[17:15:57]	Joseph Kimsler exited observer at their location.
[17:16:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:20:18]	Joseph Kimsler entered observer.
[17:20:25]	Joseph Kimsler exited observer at their location.
[17:20:26]	Joseph Kimsler entered observer.
[17:21:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:21:18]	CCA.C17-HELIX.i5.50299 used command '/ViewData joseph'.
[17:22:21]	Joseph Kimsler exited observer at their location.
[17:22:22]	Joseph Kimsler entered observer.
[17:24:08]	Joseph Kimsler exited observer at their location.
[17:24:09]	Ollie Garner has connected.
[17:24:09]	Joseph Kimsler entered observer.
[17:24:40]	Joseph Kimsler exited observer at their location.
[17:24:42]	Joseph Kimsler entered observer.
[17:24:43]	Joseph Kimsler exited observer at their location.
[17:24:43]	Joseph Kimsler entered observer.
[17:26:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:27:16]	CCA.C17-HELIX.i5.50299 used command '/ViewData kimsler'.
[17:27:35]	Ollie Garner loaded the character 'CCA.C08-UNION.i3.33698'
[17:28:07]	CCA.C17-HELIX.i5.50299 used command '/ViewData kimsler'.
[17:28:16]	CCA.C08-UNION.i3.33698 ran 'Apply' on item 'Health Vial' (#7167)
[17:28:57]	CCA.C17-HELIX.i5.50299 used command '/ViewData Kimsler'.
[17:31:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:32:35]	CCA.C08-UNION.i3.33698 has gained 10 tokens.
[17:32:58]	CCA.C08-UNION.i3.33698 used the 'Armory Operator' vendor.
[17:33:02]	CCA.C08-UNION.i3.33698 has lost 40 tokens.
[17:33:02]	CCA.C08-UNION.i3.33698 has gained a 'Health Vial' #7181.
[17:33:08]	Ollie Garner (STEAM_0:1:52892973) has disconnected.
[17:36:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:40:10]	Ollie Garner has connected.
[17:41:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:45:10]	Ollie Garner loaded the character 'CCA.C08-UNION.i3.33698'
[17:45:17]	[OOC] CCA.C08-UNION.i3.33698: YO
[17:45:20]	[OOC] CCA.C17-HELIX.i5.50299: yes
[17:45:20]	[OOC] CCA.C08-UNION.i3.33698: *Yo.
[17:45:47]	[OOC] CCA.C17-HELIX.i5.50299: bruh I'm writing my backstory for helix
[17:45:50]	[OOC] CCA.C08-UNION.i3.33698: Fuck, still laggin
[17:45:55]	[OOC] CCA.C17-HELIX.i5.50299: I already did Franz
[17:46:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:46:06]	Mchicken has connected.
[17:46:08]	[OOC] CCA.C08-UNION.i3.33698: Nice
[17:46:43]	[OOC] CCA.C17-HELIX.i5.50299: It covers all of the events that my character  had been through as well as before Combine life.
[17:46:50]	[OOC] CCA.C08-UNION.i3.33698: Ah.
[17:47:12]	[OOC] CCA.C08-UNION.i3.33698: Fuckin hell, I dunno why my internet is dying
[17:49:09]	[OOC] CCA.C17-HELIX.i5.50299: f
[17:49:47]	[OOC] CCA.C08-UNION.i3.33698: Okay, time to rejoin later
[17:49:50]	Ollie Garner (STEAM_0:1:52892973) has disconnected.
[17:50:17]	FB|| light ROOM has connected.
[17:51:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:53:20]	FB|| light ROOM loaded the character 'Mitchell Lazarus'
[17:53:31]	[OOC] Mitchell Lazarus: Hello comrades.
[17:54:41]	FB|| light ROOM loaded the character 'Ethan King'
[17:56:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[17:56:31]	Mchicken loaded the character 'Fred Chick'
[17:56:44]	Mchicken loaded the character 'OTA.CO8-PHANTOM.OWC.02932'
[17:57:22]	Ethan King ran 'Listen' on item 'Hybrid Radio' (#5926)
[17:58:44]	OTA.CO8-PHANTOM.OWC.02932 ran 'EquipUn' on item 'Combine Sniper Rifle' (#7143)
[17:59:00]	OTA.CO8-PHANTOM.OWC.02932 used command '/Radio unit going on duty 10-8'.
[17:59:38]	FB|| light ROOM loaded the character 'Mitchell Lazarus'
[18:01:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:01:44]	OTA.CO8-PHANTOM.OWC.02932 has gained 40 tokens.
[18:01:53]	Mitchell Lazarus opened the '' #909 container.
[18:02:01]	OTA.CO8-PHANTOM.OWC.02932 ran 'Apply' on item 'Health Vial' (#7105)
[18:02:02]	OTA.CO8-PHANTOM.OWC.02932 ran 'Equip' on item 'Grenade' (#7126)
[18:02:04]	Mitchell Lazarus closed the '' #909 container.
[18:02:05]	Mitchell Lazarus opened the '' #909 container.
[18:02:08]	Mitchell Lazarus closed the '' #909 container.
[18:02:33]	Mchicken loaded the character 'Bird'
[18:03:40]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:41]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:42]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:43]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:44]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:45]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:45]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:46]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:47]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:48]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:49]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:50]	CCA.C17-HELIX.i5.50299 has taken 5 damage from Bird.
[18:03:58]	Bird has taken 6 damage from Mitchell Lazarus.
[18:04:02]	Bird has taken 6 damage from Mitchell Lazarus.
[18:04:05]	Bird has taken 6 damage from Mitchell Lazarus.
[18:04:07]	Bird has taken 6 damage from Mitchell Lazarus.
[18:04:16]	Bird has taken 6 damage from Mitchell Lazarus.
[18:06:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:06:26]	Bird has taken 27 damage from worldspawn.
[18:07:11]	Bird has taken 250 damage from trigger_hurt.
[18:07:11]	trigger_hurt has killed Bird.
[18:07:27]	Bird has taken 7 damage from worldspawn.
[18:08:18]	[LOOC] Mitchell Lazarus: Love how you opened a door.
[18:08:57]	Mitchell Lazarus used command '/ActLean'.
[18:10:17]	Mitchell Lazarus used command '/ExitAct'.
[18:11:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:11:40]	[OOC] CCA.C17-HELIX.i5.50299: back
[18:12:03]	[LOOC] Mitchell Lazarus: How did you get out of that building.
[18:12:08]	[LOOC] Mitchell Lazarus: Your a fuckin bird
[18:12:18]	[OOC] Mitchell Lazarus: WB
[18:12:46]	Mitchell Lazarus used command '/ActLean'.
[18:13:14]	Mitchell Lazarus used command '/ExitAct'.
[18:13:55]	[OOC] Mitchell Lazarus: That moment you leave right before CP tryouts begin.
[18:14:32]	[LOOC] Mitchell Lazarus: Fuckin stop, A bird would never follow someone like this.
[18:14:44]	Mitchell Lazarus opened the '' #909 container.
[18:14:46]	Mitchell Lazarus closed the '' #909 container.
[18:16:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:17:06]	[OOC] Mitchell Lazarus: Lag spike?
[18:17:10]	[OOC] Bird: no
[18:17:37]	FB|| light ROOM loaded the character 'Ethan King'
[18:17:38]	Mchicken (STEAM_0:0:143523274) has disconnected.
[18:21:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:25:39]	Ethan King opened the '' #956 container.
[18:25:45]	Ethan King closed the '' #956 container.
[18:26:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:26:11]	Joseph Kimsler exited observer at their location.
[18:26:11]	Joseph Kimsler entered observer.
[18:26:12]	Joseph Kimsler exited observer at their location.
[18:26:20]	Joseph Kimsler entered observer.
[18:27:08]	Joseph Kimsler exited observer at their location.
[18:27:09]	Joseph Kimsler entered observer.
[18:27:25]	Joseph Kimsler has spawned a 'Entity [2893][pfx8_01]'.
[18:27:36]	Joseph Kimsler exited observer at their location.
[18:27:48]	Joseph Kimsler has spawned a 'Entity [2902][mr_effect82]'.
[18:27:54]	Joseph Kimsler has spawned a 'Entity [2896][mr_effect57]'.
[18:27:55]	Joseph Kimsler entered observer.
[18:27:59]	Joseph Kimsler has spawned a 'Entity [2902][mr_effect57]'.
[18:28:03]	Joseph Kimsler has spawned a 'Entity [2903][mr_effect57]'.
[18:28:06]	Joseph Kimsler has spawned a 'Entity [2906][mr_effect57]'.
[18:28:10]	Joseph Kimsler has spawned a 'Entity [2903][mr_effect57]'.
[18:28:14]	Joseph Kimsler has spawned a 'Entity [2905][mr_effect57]'.
[18:28:17]	Joseph Kimsler has spawned a 'Entity [2906][mr_effect57]'.
[18:28:19]	Joseph Kimsler has spawned a 'Entity [2907][mr_effect57]'.
[18:28:26]	FB|| light ROOM loaded the character 'Mitchell Lazarus'
[18:28:29]	Joseph Kimsler has spawned a 'Entity [2903][mr_effect1]'.
[18:28:35]	Joseph Kimsler exited observer at their location.
[18:28:36]	[OOC] CCA.C17-HELIX.i5.50299: q iz bak
[18:28:44]	Joseph Kimsler entered observer.
[18:28:50]	[OOC] Joseph Kimsler: he's in the vc
[18:28:59]	Mitchell Lazarus used command '/ActLean'.
[18:29:08]	Joseph Kimsler used command '/ToggleRaise'.
[18:29:47]	Joseph Kimsler exited observer at their location.
[18:29:56]	Mitchell Lazarus used command '/ExitAct'.
[18:30:53]	Joseph Kimsler entered observer.
[18:31:03]	Joseph Kimsler exited observer at their location.
[18:31:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:32:00]	Joseph Kimsler entered observer.
[18:32:04]	Joseph Kimsler exited observer at their location.
[18:32:15]	Joseph Kimsler entered observer.
[18:32:25]	Joseph Kimsler entered observer.
[18:33:13]	Joseph Kimsler exited observer at their location.
[18:33:59]	Mitchell Lazarus used command '/ActLean'.
[18:34:01]	Joseph Kimsler entered observer.
[18:34:03]	Joseph Kimsler exited observer at their location.
[18:36:04]	Mchicken has connected.
[18:36:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:36:08]	Joseph Kimsler entered observer.
[18:36:10]	Joseph Kimsler exited observer at their location.
[18:36:29]	Joseph Kimsler entered observer.
[18:36:34]	Joseph Kimsler exited observer at their location.
[18:36:35]	Joseph Kimsler entered observer.
[18:36:45]	CCA.C17-HELIX.i5.50299 used the 'Armory Operator' vendor.
[18:36:46]	Mchicken loaded the character 'big cockroach'
[18:37:28]	Joseph Kimsler used command '/ToggleRaise'.
[18:38:03]	CCA.C17-HELIX.i5.50299 used the 'Armory Operator' vendor.
[18:38:06]	Joseph Kimsler exited observer at their location.
[18:38:07]	Joseph Kimsler entered observer.
[18:38:08]	Joseph Kimsler exited observer at their location.
[18:38:19]	Joseph Kimsler entered observer.
[18:38:57]	Mitchell Lazarus used command '/ExitAct'.
[18:39:15]	Joseph Kimsler entered observer.
[18:39:16]	Joseph Kimsler entered observer.
[18:39:28]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:39:28]	CCA.C17-HELIX.i5.50299 has gained a 'Bandage' #7182.
[18:39:37]	Joseph Kimsler entered observer.
[18:39:50]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:39:50]	CCA.C17-HELIX.i5.50299 has gained a 'Bandage' #7183.
[18:39:51]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:39:51]	CCA.C17-HELIX.i5.50299 has gained a 'Bandage' #7184.
[18:39:51]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:39:51]	CCA.C17-HELIX.i5.50299 has gained a 'Bandage' #7185.
[18:39:55]	CCA.C17-HELIX.i5.50299 used the 'Armory Operator' vendor.
[18:40:16]	matt saton loaded the character 'Eli Vance'
[18:40:18]	Eli Vance entered observer.
[18:40:26]	matt saton loaded the character 'Joseph Kimsler'
[18:40:30]	Joseph Kimsler entered observer.
[18:40:50]	CCA.C17-HELIX.i5.50299 used the 'Armory Operator' vendor.
[18:40:53]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:40:53]	big cockroach used command '/PM joseph make me normal antlion'.
[18:40:56]	CCA.C17-HELIX.i5.50299 opened the '' #931 container.
[18:40:56]	CCA.C17-HELIX.i5.50299 closed the '' #931 container.
[18:40:58]	CCA.C17-HELIX.i5.50299 opened the '' #931 container.
[18:41:00]	Joseph Kimsler used command '/ToggleRaise'.
[18:41:03]	CCA.C17-HELIX.i5.50299 closed the '' #931 container.
[18:41:05]	CCA.C17-HELIX.i5.50299 has gained 10 tokens.
[18:41:23]	Joseph Kimsler used command '/DoorSetHidden true'.
[18:41:25]	Painevan (STEAM_0:0:68118061) has disconnected.
[18:41:34]	[OOC] Mitchell Lazarus: F
[18:41:39]	[OOC] Joseph Kimsler: he's reonnecting
[18:41:44]	[OOC] Mitchell Lazarus: Oh neat
[18:42:19]	Joseph Kimsler exited observer at their location.
[18:42:20]	Mchicken loaded the character 'James Junior Martin'
[18:42:21]	Joseph Kimsler entered observer.
[18:42:39]	matt saton loaded the character 'CCA.C08-GRID.i4.69192'
[18:42:39]	CCA.C08-GRID.i4.69192 entered observer.
[18:42:52]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:43:35]	James Junior Martin used command '/Apply'.
[18:43:43]	[ME] CCA.C08-GRID.i4.69192: takes out his datapad and views the man's data.
[18:43:45]	CCA.C08-GRID.i4.69192 used command '/ViewData james'.
[18:44:01]	CCA.C08-GRID.i4.69192 used command '/adminspawnmenu'.
[18:44:14]	CCA.C08-GRID.i4.69192 has spawned "Standard Grade Ration"
[18:44:18]	James Junior Martin ran 'take' on item 'Standard Grade Ration' (#7187)
[18:44:18]	James Junior Martin has gained a 'Standard Grade Ration' #7187.
[18:44:22]	James Junior Martin ran 'Open' on item 'Standard Grade Ration' (#7187)
[18:44:22]	James Junior Martin has gained a 'Standard Grade Citizen Food Product' #7188.
[18:44:22]	James Junior Martin has gained a 'Standard Grade Citizen Supplements' #7189.
[18:44:22]	James Junior Martin has gained a 'Breen's Water' #7190.
[18:44:22]	James Junior Martin has gained 20 tokens.
[18:44:39]	[LOOC] CCA.C08-GRID.i4.69192: are your digits broken/
[18:44:42]	[LOOC] Mitchell Lazarus: Yeah
[18:44:45]	[ME] CCA.C08-GRID.i4.69192: takes out his datapad and views the man's data.
[18:44:45]	CCA.C08-GRID.i4.69192 entered observer.
[18:44:48]	CCA.C08-GRID.i4.69192 used command '/ToggleRaise'.
[18:45:00]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:45:06]	James Junior Martin ran 'drop' on item 'Standard Grade Citizen Food Product' (#7188)
[18:45:06]	James Junior Martin has lost a 'Standard Grade Citizen Food Product' #7188.
[18:45:08]	James Junior Martin ran 'take' on item 'Standard Grade Citizen Food Product' (#7188)
[18:45:08]	James Junior Martin has gained a 'Standard Grade Citizen Food Product' #7188.
[18:45:09]	CCA.C08-GRID.i4.69192 used command '/ViewData mitch'.
[18:45:14]	James Junior Martin ran 'Drink' on item 'Breen's Water' (#7190)
[18:45:15]	James Junior Martin ran 'Eat' on item 'Standard Grade Citizen Supplements' (#7189)
[18:45:16]	James Junior Martin ran 'Eat' on item 'Standard Grade Citizen Food Product' (#7188)
[18:45:18]	CCA.C08-GRID.i4.69192 used command '/adminspawnmenu'.
[18:45:28]	CCA.C08-GRID.i4.69192 has spawned "Standard Grade Ration"
[18:45:36]	Mitchell Lazarus ran 'take' on item 'Standard Grade Ration' (#7187)
[18:45:36]	Mitchell Lazarus has gained a 'Standard Grade Ration' #7187.
[18:45:51]	CCA.C08-GRID.i4.69192 used command '/ViewData martin'.
[18:45:54]	Mitchell Lazarus ran 'Open' on item 'Standard Grade Ration' (#7187)
[18:45:54]	Mitchell Lazarus has gained a 'Standard Grade Citizen Food Product' #7188.
[18:45:54]	Mitchell Lazarus has gained a 'Standard Grade Citizen Supplements' #7189.
[18:45:54]	Mitchell Lazarus has gained a 'Breen's Water' #7190.
[18:45:54]	Mitchell Lazarus has gained 20 tokens.
[18:46:26]	Mitchell Lazarus opened the '' #909 container.
[18:46:32]	Mitchell Lazarus closed the '' #909 container.
[18:47:04]	CCA.C08-GRID.i4.69192 used command '/ToggleRaise'.
[18:47:06]	James Junior Martin has taken 5 damage from CCA.C08-GRID.i4.69192.
[18:47:07]	CCA.C08-GRID.i4.69192 used command '/ToggleRaise'.
[18:47:20]	Mitchell Lazarus used command '/ActLean'.
[18:47:21]	CCA.C08-GRID.i4.69192 ran 'Drink' on item 'Universal Soda' (#6954)
[18:47:34]	CCA.C08-GRID.i4.69192 used command '/ViewData martin'.
[18:47:39]	CCA.C08-GRID.i4.69192 has gained 10 tokens.
[18:48:03]	James Junior Martin has spawned 'models/props_c17/FurnitureBed001a.mdl'.
[18:48:08]	James Junior Martin has spawned 'models/props_c17/FurnitureWashingmachine001a.mdl'.
[18:48:18]	James Junior Martin has spawned 'models/props_c17/furnitureStove001a.mdl'.
[18:48:21]	Painevan has connected.
[18:48:29]	CCA.C08-GRID.i4.69192 entered observer.
[18:48:30]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:48:31]	CCA.C08-GRID.i4.69192 entered observer.
[18:48:33]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:48:36]	CCA.C08-GRID.i4.69192 entered observer.
[18:48:37]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:48:37]	CCA.C08-GRID.i4.69192 entered observer.
[18:48:39]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:48:39]	James Junior Martin has spawned 'models/props_c17/FurnitureBed001a.mdl'.
[18:48:56]	James Junior Martin has spawned 'models/props_interiors/VendingMachineSoda01a.mdl'.
[18:48:57]	Mitchell Lazarus used command '/ExitAct'.
[18:49:03]	Painevan loaded the character 'CCA.C17-HELIX.i5.50299'
[18:49:32]	James Junior Martin used command '/PM cca boy i need refrigator'.
[18:49:37]	CCA.C08-GRID.i4.69192 entered observer.
[18:49:48]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:49:48]	CCA.C08-GRID.i4.69192 entered observer.
[18:49:49]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:49:53]	[LOOC] CCA.C08-GRID.i4.69192: sorry about that
[18:50:06]	CCA.C08-GRID.i4.69192 has spawned 'models/props_c17/FurnitureBed001a.mdl'.
[18:50:28]	CCA.C08-GRID.i4.69192 entered observer.
[18:50:41]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:50:44]	[OOC] CCA.C08-GRID.i4.69192: i'm an asshole
[18:50:44]	CCA.C08-GRID.i4.69192 entered observer.
[18:51:00]	[OOC] Mitchell Lazarus: I regret saying yes.
[18:51:04]	nightleex25 has connected.
[18:51:08]	[OOC] CCA.C08-GRID.i4.69192: wait until you get to the stairs
[18:51:09]	[OOC] James Junior Martin: new player?
[18:51:16]	[OOC] CCA.C08-GRID.i4.69192: yep
[18:51:24]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:51:25]	[OOC] James Junior Martin: epic cant wait to bully him
[18:51:32]	CCA.C17-HELIX.i5.50299 used the 'Armory Operator' vendor.
[18:51:33]	[OOC] CCA.C08-GRID.i4.69192: fuck no
[18:51:35]	CCA.C08-GRID.i4.69192 entered observer.
[18:51:36]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:51:39]	[OOC] James Junior Martin: perhaps
[18:51:44]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:51:44]	CCA.C17-HELIX.i5.50299 has gained a 'Bandage' #7191.
[18:51:45]	CCA.C17-HELIX.i5.50299 has gained 0 tokens.
[18:51:45]	CCA.C17-HELIX.i5.50299 has gained a 'Bandage' #7192.
[18:51:49]	CCA.C17-HELIX.i5.50299 ran 'Apply' on item 'Bandage' (#7191)
[18:51:49]	Mchicken loaded the character 'Le'Kurl'
[18:51:50]	CCA.C17-HELIX.i5.50299 ran 'Apply' on item 'Bandage' (#7192)
[18:51:51]	CCA.C08-GRID.i4.69192 has spawned 'models/props_junk/wood_crate001a.mdl'.
[18:51:56]	CCA.C08-GRID.i4.69192 entered observer.
[18:52:02]	Mitchell Lazarus opened the 'Crate' #1050 container.
[18:52:02]	[OOC] CCA.C08-GRID.i4.69192: this ratio is tight
[18:52:04]	Mitchell Lazarus closed the 'Crate' #1050 container.
[18:52:12]	CCA.C08-GRID.i4.69192 used command '/PM helix acn you flag down for a couple seconds, i'm giving work to this shitizen'.
[18:52:14]	[OOC] Le'Kurl: mmmmmmmm i am vort
[18:52:22]	CCA.C17-HELIX.i5.50299 used command '/PM grid fuck you'.
[18:52:29]	Painevan loaded the character 'Franz Ferdinand'
[18:52:39]	CCA.C08-GRID.i4.69192 has gained 10 tokens.
[18:52:45]	CCA.C08-GRID.i4.69192 used command '/PM franz once he's done i'll flag down'.
[18:52:48]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:52:49]	CCA.C08-GRID.i4.69192 entered observer.
[18:52:49]	[OOC] Mitchell Lazarus: I'm dieing help me
[18:53:08]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:53:09]	CCA.C08-GRID.i4.69192 entered observer.
[18:53:11]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:53:12]	CCA.C08-GRID.i4.69192 entered observer.
[18:53:16]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:53:17]	CCA.C08-GRID.i4.69192 entered observer.
[18:53:19]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:53:20]	CCA.C08-GRID.i4.69192 entered observer.
[18:53:20]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:53:22]	CCA.C08-GRID.i4.69192 entered observer.
[18:53:36]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:53:38]	[LOOC] CCA.C08-GRID.i4.69192: is it worknig/
[18:53:42]	Mitchell Lazarus opened the 'Crate' #1050 container.
[18:53:43]	Mitchell Lazarus closed the 'Crate' #1050 container.
[18:54:00]	nightleex25 created the character 'Joshua jenkins'
[18:54:00]	Joshua jenkins has gained a 'Suitcase' #7191.
[18:54:00]	nightleex25 loaded the character 'Joshua jenkins'
[18:54:02]	CCA.C08-GRID.i4.69192 entered observer.
[18:54:08]	Le'Kurl has taken 11 damage from worldspawn.
[18:54:13]	[OOC] CCA.C08-GRID.i4.69192: Welcome to the server, Joshua! Do you need the content?
[18:54:18]	[OOC] Le'Kurl: welcome
[18:54:19]	CCA.C08-GRID.i4.69192 used command '/CharSetName joshua Joshua Jenkins'.
[18:54:20]	[OOC] Franz Ferdinand: King is bad
[18:54:21]	[OOC] Le'Kurl: to server
[18:54:25]	[OOC] Le'Kurl: you shall die
[18:54:52]	Mitchell Lazarus opened the 'Crate' #1050 container.
[18:54:53]	Mitchell Lazarus closed the 'Crate' #1050 container.
[18:54:54]	Franz Ferdinand ran 'Channel' on item 'Duplex Walkie Talkie' (#6150)
[18:54:56]	Franz Ferdinand used command '/SetChan 1'.
[18:54:59]	Franz Ferdinand ran 'Toggle' on item 'Duplex Walkie Talkie' (#6150)
[18:54:59]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:55:00]	CCA.C08-GRID.i4.69192 entered observer.
[18:55:00]	CCA.C08-GRID.i4.69192 exited observer at their location.
[18:55:01]	Franz Ferdinand ran 'Toggle' on item 'Duplex Walkie Talkie' (#6150)
[18:55:06]	Franz Ferdinand ran 'Synchronize' on item 'Duplex Walkie Talkie' (#6150)
