[18:31:17]	matt saton has connected.
[18:39:41]	[OOC] Cave Johnson: light make sure to use /oldviewdata
[18:39:44]	[OOC] Cave Johnson: viewdata broke
[18:39:49]	[ME] CCA.C17-UNION.i2.95912: Begins typing onto a PDA device.
[18:39:52]	[OOC] Cave Johnson: i need to fix the combineData bug
[18:39:54]	Michλel's World has connected.
[18:39:54]	CCA.C17-UNION.i2.95912 used command '/OldViewData Derrek'.
[18:40:16]	Cave Johnson exited observer at their location.
[18:40:20]	Michλel's World loaded the character 'Michael J. Samson'
[18:40:24]	[LOOC] CCA.C17-UNION.i2.95912: Please note that it's 2006 and you need to be 21+
[18:40:39]	[OOC] Michael J. Samson: fuck me character models are errors why gmod why
[18:40:45]	[OOC] CCA.C17-UNION.i2.95912: F
[18:40:47]	[OOC] Cave Johnson: are they all enabled/
[18:40:52]	[OOC] Michael J. Samson: yes
[18:40:53]	[OOC] Alfred Langenberg: wait 21+ wasnt alyx like 19 during her game?
[18:41:05]	Michλel's World (STEAM_0:1:75161355) has disconnected.
[18:41:05]	[OOC] Cave Johnson: yes but she was a baby when the BMI happened
[18:41:10]	[OOC] Cave Johnson: she only lived because eli kept her safe
[18:41:20]	[OOC] Alfred Langenberg: eeeeeh
[18:41:22]	[OOC] Cave Johnson: also it's not confirmed in lore that kids were kiled, only, assumed
[18:41:36]	Cave Johnson entered observer.
[18:41:37]	[OOC] Alfred Langenberg: yeah so why does he need to be at minumum 21 tho
[18:41:37]	Cave Johnson exited observer at their location.
[18:41:37]	Cave Johnson entered observer.
[18:41:38]	Cave Johnson exited observer at their location.
[18:41:39]	Cave Johnson entered observer.
[18:41:40]	Cave Johnson exited observer at their location.
[18:42:16]	[OOC] Cave Johnson: because that's 3 years after the combine invaded, they would have been 18 when the 7 hour war happened
[18:42:26]	DRD loaded the character 'CCA.C17-GRID.i2.36307'
[18:42:27]	[OOC] Cave Johnson: and if they were younger than that they wouldn't be a normal citizen
[18:42:33]	Cave Johnson entered observer.
[18:42:38]	[OOC] Alfred Langenberg: eh whatever its not important
[18:42:41]	[OOC] Alfred Langenberg: who plays as kids anyway
[18:42:44]	Cave Johnson exited observer at their location.
[18:42:44]	Cave Johnson entered observer.
[18:42:46]	Cave Johnson exited observer at their location.
[18:42:51]	[OOC] Cave Johnson: DrPepper10
[18:43:00]	[OOC] Alfred Langenberg: DrSex11
[18:43:07]	Cave Johnson entered observer.
[18:43:12]	CCA.C17-UNION.i2.95912 has gained 10 tokens.
[18:43:16]	CCA.C17-GRID.i2.36307 has spawned 'models/props_phx/games/chess/white_knight.mdl'.
[18:43:28]	[LOOC] CCA.C17-UNION.i2.95912: FUCK
[18:43:34]	[LOOC] Derrek Thornberry: Uhhh
[18:43:36]	Cave Johnson exited observer at their location.
[18:43:36]	Cave Johnson entered observer.
[18:43:37]	Cave Johnson exited observer at their location.
[18:43:37]	Cave Johnson entered observer.
[18:43:38]	Cave Johnson exited observer at their location.
[18:43:39]	Cave Johnson entered observer.
[18:43:39]	Cave Johnson exited observer at their location.
[18:43:41]	Cave Johnson entered observer.
[18:43:47]	[OOC] CCA.C17-GRID.i2.36307: cave did a movement violation >:(
[18:43:51]	[ME] Derrek Thornberry: holds up coupon
[18:43:52]	[OOC] CCA.C17-GRID.i2.36307: amputate
[18:43:55]	[OOC] Cave Johnson: fuck the police
[18:43:56]	Derrek Thornberry ran 'drop' on item 'Relocation Coupon' (#39838)
[18:43:56]	Derrek Thornberry has lost a 'Relocation Coupon' #39838.
[18:43:56]	Cave Johnson exited observer at their location.
[18:43:56]	Cave Johnson entered observer.
[18:43:57]	Cave Johnson exited observer at their location.
[18:43:57]	Cave Johnson entered observer.
[18:43:59]	[ME] CCA.C17-UNION.i2.95912: Takes it from the civvie
[18:43:59]	Cave Johnson exited observer at their location.
[18:44:01]	CCA.C17-GRID.i2.36307 used command '/ViewData cave'.
[18:44:05]	[OOC] Alfred Langenberg: amputate
[18:44:05]	CCA.C17-UNION.i2.95912 ran 'take' on item 'Relocation Coupon' (#39838)
[18:44:05]	CCA.C17-UNION.i2.95912 has gained a 'Relocation Coupon' #39838.
[18:44:06]	CCA.C17-GRID.i2.36307 used command '/ViewData derr'.
[18:44:07]	[LOOC] Derrek Thornberry: sorry
[18:44:08]	Cave Johnson entered observer.
[18:44:10]	Cave Johnson exited observer at their location.
[18:44:12]	Cave Johnson entered observer.
[18:44:13]	[OOC] CCA.C17-GRID.i2.36307: ugh
[18:44:14]	Cave Johnson exited observer at their location.
[18:44:14]	Cave Johnson entered observer.
[18:44:15]	Cave Johnson exited observer at their location.
[18:44:23]	[OOC] Cave Johnson: a young civvie got it bad cuz he's brown
[18:44:23]	Cave Johnson entered observer.
[18:44:25]	CCA.C17-UNION.i2.95912 used command '/Radio Who the fuck left the Security door unlocked?'.
[18:44:25]	[OOC] Derrek Thornberry: why is cave johnson here lmao
[18:44:34]	[OOC] Alfred Langenberg: its complicated
[18:44:35]	[OOC] Cave Johnson: there is an actual in lore reason, I swear to 
[18:44:39]	[OOC] Cave Johnson: i swear to God
[18:44:42]	CCA.C17-UNION.i2.95912 used command '/Radio Name yourself immediately, this is a big fucking problem.'.
[18:44:44]	[OOC] Cave Johnson: do you want the long ver. or the short ver.
[18:44:47]	[OOC] Derrek Thornberry: interim administrator?
[18:44:48]	[OOC] CCA.C17-UNION.i2.95912: WHO THE HELL LEFT THE SECURITY DOOR OPEN?????
[18:44:51]	[OBN] Oryn has connected.
[18:44:54]	[OOC] CCA.C17-UNION.i2.95912: Unlocked*
[18:44:58]	[OOC] Alfred Langenberg: my boy's coming woohoo
[18:45:00]	Michλel's World has connected.
[18:45:01]	[OOC] Cave Johnson: that was you two during the event
[18:45:08]	[OOC] Cave Johnson: but yeah @derrek do you want the long story or the short story
[18:45:08]	CCA.C17-GRID.i2.36307 used command '/Radio // i think one of us opened it while searching for marliff console'.
[18:45:26]	Cave Johnson exited observer at their location.
[18:45:26]	CCA.C17-UNION.i2.95912 used command '/OldViewData Derrek'.
[18:45:26]	Cave Johnson entered observer.
[18:45:27]	Cave Johnson exited observer at their location.
[18:45:27]	Cave Johnson entered observer.
[18:45:28]	Michλel's World loaded the character 'Michael J. Samson'
[18:45:29]	[OOC] Derrek Thornberry: short version
[18:45:32]	Cave Johnson exited observer at their location.
[18:45:32]	[LOOC] CCA.C17-UNION.i2.95912: wha-
[18:45:37]	[OOC] CCA.C17-UNION.i2.95912: Uh
[18:45:41]	[OOC] CCA.C17-UNION.i2.95912: We have a problem
[18:45:43]	CCA.C17-GRID.i2.36307 has taken 10 damage from Alfred Langenberg.
[18:45:45]	[OBN] Oryn loaded the character 'Ostario Latrez'
[18:45:47]	[OOC] Cave Johnson: short version, in server lore cave johnson put himself into extended relaxation so he would have a cure in the future
[18:45:48]	Cave Johnson entered observer.
[18:45:48]	Cave Johnson exited observer at their location.
[18:45:49]	CCA.C17-GRID.i2.36307 has taken 10 damage from Alfred Langenberg.
[18:45:50]	CCA.C17-GRID.i2.36307 has taken 10 damage from Alfred Langenberg.
[18:45:54]	[OOC] CCA.C17-GRID.i2.36307: what is the problem
[18:45:59]	[OOC] Cave Johnson: yeah what's the problem
[18:46:02]	[OOC] CCA.C17-UNION.i2.95912: The /oldviewdata is really fucking broken as well.
[18:46:05]	[OOC] Cave Johnson: fuck me
[18:46:06]	Cave Johnson entered observer.
[18:46:06]	Cave Johnson exited observer at their location.
[18:46:07]	Cave Johnson entered observer.
[18:46:07]	Cave Johnson exited observer at their location.
[18:46:08]	[OOC] CCA.C17-UNION.i2.95912: no
[18:46:09]	[OOC] Cave Johnson: hold on
[18:46:10]	[OOC] CCA.C17-GRID.i2.36307: okay
[18:46:14]	[OOC] Alfred Langenberg: goob
[18:46:20]	[OOC] Ostario Latrez: hey guys im here now!
[18:46:21]	[OOC] CCA.C17-GRID.i2.36307: 1 sec gotta piss
[18:46:22]	[OOC] Cave Johnson: combine found him when combing the ruins of america, breen was like " i know that guy he's useful"
[18:46:25]	[OOC] Alfred Langenberg: oryn my son
[18:46:40]	[OOC] Cave Johnson: so they put him in charge of a city full of undesirables in hope he leads to good discoveries for the combine
[18:46:41]	Cave Johnson entered observer.
[18:46:42]	[OOC] Ostario Latrez: me when lost
[18:46:47]	Cave Johnson exited observer at their location.
[18:46:50]	[OOC] Alfred Langenberg: matt tp
[18:46:53]	[OOC] CCA.C17-UNION.i2.95912: Due to the Viewdata sitting on my screen, i'm just gonna relog and give him his CID.
[18:46:54]	matt saton loaded the character 'CCA.C17-GRID.i3.69192'
[18:46:55]	CCA.C17-GRID.i3.69192 entered observer.
[18:46:56]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[18:46:58]	CCA.C17-GRID.i3.69192 used command '/OldViewData ostario'.
[18:47:01]	CCA.C17-GRID.i3.69192 exited observer at their location.
[18:47:02]	CCA.C17-GRID.i3.69192 used command '/OldViewData ostario'.
[18:47:04]	CCA.C17-GRID.i3.69192 used command '/OldViewData ostario'.
[18:47:13]	[OOC] CCA.C17-GRID.i3.69192: he's smoking crack, /oldviewdata isn't borked
[18:47:23]	matt saton loaded the character 'Cave Johnson'
[18:47:24]	Cave Johnson entered observer.
[18:47:38]	Cave Johnson exited observer at their location.
[18:47:52]	Cave Johnson has taken 10 damage from Alfred Langenberg.
[18:48:08]	[OOC] Michael J. Samson: hey since i was already in city 17 shouldn't i jsut be able to skip the C17 check in?
[18:48:10]	Cave Johnson entered observer.
[18:48:13]	[OOC] Cave Johnson: yuh
[18:48:16]	Cave Johnson exited observer at their location.
[18:48:20]	[OOC] Michael J. Samson: oh aight sick
[18:48:24]	[OOC] Cave Johnson: you're comng to the OOC room while we wait fo rDB to start
[18:48:26]	Cave Johnson entered observer.
[18:48:32]	[OOC] CCA.C17-GRID.i2.36307: oh hey i have a switzerland text 
[18:48:33]	[OOC] Derrek Thornberry: playing the waiting game is fun
[18:48:40]	[OOC] Alfred Langenberg: 12 minutes remain
[18:48:41]	[LOOC] CCA.C17-GRID.i2.36307: enjoy, my children
[18:48:42]	[OOC] Cave Johnson: oh fuck, uh, grid, process him please
[18:48:48]	[OOC] CCA.C17-GRID.i2.36307: whomst
[18:48:54]	[OOC] Cave Johnson: derrek
[18:49:02]	[OOC] CCA.C17-GRID.i2.36307: textures are being fucky
[18:49:13]	[OOC] Cave Johnson: grid is coming, sorry about the wait
[18:49:16]	Alfred Langenberg ran 'drop' on item 'Flashlight' (#36954)
[18:49:16]	Alfred Langenberg has lost a 'Flashlight' #36954.
[18:49:18]	Ostario Latrez ran 'take' on item 'Flashlight' (#36954)
[18:49:18]	Ostario Latrez has gained a 'Flashlight' #36954.
[18:49:20]	[LOOC] CCA.C17-GRID.i2.36307: lemme copy something right quick
[18:49:31]	Cave Johnson exited observer at their location.
[18:49:53]	[LOOC] CCA.C17-GRID.i2.36307: okay
[18:50:33]	FB|| light ROOM has connected.
[18:50:36]	[OOC] CCA.C17-GRID.i2.36307: light room had his coupon
[18:51:04]	CCA.C17-GRID.i2.36307 opened the '' #2481 container.
[18:51:07]	CCA.C17-GRID.i2.36307 closed the '' #2481 container.
[18:51:08]	CCA.C17-GRID.i2.36307 opened the '' #2691 container.
[18:51:10]	FB|| light ROOM loaded the character 'CCA.C17-UNION.i2.95912'
[18:51:11]	CCA.C17-GRID.i2.36307 closed the '' #2691 container.
[18:51:15]	CCA.C17-UNION.i2.95912 ran 'take' on item 'Citizen ID' (#39839)
[18:51:15]	CCA.C17-UNION.i2.95912 has gained a 'Citizen ID' #39839.
[18:51:16]	[LOOC] CCA.C17-GRID.i2.36307: oh ok
[18:51:32]	Cave Johnson has gained a 'Strange Repulsor Piece' #39840.
[18:51:32]	Cave Johnson used command '/CreateCustomItem Strange Repulsor Piece models/Items/combine_rifle_cartridge01.mdl You were told this was part of a repulsor, but you feel like that may not be true [1/20/2021]'.
[18:51:38]	[ME] CCA.C17-UNION.i2.95912: Holds out a Freshly made CID to the civvie.
[18:51:40]	CCA.C17-UNION.i2.95912 ran 'drop' on item 'Citizen ID' (#39839)
[18:51:40]	CCA.C17-UNION.i2.95912 has lost a 'Citizen ID' #39839.
[18:51:44]	Derrek Thornberry ran 'take' on item 'Citizen ID' (#39839)
[18:51:44]	Derrek Thornberry has gained a 'Citizen ID' #39839.
[18:52:00]	[OOC] CCA.C17-GRID.i2.36307: oooooookay im restarting gmod
[18:52:04]	[OOC] Cave Johnson: what's going on
[18:52:13]	[OOC] CCA.C17-GRID.i2.36307: one secd
[18:52:19]	[LOOC] Cave Johnson: not installed
[18:52:21]	[OOC] CCA.C17-UNION.i2.95912: I'm am too scared to actually go into the viewdata so he's going in without anything on his DOB, blood type, and his medical shit.
[18:52:23]	Cave Johnson has gained 50 tokens.
[18:52:25]	[OOC] Cave Johnson: bruh
[18:52:26]	CCA.C17-GRID.i2.36307 has gained 10 tokens.
[18:52:30]	[OOC] Cave Johnson: oldviewdata, it works, you're smoking crack
[18:52:34]	[LOOC] Cave Johnson: gamer
[18:52:41]	[OOC] CCA.C17-UNION.i2.95912: I fucking did it and it broke my guy.
[18:52:54]	[OOC] Cave Johnson: try it again now
[18:53:01]	[OOC] CCA.C17-UNION.i2.95912: FINE
[18:53:01]	[OOC] Cave Johnson: if it takes up your screen, open caht to close it
[18:53:03]	[OOC] CCA.C17-GRID.i2.36307: be right back
[18:53:05]	CCA.C17-UNION.i2.95912 used command '/OldViewData Derrek'.
[18:53:07]	[OOC] Cave Johnson: if it breaks again then i'll do it
[18:53:07]	DRD (STEAM_0:0:193599766) has disconnected.
[18:53:10]	[OOC] CCA.C17-UNION.i2.95912: FUCKING BRO-
[18:53:13]	[OOC] Cave Johnson: bruh
[18:53:15]	[OOC] Cave Johnson: don't tell me
[18:53:16]	[OOC] CCA.C17-UNION.i2.95912: You do it
[18:53:21]	matt saton loaded the character 'CCA.C17-GRID.i3.69192'
[18:53:22]	CCA.C17-GRID.i3.69192 entered observer.
[18:53:24]	[OOC] CCA.C17-UNION.i2.95912: I'll send you a screenshot
[18:53:42]	CCA.C17-GRID.i3.69192 used command '/OldViewData derrek'.
[18:53:53]	[OOC] CCA.C17-GRID.i3.69192: oh, yuh, it do be breaking for him specifically
[18:53:54]	[OOC] CCA.C17-GRID.i3.69192: what the shit
[18:53:59]	[OOC] Derrek Thornberry: the rythmic beeping of the camera is starting to make me angry
[18:54:15]	[OOC] CCA.C17-GRID.i3.69192: OH, BOPBOP IT'S YOU
[18:54:16]	[OOC] CCA.C17-UNION.i2.95912: It seems BopBop broke the server on accident
[18:54:18]	Ostario Latrez used command '/CharDesc'.
[18:54:22]	[OOC] Derrek Thornberry: what
[18:54:24]	[OOC] Derrek Thornberry: how
[18:54:27]	[OOC] CCA.C17-GRID.i3.69192: can you try remaking the character rq
[18:54:40]	[OOC] CCA.C17-UNION.i2.95912: I can redo your data super quickly don't worry.
[18:54:40]	[OOC] Derrek Thornberry: Ok
[18:54:59]	[OOC] CCA.C17-UNION.i2.95912: Also relogging do to it breaking my game
[18:55:06]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[18:55:09]	[OOC] CCA.C17-GRID.i3.69192: no, you just have to-
[18:55:11]	[OOC] CCA.C17-GRID.i3.69192: FUCKING BRUH
[18:55:15]	Ostario Latrez used command '/CharDesc 6'2 | 210 lbs | Careful, has a seemingly handsome face with bags under his eyes, enjoys reading'.
[18:55:37]	GamingTheGames created the character 'Derrek Thornberry'
[18:55:37]	Derrek Thornberry has gained a 'Suitcase' #39841.
[18:55:37]	Derrek Thornberry has gained a 'Relocation Coupon' #39842.
[18:55:45]	GamingTheGames loaded the character 'Derrek Thornberry'
[18:56:09]	CCA.C17-GRID.i3.69192 used command '/OldViewData derrek'.
[18:56:14]	[OOC] CCA.C17-GRID.i3.69192: okay it works
[18:56:20]	CCA.C17-GRID.i3.69192 exited observer at their location.
[18:56:28]	GamingTheGames (STEAM_0:1:78969471) deleted character 'Derrek Thornberry'
[18:56:29]	FB|| light ROOM has connected.
[18:56:33]	[OOC] CCA.C17-GRID.i3.69192: oh light is back doe
[18:56:33]	CCA.C17-GRID.i3.69192 entered observer.
[18:56:40]	[OOC] CCA.C17-GRID.i3.69192: he'll process you because i hate processing
[18:56:47]	[OOC] CCA.C17-GRID.i3.69192: sorry about the wiat
[18:56:47]	[OOC] Derrek Thornberry: I See a fog inside
[18:56:51]	[OOC] Derrek Thornberry: is that supposed to happen
[18:56:54]	[OOC] CCA.C17-GRID.i3.69192: yes
[18:56:59]	[OOC] CCA.C17-GRID.i3.69192: that's part of the wather mod, it's a slimitation
[18:57:02]	Dilly_ has connected.
[18:57:38]	[OOC] CCA.C17-GRID.i3.69192: i just realized we still have to hold a funeral service for the consul
[18:57:47]	CCA.C17-GRID.i3.69192 exited observer at their location.
[18:57:53]	[OOC] Alfred Langenberg: bah he's just a big nerd no one cares about him
[18:58:21]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[18:58:33]	Derrek Thornberry used command '/CharDesc'.
[18:58:49]	Derrek Thornberry used command '/CharDesc 5'9" | Blue Eyes | No Hair | Blue Jumpsuit | Seems a bit too Friendly | Has a tag labeled "Mentally deficient" sewn onto shirt'.
[18:58:59]	CCA.C17-GRID.i3.69192 entered observer.
[18:58:59]	CCA.C17-GRID.i3.69192 exited observer at their location.
[18:59:00]	CCA.C17-GRID.i3.69192 entered observer.
[18:59:02]	CCA.C17-GRID.i3.69192 exited observer at their location.
[18:59:05]	CCA.C17-GRID.i3.69192 entered observer.
[18:59:18]	Dilly_ loaded the character 'CCA.C17-UNION.i5.37117'
[18:59:22]	FB|| light ROOM loaded the character 'CCA.C17-UNION.i2.95912'
[18:59:29]	[LOOC] Derrek Thornberry: HOLY SHIT
[18:59:30]	[LOOC] CCA.C17-UNION.i2.95912: Is that your new char?
[18:59:33]	[LOOC] Derrek Thornberry: yeah
[18:59:35]	CCA.C17-GRID.i3.69192 exited observer at their location.
[18:59:38]	[LOOC] CCA.C17-UNION.i2.95912: cool
[18:59:39]	[LOOC] Derrek Thornberry: scared the fuck out of me
[18:59:42]	[LOOC] CCA.C17-UNION.i2.95912: lmao
[18:59:49]	CCA.C17-UNION.i2.95912 used command '/OldViewData Derrek'.
[18:59:51]	[OOC] Michael J. Samson: he has a crowbar in his head lol
[18:59:55]	[OOC] CCA.C17-UNION.i5.37117: I take it that everyone ain't IC 
[18:59:56]	Derrek Thornberry ran 'drop' on item 'Relocation Coupon' (#39842)
[18:59:56]	Derrek Thornberry has lost a 'Relocation Coupon' #39842.
[19:00:02]	[OOC] CCA.C17-UNION.i5.37117: Considering the uhh *event*
[19:00:03]	[OOC] Alfred Langenberg: ye
[19:00:03]	CCA.C17-GRID.i3.69192 entered observer.
[19:00:09]	[OOC] CCA.C17-UNION.i5.37117: woo
[19:00:25]	Michael J. Samson ran 'Equip' on item 'Combat Knife' (#36850)
[19:00:27]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:00:27]	[LOOC] CCA.C17-UNION.i2.95912: Can you hear me in VC?
[19:00:28]	CCA.C17-GRID.i3.69192 entered observer.
[19:00:28]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:00:31]	CCA.C17-GRID.i3.69192 entered observer.
[19:00:35]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:00:38]	[OOC] CCA.C17-UNION.i2.95912: I WAS DOING STUFF
[19:00:40]	CCA.C17-GRID.i3.69192 entered observer.
[19:00:42]	[LOOC] CCA.C17-UNION.i5.37117: Oh I walked passed everyone 
[19:00:43]	Derrek Thornberry ran 'take' on item 'Relocation Coupon' (#39842)
[19:00:43]	Derrek Thornberry has gained a 'Relocation Coupon' #39842.
[19:00:44]	[OOC] CCA.C17-GRID.i3.69192: !return i2
[19:00:44]	[LOOC] CCA.C17-UNION.i5.37117: pass
[19:00:45]	[OOC] CCA.C17-UNION.i2.95912: BRING ME BACK
[19:00:46]	[OOC] CCA.C17-GRID.i3.69192: wrong unino
[19:00:50]	[LOOC] CCA.C17-UNION.i5.37117: aww :c
[19:01:00]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:01]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:02]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:03]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:05]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:10]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:11]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:12]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:12]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:12]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:13]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:13]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:33]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:36]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:41]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:01:42]	CCA.C17-GRID.i3.69192 entered observer.
[19:01:46]	[LOOC] Derrek Thornberry: 3/5/1989   O-
[19:01:58]	CCA.C17-UNION.i2.95912 used command '/OldViewData Derrek'.
[19:02:11]	CCA.C17-GRID.i3.69192 exited observer at their location.
[19:02:20]	matt saton loaded the character 'Cave Johnson'
[19:02:22]	Cave Johnson used command '/CharSetModel cave models/police_Nemez.mdl'.
[19:02:23]	Cave Johnson entered observer.
[19:02:24]	[OOC] Michael J. Samson: this is a thrilling debrief amirite
[19:02:24]	Cave Johnson exited observer at their location.
[19:02:31]	[OOC] Ostario Latrez: insane
[19:02:35]	[OOC] Cave Johnson: we're waiting on onion i2
[19:02:47]	[OOC] Michael J. Samson: on onion i2
[19:02:49]	Derrek Thornberry ran 'drop' on item 'Relocation Coupon' (#39842)
[19:02:49]	Derrek Thornberry has lost a 'Relocation Coupon' #39842.
[19:02:49]	CCA.C17-UNION.i2.95912 ran 'drop' on item 'Relocation Coupon' (#39838)
[19:02:49]	CCA.C17-UNION.i2.95912 has lost a 'Relocation Coupon' #39838.
[19:02:52]	CCA.C17-UNION.i2.95912 destroyed a 'Relocation Coupon' #39838.
[19:02:56]	CCA.C17-UNION.i2.95912 ran 'take' on item 'Relocation Coupon' (#39842)
[19:02:56]	CCA.C17-UNION.i2.95912 has gained a 'Relocation Coupon' #39842.
[19:03:09]	CCA.C17-UNION.i2.95912 opened the '' #2690 container.
[19:03:12]	CCA.C17-UNION.i2.95912 closed the '' #2690 container.
[19:03:13]	[OOC] Michael J. Samson: poog
[19:03:24]	CCA.C17-UNION.i2.95912 ran 'take' on item 'Citizen ID' (#39843)
[19:03:24]	CCA.C17-UNION.i2.95912 has gained a 'Citizen ID' #39843.
[19:03:32]	DRD has connected.
