[12:23:38]	matt saton has connected.
[15:56:45]	[LOOC] CCA.C08-GRID.i3.08313: oh shit
[15:58:22]	CCA.C08-GRID.i3.08313 entered observer.
[15:59:06]	CCA.C08-GRID.i3.08313 exited observer at their location.
[15:59:08]	CCA.C08-GRID.i3.08313 entered observer.
[15:59:13]	CCA.C08-GRID.i3.08313 exited observer at their location.
[15:59:53]	CCA.C08-GRID.i3.08313 has spawned 'models/props_interiors/sinkkitchen01a.mdl'.
[16:00:17]	CCA.C08-GRID.i3.08313 entered observer.
[16:00:17]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:00:22]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:00:35]	CCA.C08-GRID.i3.08313 entered observer.
[16:00:36]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:00:43]	CCA.C08-GRID.i3.08313 entered observer.
[16:00:49]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:00:49]	CCA.C08-GRID.i3.08313 entered observer.
[16:00:49]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:01:31]	[ME] CCA.C08-GRID.i3.08313: would come out holding what seems to be a duffel bag and a pack of tools.
[16:01:39]	[LOOC] CCA.C08-GRID.i3.08313: way.*
[16:01:52]	Kane Davis used command '/Apply'.
[16:02:33]	[OOC] CCA.C08-GRID.i3.08313: btvv vort guide is gettingdone
[16:02:36]	[OOC] CCA.C08-GRID.i3.08313: if that interests you
[16:03:08]	[LOOC] Kane Davis: yet
[16:03:11]	[LOOC] Kane Davis: alright
[16:03:12]	[LOOC] Kane Davis: fuck
[16:04:11]	[LOOC] CCA.C08-GRID.i3.08313: this sink*, fuck
[16:04:51]	[ME] CCA.C08-GRID.i3.08313: would place all of the things the man may need on the floor.
[16:05:03]	[LOOC] CCA.C08-GRID.i3.08313: i gotta take a tinkle on the binkle and i'm gonna get a small snack so brb back in like 5 minutes
[16:05:18]	[ME] Kane Davis: kneels down, opening up the bag to take a gander at the tools.
[16:05:22]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:07:01]	[ME] Kane Davis: quickly retrieves a UU branded single cigarette from his breast jacket pocket, he'd also receive a pack of UU branded matches. He would strike the match quickly lighting the cigarette, puffing and exhaling smoke without using his hands...
[16:07:55]	[ME] Kane Davis: reaches into the bag grabbing a few tools and gently sliding them towards the sink. He'd then go over to the tools, squatting down underneath the sink.
[16:08:32]	[ME] Kane Davis: checks the leak on the sink, he'd get up and turn the water on.
[16:09:55]	[ME] Kane Davis: squats again and checks the leak while the water is running, "Right, right..." He'd say to himself still inhaling and exhaling smoke without usinghis hands.
[16:10:58]	[ME] Kane Davis: turns off the water, quickly grabbing a proper gauge and tool, he'd begin loosening the pipe on the sink.
[16:11:41]	[LOOC] CCA.C08-GRID.i3.08313: i'm back
[16:11:51]	[ME] Kane Davis: would then retrieve a metal tipped brush he threw over earlier out of the bag, scrubbing away at the inside of the pipe threads.
[16:11:54]	[LOOC] Kane Davis: welcome back
[16:13:09]	[ME] Kane Davis: then retrieves a small vial of putty from the ground he also threw over earlier, applying it directly with his fingertip, around the pipe.
[16:13:58]	[ME] Kane Davis: wipes his finger off on his pants, quickly he'd retrieve the gauge tool and begin once again tightening the pipe after putting it back in place.
[16:15:22]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:18:00]	[LOOC] CCA.C08-GRID.i3.08313: totally didn't make that up on the spot
[16:18:13]	[LOOC] Kane Davis: lol sounds official
[16:18:28]	[LOOC] CCA.C08-GRID.i3.08313: i'm not great at everything but i'm confident in my ability to improv
[16:18:55]	[ME] CCA.C08-GRID.i3.08313: takes out their datapad and types a couple things in.
[16:19:02]	CCA.C08-GRID.i3.08313 used command '/ViewData kane'.
[16:19:12]	CCA.C08-GRID.i3.08313 used command '/ViewData kane'.
[16:19:24]	CCA.C08-GRID.i3.08313 used command '/PlySearch'.
[16:19:47]	CCA.C08-GRID.i3.08313 used command '/ViewData kane'.
[16:20:12]	[ME] Kane Davis: smiles slightly, "Good, good."
[16:20:22]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:20:48]	[LOOC] CCA.C08-GRID.i3.08313: do you want me to go ahead and transfer you
[16:20:56]	[LOOC] Kane Davis: wym
[16:21:09]	[LOOC] CCA.C08-GRID.i3.08313: your char
[16:21:14]	[LOOC] CCA.C08-GRID.i3.08313: isn't this your CCA char?
[16:21:17]	[LOOC] Kane Davis: ya 
[16:21:24]	CCA.C08-GRID.i3.08313 used command '/PlyWhitelist kane civil'.
[16:21:36]	[LOOC] Kane Davis: I like to RP that sort of thing out if you checked my suggestion from a few days ago
[16:21:56]	[LOOC] CCA.C08-GRID.i3.08313: oh shit my bad
[16:22:01]	[LOOC] Kane Davis: its all good
[16:22:04]	[LOOC] CCA.C08-GRID.i3.08313: so do you want to do an IC interview with your transfer?
[16:23:10]	[LOOC] Kane Davis: well my thought was: After passing the OOC application and getting the LP, the city sends a notice to "report for servicement" or you'll be able to see the notice now in the system w the 10LP
[16:23:27]	[LOOC] CCA.C08-GRID.i3.08313: my bad, i swear i read the suggestions, it's just a lot
[16:23:36]	[LOOC] CCA.C08-GRID.i3.08313: to remember
[16:23:37]	[LOOC] Kane Davis: Ya a lil
[16:23:42]	[LOOC] CCA.C08-GRID.i3.08313: a lot ot remember i mean
[16:24:38]	[LOOC] Kane Davis: But yes I like to RP that ICly the city sends the notice, I get it then report to the Nexus. Where either someone can then start training and ICly "servicement"
[16:24:52]	[LOOC] Kane Davis: or just get the whitelist if no ones available to do all that
[16:24:52]	[LOOC] CCA.C08-GRID.i3.08313: alright
[16:25:07]	CCA.C08-GRID.i3.08313 used command '/ViewData kane'.
[16:25:23]	[LOOC] CCA.C08-GRID.i3.08313: i'm gonna deviate slightly but not entirely
[16:25:28]	[LOOC] Kane Davis: ok
[16:26:41]	[LOOC] Kane Davis: lets say ICly I applied and was denied until I got the points, hence pending application originally?
[16:26:55]	[LOOC] CCA.C08-GRID.i3.08313: ah alright
[16:27:00]	[LOOC] CCA.C08-GRID.i3.08313: my bad i totally get you now
[16:27:30]	[LOOC] Kane Davis: Ya and the 10LP is like an "initial loyalty assessment". I can write this into more detail if you'd like to hopefully make it lore.
[16:29:36]	[LOOC] CCA.C08-GRID.i3.08313: sorry
[16:29:39]	[LOOC] CCA.C08-GRID.i3.08313: helping my lil bvorther
[16:30:22]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:31:59]	[LOOC] CCA.C08-GRID.i3.08313: wait hold on
[16:32:06]	[LOOC] CCA.C08-GRID.i3.08313: oh yeayh
[16:33:43]	[ME] Kane Davis: takes a seat onto the examiners table, he'd crack his knuckles, looking around with wide eyes, seeming in awe.
[16:34:07]	matt saton loaded the character 'CCA.C08-HELIX.i3.10592'
[16:34:27]	CCA.C08-HELIX.i3.10592 used command '/CharSetSkin helix 1]'.
[16:34:29]	CCA.C08-HELIX.i3.10592 used command '/CharSetSkin helix 12'.
[16:34:31]	CCA.C08-HELIX.i3.10592 used command '/CharSetSkin helix 2'.
[16:34:33]	CCA.C08-HELIX.i3.10592 used command '/CharSetSkin helix 1'.
[16:34:47]	[ME] Kane Davis: goes from looking around, to the helix who walks in.
[16:35:04]	CCA.C08-HELIX.i3.10592 has spawned a 'Entity [2904][ix_airvent]'.
[16:35:52]	Kane Davis ran 'EquipUn' on item 'Respirator' (#20523)
[16:36:04]	[ME] CCA.C08-HELIX.i3.10592: would move past the citizen and reach into a drawer on the exam table. He pulls out a finger clip with a digital display on it.
[16:36:06]	[ME] Kane Davis: reaches up, unclipping the back back of the mask, removing it from his face.
[16:36:50]	[ME] Kane Davis: reaches up with his left hand pointing it upwards in front of the Helix.
[16:37:12]	[ME] CCA.C08-HELIX.i3.10592: would open up the clip and place it on the citizen's finger, given they don't move or flinch. It doesn't hurt, it's made to fit a finger.
[16:37:43]	[ME] Kane Davis: would not react to the clip, assuming it's to check vitals.
[16:39:07]	CCA.C08-HELIX.i3.10592 has gained 10 tokens.
[16:39:22]	[ME] Kane Davis: sits on the bed, "No... But, I'm not particularly surprised though. Let's just get it over with..."
[16:39:39]	[ME] Kane Davis: then enters a lying position on his back.
[16:39:47]	[ME] CCA.C08-HELIX.i3.10592: approaches a setup of two gas tanks and removes a mask from a holder.
[16:40:20]	[IT] CCA.C08-HELIX.i3.10592: The mask is an air mask, used for anaesthesia. It's clear with a strap on the back, made from elastic. It fits over the nose and mouth.
[16:41:18]	[ME] Kane Davis: looks at the mask momentarily, he'd open his mouth and mutter as if to say something, but retracts saying "Uhm- Nevermind."
[16:41:52]	[ME] CCA.C08-HELIX.i3.10592: hands the mask to the citizen.
[16:42:04]	[LOOC] CCA.C08-HELIX.i3.10592: put*
[16:42:27]	[ME] Kane Davis: slides the mask onto his face, taking a deep breath.
[16:42:39]	[ME] CCA.C08-HELIX.i3.10592: would turn a valve slightly.
[16:43:28]	[IT] CCA.C08-HELIX.i3.10592: The unit gets out the word two, but you barely hear the O. You're out.
[16:43:35]	[LOOC] CCA.C08-HELIX.i3.10592: i don't know medicalRP
[16:43:58]	CCA.C08-HELIX.i3.10592 entered observer.
[16:43:58]	[LOOC] Kane Davis: we can just *Perfoms the surgery without complication* lol
[16:43:59]	CCA.C08-HELIX.i3.10592 exited observer at their location.
[16:44:07]	CCA.C08-HELIX.i3.10592 has gained 10 tokens.
[16:44:17]	matt saton loaded the character 'CCA.C08-GRID.OfC.01993'
[16:44:19]	CCA.C08-GRID.OfC.01993 entered observer.
[16:44:22]	CCA.C08-GRID.OfC.01993 exited observer at their location.
[16:44:23]	CCA.C08-GRID.OfC.01993 entered observer.
[16:44:23]	CCA.C08-GRID.OfC.01993 exited observer at their location.
[16:44:39]	CCA.C08-GRID.OfC.01993 used command '/PlyTransfer kane civil'.
[16:44:43]	[LOOC] CCA.C08-GRID.OfC.01993: roll out of 99999
[16:45:09]	[LOOC] Kane Davis: you want me to roll?
[16:45:17]	[LOOC] CCA.C08-GRID.OfC.01993: roll out of 99999 specifically
[16:45:23]	Kane Davis rolled 67908 out of 99999.
[16:45:23]	Kane Davis used command '/Roll 99999'.
[16:45:28]	CCA.C08-GRID.OfC.01993 used command '/CharSetName kane CCA.C08-RCT.67908'.
[16:45:38]	[LOOC] CCA.C08-RCT.67908: lol oh
[16:46:02]	[ME] CCA.C08-RCT.67908: sniffles as he gets up, he'd moan a bit moving his stiff legs.
[16:46:15]	[LOOC] CCA.C08-RCT.67908: oh wow
[16:46:18]	[LOOC] CCA.C08-RCT.67908: nice
[16:46:21]	[LOOC] CCA.C08-GRID.OfC.01993: eh?
[16:46:33]	[LOOC] CCA.C08-RCT.67908: the V coder automatically works
[16:46:37]	[LOOC] CCA.C08-GRID.OfC.01993: oh yeye
[16:47:16]	[ME] CCA.C08-RCT.67908: finishes stretching, looking to the OfC, "Where to?"
[16:48:00]	[OOC] CCA.C08-GRID.OfC.01993: OH SHIT
[16:48:04]	[OOC] CCA.C08-GRID.OfC.01993: I FEEL VORTY ALL OF A SUDDEN
[16:48:15]	[OOC] CCA.C08-GRID.OfC.01993: LET'S GOOOO
[16:48:31]	[LOOC] CCA.C08-GRID.OfC.01993: yes the training room sucks i'm waiting for the map to change
[16:48:38]	[LOOC] CCA.C08-RCT.67908: lol its all good
[16:48:41]	[LOOC] CCA.C08-GRID.OfC.01993: because we're in too deep at this point ot fix it
[16:48:46]	[LOOC] CCA.C08-GRID.OfC.01993: you will never see this room again as long as you live
[16:48:53]	[LOOC] CCA.C08-RCT.67908: lmfao
[16:49:17]	CCA.C08-GRID.OfC.01993 has gained 10 tokens.
[16:49:17]	[ME] CCA.C08-GRID.OfC.01993: would hand the citizen a satchel he was totally holding the whole time shut up.
[16:50:00]	[ME] CCA.C08-GRID.OfC.01993: would leave the room before the man begins underssing.
[16:50:17]	CCA.C08-GRID.OfC.01993 entered observer.
[16:50:32]	CCA.C08-GRID.OfC.01993 exited observer at their location.
[16:50:32]	CCA.C08-GRID.OfC.01993 entered observer.
[16:50:39]	[ME] CCA.C08-RCT.67908: would quickly undress, easily understanding how the uniform would be put on but the look of it. He'd walk over to the door and knock on it when finished.
[16:51:09]	CCA.C08-GRID.OfC.01993 used command '/CharSetModel rct models/police_nemez.mdl'.
[16:51:14]	[LOOC] CCA.C08-GRID.OfC.01993: hey uhhh
[16:51:16]	[LOOC] CCA.C08-GRID.OfC.01993: do me a favor
[16:51:21]	[LOOC] CCA.C08-GRID.OfC.01993: and just take off all of your shitizen clothes
[16:51:22]	[LOOC] CCA.C08-RCT.67908: hm
[16:51:26]	CCA.C08-GRID.OfC.01993 used command '/CharSetSkin rct 4'.
[16:51:29]	CCA.C08-RCT.67908 ran 'EquipUn' on item 'Gloves' (#20551)
[16:51:30]	CCA.C08-GRID.OfC.01993 used command '/PlySearch'.
[16:51:30]	CCA.C08-RCT.67908 ran 'EquipUn' on item 'Red and Black Coat' (#20532)
[16:51:35]	CCA.C08-RCT.67908 ran 'drop' on item 'Gloves' (#20551)
[16:51:35]	CCA.C08-RCT.67908 has lost a 'Gloves' #20551.
[16:51:36]	CCA.C08-RCT.67908 ran 'drop' on item 'Respirator' (#20523)
[16:51:36]	CCA.C08-RCT.67908 has lost a 'Respirator' #20523.
[16:51:37]	CCA.C08-RCT.67908 ran 'drop' on item 'Red and Black Coat' (#20532)
[16:51:37]	CCA.C08-RCT.67908 has lost a 'Red and Black Coat' #20532.
[16:51:39]	[LOOC] CCA.C08-GRID.OfC.01993: just unequip all of them
[16:51:41]	[LOOC] CCA.C08-GRID.OfC.01993: alright
[16:51:49]	CCA.C08-RCT.67908 ran 'drop' on item 'Sweatpants' (#20527)
[16:51:49]	CCA.C08-RCT.67908 has lost a 'Sweatpants' #20527.
[16:51:50]	CCA.C08-RCT.67908 ran 'drop' on item 'Cyclopic Citizen Suit' (#11619)
[16:51:50]	CCA.C08-RCT.67908 has lost a 'Cyclopic Citizen Suit' #11619.
[16:51:53]	CCA.C08-GRID.OfC.01993 used command '/ToggleRaise'.
[16:51:56]	CCA.C08-GRID.OfC.01993 destroyed a 'Cyclopic Citizen Suit' #11619.
[16:51:56]	CCA.C08-GRID.OfC.01993 destroyed a 'Respirator' #20523.
[16:51:56]	CCA.C08-GRID.OfC.01993 destroyed a 'Sweatpants' #20527.
[16:51:56]	CCA.C08-GRID.OfC.01993 destroyed a 'Red and Black Coat' #20532.
[16:51:56]	CCA.C08-GRID.OfC.01993 destroyed a 'Gloves' #20551.
[16:51:57]	CCA.C08-GRID.OfC.01993 exited observer at their location.
[16:52:08]	[Y] CCA.C08-GRID.OfC.01993: <:: Alright, maggot, listen up! ::>
[16:52:21]	[Y] CCA.C08-GRID.OfC.01993: <:: You lucked out, and you're in the CCA just under the wire! ::>
[16:52:31]	[ME] CCA.C08-RCT.67908: would react to the yelling, straightening his posture.
[16:52:55]	[Y] CCA.C08-GRID.OfC.01993: <:: You get the easier training, you lucky sack of shit! This is your lucky day! ::>
[16:53:04]	[Y] CCA.C08-GRID.OfC.01993: <:: Number one, firearm training! ::>
[16:53:09]	CCA.C08-GRID.OfC.01993 has gained a 'USP Match' #20832.
[16:53:09]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc usp'.
[16:53:22]	[ME] CCA.C08-GRID.OfC.01993: would hold out an unloaded USP Match for the recruit.
[16:53:28]	CCA.C08-GRID.OfC.01993 ran 'drop' on item 'USP Match' (#20832)
[16:53:28]	CCA.C08-GRID.OfC.01993 has lost a 'USP Match' #20832.
[16:53:32]	CCA.C08-RCT.67908 ran 'take' on item 'USP Match' (#20832)
[16:53:32]	CCA.C08-RCT.67908 has gained a 'USP Match' #20832.
[16:53:42]	[Y] CCA.C08-GRID.OfC.01993: <:: This is your pistol. Lose it, and your head will get lost with it! ::>
[16:54:05]	[ME] CCA.C08-RCT.67908: takes the firearm, holding it with his left hand. His finger noticibily NOT on the trigger.
[16:54:17]	CCA.C08-GRID.OfC.01993 has gained 10 tokens.
[16:54:18]	[LOOC] CCA.C08-RCT.67908: As an American I cant even RP unproper trigger saftey.
[16:54:29]	[LOOC] CCA.C08-RCT.67908: safety
[16:54:36]	[LOOC] CCA.C08-GRID.OfC.01993: that makes you safer with guns that the average american
[16:55:00]	[LOOC] CCA.C08-RCT.67908: lol well 
[16:55:15]	[ME] CCA.C08-GRID.OfC.01993: would remove two magazines of 9mm rounds from his chest pouches. He hands them to the recruit.
[16:55:20]	[Y] CCA.C08-GRID.OfC.01993: <:: Load your weapon, recruit! ::>
[16:55:39]	CCA.C08-GRID.OfC.01993 has gained a 'Empty 9mm Shells' #20833.
[16:55:39]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc 9mm'.
[16:55:47]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc 9mm bullets'.
[16:55:50]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc 9mm magazine'.
[16:55:54]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc magazine'.
[16:56:00]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc 9mm rounds'.
[16:56:02]	CCA.C08-GRID.OfC.01993 used command '/adminspawnmenu'.
[16:56:10]	CCA.C08-GRID.OfC.01993 has gained a '9mm Pistol Magazine' #20834.
[16:56:10]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc 9mm pistol magazine'.
[16:56:12]	CCA.C08-GRID.OfC.01993 has gained a '9mm Pistol Magazine' #20835.
[16:56:12]	CCA.C08-GRID.OfC.01993 used command '/CharGiveItem ofc 9mm pistol magazine'.
[16:56:23]	[ME] CCA.C08-RCT.67908: slides one magazine into his chest rig pocket, sliding the other into the pistol, he'd then release the slide lock using his thumb on his left hand.
[16:56:31]	[Y] CCA.C08-GRID.OfC.01993: <:: This way! ::>
[16:56:37]	CCA.C08-RCT.67908 ran 'Equip' on item 'USP Match' (#20832)
[16:56:38]	CCA.C08-GRID.OfC.01993 entered observer.
[16:56:38]	CCA.C08-GRID.OfC.01993 exited observer at their location.
[16:56:57]	[Y] CCA.C08-GRID.OfC.01993: <:: Number one, breaching training. ::>
[16:57:03]	[LOOC] CCA.C08-GRID.OfC.01993: you know the basic shit and my brian is burned out
[16:57:04]	[LOOC] CCA.C08-RCT.67908: need ammo
[16:57:07]	[LOOC] CCA.C08-GRID.OfC.01993: fug
[16:57:09]	CCA.C08-GRID.OfC.01993 ran 'drop' on item '9mm Pistol Magazine' (#20835)
[16:57:09]	CCA.C08-GRID.OfC.01993 has lost a '9mm Pistol Magazine' #20835.
[16:57:10]	CCA.C08-GRID.OfC.01993 ran 'drop' on item '9mm Pistol Magazine' (#20834)
[16:57:10]	CCA.C08-GRID.OfC.01993 has lost a '9mm Pistol Magazine' #20834.
[16:57:24]	[LOOC] CCA.C08-RCT.67908: Ya I've read the official breach training on the guide
[16:57:27]	CCA.C08-RCT.67908 ran 'use' on item '9mm Pistol Magazine' (#20834)
[16:57:30]	CCA.C08-RCT.67908 ran 'take' on item '9mm Pistol Magazine' (#20835)
[16:57:30]	CCA.C08-RCT.67908 has gained a '9mm Pistol Magazine' #20835.
[16:58:02]	[Y] CCA.C08-GRID.OfC.01993: <:: I will give you fifteen minutes to read the breaching section in the handbook. The handbook is a visual download on your visor. ::>
[16:58:43]	[IT] CCA.C08-RCT.67908: fifteen minutes pass and the rct speaks.
[16:58:51]	[LOOC] CCA.C08-GRID.OfC.01993: thank you, i was going to do that too
[16:59:17]	CCA.C08-GRID.OfC.01993 has gained 10 tokens.
[16:59:50]	[ME] CCA.C08-RCT.67908: jogs over to the left side of the door.
[17:00:21]	[ME] CCA.C08-RCT.67908: firmly grips his firearm with both hands, looking at the crack in the doorway.
[17:00:57]	[Y] CCA.C08-GRID.OfC.01993: <:: Prep! ::>
[17:00:58]	CCA.C08-GRID.OfC.01993 used command '/ToggleRaise'.
[17:01:03]	[Y] CCA.C08-GRID.OfC.01993: <:: Lock! inject! ::>
[17:01:08]	CCA.C08-GRID.OfC.01993 used command '/ToggleRaise'.
[17:01:36]	[ME] CCA.C08-RCT.67908: raises his firearm, moving in swiftly in a crouch-walk like position, obviously to help visuals of units behind him.
[17:02:09]	[Y] CCA.C08-GRID.OfC.01993: <:: Good, but the crouch walk is not always necessary. The best way of filing into a room will have opposite units looking in opposite directions! ::>
[17:02:34]	[ME] CCA.C08-RCT.67908: lowers his firearm, looking to the OfC, nodding. "Makes sense."
[17:02:53]	[LOOC] CCA.C08-GRID.OfC.01993: i swear i'm better at roleplay than this
[17:03:00]	[LOOC] CCA.C08-GRID.OfC.01993: brain go bye bye, i was not expecting t obe doing training
[17:03:09]	[ME] CCA.C08-RCT.67908: flicks his thumb safety on and slides it into it's holster with one hand and one motion.
[17:03:14]	[LOOC] CCA.C08-RCT.67908: lol
[17:03:53]	[LOOC] CCA.C08-RCT.67908: I wont hold it against you if we just /it 4 hrs passes and training is finished consisting of firearms, policy, and patroling.
[17:04:17]	CCA.C08-GRID.OfC.01993 has gained 10 tokens.
[17:04:32]	[LOOC] CCA.C08-GRID.OfC.01993: yeah
[17:05:14]	[LOOC] CCA.C08-RCT.67908: thru /viewdata?
[17:05:19]	[LOOC] CCA.C08-GRID.OfC.01993: yeye
[17:06:22]	[LOOC] CCA.C08-RCT.67908: Hmm
[17:06:36]	[LOOC] CCA.C08-GRID.OfC.01993: it's in the guide
[17:06:40]	[LOOC] CCA.C08-GRID.OfC.01993: data management
[17:07:29]	[LOOC] CCA.C08-RCT.67908: Theres a whole like, command bar, instead of having to manually put in "*Violation* , *Points lost8"
[17:09:54]	[LOOC] CCA.C08-RCT.67908: form what I can tell
[17:13:01]	[ME] CCA.C08-RCT.67908: nods, "<:: I intend to learn and carry out policy to the very last detail. I'd actually like to go ahead and state, I'll fully submit to Unionizing and I plan to hopefully enter a JUDGE role. ::>"
[17:15:37]	[LOOC] CCA.C08-RCT.67908: is stunstick automatically added to intentory w CCA if so i'm bugged and didnt ge it
[17:16:09]	CCA.C08-RCT.67908 has killed CCA.C08-RCT.67908.
