[15:07:07]	matt saton has connected.
[15:57:24]	James Albright entered observer.
[15:57:25]	James Albright exited observer at their location.
[15:57:27]	James Albright entered observer.
[15:57:35]	[OOC] James Albright: i see. i'll print you an ID, hold on
[15:57:38]	Lucius Strand has taken 5 damage from prop_physics.
[15:57:41]	James Albright used command '/PlySearch'.
[15:57:43]	James Albright has gained a 'Relocation Coupon' #27472.
[15:57:45]	[OOC] Lucius Strand: Haha thank you, sorry about that.
[15:57:55]	[OOC] James Albright: nah you're all good, it's not like i was there to get youo ne
[15:58:32]	[OOC] James Albright: if you need links to either, we've got /discord and /content comments
[15:58:34]	[OOC] Lucius Strand: I'm surprised there aren't more players on to be honest. Server seems surprisingly good.
[15:58:35]	James Albright ran 'take' on item 'Citizen ID' (#27473)
[15:58:35]	James Albright has gained a 'Citizen ID' #27473.
[15:58:37]	James Albright entered observer.
[15:58:38]	James Albright exited observer at their location.
[15:58:38]	James Albright entered observer.
[15:58:38]	James Albright exited observer at their location.
[15:58:53]	James Albright has taken 2 damage from James Albright.
[15:58:56]	[OOC] James Albright: kinda presumptuous, you haven't seen much :P
[15:58:58]	[OOC] Lucius Strand: I looked up the server content before joining, had trouble downloading the server content automatically.
[15:58:58]	[OOC] James Albright: but thank you
[15:58:59]	James Albright opened the '' #1803 container.
[15:59:02]	James Albright closed the '' #1803 container.
[15:59:08]	James Albright has taken 2 damage from James Albright.
[15:59:15]	James Albright entered observer.
[15:59:19]	[OOC] Lucius Strand: Maybe that's it actually, maybe people can't join without getting the content beforehand?
[15:59:20]	James Albright used command '/PlySearch'.
[15:59:21]	James Albright used command '/PlySearch'.
[15:59:24]	Lucius Strand has gained a 'Citizen ID' #27473.
[15:59:41]	[OOC] Lucius Strand: Like.. it took a really long time, server workshop may be set up incorrectly.
[15:59:43]	[OOC] James Albright: nah, they can. maps autodownload now from what i understand, it's actually really nice
[16:00:36]	James Albright exited observer at their location.
[16:00:37]	James Albright entered observer.
[16:00:48]	[OOC] James Albright: people haven't bene on much recently becuase schoolwork has been bad ths week for me
[16:00:49]	James Albright exited observer at their location.
[16:00:50]	James Albright entered observer.
[16:00:51]	James Albright exited observer at their location.
[16:00:52]	James Albright entered observer.
[16:00:53]	James Albright exited observer at their location.
[16:00:54]	James Albright has taken 2 damage from James Albright.
[16:00:55]	Lucius Strand used the 'Food Vendor' vendor.
[16:01:07]	[OOC] James Albright: on an actual active day we're anywhere from 5-7 players
[16:01:09]	James Albright has taken 2 damage from James Albright.
[16:01:15]	[OOC] James Albright: it doesdn't sound like much but we still make things happen
[16:01:18]	[OOC] Lucius Strand: I see.. they shouldn't have to relay on you that much though, right?
[16:01:24]	James Albright has taken 2 damage from James Albright.
[16:01:39]	James Albright has taken 2 damage from James Albright.
[16:01:54]	James Albright has taken 2 damage from James Albright.
[16:01:59]	James Albright used command '/DoorSetHidden true'.
[16:02:01]	[OOC] Lucius Strand: rely*
[16:02:09]	James Albright has taken 2 damage from James Albright.
[16:02:15]	Lucius Strand opened the '' #1902 container.
[16:02:17]	Lucius Strand closed the '' #1902 container.
[16:02:21]	[OOC] James Albright: nah. we've got a staff team, it's a matter of coordinating who can be on and that. we're still having growing pains from me starting college
[16:02:24]	James Albright has taken 2 damage from James Albright.
[16:02:39]	James Albright has taken 2 damage from James Albright.
[16:02:44]	James Albright entered observer.
[16:02:45]	James Albright exited observer at their location.
[16:02:45]	James Albright entered observer.
[16:02:46]	James Albright exited observer at their location.
[16:02:54]	James Albright has taken 2 damage from James Albright.
[16:03:09]	James Albright has taken 2 damage from James Albright.
[16:03:22]	[OOC] Lucius Strand: I could host workshifts as CWU, read you needed civil workers.
[16:03:24]	James Albright has taken 2 damage from James Albright.
[16:03:39]	James Albright has taken 2 damage from James Albright.
[16:03:44]	Lucius Strand opened the '' #2149 container.
[16:03:46]	Lucius Strand closed the '' #2149 container.
[16:03:48]	[OOC] James Albright: yeah, we do. the commerce branch is kidna hurting. most of our item sales we have done by vendor NPCs for now
[16:03:54]	James Albright has taken 2 damage from James Albright.
[16:04:09]	James Albright has taken 2 damage from James Albright.
[16:04:21]	[OOC] Lucius Strand: I have plenty of time at the moment, so it wouldn't hurt.
[16:04:24]	James Albright has taken 2 damage from James Albright.
[16:04:29]	Lucius Strand opened the '' #1896 container.
[16:04:29]	Lucius Strand closed the '' #1896 container.
[16:04:30]	Lucius Strand opened the '' #1896 container.
[16:04:32]	Lucius Strand closed the '' #1896 container.
[16:04:34]	Lucius Strand opened the '' #1897 container.
[16:04:35]	Lucius Strand closed the '' #1897 container.
[16:04:36]	[OOC] James Albright: well you can apply as soon as you get the 5 LP to join industrial, you're beyond welcome
[16:04:39]	James Albright has taken 2 damage from James Albright.
[16:04:54]	James Albright has taken 2 damage from James Albright.
[16:05:03]	[OOC] Lucius Strand: Alright, I might then, don't really do applications usually.
[16:05:09]	James Albright has taken 2 damage from James Albright.
[16:05:17]	Lucius Strand opened the '' #1777 container.
[16:05:19]	Lucius Strand closed the '' #1777 container.
[16:05:24]	James Albright has taken 2 damage from James Albright.
[16:05:34]	James Albright entered observer.
[16:05:35]	James Albright exited observer at their location.
[16:05:35]	James Albright entered observer.
[16:05:36]	James Albright exited observer at their location.
[16:05:37]	James Albright entered observer.
[16:05:39]	James Albright exited observer at their location.
[16:05:39]	James Albright has taken 2 damage from James Albright.
[16:05:52]	Lucius Strand ran 'View' on item 'Paper' (#26057)
[16:05:54]	James Albright has taken 2 damage from James Albright.
[16:06:09]	James Albright has taken 2 damage from James Albright.
[16:06:19]	[OOC] James Albright: The CWU ones aren't really that bad, honestly. We try not to put as much of a bar on them just because it gives you more things to do as a citizen.
[16:06:24]	James Albright has taken 2 damage from James Albright.
[16:06:39]	James Albright has taken 2 damage from James Albright.
[16:06:54]	James Albright has taken 2 damage from James Albright.
[16:06:57]	[OOC] Lucius Strand: Hm..
[16:07:09]	James Albright has taken 2 damage from James Albright.
[16:07:18]	James Albright entered observer.
[16:07:19]	James Albright exited observer at their location.
[16:07:20]	James Albright entered observer.
[16:07:21]	James Albright exited observer at their location.
[16:07:21]	James Albright has taken 131 damage from worldspawn.
[16:07:21]	worldspawn has killed James Albright.
[16:07:25]	James Albright entered observer.
[16:08:05]	[OOC] James Albright: we try to stick out a bit. we're a really tight knit community
[16:08:30]	[OOC] Lucius Strand: I'm glad to hear, that's something I can appreciate.
[16:09:02]	James Albright exited observer at their location.
[16:09:15]	[OOC] James Albright: something i like to mention is how we do stories for our events
[16:09:18]	[OOC] James Albright: we call them campaigns
[16:09:49]	[OOC] James Albright: if you've ever played dungeons and dragons, it's the same concept. a long story spanning over a series of events that help give them direction, normally with some big idea or concept behind it
[16:10:30]	[OOC] James Albright: on our SWRP server our last campaign, summed up crudely, was an inquisitor falling to the seduction of the dark side of the force and trying to reform the sith order
[16:10:36]	[OOC] Lucius Strand: I see, that does sound amazing. The day-to-day play has to be at least a bit enjoyable though.
[16:10:37]	[OOC] James Albright: failing obviously because it's one man vs the empire but sitll
[16:11:27]	[OOC] James Albright: yeah, we try. that's one of the things that we've been trying to put the most into, because the common idea of "oh well you can either walk in circles for hours or you can lolwebul" for most servers our size is quite honestly fucking terribe
[16:11:32]	[OOC] James Albright: terrible*
[16:11:50]	[OOC] James Albright: so we try to create cityRP
[16:12:41]	[OOC] James Albright: recently i added in a carving and cooking system, programmed from scratch. So you can use the stoves in your apartments as actual stoves.
[16:12:57]	[OOC] James Albright: then you can carve dead xenians (or whatever other aliens you can find) and cook them on the stove
[16:13:08]	James Albright entered observer.
[16:13:09]	James Albright exited observer at their location.
[16:13:12]	[OOC] Lucius Strand: That is sweet, have you had Lua classes or taught yourself?
[16:13:13]	James Albright entered observer.
[16:13:15]	James Albright exited observer at their location.
[16:13:38]	[OOC] James Albright: self taught. i started computer science in high school with gamemaker in a computer science class
[16:13:44]	[OOC] James Albright: that was what really made it click, was trying it in high school
[16:13:44]	James Albright entered observer.
[16:13:45]	James Albright exited observer at their location.
[16:13:47]	James Albright entered observer.
[16:13:56]	[OOC] Lucius Strand: That's another thing I can appreciate. I'm a self-taught Java programmer!
[16:14:03]	[OOC] James Albright: my first self taught langauge was actually C#, which is a step up from lua as far as complexity goes
[16:14:18]	[OOC] James Albright: oh nice! i learned java in my AP CSA class
[16:14:18]	James Albright exited observer at their location.
[16:14:25]	James Albright has taken 3 damage from npc_turret_floor.
[16:14:26]	James Albright entered observer.
[16:14:27]	[OOC] Lucius Strand: I honestly love to write Java.
[16:14:40]	[OOC] Lucius Strand: It's the only language with a syntax I can honestly appreciate.
[16:14:45]	James Albright exited observer at their location.
[16:14:56]	[OOC] James Albright: yeah. C# is basically the same thing with like
[16:15:07]	[OOC] James Albright: a couple other changes, and just different method capitalize
[16:15:11]	[OOC] James Albright: capitalization*
[16:15:18]	[OOC] Lucius Strand: Yeah, C# I can stand.
[16:15:34]	[OOC] Lucius Strand: I prefer explicit syntax.
[16:15:43]	[OOC] Lucius Strand: Where you type out whole words etc.
[16:15:51]	[OOC] Lucius Strand: I know some people hate that.
[16:15:52]	[OOC] James Albright: i prefer java though. C# has like serialization and stuff for making classes, so i prefer java
[16:15:58]	[OOC] James Albright: yeah
[16:16:26]	[OOC] James Albright: i learned lua after the other two exclusively for garry's mod. painstakingly I might add, the syntax is way dfferent
[16:16:30]	James Albright entered observer.
[16:16:44]	[OOC] Lucius Strand: Yeah I've done Lua, I can't stand it, heh.
[16:16:46]	James Albright exited observer at their location.
[16:17:07]	[OOC] James Albright: yeah i started out the same way. strating with javascript and then C# and java, then downgrading to lua is really hard, but you get used to it after enough trying
[16:17:08]	James Albright entered observer.
[16:17:13]	James Albright exited observer at their location.
[16:17:43]	James Albright entered observer.
[16:17:49]	[OOC] James Albright: the pain of using it goes down over time
[16:18:12]	[OOC] Lucius Strand: Yeah, I'm sure you get used to it after a while.
[16:18:13]	[OOC] James Albright: that's actually why we use helix
[16:18:13]	James Albright exited observer at their location.
[16:18:19]	[OOC] James Albright: i was pretty skeptical about it to start off
[16:18:26]	[OOC] James Albright: just becuase i was used to CS
[16:18:32]	[OOC] James Albright: sorry, CW*
[16:18:42]	[OOC] James Albright: but then i found out helix has like actual documentation for its code
[16:18:43]	[OOC] Lucius Strand: I've done minimal work with the Helix framework, it seemed pretty neat.
[16:19:24]	[OOC] James Albright: it's nice exclusively because of its documentation. It's not great, but it's there, which blows it out of the water compared to NS and CW.
[16:19:31]	James Albright entered observer.
[16:19:33]	James Albright exited observer at their location.
[16:19:47]	James Albright entered observer.
[16:20:12]	James Albright exited observer at their location.
[16:20:15]	James Albright entered observer.
[16:20:35]	[OOC] Lucius Strand: Probably because it's a bit more modern, right?
[16:20:41]	James Albright exited observer at their location.
[16:21:05]	[OOC] James Albright: i don't even know about that. i just think it's because, and i by no means want to compliment alex grist by saying this, but because alex grist gave slightly more of a shit
[16:21:11]	[OOC] Lucius Strand: They likely wrote both NS and CW without any documentation and then couldn't be asked to go through all of it and add it.
[16:22:06]	[OOC] James Albright: yeah. plus helix is literally just nutscript but changed around a bit
[16:22:15]	[OOC] James Albright: so documentation wouldn't be as hard
[16:22:51]	[OOC] Lucius Strand: Side question; is there no ration distribution?
[16:22:52]	James Albright entered observer.
[16:22:59]	[OOC] James Albright: there is, but vve do it old style
[16:23:00]	James Albright used command '/DoorSetHidden true'.
[16:23:06]	[OOC] James Albright: where it's all done en msse
[16:23:15]	James Albright exited observer at their location.
[16:23:16]	James Albright entered observer.
[16:23:19]	[OOC] James Albright: masse*
[16:23:42]	[OOC] Lucius Strand: That's a shame especially since it's just you and I at the moment.
[16:23:51]	James Albright exited observer at their location.
[16:24:12]	[OOC] James Albright: yeah. we still do them even if it's like 1 on 1. plus we've got a vendor with snax so citizens don't starve
[16:24:12]	James Albright entered observer.
[16:24:16]	[OOC] James Albright: considering hunger and thirst
[16:24:24]	FB|| light ROOM has connected.
[16:24:30]	[OOC] James Albright: mi hombre
[16:24:35]	[OOC] Lucius Strand: I do prefer the automated systems, but I see why you do it this way.
[16:24:38]	James Albright exited observer at their location.
[16:24:47]	[OOC] James Albright: yeah, really my only reason is just to create RP
[16:24:54]	[OOC] James Albright: getting people all in one place is good to do that
[16:25:03]	[OOC] Lucius Strand: Well.. yeah.
[16:25:08]	[OOC] James Albright: but yeah i also know a lot of servers are starting to do automated ration cycles
[16:25:33]	[OOC] James Albright: i'm pretty old school, i'm an HL2RP boomer
[16:25:45]	James Albright entered observer.
[16:26:30]	[OOC] Lucius Strand: Same, but the main thing is that people will likely not stay if they have *nothing* to do (even if that something is to wait for rations.)
[16:26:42]	FB|| light ROOM loaded the character 'CCA.C14-UNION.EpU.72633'
[16:26:42]	[OOC] James Albright: yeah, i also get that part
[16:26:43]	James Albright exited observer at their location.
[16:26:47]	[OOC] James Albright: that's the challenge
[16:26:49]	[OOC] CCA.C14-UNION.EpU.72633: Yo
[16:26:50]	[OOC] Lucius Strand: And if people don't stay online, other people will probably not come.
[16:26:53]	[OOC] James Albright: exactly
[16:26:55]	Lucius Strand opened the '' #2112 container.
[16:26:57]	Lucius Strand closed the '' #2112 container.
[16:26:59]	James Albright entered observer.
[16:27:13]	[OOC] James Albright: ooh janet might be getting on too
[16:27:13]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit is 10-8, status is green.'.
[16:27:16]	[OOC] CCA.C14-UNION.EpU.72633: BET
[16:27:35]	[OOC] James Albright: i'm guessing and hoping, just because they joined the VC
[16:27:42]	[OOC] CCA.C14-UNION.EpU.72633: Truly.
[16:28:30]	[ME] James Albright: would take out his combat knife and cut the individual's ties.
[16:29:16]	James Albright exited observer at their location.
[16:29:17]	James Albright entered observer.
[16:29:35]	James Albright exited observer at their location.
[16:29:38]	James Albright entered observer.
[16:29:39]	James Albright exited observer at their location.
[16:29:41]	[OOC] Lucius Strand: I do like the models you use for CCA, they look neat.
[16:29:41]	James Albright entered observer.
[16:29:52]	[OOC] CCA.C14-UNION.EpU.72633: I have gumball eyes ;-;
[16:29:56]	[OOC] James Albright: funny you should mention that, that model actually bugs me
[16:29:59]	[OOC] James Albright: the models are really sweet
[16:30:14]	[OOC] James Albright: but the modeler who reskinned the stuff clearly isn't comfortable with glowing textures
[16:30:18]	[OOC] James Albright: because they're not glowing
[16:30:50]	[OOC] CCA.C14-UNION.EpU.72633: And because of that.....I have gumball eyes that don't glow ;-;
[16:31:02]	[OOC] James Albright: yeah
[16:31:09]	[OOC] James Albright: que triste
[16:31:25]	[OOC] CCA.C14-UNION.EpU.72633: Why the fuck do I have a circuit board on me.....have I become GRID?
[16:31:26]	James Albright has gained a 'Health Vial' #27474.
[16:31:26]	James Albright used command '/CharGiveItem albright vial'.
[16:31:27]	[OOC] Lucius Strand: I may have to head off for a while, going somewhere with friends.
[16:31:31]	[OOC] Lucius Strand: Won't be long though.
[16:31:40]	Lucius Strand used command '/Discord'.
[16:31:42]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[16:31:43]	[OOC] CCA.C14-UNION.EpU.72633: F, good to see a new gamer on.
[16:31:54]	James Albright exited observer at their location.
[16:31:55]	James Albright entered observer.
[16:31:58]	[OOC] Lucius Strand: Oh don't worry, I'll be back on after!
[16:32:09]	[OOC] James Albright: well, thanks for being on, hoping to see you again
[16:32:35]	[OOC] Lucius Strand: Pleasure is mine, I joined the Discord as well.
[16:32:41]	[OOC] James Albright: epic
[16:33:13]	Zelerity (STEAM_0:1:33130823) has disconnected.
[16:33:24]	Madeline Wuntch has connected.
[16:34:01]	James Albright exited observer at their location.
[16:34:02]	James Albright entered observer.
[16:34:03]	James Albright exited observer at their location.
[16:34:11]	James Albright entered observer.
[16:34:24]	James Albright exited observer at their location.
[16:34:38]	James Albright entered observer.
[16:34:43]	James Albright exited observer at their location.
[16:34:43]	James Albright entered observer.
[16:35:06]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit going 10-7.'.
[16:35:12]	FB|| light ROOM loaded the character 'Ethan King'
[16:35:33]	[OOC] Ethan King: Ethan is cool, prove me wrong.
[16:35:42]	James Albright exited observer at their location.
[16:35:43]	James Albright entered observer.
[16:35:54]	James Albright exited observer at their location.
[16:35:56]	James Albright entered observer.
[16:35:59]	[OOC] Ethan King: You should totally do shit with him before I get sad.
[16:36:01]	James Albright exited observer at their location.
[16:36:02]	James Albright entered observer.
[16:36:03]	James Albright exited observer at their location.
[16:36:06]	James Albright entered observer.
[16:36:07]	Madeline Wuntch (STEAM_0:0:193599766) has disconnected.
[16:36:11]	James Albright exited observer at their location.
[16:36:53]	Ethan King has taken 64 damage from worldspawn.
[16:36:55]	James Albright has taken 64 damage from worldspawn.
[16:37:23]	James Albright entered observer.
[16:37:24]	James Albright exited observer at their location.
[16:37:25]	James Albright entered observer.
[16:37:26]	[OOC] Ethan King: Holy*
[16:37:31]	James Albright exited observer at their location.
[16:37:35]	[ME] James Albright: would proceed to tie the individual. Would they resist?
[16:37:58]	James Albright entered observer.
[16:38:07]	James Albright exited observer at their location.
[16:38:07]	[OOC] Ethan King: Heal me.
[16:38:07]	James Albright entered observer.
[16:38:09]	[OOC] Ethan King: Cuck
[16:38:14]	James Albright exited observer at their location.
[16:38:20]	James Albright entered observer.
[16:38:39]	James Albright exited observer at their location.
[16:38:45]	[OOC] Ethan King: Imma vibe on this char, just to remind you that he exists.
[16:38:47]	James Albright entered observer.
[16:38:52]	James Albright exited observer at their location.
[16:38:53]	James Albright entered observer.
[16:38:54]	James Albright exited observer at their location.
[16:38:54]	James Albright entered observer.
[16:38:55]	James Albright exited observer at their location.
[16:38:57]	James Albright entered observer.
[16:39:03]	[OOC] James Albright: i need to finish this assignemnt :(
[16:39:40]	[OOC] Ethan King: it's all good, I just finished some work and I have no clue on what to do right now.......so i'm just watching Youtube while vibin on Ethan.
[16:41:38]	Madeline Wuntch has connected.
[16:42:37]	Madeline Wuntch loaded the character 'CCA.C14-GRID.i3.36307'
[16:46:39]	[OOC] Ethan King: Oh shit, GRID is here.
[16:47:21]	[OOC] CCA.C14-GRID.i3.36307: yes
[16:47:37]	CCA.C14-GRID.i3.36307 has gained 10 tokens.
[16:48:05]	[OOC] Ethan King: GAMER
[16:49:06]	[OOC] Ethan King: This is gamer time.
[16:49:20]	FB|| light ROOM loaded the character 'CCA.C14-QrM.98240'
[16:51:49]	CCA.C14-GRID.i3.36307 ran 'Equip' on item 'USP Match' (#18976)
[16:51:57]	[OOC] CCA.C14-GRID.i3.36307: WELL SHIT IM OUT OF AMMO IN EVERYTHING
[16:52:19]	[OOC] CCA.C14-QrM.98240: F
[16:52:21]	[OOC] CCA.C14-GRID.i3.36307: what did you do with the bed nuggets
[16:52:28]	[OOC] CCA.C14-QrM.98240: Q, fix this.
[16:52:32]	[LOOC] CCA.C14-QrM.98240: Fuck you
[16:52:35]	[OOC] CCA.C14-GRID.i3.36307: q fix this
[16:52:37]	CCA.C14-GRID.i3.36307 has gained 10 tokens.
[16:52:40]	[LOOC] CCA.C14-GRID.i3.36307: what]
[16:52:59]	[OOC] James Albright: eh?
[16:53:08]	[OOC] CCA.C14-GRID.i3.36307: my ammo went poof
[16:53:15]	James Albright exited observer at their location.
[16:53:15]	[OOC] CCA.C14-QrM.98240: F
[16:53:41]	CCA.C14-GRID.i3.36307 used command '/ToggleRaise'.
[16:53:51]	[OOC] James Albright: yeah uh
[16:53:59]	[OOC] James Albright: i programmed in the reload aniation when you take out the sitol
[16:54:20]	CCA.C14-QrM.98240 has gained 10 tokens.
[16:55:31]	[OOC] CCA.C14-GRID.i3.36307: im off for a bit
[16:55:33]	Madeline Wuntch (STEAM_0:0:193599766) has disconnected.
[16:56:00]	[OOC] CCA.C14-QrM.98240: F
[16:59:20]	CCA.C14-QrM.98240 has gained 10 tokens.
[17:04:06]	James Albright entered observer.
[17:04:11]	[OOC] James Albright: rip wuntch :(
[17:04:17]	[OOC] CCA.C14-QrM.98240: True
[17:04:20]	CCA.C14-QrM.98240 has gained 10 tokens.
[17:04:23]	FB|| light ROOM loaded the character 'Ethan King'
[17:07:53]	FB|| light ROOM loaded the character 'George Temberly'
[17:16:30]	[OOC] George Temberly: Things aren't good when you can compare chicken nuggets to cookies.
[18:04:06]	[CGN] Painevan has connected.
[18:04:38]	[CGN] Painevan loaded the character 'Karl Von Habsburg'
[18:06:25]	[OOC] George Temberly: Oh shit, hello Pain.
[18:06:30]	[OOC] Karl Von Habsburg: e
[18:06:33]	[OOC] George Temberly: E
[18:08:59]	[OOC] James Albright: the universal union proudly supports israel
[18:09:10]	[OOC] George Temberly: Fair
[18:09:21]	[OOC] George Temberly: Support as in......taking it all over.
[18:09:32]	James Albright exited observer at their location.
[18:09:39]	James Albright entered observer.
[18:09:39]	Karl Von Habsburg has taken 2 damage from Karl Von Habsburg.
[18:09:43]	Karl Von Habsburg ran 'Consume' on item 'Breen's Water' (#18592)
[18:09:45]	Karl Von Habsburg ran 'Consume' on item 'Breen's Water' (#18598)
[18:09:46]	Karl Von Habsburg ran 'Consume' on item 'Breen's Water' (#18591)
[18:09:48]	George Temberly ran 'Consume' on item 'Flavored Breen's Water' (#27034)
[18:09:48]	Karl Von Habsburg ran 'Consume' on item 'Breen's Water' (#18590)
[18:09:49]	George Temberly ran 'Consume' on item 'Breen's Water' (#27062)
[18:09:50]	Karl Von Habsburg ran 'Consume' on item 'Breen's Water' (#18597)
[18:09:51]	Karl Von Habsburg ran 'Eat' on item 'Loyalist Grade Citizen Food Product' (#25008)
[18:09:51]	Karl Von Habsburg ran 'Consume' on item 'Loyalist Grade Citizen Supplements' (#22231)
[18:09:52]	Karl Von Habsburg ran 'Eat' on item 'Loyalist Grade Citizen Food Product' (#22230)
[18:09:53]	Karl Von Habsburg ran 'Consume' on item 'Flavored Breen's Water' (#22232)
[18:09:55]	Karl Von Habsburg ran 'Consume' on item 'Flavored Breen's Water' (#25010)
[18:09:56]	Karl Von Habsburg ran 'Consume' on item 'Flavored Breen's Water' (#21786)
[18:10:00]	James Albright exited observer at their location.
[18:10:04]	James Albright entered observer.
[18:10:05]	James Albright exited observer at their location.
[18:10:06]	James Albright entered observer.
[18:10:07]	Karl Von Habsburg has lost 10 tokens.
[18:10:09]	James Albright exited observer at their location.
[18:10:09]	James Albright entered observer.
[18:10:10]	Karl Von Habsburg ran 'take' on item 'Sparkling Breen's Water' (#27475)
[18:10:10]	Karl Von Habsburg has gained a 'Sparkling Breen's Water' #27475.
[18:10:10]	James Albright exited observer at their location.
[18:10:11]	James Albright entered observer.
[18:10:11]	Karl Von Habsburg has lost 10 tokens.
[18:10:11]	James Albright exited observer at their location.
[18:10:12]	James Albright entered observer.
[18:10:12]	Karl Von Habsburg has lost 10 tokens.
[18:10:13]	James Albright exited observer at their location.
[18:10:13]	James Albright has taken 20 damage from worldspawn.
[18:10:13]	James Albright entered observer.
[18:10:16]	Karl Von Habsburg ran 'take' on item 'Sparkling Breen's Water' (#27477)
[18:10:16]	Karl Von Habsburg has gained a 'Sparkling Breen's Water' #27477.
[18:10:17]	James Albright exited observer at their location.
[18:10:17]	James Albright entered observer.
[18:10:17]	Karl Von Habsburg ran 'take' on item 'Sparkling Breen's Water' (#27476)
[18:10:17]	Karl Von Habsburg has gained a 'Sparkling Breen's Water' #27476.
[18:10:18]	James Albright exited observer at their location.
[18:10:19]	Karl Von Habsburg has lost 10 tokens.
[18:10:19]	James Albright entered observer.
[18:10:20]	James Albright exited observer at their location.
[18:10:24]	James Albright has taken 2 damage from James Albright.
[18:10:27]	Karl Von Habsburg ran 'take' on item 'Sparkling Breen's Water' (#27478)
[18:10:27]	Karl Von Habsburg has gained a 'Sparkling Breen's Water' #27478.
[18:10:27]	James Albright entered observer.
[18:10:37]	Karl Von Habsburg has lost 7 tokens.
[18:10:38]	Karl Von Habsburg has lost 7 tokens.
[18:10:40]	Karl Von Habsburg ran 'take' on item 'Flavored Breen's Water' (#27480)
[18:10:40]	Karl Von Habsburg has gained a 'Flavored Breen's Water' #27480.
[18:10:41]	Karl Von Habsburg ran 'take' on item 'Flavored Breen's Water' (#27479)
[18:10:41]	Karl Von Habsburg has gained a 'Flavored Breen's Water' #27479.
[18:10:49]	Karl Von Habsburg has lost 5 tokens.
[18:10:50]	Karl Von Habsburg has lost 5 tokens.
[18:10:58]	Karl Von Habsburg ran 'take' on item 'Breen's Water' (#27482)
[18:10:58]	Karl Von Habsburg has gained a 'Breen's Water' #27482.
[18:11:01]	Karl Von Habsburg ran 'take' on item 'Breen's Water' (#27481)
[18:11:01]	Karl Von Habsburg has gained a 'Breen's Water' #27481.
[18:15:47]	George Temberly has taken 60 damage from James Albright.
[18:15:51]	James Albright entered observer.
[18:15:52]	[OOC] George Temberly: that hurts so bad ;-;
[18:15:53]	James Albright entered observer.
[18:15:55]	James Albright exited observer at their location.
[18:15:55]	James Albright has taken 2 damage from James Albright.
[18:16:10]	James Albright has taken 2 damage from James Albright.
[18:16:12]	FB|| light ROOM loaded the character 'Gordo Kin'
[18:16:15]	[OOC] Gordo Kin: Imagine living
[18:16:19]	FB|| light ROOM loaded the character 'Ethan King'
[18:16:24]	James Albright entered observer.
[18:16:25]	James Albright has taken 2 damage from James Albright.
[18:16:32]	James Albright entered observer.
[18:16:33]	James Albright exited observer at their location.
[18:16:34]	James Albright entered observer.
[18:16:37]	James Albright exited observer at their location.
[18:16:40]	James Albright has taken 2 damage from James Albright.
[18:16:51]	James Albright entered observer.
[18:16:54]	James Albright exited observer at their location.
[18:16:55]	James Albright has taken 2 damage from James Albright.
[18:17:10]	James Albright has taken 2 damage from James Albright.
[18:17:11]	James Albright entered observer.
[18:17:23]	James Albright has spawned a 'NPC [3199][npc_barnacle]'.
[18:17:25]	James Albright exited observer at their location.
[18:17:25]	James Albright has taken 2 damage from James Albright.
[18:17:40]	James Albright has taken 2 damage from James Albright.
[18:17:55]	James Albright has taken 2 damage from James Albright.
