[07:24:53]	matt saton has connected.
[16:24:47]	Theban 'Simmons' Revolt has lost a '9mm Pistol Magazine' #36845.
[16:24:47]	Theban 'Simmons' Revolt has lost a '4.6x30 Rounds' #36849.
[16:24:47]	Theban 'Simmons' Revolt has lost a '4.6x30 Rounds' #36846.
[16:24:47]	Theban 'Simmons' Revolt has lost a '9mm Pistol Magazine' #36844.
[16:24:47]	Theban 'Simmons' Revolt has lost a '4.6x30 Rounds' #36847.
[16:24:47]	Theban 'Simmons' Revolt has lost a '9mm Pistol Magazine' #36843.
[16:24:47]	Theban 'Simmons' Revolt has lost a '4.6x30 Rounds' #36848.
[16:24:54]	Theban 'Simmons' Revolt ran 'drop' on item 'Combat Knife' (#36850)
[16:24:54]	Theban 'Simmons' Revolt has lost a 'Combat Knife' #36850.
[16:25:30]	Theban 'Simmons' Revolt ran 'Equip' on item 'Combat Knife' (#31497)
[16:26:03]	Theban 'Simmons' Revolt ran 'take' on item 'MP7' (#35509)
[16:26:03]	Theban 'Simmons' Revolt has gained a 'MP7' #35509.
[16:26:23]	Theban 'Simmons' Revolt ran 'drop' on item 'MP7' (#35509)
[16:26:23]	Theban 'Simmons' Revolt has lost a 'MP7' #35509.
[16:26:25]	Theban 'Simmons' Revolt ran 'take' on item 'MP7' (#35509)
[16:26:25]	Theban 'Simmons' Revolt has gained a 'MP7' #35509.
[16:26:26]	Theban 'Simmons' Revolt ran 'Equip' on item 'MP7' (#35509)
[16:26:27]	Theban 'Simmons' Revolt ran 'unloadAmmo' on item 'MP7' (#35509)
[16:26:27]	Theban 'Simmons' Revolt has gained a '4.6x30 Rounds' #36853.
[16:26:28]	Simone Evans ran 'take' on item 'Suitcase' (#36350)
[16:26:29]	Theban 'Simmons' Revolt ran 'EquipUn' on item 'MP7' (#35509)
[16:26:30]	Theban 'Simmons' Revolt ran 'drop' on item 'MP7' (#35509)
[16:26:30]	Theban 'Simmons' Revolt has lost a 'MP7' #35509.
[16:26:33]	Simone Evans ran 'drop' on item 'Suitcase' (#36349)
[16:26:33]	Simone Evans has lost a 'Suitcase' #36349.
[16:26:36]	Simone Evans ran 'take' on item 'Suitcase' (#36350)
[16:26:36]	Simone Evans has gained a 'Suitcase' #36350.
[16:26:41]	Simone Evans ran 'drop' on item 'Suitcase' (#36350)
[16:26:41]	Simone Evans has lost a 'Suitcase' #36350.
[16:26:42]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#36349)
[16:26:42]	Theban 'Simmons' Revolt has gained a 'Suitcase' #36349.
[16:26:44]	Simone Evans ran 'take' on item 'Suitcase' (#35421)
[16:26:44]	Simone Evans has gained a 'Suitcase' #35421.
[16:26:44]	Simone Evans has gained a 'Cloth Scrap' #35434.
[16:26:44]	Simone Evans has gained a 'Blacksmith Tongs' #35447.
[16:26:44]	Simone Evans has gained a 'Red and Black Coat' #35423.
[16:26:44]	Simone Evans has gained a 'Blacksmith Tongs' #35438.
[16:26:44]	Simone Evans has gained a 'Cloth Scrap' #35436.
[16:26:44]	Simone Evans has gained a 'Blue Pre-War Shirt' #36492.
[16:26:44]	Simone Evans has gained a 'Cloth Scrap' #35437.
[16:26:44]	Simone Evans has gained a 'Paper' #35485.
[16:26:48]	Simone Evans ran 'drop' on item 'Suitcase' (#35421)
[16:26:48]	Simone Evans has lost a 'Suitcase' #35421.
[16:26:48]	Simone Evans has lost a 'Cloth Scrap' #35434.
[16:26:48]	Simone Evans has lost a 'Blacksmith Tongs' #35447.
[16:26:48]	Simone Evans has lost a 'Red and Black Coat' #35423.
[16:26:48]	Simone Evans has lost a 'Blacksmith Tongs' #35438.
[16:26:48]	Simone Evans has lost a 'Cloth Scrap' #35436.
[16:26:48]	Simone Evans has lost a 'Blue Pre-War Shirt' #36492.
[16:26:48]	Simone Evans has lost a 'Cloth Scrap' #35437.
[16:26:48]	Simone Evans has lost a 'Paper' #35485.
[16:26:50]	Simone Evans ran 'take' on item 'Suitcase' (#36350)
[16:26:50]	Simone Evans has gained a 'Suitcase' #36350.
[16:26:51]	Simone Evans ran 'take' on item 'Blue Pre-War Shirt' (#35834)
[16:26:51]	Simone Evans has gained a 'Blue Pre-War Shirt' #35834.
[16:26:57]	Simone Evans ran 'take' on item 'Blue and White Coat' (#31100)
[16:26:57]	Simone Evans has gained a 'Blue and White Coat' #31100.
[16:26:58]	Theban 'Simmons' Revolt ran 'take' on item 'MP7' (#35509)
[16:26:58]	Theban 'Simmons' Revolt has gained a 'MP7' #35509.
[16:27:00]	Theban 'Simmons' Revolt ran 'take' on item 'Combat Knife' (#36850)
[16:27:00]	Theban 'Simmons' Revolt has gained a 'Combat Knife' #36850.
[16:27:05]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#36349)
[16:27:05]	Theban 'Simmons' Revolt has lost a 'Suitcase' #36349.
[16:27:05]	Theban 'Simmons' Revolt has lost a '4.6x30 Rounds' #36853.
[16:27:05]	Theban 'Simmons' Revolt has lost a 'MP7' #35509.
[16:27:05]	Theban 'Simmons' Revolt has lost a 'Combat Knife' #36850.
[16:27:10]	Simone Evans ran 'take' on item 'Teal and Black Coat' (#33179)
[16:27:10]	Simone Evans has gained a 'Teal and Black Coat' #33179.
[16:27:13]	Simone Evans ran 'take' on item 'Brown Coat and Sweater' (#32985)
[16:27:13]	Simone Evans has gained a 'Brown Coat and Sweater' #32985.
[16:27:18]	Simone Evans ran 'take' on item 'Blue Pre-War Shirt' (#35863)
[16:27:18]	Simone Evans has gained a 'Blue Pre-War Shirt' #35863.
[16:27:18]	Theban 'Simmons' Revolt ran 'take' on item 'Hybrid Radio' (#35518)
[16:27:18]	Theban 'Simmons' Revolt has gained a 'Hybrid Radio' #35518.
[16:27:34]	Simone Evans ran 'drop' on item 'Suitcase' (#36350)
[16:27:34]	Simone Evans has lost a 'Suitcase' #36350.
[16:27:34]	Simone Evans has lost a 'Teal and Black Coat' #33179.
[16:27:34]	Simone Evans has lost a 'Blue Pre-War Shirt' #35834.
[16:27:34]	Simone Evans has lost a 'Blue and White Coat' #31100.
[16:27:34]	Simone Evans has lost a 'Blue Pre-War Shirt' #35863.
[16:27:34]	Simone Evans has lost a 'Brown Coat and Sweater' #32985.
[16:38:52]	Theban 'Simmons' Revolt ran 'Edit' on item 'Paper' (#35483)
[16:38:55]	Theban 'Simmons' Revolt ran 'take' on item 'Paper' (#35483)
[16:38:55]	Theban 'Simmons' Revolt has gained a 'Paper' #35483.
[16:39:01]	Theban 'Simmons' Revolt ran 'Edit' on item 'Paper' (#35483)
[16:43:40]	[OOC] Simone Evans: hello
[16:43:43]	[OOC] Simone Evans: im back
[16:43:49]	Simone Evans ran 'take' on item 'Suitcase' (#35421)
[16:43:49]	Simone Evans has gained a 'Suitcase' #35421.
[16:43:49]	Simone Evans has gained a 'Cloth Scrap' #35434.
[16:43:49]	Simone Evans has gained a 'Blacksmith Tongs' #35447.
[16:43:49]	Simone Evans has gained a 'Red and Black Coat' #35423.
[16:43:49]	Simone Evans has gained a 'Blacksmith Tongs' #35438.
[16:43:49]	Simone Evans has gained a 'Cloth Scrap' #35436.
[16:43:49]	Simone Evans has gained a 'Blue Pre-War Shirt' #36492.
[16:43:49]	Simone Evans has gained a 'Cloth Scrap' #35437.
[16:43:49]	Simone Evans has gained a 'Paper' #35485.
[16:43:54]	Simone Evans ran 'drop' on item 'Suitcase' (#35421)
[16:43:54]	Simone Evans has lost a 'Suitcase' #35421.
[16:43:54]	Simone Evans has lost a 'Cloth Scrap' #35434.
[16:43:54]	Simone Evans has lost a 'Blacksmith Tongs' #35447.
[16:43:54]	Simone Evans has lost a 'Red and Black Coat' #35423.
[16:43:54]	Simone Evans has lost a 'Blacksmith Tongs' #35438.
[16:43:54]	Simone Evans has lost a 'Cloth Scrap' #35436.
[16:43:54]	Simone Evans has lost a 'Blue Pre-War Shirt' #36492.
[16:43:54]	Simone Evans has lost a 'Cloth Scrap' #35437.
[16:43:54]	Simone Evans has lost a 'Paper' #35485.
[16:49:20]	Simone Evans ran 'take' on item 'Cars for Dummies, Vol. 1' (#6876)
[16:49:20]	Simone Evans has gained a 'Cars for Dummies, Vol. 1' #6876.
[16:49:25]	Simone Evans ran 'read' on item 'Cars for Dummies, Vol. 1' (#6876)
[16:49:28]	Simone Evans ran 'drop' on item 'Cars for Dummies, Vol. 1' (#6876)
[16:49:28]	Simone Evans has lost a 'Cars for Dummies, Vol. 1' #6876.
[16:49:41]	Simone Evans ran 'take' on item 'Cars for Dummies, Vol. 1' (#6876)
[16:49:41]	Simone Evans has gained a 'Cars for Dummies, Vol. 1' #6876.
[16:49:44]	Simone Evans ran 'read' on item 'Cars for Dummies, Vol. 1' (#6876)
[16:49:51]	Simone Evans ran 'drop' on item 'Cars for Dummies, Vol. 1' (#6876)
[16:49:51]	Simone Evans has lost a 'Cars for Dummies, Vol. 1' #6876.
[16:50:18]	Simone Evans ran 'take' on item 'Suitcase' (#35441)
[16:50:18]	Simone Evans has gained a 'Suitcase' #35441.
[16:50:18]	Simone Evans has gained a 'Comfortable Blue Shirt' #33944.
[16:50:18]	Simone Evans has gained a 'Combat Knife' #36851.
[16:50:18]	Simone Evans has gained a 'MP7' #31480.
[16:50:22]	Simone Evans ran 'drop' on item 'Suitcase' (#35441)
[16:50:22]	Simone Evans has lost a 'Suitcase' #35441.
[16:50:22]	Simone Evans has lost a 'Comfortable Blue Shirt' #33944.
[16:50:22]	Simone Evans has lost a 'Combat Knife' #36851.
[16:50:22]	Simone Evans has lost a 'MP7' #31480.
[16:50:25]	Simone Evans ran 'take' on item 'Suitcase' (#36342)
[16:50:25]	Simone Evans has gained a 'Suitcase' #36342.
[16:50:25]	Simone Evans has gained a '4.6x30 Rounds' #36852.
[16:50:25]	Simone Evans has gained a '9mm Pistol Magazine' #36845.
[16:50:25]	Simone Evans has gained a '4.6x30 Rounds' #36849.
[16:50:25]	Simone Evans has gained a '4.6x30 Rounds' #36846.
[16:50:25]	Simone Evans has gained a '9mm Pistol Magazine' #36844.
[16:50:25]	Simone Evans has gained a '4.6x30 Rounds' #36847.
[16:50:25]	Simone Evans has gained a '9mm Pistol Magazine' #36843.
[16:50:25]	Simone Evans has gained a '4.6x30 Rounds' #36848.
[16:50:29]	Simone Evans ran 'drop' on item 'Suitcase' (#36342)
[16:50:29]	Simone Evans has lost a 'Suitcase' #36342.
[16:50:29]	Simone Evans has lost a '4.6x30 Rounds' #36852.
[16:50:29]	Simone Evans has lost a '9mm Pistol Magazine' #36845.
[16:50:29]	Simone Evans has lost a '4.6x30 Rounds' #36849.
[16:50:29]	Simone Evans has lost a '4.6x30 Rounds' #36846.
[16:50:29]	Simone Evans has lost a '9mm Pistol Magazine' #36844.
[16:50:29]	Simone Evans has lost a '4.6x30 Rounds' #36847.
[16:50:29]	Simone Evans has lost a '9mm Pistol Magazine' #36843.
[16:50:29]	Simone Evans has lost a '4.6x30 Rounds' #36848.
[16:50:32]	Simone Evans ran 'take' on item 'Suitcase' (#36349)
[16:50:32]	Simone Evans has gained a 'Suitcase' #36349.
[16:50:32]	Simone Evans has gained a '4.6x30 Rounds' #36853.
[16:50:32]	Simone Evans has gained a 'MP7' #35509.
[16:50:32]	Simone Evans has gained a 'Combat Knife' #36850.
[16:50:36]	Simone Evans ran 'drop' on item 'Suitcase' (#36349)
[16:50:36]	Simone Evans has lost a 'Suitcase' #36349.
[16:50:36]	Simone Evans has lost a '4.6x30 Rounds' #36853.
[16:50:36]	Simone Evans has lost a 'MP7' #35509.
[16:50:36]	Simone Evans has lost a 'Combat Knife' #36850.
[16:50:55]	Simone Evans ran 'take' on item 'The Telltale Heart' (#22212)
[16:50:55]	Simone Evans has gained a 'The Telltale Heart' #22212.
[16:51:04]	Simone Evans ran 'drop' on item 'The Telltale Heart' (#22212)
[16:51:04]	Simone Evans has lost a 'The Telltale Heart' #22212.
[16:51:22]	NamRm loaded the character 'Santino Russo'
[17:01:17]	[ME] Theban 'Simmons' Revolt: M U G
[17:01:20]	Theban 'Simmons' Revolt rolled 56 out of 100.
[17:01:20]	Theban 'Simmons' Revolt used command '/Roll'.
[17:01:22]	[ME] Santino Russo: powergame
[17:32:22]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[17:58:35]	NamRm loaded the character 'Simone Evans'
[19:47:47]	Simone Evans has taken 2 damage from Simone Evans.
[19:48:02]	Simone Evans has taken 2 damage from Simone Evans.
[19:48:11]	NamRm loaded the character 'CCA.C17-RCT.25058'
[19:50:06]	CCA.C17-RCT.25058 ran 'take' on item 'Civil Protection Functionary Grade Ration' (#36854)
[19:50:06]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Ration' #36854.
[19:50:10]	CCA.C17-RCT.25058 ran 'Open' on item 'Civil Protection Functionary Grade Ration' (#36854)
[19:50:10]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Food Product' #36855.
[19:50:10]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Supplements' #36856.
[19:50:10]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Drink' #36857.
[19:50:11]	CCA.C17-RCT.25058 ran 'Eat' on item 'Civil Protection Functionary Grade Food Product' (#36855)
[19:50:12]	CCA.C17-RCT.25058 ran 'Consume' on item 'Civil Protection Functionary Grade Supplements' (#36856)
[19:50:13]	CCA.C17-RCT.25058 ran 'Consume' on item 'Civil Protection Functionary Grade Drink' (#36857)
[19:50:21]	CCA.C17-RCT.25058 ran 'take' on item 'Civil Protection Functionary Grade Ration' (#36854)
[19:50:21]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Ration' #36854.
[19:50:23]	CCA.C17-RCT.25058 ran 'Open' on item 'Civil Protection Functionary Grade Ration' (#36854)
[19:50:23]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Food Product' #36855.
[19:50:23]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Supplements' #36856.
[19:50:23]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Drink' #36857.
[19:50:23]	CCA.C17-RCT.25058 ran 'Eat' on item 'Civil Protection Functionary Grade Food Product' (#36855)
[19:50:24]	CCA.C17-RCT.25058 ran 'Consume' on item 'Civil Protection Functionary Grade Supplements' (#36856)
[19:50:25]	CCA.C17-RCT.25058 ran 'Consume' on item 'Civil Protection Functionary Grade Drink' (#36857)
[19:51:45]	CCA.C17-RCT.25058 opened the '' #2369 container.
[19:51:47]	CCA.C17-RCT.25058 closed the '' #2369 container.
[19:52:14]	CCA.C17-RCT.25058 ran 'take' on item 'Civil Protection Functionary Grade Ration' (#36854)
[19:52:14]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Ration' #36854.
[19:52:16]	CCA.C17-RCT.25058 ran 'Open' on item 'Civil Protection Functionary Grade Ration' (#36854)
[19:52:16]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Food Product' #36855.
[19:52:16]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Supplements' #36856.
[19:52:16]	CCA.C17-RCT.25058 has gained a 'Civil Protection Functionary Grade Drink' #36857.
[19:52:17]	CCA.C17-RCT.25058 ran 'Eat' on item 'Civil Protection Functionary Grade Food Product' (#36855)
[19:52:18]	CCA.C17-RCT.25058 ran 'Consume' on item 'Civil Protection Functionary Grade Supplements' (#36856)
[19:52:18]	CCA.C17-RCT.25058 ran 'Consume' on item 'Civil Protection Functionary Grade Drink' (#36857)
[19:53:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[19:58:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:03:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:08:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:13:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:18:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:23:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:28:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:33:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:38:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:43:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:48:11]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:53:05]	gilinar has connected.
[20:53:13]	CCA.C17-RCT.25058 has gained 10 tokens.
[20:55:40]	gilinar created the character 'Joseph Goodman'
[20:55:40]	Joseph Goodman has gained a 'Suitcase' #36854.
[20:55:40]	Joseph Goodman has gained a 'Relocation Coupon' #36855.
[20:55:40]	gilinar loaded the character 'Joseph Goodman'
[20:56:10]	[OOC] Joseph Goodman: hey
[20:56:14]	[OOC] Joseph Goodman: are you the owner
[20:56:51]	[OOC] CCA.C17-RCT.25058: i'm not
[20:56:55]	[OOC] CCA.C17-RCT.25058: nice name though
[20:56:58]	[OOC] CCA.C17-RCT.25058: very cool
[20:57:52]	NamRm loaded the character 'Santino Russo'
[20:58:23]	[LOOC] Santino Russo: yp
[20:58:24]	[LOOC] Santino Russo: yo
[20:58:28]	[LOOC] Joseph Goodman: what
[20:58:45]	[LOOC] Santino Russo: there's a lock so i gotta get a CP on to get you a CID
[20:58:48]	[LOOC] Santino Russo: its dumb but
[20:58:54]	[LOOC] Joseph Goodman: okay
[20:59:44]	Savy has connected.
[21:00:07]	[LOOC] Santino Russo: oh you a hl2rp veteran?
[21:00:20]	[LOOC] Joseph Goodman: uh i guess
[21:00:22]	[LOOC] Joseph Goodman: why do you ask
[21:00:33]	[LOOC] Santino Russo: just looked on your acc if you dont mind
[21:00:43]	[LOOC] Joseph Goodman: are you checking to see if i'm a minge or not
[21:00:51]	Savy created the character 'Nick Grimes'
[21:00:51]	Nick Grimes has gained a 'Suitcase' #36856.
[21:00:51]	Nick Grimes has gained a 'Relocation Coupon' #36857.
[21:00:51]	Savy loaded the character 'Nick Grimes'
[21:01:03]	[LOOC] Santino Russo: kinda
[21:01:03]	Savy (STEAM_0:0:60352122) has disconnected.
[21:01:15]	[LOOC] Santino Russo: i just look at a few new people's acc just because
[21:05:30]	Savy has connected.
[21:06:06]	Savy loaded the character 'Nick Grimes'
[21:06:47]	[LOOC] Santino Russo: do you have a CID?
[21:06:57]	[LOOC] Nick Grimes: yeah
[21:07:17]	[LOOC] Santino Russo: im not talking about the coupon\
[21:07:25]	[LOOC] Nick Grimes: what
[21:07:36]	[LOOC] Santino Russo: do you have a relocation coupon?
[21:07:43]	[LOOC] Nick Grimes: I have it in my inventory
[21:07:46]	[LOOC] Santino Russo: BRUH
[21:08:04]	[LOOC] Nick Grimes: what
[21:08:13]	[LOOC] Santino Russo: im trying to get people on so you guys can get in the city
[21:08:21]	[LOOC] Nick Grimes: wow
[21:08:24]	[LOOC] Nick Grimes: this is retarded
[21:08:28]	[LOOC] Santino Russo: yeah
[21:08:36]	[LOOC] Santino Russo: im trying to get the owner to change this shit
[21:08:38]	[ME] Joseph Goodman: places his hands up against the forcefield, burning his skin. "FUCK THIS! LET ME OOUT! LET ME OUT! FUCKING COPS!"
[21:08:47]	[LOOC] Santino Russo: he's trying to be a little quirky with his hl2rp
[21:09:44]	Joseph Goodman used command '/Dispatch h'.
[21:09:49]	Joseph Goodman used command '/Broadcast hey'.
[21:09:51]	Joseph Goodman used command '/RadioBroadcast h'.
[21:09:57]	Joseph Goodman used command '/ar w'.
[21:10:13]	Joseph Goodman used command '/Datafile joseph'.
[21:11:00]	Joseph Goodman used command '/Datafile jo'.
[21:11:07]	Joseph Goodman has added an entry to Joseph Goodman's datafile with category: union
[21:11:16]	Joseph Goodman has added an entry to Joseph Goodman's datafile with category: union
[21:11:29]	Joseph Goodman has added an entry to Joseph Goodman's datafile with category: civil
[21:11:41]	Joseph Goodman used command '/Datafile jose'.
[21:11:42]	[LOOC] Santino Russo: okay
[21:11:50]	[LOOC] Santino Russo: we got a guy joining who can get you CIDs
[21:11:52]	Nick Grimes used command '/Datafile nick'.
[21:11:59]	Joseph Goodman used command '/Datafile santino'.
[21:12:16]	Joseph Goodman used command '/Datafile jo'.
[21:12:29]	Nick Grimes has added an entry to Nick Grimes's datafile with category: union
[21:12:38]	Nick Grimes has added an entry to Nick Grimes's datafile with category: civil
[21:12:38]	Joseph Goodman used command '/Datafile santin'.
[21:12:43]	Joseph Goodman has added an entry to Santino Russo's datafile with category: civil
[21:13:13]	Joseph Goodman used command '/Datafile jo'.
[21:13:23]	Joseph Goodman has added an entry to Santino Russo's datafile with category: civil
[21:13:23]	Joseph Goodman used command '/RestrictDatafile san'.
[21:13:30]	Joseph Goodman has added an entry to Santino Russo's datafile with category: civil
[21:13:30]	Joseph Goodman used command '/RestrictDatafile san'.
[21:13:36]	Joseph Goodman has added an entry to Santino Russo's datafile with category: civil
[21:13:36]	Joseph Goodman used command '/RestrictDatafile san'.
[21:13:41]	Joseph Goodman used command '/ViewData jo'.
