[11:13:36]	matt saton has connected.
[11:23:53]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:23:58]	Anna Gottlieb entered observer.
[11:23:59]	Anna Gottlieb exited observer at their location.
[11:24:01]	Finan O'Conall destroyed a 'Scrap Metal' #29267.
[11:24:12]	Anna Gottlieb entered observer.
[11:24:16]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:24:16]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:24:19]	Anna Gottlieb has gained 50 tokens.
[11:24:20]	Finan O'Conall has taken 10 damage from npc_poisonzombie.
[11:24:20]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:24:20]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:24:23]	Anna Gottlieb has spawned 'models/sf_models/sf_oil_lamp.mdl'.
[11:24:26]	Finan O'Conall has gained 20 tokens.
[11:24:27]	Anna Gottlieb has spawned 'models/hunter/blocks/cube1x2x025.mdl'.
[11:24:27]	Anna Gottlieb has spawned 'models/hunter/blocks/cube1x2x025.mdl'.
[11:24:27]	Anna Gottlieb has spawned 'models/kingpommes/starwars/misc/crew_bed.mdl'.
[11:24:29]	Anna Gottlieb exited observer at their location.
[11:24:33]	Anna Gottlieb entered observer.
[11:24:42]	Anna Gottlieb has spawned 'models/hunter/blocks/cube1x2x025.mdl'.
[11:24:42]	Anna Gottlieb has spawned 'models/hunter/blocks/cube1x2x025.mdl'.
[11:24:42]	Anna Gottlieb has spawned 'models/kingpommes/starwars/misc/crew_bed.mdl'.
[11:24:45]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:24:45]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:24:46]	Anna Gottlieb exited observer at their location.
[11:24:59]	Finan O'Conall has taken 10 damage from npc_zombine.
[11:25:00]	Finan O'Conall has taken 10 damage from npc_zombine.
[11:25:01]	Finan O'Conall has taken 10 damage from npc_zombine.
[11:25:08]	[ME] Anna Gottlieb: takes out their datapad and types a couple things in.
[11:25:10]	[ME] Anna Gottlieb: takes out their datapad and types a couple things in.
[11:25:20]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:20]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:22]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:22]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:23]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:23]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:23]	Anna Gottlieb entered observer.
[11:25:24]	Anna Gottlieb exited observer at their location.
[11:25:27]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:27]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:32]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:32]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:34]	Anna Gottlieb entered observer.
[11:25:42]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:42]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:43]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:43]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:47]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:47]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:49]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:49]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:50]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:50]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:52]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:52]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:52]	Finan O'Conall ran 'drop' on item 'Adjustable Wrench' (#28583)
[11:25:52]	Finan O'Conall has lost a 'Adjustable Wrench' #28583.
[11:25:53]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:53]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:53]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:53]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:54]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:54]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:56]	Finan O'Conall ran 'take' on item '12-Gauge Shells' (#29272)
[11:25:56]	Finan O'Conall has gained a '12-Gauge Shells' #29272.
[11:25:59]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:59]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:25:59]	Anna Gottlieb exited observer at their location.
[11:26:00]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:00]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:01]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:01]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:02]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:02]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:03]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:03]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:04]	Finan O'Conall ran 'drop' on item '12-Gauge Shells' (#29272)
[11:26:04]	Finan O'Conall has lost a '12-Gauge Shells' #29272.
[11:26:11]	Anna Gottlieb entered observer.
[11:26:14]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:14]	Anna Gottlieb has spawned 'models/props_c17/metalladder001.mdl'.
[11:26:14]	Finan O'Conall ran 'take' on item '12-Gauge Shells' (#29272)
[11:26:14]	Finan O'Conall has gained a '12-Gauge Shells' #29272.
[11:26:28]	[OOC] Finan O'Conall: 12 gauge shells
[11:26:38]	[OOC] Anna Gottlieb: twice in a row?
[11:26:46]	[OOC] Anna Gottlieb: oh no you
[11:26:51]	[OOC] Anna Gottlieb: dropped it and picked it back up
[11:27:04]	[OOC] Finan O'Conall: well no I got a full clip for a pistol then I got a full "clip" for a 12 gauge
[11:27:19]	Finan O'Conall has gained 10 tokens.
[11:27:23]	Anna Gottlieb exited observer at their location.
[11:27:24]	Anna Gottlieb entered observer.
[11:27:28]	Anna Gottlieb exited observer at their location.
[11:27:36]	Anna Gottlieb has spawned 'models/hunter/blocks/cube1x4x05.mdl'.
[11:27:38]	Finan O'Conall has taken 3 damage from npc_fastzombie.
[11:27:38]	Finan O'Conall has taken 3 damage from npc_fastzombie.
[11:27:41]	Finan O'Conall has gained 20 tokens.
[11:27:42]	Anna Gottlieb has spawned 'models/hunter/blocks/cube2x6x05.mdl'.
[11:27:44]	Anna Gottlieb has spawned 'models/hunter/blocks/cube2x6x025.mdl'.
[11:27:44]	Anna Gottlieb entered observer.
[11:27:59]	Anna Gottlieb exited observer at their location.
[11:28:18]	Anna Gottlieb has spawned 'models/props_combine/combine_dispenser.mdl'.
[11:28:35]	Anna Gottlieb entered observer.
[11:28:42]	Anna Gottlieb exited observer at their location.
[11:29:19]	Anna Gottlieb has gained 50 tokens.
[11:29:25]	Anna Gottlieb has spawned 'models/props_combine/combine_mine01.mdl'.
[11:29:26]	Finan O'Conall has gained 30 tokens.
[11:29:35]	Anna Gottlieb entered observer.
[11:29:47]	Anna Gottlieb exited observer at their location.
[11:29:52]	Anna Gottlieb has spawned 'models/hunter/blocks/cube2x6x025.mdl'.
[11:29:54]	Anna Gottlieb has spawned 'models/hunter/blocks/cube2x4x025.mdl'.
[11:30:30]	Anna Gottlieb has spawned 'models/combine_room/combine_wire001.mdl'.
[11:30:32]	Anna Gottlieb has spawned 'models/combine_room/combine_wire002.mdl'.
[11:30:34]	[OOC] Finan O'Conall: Hey Q what would I gotta do to get a storage box just ask? I've already got my padlock
[11:30:57]	[OOC] Anna Gottlieb: pls ask me again when i'm not focusing on my lecture
[11:30:59]	Anna Gottlieb has spawned 'models/combine_room/combine_wire002.mdl'.
[11:31:02]	[OOC] Anna Gottlieb: which will be in like
[11:31:05]	[OOC] Anna Gottlieb: 30 minutes probably lmao
[11:31:12]	Anna Gottlieb entered observer.
[11:31:15]	Anna Gottlieb has spawned 'models/combine_room/combine_monitor001temp.mdl'.
[11:31:18]	Anna Gottlieb has spawned 'models/combine_room/combine_wire001.mdl'.
[11:31:32]	Anna Gottlieb has spawned 'models/combine_room/combine_wire002.mdl'.
[11:31:59]	Anna Gottlieb exited observer at their location.
[11:32:14]	Anna Gottlieb has spawned 'models/props_combine/combine_generator01.mdl'.
[11:32:15]	Anna Gottlieb entered observer.
[11:32:22]	Anna Gottlieb has spawned 'models/props_combine/combine_mine01.mdl'.
[11:32:23]	Anna Gottlieb has spawned 'models/props_combine/combine_generator01.mdl'.
[11:33:12]	Anna Gottlieb has spawned 'models/props_combine/combine_generator01.mdl'.
[11:33:50]	Anna Gottlieb has spawned 'models/props_combine/combinetrain01a.mdl'.
[11:34:07]	Anna Gottlieb exited observer at their location.
[11:34:08]	Anna Gottlieb has spawned 'models/props_combine/introomarea.mdl'.
[11:34:09]	Anna Gottlieb has spawned 'models/props_combine/introomarea.mdl'.
[11:34:10]	Anna Gottlieb entered observer.
[11:34:12]	Anna Gottlieb has spawned 'models/props_combine/introomarea.mdl'.
[11:34:19]	Anna Gottlieb has gained 50 tokens.
[11:34:21]	Anna Gottlieb exited observer at their location.
[11:34:24]	Anna Gottlieb has spawned 'models/props_combine/tpcontrollerscreens.mdl'.
[11:34:27]	Anna Gottlieb has spawned 'models/props_combine/tpcontrollerback.mdl'.
[11:34:29]	Anna Gottlieb has spawned 'models/props_combine/tprotato2.mdl'.
[11:34:31]	Anna Gottlieb entered observer.
[11:34:37]	Anna Gottlieb has spawned 'models/props_combine/combine_monitorbay.mdl'.
[11:35:14]	Anna Gottlieb exited observer at their location.
[11:35:22]	Anna Gottlieb has spawned 'models/combine_room/combine_monitor002.mdl'.
[11:35:23]	Anna Gottlieb has spawned 'models/combine_room/combine_monitor003a.mdl'.
[11:35:24]	Anna Gottlieb entered observer.
[11:35:27]	Anna Gottlieb has spawned 'models/combine_room/combine_monitor003a.mdl'.
[11:35:28]	Anna Gottlieb has spawned 'models/combine_room/combine_monitor002.mdl'.
[11:35:54]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:35:55]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:35:58]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:36:01]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:36:02]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:36:23]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:36:36]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:36:47]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:36:51]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:37:39]	Anna Gottlieb exited observer at their location.
[11:37:42]	Anna Gottlieb entered observer.
[11:38:52]	Anna Gottlieb exited observer at their location.
[11:38:53]	Anna Gottlieb has taken 9 damage from worldspawn.
[11:38:54]	Anna Gottlieb entered observer.
[11:38:59]	Anna Gottlieb exited observer at their location.
[11:38:59]	Anna Gottlieb entered observer.
[11:39:02]	Anna Gottlieb exited observer at their location.
[11:39:04]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:39:05]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:39:08]	Anna Gottlieb entered observer.
[11:39:19]	Anna Gottlieb has gained 50 tokens.
[11:39:57]	Anna Gottlieb exited observer at their location.
[11:39:59]	Anna Gottlieb entered observer.
[11:41:10]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:41:11]	Anna Gottlieb has spawned 'models/barn/barn_foundation4.mdl'.
[11:41:14]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:41:16]	Anna Gottlieb has spawned 'models/barn/barn_railing64.mdl'.
[11:41:19]	Anna Gottlieb has spawned 'models/barn/barn_railing128.mdl'.
[11:41:20]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:41:25]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:41:28]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:42:17]	Anna Gottlieb exited observer at their location.
[11:42:18]	Anna Gottlieb entered observer.
[11:42:50]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:44:19]	Anna Gottlieb exited observer at their location.
[11:44:19]	Anna Gottlieb has gained 50 tokens.
[11:44:20]	Anna Gottlieb entered observer.
[11:44:46]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:44:48]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:45:02]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:45:07]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:46:20]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:46:34]	Anna Gottlieb has spawned 'models/combine_tv3.mdl'.
[11:46:45]	Anna Gottlieb exited observer at their location.
[11:46:46]	Anna Gottlieb has taken 58 damage from worldspawn.
[11:46:46]	Anna Gottlieb has taken 100 damage from worldspawn.
[11:46:46]	worldspawn has killed Anna Gottlieb.
[11:46:55]	Anna Gottlieb entered observer.
[11:49:17]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:49:19]	Anna Gottlieb has gained 50 tokens.
[11:50:25]	Anna Gottlieb has spawned 'models/combine_tv2.mdl'.
[11:51:01]	Anna Gottlieb has spawned 'models/combine_tv1.mdl'.
[11:52:01]	Anna Gottlieb exited observer at their location.
[11:52:03]	Anna Gottlieb entered observer.
[11:52:26]	Anna Gottlieb exited observer at their location.
[11:52:26]	Anna Gottlieb entered observer.
[11:52:47]	Anna Gottlieb exited observer at their location.
[11:52:48]	Anna Gottlieb entered observer.
[11:52:49]	Anna Gottlieb exited observer at their location.
[11:52:49]	Anna Gottlieb entered observer.
[11:52:51]	Anna Gottlieb exited observer at their location.
[11:52:52]	Anna Gottlieb entered observer.
[11:52:52]	Anna Gottlieb exited observer at their location.
[11:52:55]	Anna Gottlieb entered observer.
[11:53:20]	Anna Gottlieb has spawned 'models/props_combine/pipes03_single01b.mdl'.
[11:53:22]	Anna Gottlieb has spawned 'models/props_combine/pipes03_single01b.mdl'.
[11:53:32]	Anna Gottlieb has spawned 'models/props_combine/pipes02_single01b.mdl'.
[11:54:03]	Anna Gottlieb has spawned 'models/props_combine/pipes03_single03a.mdl'.
[11:54:07]	Anna Gottlieb has spawned 'models/props_combine/pipes01_single02a.mdl'.
[11:54:19]	Anna Gottlieb has gained 50 tokens.
[11:54:23]	Anna Gottlieb has spawned 'models/props_combine/plazafallingmonitor.mdl'.
[11:54:29]	Anna Gottlieb has spawned 'models/props_combine/stasisfield.mdl'.
[11:54:30]	Anna Gottlieb has spawned 'models/props_combine/stasisfield.mdl'.
[11:54:41]	Anna Gottlieb has spawned 'models/props_combine/portalball.mdl'.
[11:54:49]	Anna Gottlieb has spawned 'models/props_combine/stasisvortex.mdl'.
[11:55:01]	Anna Gottlieb has spawned 'models/props_combine/pipes01_single01a.mdl'.
[11:55:03]	Anna Gottlieb exited observer at their location.
[11:55:04]	Anna Gottlieb entered observer.
[11:55:06]	Anna Gottlieb exited observer at their location.
[11:55:06]	Anna Gottlieb entered observer.
[11:55:16]	Anna Gottlieb has spawned 'models/props_combine/pipes01_single01a.mdl'.
[11:55:21]	Anna Gottlieb has spawned 'models/props_combine/pipes01_cluster02b.mdl'.
[11:55:25]	Anna Gottlieb has spawned 'models/props_combine/pipes01_cluster02a.mdl'.
[11:55:27]	Anna Gottlieb has spawned 'models/props_combine/pipes01_single01b.mdl'.
[11:55:29]	Anna Gottlieb has spawned 'models/props_combine/pipes01_cluster02c.mdl'.
[11:55:31]	Anna Gottlieb has spawned 'models/props_combine/pipes01_cluster02b.mdl'.
[11:55:35]	Anna Gottlieb has spawned 'models/props_combine/pipes01_single01a.mdl'.
[11:55:36]	Anna Gottlieb has spawned 'models/props_combine/pipes03_single01c.mdl'.
[11:55:39]	Anna Gottlieb has spawned 'models/props_combine/pipes03_single02a.mdl'.
[11:55:49]	Anna Gottlieb exited observer at their location.
[11:55:50]	Anna Gottlieb entered observer.
[11:56:16]	Anna Gottlieb exited observer at their location.
[11:56:19]	Anna Gottlieb entered observer.
[11:56:22]	Anna Gottlieb exited observer at their location.
[11:56:23]	Anna Gottlieb entered observer.
[11:56:26]	Anna Gottlieb exited observer at their location.
[11:56:39]	Anna Gottlieb entered observer.
[11:56:39]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/wall01b.mdl'.
[11:56:44]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/cbgate02a.mdl'.
[11:56:46]	Anna Gottlieb has spawned 'models/combinefortification/combinehouse.mdl'.
[11:56:49]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerpillard1.mdl'.
[11:56:51]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerroof1.mdl'.
[11:56:53]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkergate1.mdl'.
[11:57:10]	Anna Gottlieb exited observer at their location.
[11:57:18]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/shield02b.mdl'.
[11:57:20]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/shield01.mdl'.
[11:57:22]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/shield01b.mdl'.
[11:57:22]	Anna Gottlieb entered observer.
[11:57:26]	Anna Gottlieb exited observer at their location.
[11:57:31]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkergateshied1.mdl'.
[11:57:32]	Anna Gottlieb entered observer.
[11:57:43]	Anna Gottlieb exited observer at their location.
[11:57:54]	Anna Gottlieb entered observer.
[11:57:58]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:58:02]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerbothside1.mdl'.
[11:58:04]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:58:13]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/combinelocker01a.mdl'.
[11:58:25]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/cbwallplate.mdl'.
[11:58:28]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/cbwallplate.mdl'.
[11:58:49]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkergateshied1.mdl'.
[11:58:52]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerbothside1.mdl'.
[11:58:55]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:59:07]	Anna Gottlieb exited observer at their location.
[11:59:19]	Anna Gottlieb has gained 50 tokens.
[11:59:19]	Anna Gottlieb entered observer.
[11:59:27]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:59:33]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:59:38]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:59:42]	Anna Gottlieb exited observer at their location.
[11:59:48]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/combinelocker01a.mdl'.
[11:59:56]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/cbwallplate02b.mdl'.
[11:59:57]	Anna Gottlieb entered observer.
[12:00:07]	Anna Gottlieb exited observer at their location.
[12:00:08]	Anna Gottlieb entered observer.
[12:00:15]	Anna Gottlieb exited observer at their location.
[12:01:41]	Anna Gottlieb entered observer.
[12:01:42]	Anna Gottlieb exited observer at their location.
[12:01:58]	Anna Gottlieb has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[12:02:50]	Anna Gottlieb entered observer.
[12:02:51]	Anna Gottlieb exited observer at their location.
[12:03:07]	Anna Gottlieb entered observer.
[12:04:09]	Anna Gottlieb exited observer at their location.
[12:04:19]	Anna Gottlieb has gained 50 tokens.
[12:04:24]	Anna Gottlieb entered observer.
[12:04:27]	Anna Gottlieb exited observer at their location.
[12:08:16]	Bean has connected.
[12:08:36]	Bean loaded the character 'Alex Palovichov'
[12:09:04]	Alex Palovichov ran 'EquipUn' on item 'CWU Leadership Suit' (#24484)
[12:09:05]	Alex Palovichov ran 'Equip' on item 'CWU Leadership Suit' (#24484)
[12:11:45]	Alex Palovichov opened the '' #2383 container.
[12:11:47]	Alex Palovichov closed the '' #2383 container.
[12:11:57]	Alex Palovichov used the 'Infestation Control Storage' vendor.
[12:12:04]	Alex Palovichov has gained 0 tokens.
[12:12:04]	Alex Palovichov has gained a 'Health Kit' #29274.
[12:12:10]	Alex Palovichov ran 'AHealSelf' on item 'Health Kit' (#29274)
[12:14:01]	Alex Palovichov ran 'View' on item 'Notepad' (#25191)
[12:15:01]	Anna Gottlieb entered observer.
[12:15:02]	Anna Gottlieb exited observer at their location.
[12:15:04]	Anna Gottlieb entered observer.
[12:15:21]	Anna Gottlieb exited observer at their location.
[12:15:31]	[OOC] Alex Palovichov: I guess....someone stole my code paper...off my body...some how...
[12:15:39]	[OOC] Anna Gottlieb: that. would be me
[12:15:40]	Anna Gottlieb entered observer.
[12:15:40]	Anna Gottlieb exited observer at their location.
[12:15:43]	[OOC] Alex Palovichov: Bruh
[12:15:43]	[OOC] Anna Gottlieb: i forgot to give it back
[12:15:54]	[OOC] Anna Gottlieb: my unit did it to ICly raid your shit
[12:15:55]	[OOC] Anna Gottlieb: and just
[12:15:56]	[OOC] Anna Gottlieb: forgot
[12:16:11]	Anna Gottlieb entered observer.
[12:16:13]	Anna Gottlieb exited observer at their location.
[12:16:14]	Anna Gottlieb entered observer.
[12:16:16]	Anna Gottlieb exited observer at their location.
[12:16:22]	Anna Gottlieb has taken 12 damage from worldspawn.
[12:16:22]	Anna Gottlieb has taken 50 damage from prop_dynamic.
[12:16:28]	Anna Gottlieb entered observer.
[12:16:28]	Anna Gottlieb exited observer at their location.
[12:16:30]	Anna Gottlieb entered observer.
[12:16:52]	Anna Gottlieb has spawned 'models/military/windowbig.mdl'.
[12:16:55]	Anna Gottlieb exited observer at their location.
[12:16:56]	Anna Gottlieb has spawned 'models/military/windowduo.mdl'.
[12:16:56]	Anna Gottlieb entered observer.
[12:17:02]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[12:17:03]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:07]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkergate1.mdl'.
[12:17:09]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkergateshied1.mdl'.
[12:17:11]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:15]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:19]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:25]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:27]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:29]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkermidle1.mdl'.
[12:17:37]	Alex Palovichov opened the '' #2676 container.
[12:17:40]	Alex Palovichov closed the '' #2676 container.
[12:17:41]	Anna Gottlieb has spawned 'models/barn/barn_railing128.mdl'.
[12:17:43]	Anna Gottlieb exited observer at their location.
[12:17:43]	Anna Gottlieb has spawned 'models/barn/barndoor1.mdl'.
[12:17:44]	Anna Gottlieb entered observer.
[12:17:48]	Alex Palovichov used the 'Infestation Control Storage' vendor.
[12:17:50]	Anna Gottlieb has spawned 'models/props/wood_cap2.mdl'.
[12:17:52]	Anna Gottlieb exited observer at their location.
[12:17:52]	Alex Palovichov has gained 0 tokens.
[12:17:52]	Alex Palovichov has gained a 'Crowbar' #29274.
[12:17:56]	Alex Palovichov ran 'Equip' on item 'Crowbar' (#29274)
[12:18:04]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerpillard1.mdl'.
[12:18:08]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkernosheild.mdl'.
[12:18:08]	Anna Gottlieb entered observer.
[12:18:12]	Anna Gottlieb has spawned 'models/combinefortification/combinebunkerroof1.mdl'.
[12:18:48]	Anna Gottlieb exited observer at their location.
[12:18:50]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/pillard01a.mdl'.
[12:18:52]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/plate01a.mdl'.
[12:18:56]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/plate02a.mdl'.
[12:18:56]	Anna Gottlieb entered observer.
[12:18:58]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/shield01.mdl'.
[12:19:01]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/wall01a.mdl'.
[12:19:02]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/wall01b.mdl'.
[12:19:05]	Anna Gottlieb has spawned 'models/combinefortifictaionpack/wall01a.mdl'.
