[13:17:00]	matt saton has connected.
[14:36:49]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:50]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:51]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:51]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:52]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:53]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:54]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:54]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:55]	Andrew Cloverman entered observer.
[14:36:55]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:56]	Marti Verdugo has taken 1 damage from worldspawn.
[14:36:56]	worldspawn has killed Marti Verdugo.
[14:37:09]	[OOC] CAC.C17-CREMATOR.95127: Oh right I killed all the enemies earlier lol
[14:37:18]	[OOC] Andrew Cloverman: it should deal dissolve damage too
[14:37:31]	[OOC] CAC.C17-CREMATOR.95127: We'll see
[14:37:34]	[OOC] Andrew Cloverman: so when you kill stuff with it it'll dissolve
[14:37:38]	Andrew Cloverman used command '/ToggleRaise'.
[14:38:00]	[OOC] CAC.C17-CREMATOR.95127: No ragdoll damage
[14:38:37]	[OOC] CAC.C17-CREMATOR.95127: In't see well
[14:38:42]	CAC.C17-CREMATOR.95127 has gained a 'Flashlight' #30631.
[14:38:42]	Andrew Cloverman used command '/CharGiveItem cremator flashlight'.
[14:38:46]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Paint Can' #29928.
[14:38:47]	CAC.C17-CREMATOR.95127 destroyed a 'Fingerless Gloves' #30486.
[14:38:48]	CAC.C17-CREMATOR.95127 destroyed a 'AA Battery' #28446.
[14:38:50]	[OOC] Andrew Cloverman: just gave you a flashlight
[14:38:55]	CAC.C17-CREMATOR.95127 destroyed a 'Bar of Soap' #30623.
[14:38:58]	[OOC] CAC.C17-CREMATOR.95127: Nice
[14:39:03]	Andrew Cloverman used command '/ToggleRaise'.
[14:39:06]	Andrew Cloverman used command '/ToggleRaise'.
[14:39:16]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Flavored Consulate Water Can' #28652.
[14:40:07]	[OOC] CAC.C17-CREMATOR.95127: Rock is immune appearently
[14:40:14]	CAC.C17-CREMATOR.95127 destroyed a 'Circuit Board' #30217.
[14:40:16]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Flavored Consulate Water Can' #30559.
[14:40:18]	CAC.C17-CREMATOR.95127 destroyed a 'Scrap Plastic' #30205.
[14:40:19]	CAC.C17-CREMATOR.95127 destroyed a 'AA Battery' #30564.
[14:40:21]	CAC.C17-CREMATOR.95127 destroyed a 'Nylon Cord' #30550.
[14:40:22]	CAC.C17-CREMATOR.95127 destroyed a 'Box of Matches' #29896.
[14:40:23]	CAC.C17-CREMATOR.95127 destroyed a 'Old Newspaper' #30214.
[14:40:25]	CAC.C17-CREMATOR.95127 destroyed a 'Spark Plug' #30191.
[14:40:31]	CAC.C17-CREMATOR.95127 destroyed a 'Corrugated Hose' #30173.
[14:40:35]	CAC.C17-CREMATOR.95127 destroyed a 'Roubles' #29746.
[14:40:36]	CAC.C17-CREMATOR.95127 destroyed a 'Graphics Card' #30216.
[14:40:37]	CAC.C17-CREMATOR.95127 destroyed a 'Circuit Board' #30213.
[14:40:38]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Sparkling Consulate Water Can' #30565.
[14:40:44]	CAC.C17-CREMATOR.95127 destroyed a 'Old Newspaper' #30562.
[14:40:46]	CAC.C17-CREMATOR.95127 destroyed a 'Powercord' #30560.
[14:40:48]	CAC.C17-CREMATOR.95127 destroyed a 'Cinderblock' #30525.
[14:40:53]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Cooking Oil Bottle' #30566.
[14:41:10]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Consulate Water Can' #30524.
[14:41:39]	CAC.C17-CREMATOR.95127 destroyed a 'Broken Keyboard' #30226.
[14:41:42]	CAC.C17-CREMATOR.95127 destroyed a 'Old Newspaper' #30510.
[14:41:46]	CAC.C17-CREMATOR.95127 destroyed a 'AA Battery' #28667.
[14:41:50]	CAC.C17-CREMATOR.95127 destroyed a 'Silicone Tube' #30577.
[14:41:50]	CAC.C17-CREMATOR.95127 destroyed a 'Adjustable Wrench' #30574.
[14:41:51]	CAC.C17-CREMATOR.95127 destroyed a 'Spark Plug' #30589.
[14:41:52]	CAC.C17-CREMATOR.95127 destroyed a 'Rope' #30576.
[14:41:55]	CAC.C17-CREMATOR.95127 destroyed a 'Circuit Board' #30112.
[14:41:59]	CAC.C17-CREMATOR.95127 destroyed a 'Pack of Screws' #30624.
[14:42:16]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Glass Bottle' #30591.
[14:42:36]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Sparkling Consulate Water Can' #30586.
[14:43:13]	CAC.C17-CREMATOR.95127 destroyed a 'Bar of Soap' #30620.
[14:43:19]	CAC.C17-CREMATOR.95127 destroyed a 'Bar of Soap' #30238.
[14:43:26]	CAC.C17-CREMATOR.95127 destroyed a 'Empty Cooking Oil Bottle' #30547.
[14:43:33]	CAC.C17-CREMATOR.95127 destroyed a 'Bar of Soap' #30513.
