[10:46:01]	matt saton has connected.
[10:56:56]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:56:57]	CCA.C17-GRID.i3.69192 entered observer.
[10:56:58]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:57:03]	CCA.C17-GRID.i3.69192 entered observer.
[10:57:05]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:57:09]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/cbwallplate.mdl'.
[10:57:19]	CCA.C17-GRID.i3.69192 entered observer.
[10:57:20]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:57:25]	CCA.C17-GRID.i3.69192 entered observer.
[10:57:26]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:57:27]	CCA.C17-GRID.i3.69192 entered observer.
[10:57:28]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:57:35]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[10:57:46]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[10:58:07]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short02a.mdl'.
[10:58:10]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[10:58:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[10:58:15]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[10:58:22]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short01a.mdl'.
[10:58:24]	CCA.C17-GRID.i3.69192 has spawned 'models/props_combine/combine_barricade_short03a.mdl'.
[10:59:51]	CCA.C17-GRID.i3.69192 entered observer.
[10:59:52]	CCA.C17-GRID.i3.69192 exited observer at their location.
[10:59:54]	CCA.C17-GRID.i3.69192 entered observer.
[10:59:55]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:00:22]	CCA.C17-GRID.i3.69192 entered observer.
[11:00:28]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:00:49]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinescreen1.mdl'.
[11:00:51]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinewallv2.mdl'.
[11:00:52]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/personalbarricade.mdl'.
[11:01:14]	CCA.C17-GRID.i3.69192 has spawned 'models/combine_apc.mdl'.
[11:01:44]	CCA.C17-GRID.i3.69192 entered observer.
[11:01:47]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:01:49]	CCA.C17-GRID.i3.69192 entered observer.
[11:01:53]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:01:57]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:06]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:08]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:15]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:20]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:21]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:21]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:22]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:22]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:23]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:25]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:28]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:29]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:29]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:02:30]	CCA.C17-GRID.i3.69192 entered observer.
[11:02:54]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:03:06]	CCA.C17-GRID.i3.69192 entered observer.
[11:03:06]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:03:12]	CCA.C17-GRID.i3.69192 entered observer.
[11:03:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[11:03:15]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:03:18]	CCA.C17-GRID.i3.69192 entered observer.
[11:03:19]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:03:40]	CCA.C17-GRID.i3.69192 entered observer.
[11:03:43]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:03:46]	CCA.C17-GRID.i3.69192 entered observer.
[11:03:47]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:03:51]	CCA.C17-GRID.i3.69192 has spawned 'models/cmb-bio-computer/cmb-bio-computer.mdl'.
[11:04:03]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/personalbarricade.mdl'.
[11:04:31]	CCA.C17-GRID.i3.69192 entered observer.
[11:04:32]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:04:40]	CCA.C17-GRID.i3.69192 entered observer.
[11:04:40]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:04:49]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/personalbarricade.mdl'.
[11:05:01]	CCA.C17-GRID.i3.69192 entered observer.
[11:05:03]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:05:09]	CCA.C17-GRID.i3.69192 entered observer.
[11:05:10]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:05:15]	CCA.C17-GRID.i3.69192 entered observer.
[11:05:29]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:06:11]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/cbwallplate01b.mdl'.
[11:06:15]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/cbwallplate01b.mdl'.
[11:06:18]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/pillard01a.mdl'.
[11:06:31]	CCA.C17-GRID.i3.69192 entered observer.
[11:06:33]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:06:39]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[11:07:24]	CCA.C17-GRID.i3.69192 entered observer.
[11:07:31]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:07:32]	CCA.C17-GRID.i3.69192 entered observer.
[11:07:32]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:07:32]	CCA.C17-GRID.i3.69192 entered observer.
[11:07:34]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:07:34]	CCA.C17-GRID.i3.69192 entered observer.
[11:07:36]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:07:37]	CCA.C17-GRID.i3.69192 entered observer.
[11:07:38]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:07:52]	CCA.C17-GRID.i3.69192 entered observer.
[11:07:57]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:08:01]	CCA.C17-GRID.i3.69192 entered observer.
[11:08:03]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:08:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[11:09:18]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:18]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:25]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:29]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerpillard1.mdl'.
[11:09:31]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerpillard1.mdl'.
[11:09:34]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:36]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:37]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:40]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:42]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:50]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:50]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:53]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:54]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:55]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:55]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:09:58]	CCA.C17-GRID.i3.69192 entered observer.
[11:09:58]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:10:01]	CCA.C17-GRID.i3.69192 entered observer.
[11:10:01]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:10:02]	CCA.C17-GRID.i3.69192 entered observer.
[11:10:14]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:10:17]	CCA.C17-GRID.i3.69192 entered observer.
[11:10:36]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:10:53]	CCA.C17-GRID.i3.69192 has spawned 'models/combineinteriorpack/cmbcheckpoint.mdl'.
[11:10:54]	CCA.C17-GRID.i3.69192 has taken 50 damage from prop_physics.
[11:10:55]	CCA.C17-GRID.i3.69192 entered observer.
[11:10:56]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:11:30]	CCA.C17-GRID.i3.69192 entered observer.
[11:11:48]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:11:52]	CCA.C17-GRID.i3.69192 entered observer.
[11:11:59]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:12:51]	CCA.C17-GRID.i3.69192 entered observer.
[11:12:55]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:12:58]	CCA.C17-GRID.i3.69192 entered observer.
[11:12:59]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:13:14]	CCA.C17-GRID.i3.69192 has spawned 'models/combineinteriorpack/cmbarmory02a.mdl'.
[11:13:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[11:13:16]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinewallv2.mdl'.
[11:13:19]	CCA.C17-GRID.i3.69192 entered observer.
[11:13:19]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:13:26]	CCA.C17-GRID.i3.69192 entered observer.
[11:13:27]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:13:28]	CCA.C17-GRID.i3.69192 entered observer.
[11:13:33]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:13:34]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerbothside1.mdl'.
[11:15:21]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:15:22]	CCA.C17-GRID.i3.69192 entered observer.
[11:15:25]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:15:30]	CCA.C17-GRID.i3.69192 entered observer.
[11:15:31]	CCA.C17-GRID.i3.69192 has spawned 'models/combineinteriorpack/ctrlrm_north_field.mdl'.
[11:15:33]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:15:34]	CCA.C17-GRID.i3.69192 entered observer.
[11:15:35]	CCA.C17-GRID.i3.69192 has spawned 'models/combineinteriorpack/ctrlrm_north_field.mdl'.
[11:15:38]	CCA.C17-GRID.i3.69192 has spawned 'models/combineinteriorpack/pillard03a.mdl'.
[11:15:42]	CCA.C17-GRID.i3.69192 has spawned 'models/combineinteriorpack/pillard04a.mdl'.
[11:15:46]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/combineheavygate01a.mdl'.
[11:15:52]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerroof1.mdl'.
[11:15:54]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerbothside1.mdl'.
[11:15:55]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerfront1.mdl'.
[11:16:13]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerpillard1.mdl'.
[11:16:26]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/combinelocker01a.mdl'.
[11:16:28]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinecheckpointlittle.mdl'.
[11:16:30]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinecheckpointlittle.mdl'.
[11:17:29]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:17:30]	CCA.C17-GRID.i3.69192 entered observer.
[11:17:36]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/shield01.mdl'.
[11:17:38]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/shield01b.mdl'.
[11:17:40]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortifictaionpack/shield02b.mdl'.
[11:18:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[11:18:35]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:18:38]	CCA.C17-GRID.i3.69192 entered observer.
[11:18:38]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:18:38]	CCA.C17-GRID.i3.69192 entered observer.
[11:20:51]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:20:51]	CCA.C17-GRID.i3.69192 entered observer.
[11:20:55]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:20:55]	CCA.C17-GRID.i3.69192 entered observer.
[11:20:56]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:20:56]	CCA.C17-GRID.i3.69192 entered observer.
[11:21:00]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:21:00]	CCA.C17-GRID.i3.69192 entered observer.
[11:28:37]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:28:41]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkergate1.mdl'.
[11:28:41]	CCA.C17-GRID.i3.69192 entered observer.
[11:28:43]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:28:45]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combineguardcontrol.mdl'.
[11:28:46]	CCA.C17-GRID.i3.69192 has spawned 'models/combinefortification/combinebunkerbothside1.mdl'.
[11:28:49]	CCA.C17-GRID.i3.69192 entered observer.
[11:28:51]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:28:56]	CCA.C17-GRID.i3.69192 entered observer.
[11:29:16]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:29:21]	CCA.C17-GRID.i3.69192 has spawned 'models/Gibs/helicopter_brokenpiece_05_tailfan.mdl'.
[11:29:29]	CCA.C17-GRID.i3.69192 has spawned 'models/combine_scanner.mdl'.
[11:30:14]	CCA.C17-GRID.i3.69192 has spawned 'models/roller_vehicledriver.mdl'.
[11:30:15]	CCA.C17-GRID.i3.69192 has spawned 'models/roller.mdl'.
[11:30:17]	CCA.C17-GRID.i3.69192 has spawned 'models/roller_vehicledriver.mdl'.
[11:30:22]	CCA.C17-GRID.i3.69192 has spawned 'models/roller_vehicledriver.mdl'.
[11:30:27]	CCA.C17-GRID.i3.69192 has spawned 'models/gunship.mdl'.
[11:30:30]	CCA.C17-GRID.i3.69192 has spawned 'models/ichthyosaur.mdl'.
[11:31:10]	CCA.C17-GRID.i3.69192 has spawned 'models/airboatgun.mdl'.
[11:31:20]	CCA.C17-GRID.i3.69192 has spawned 'models/breen.mdl'.
[11:31:23]	CCA.C17-GRID.i3.69192 has spawned 'models/breen_monitor.mdl'.
[11:31:33]	CCA.C17-GRID.i3.69192 has spawned 'models/eli.mdl'.
[11:31:35]	CCA.C17-GRID.i3.69192 has spawned 'models/gman_high.mdl'.
[11:31:41]	CCA.C17-GRID.i3.69192 has spawned 'models/gman.mdl'.
[11:31:43]	CCA.C17-GRID.i3.69192 has spawned 'models/gman_high.mdl'.
[11:32:18]	CCA.C17-GRID.i3.69192 has spawned 'models/gman.mdl'.
[11:32:19]	CCA.C17-GRID.i3.69192 has spawned 'models/gman_high.mdl'.
[11:32:20]	CCA.C17-GRID.i3.69192 entered observer.
[11:32:50]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:32:50]	CCA.C17-GRID.i3.69192 entered observer.
[11:32:55]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:32:55]	CCA.C17-GRID.i3.69192 entered observer.
[11:33:13]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:33:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[11:33:17]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[11:33:21]	CCA.C17-GRID.i3.69192 destroyed a 'Refined Electronics' #33920.
[11:33:22]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[11:33:28]	CCA.C17-GRID.i3.69192 used command '/ToggleRaise'.
[11:33:37]	CCA.C17-GRID.i3.69192 entered observer.
[11:33:49]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:33:51]	CCA.C17-GRID.i3.69192 entered observer.
[11:35:02]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple03.mdl'.
[11:35:03]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple02.mdl'.
[11:35:06]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple02.mdl'.
[11:35:19]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple01.mdl'.
[11:35:26]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple04.mdl'.
[11:35:27]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple04.mdl'.
[11:35:38]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple02.mdl'.
[11:36:01]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple04.mdl'.
[11:36:07]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple03.mdl'.
[11:36:24]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:36:26]	CCA.C17-GRID.i3.69192 entered observer.
[11:36:53]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple03.mdl'.
[11:37:06]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Charple01.mdl'.
[11:38:14]	CCA.C17-GRID.i3.69192 has gained 10 tokens.
[11:38:15]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:16]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:16]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:18]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:21]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:22]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:24]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:25]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:27]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:28]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:28]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:29]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:30]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:31]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:31]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:32]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:34]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:35]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:37]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:38]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:39]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:40]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:40]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:41]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:49]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:49]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:50]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:38:51]	CCA.C17-GRID.i3.69192 entered observer.
[11:38:52]	CCA.C17-GRID.i3.69192 exited observer at their location.
[11:39:09]	CCA.C17-GRID.i3.69192 entered observer.
[11:39:13]	CCA.C17-GRID.i3.69192 has spawned 'models/Humans/Group01/Female_06.mdl'.
[11:39:35]	CCA.C17-GRID.i3.69192 has spawned 'models/props_c17/oildrum001.mdl'.
[11:39:38]	CCA.C17-GRID.i3.69192 has spawned 'models/props_junk/PlasticCrate01a.mdl'.
[11:39:46]	CCA.C17-GRID.i3.69192 has spawned 'models/props_junk/PlasticCrate01a.mdl'.
