[14:53:48]	matt saton has connected.
[15:15:53]	[OOC] CCA.C08-UNION.i1.51023: are you going to do a restaurant, a bar
[15:15:58]	CCA.C08-UNION.i1.51023 used command '/PlySearch'.
[15:16:02]	[OOC] CCA.C08-UNION.i1.51023: a store
[15:16:05]	[OOC] Chris 'Cyclops' LeVon: i can do either
[15:16:09]	[OOC] Chris 'Cyclops' LeVon: bar or restaurant 
[15:16:10]	[OOC] CCA.C08-UNION.i1.51023: it's up to what you want
[15:16:15]	[OOC] Chris 'Cyclops' LeVon: bar
[15:16:22]	[OOC] CCA.C08-UNION.i1.51023: kato cafe?
[15:16:25]	[OOC] CCA.C08-UNION.i1.51023: or the oter place
[15:16:48]	[OOC] Chris 'Cyclops' LeVon: oter place?
[15:16:51]	[OOC] Chris 'Cyclops' LeVon: where is that
[15:18:10]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:18:12]	CCA.C08-UNION.i1.51023 entered observer.
[15:18:13]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:18:19]	[OOC] CCA.C08-UNION.i1.51023: here
[15:18:36]	CCA.C08-UNION.i1.51023 entered observer.
[15:18:38]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:18:39]	CCA.C08-UNION.i1.51023 entered observer.
[15:18:40]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:18:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:18:47]	[LOOC] CCA.C08-UNION.i1.51023: this please
[15:18:48]	CCA.C08-UNION.i1.51023 entered observer.
[15:18:48]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:18:56]	CCA.C08-UNION.i1.51023 entered observer.
[15:18:59]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:19:20]	[LOOC] Chris 'Cyclops' LeVon: yeah i can do this
[15:19:29]	[LOOC] Chris 'Cyclops' LeVon: are there air vents in here
[15:19:39]	Chris 'Cyclops' LeVon has taken 1 damage from worldspawn.
[15:19:40]	Chris 'Cyclops' LeVon has taken 1 damage from worldspawn.
[15:19:41]	Chris 'Cyclops' LeVon has taken 1 damage from worldspawn.
[15:19:41]	Chris 'Cyclops' LeVon ran 'Equip' on item 'Green Citizen Suit' (#870)
[15:19:42]	CCA.C08-UNION.i1.51023 entered observer.
[15:19:43]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:19:43]	CCA.C08-UNION.i1.51023 entered observer.
[15:19:50]	[LOOC] CCA.C08-UNION.i1.51023: do you want this one or the kato cafe
[15:19:56]	[LOOC] Chris 'Cyclops' LeVon: i can do this one
[15:20:06]	[LOOC] CCA.C08-UNION.i1.51023: it's up to you
[15:20:08]	[LOOC] Chris 'Cyclops' LeVon: can you put air vents in here
[15:20:11]	[LOOC] CCA.C08-UNION.i1.51023: yes
[15:20:11]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:20:12]	CCA.C08-UNION.i1.51023 entered observer.
[15:20:13]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:20:17]	[LOOC] CCA.C08-UNION.i1.51023: what do you want the name to be
[15:20:17]	CCA.C08-UNION.i1.51023 entered observer.
[15:20:18]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:20:18]	CCA.C08-UNION.i1.51023 entered observer.
[15:20:19]	[LOOC] Chris 'Cyclops' LeVon: i havent owned one of these yet
[15:20:34]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:20:36]	CCA.C08-UNION.i1.51023 entered observer.
[15:20:43]	[OOC] CCA.C08-UNION.i1.51023: just tell me in global OOC what you want the naem to be
[15:20:54]	Sgt. Salvador has connected.
[15:20:59]	[LOOC] Chris 'Cyclops' LeVon: the drunken cyclops
[15:21:27]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:21:27]	CCA.C08-UNION.i1.51023 entered observer.
[15:21:27]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:21:37]	Sgt. Salvador loaded the character 'Drake Salvador'
[15:22:26]	Sgt. Salvador (STEAM_0:0:27835911) has disconnected.
[15:22:30]	[OOC] Chris 'Cyclops' LeVon: dry drunk club
[15:22:32]	[OOC] CCA.C08-UNION.i1.51023: he leave
[15:22:32]	CCA.C08-UNION.i1.51023 entered observer.
[15:22:32]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:22:37]	[OOC] CCA.C08-UNION.i1.51023: dry drunk club?
[15:22:50]	[OOC] Chris 'Cyclops' LeVon: yeah, like the shining when he gets dry drunk in the bar from the ghosts
[15:22:57]	Zapper has connected.
[15:22:58]	[OOC] Chris 'Cyclops' LeVon: i dont know
[15:23:07]	CCA.C08-UNION.i1.51023 entered observer.
[15:23:11]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:23:14]	[OOC] CCA.C08-UNION.i1.51023: final answer?
[15:23:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:23:45]	CCA.C08-UNION.i1.51023 entered observer.
[15:24:05]	[OOC] Chris 'Cyclops' LeVon: or the drunk cyclops either one
[15:24:10]	[OOC] Chris 'Cyclops' LeVon: drunken
[15:24:12]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:24:12]	CCA.C08-UNION.i1.51023 entered observer.
[15:24:13]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:24:13]	CCA.C08-UNION.i1.51023 entered observer.
[15:24:13]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:24:17]	[OOC] CCA.C08-UNION.i1.51023: it's up to you guy
[15:24:17]	CCA.C08-UNION.i1.51023 entered observer.
[15:24:18]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:24:51]	CCA.C08-UNION.i1.51023 entered observer.
[15:25:05]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:25:13]	CCA.C08-UNION.i1.51023 entered observer.
[15:25:15]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:25:15]	[OOC] Chris 'Cyclops' LeVon: dry drunk club
[15:25:17]	CCA.C08-UNION.i1.51023 entered observer.
[15:25:18]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:25:23]	CCA.C08-UNION.i1.51023 used command '/DoorSetTitle Dry Drunk Club'.
[15:25:24]	CCA.C08-UNION.i1.51023 used command '/DoorSetTitle Dry Drunk Club'.
[15:25:30]	CCA.C08-UNION.i1.51023 used command '/DoorSetHidden false'.
[15:25:33]	CCA.C08-UNION.i1.51023 entered observer.
[15:25:34]	[OOC] Chris 'Cyclops' LeVon: could you put a sign up or something so people actually recognize it
[15:25:38]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:25:38]	CCA.C08-UNION.i1.51023 entered observer.
[15:25:39]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:25:40]	CCA.C08-UNION.i1.51023 entered observer.
[15:25:43]	[OOC] CCA.C08-UNION.i1.51023: yep
[15:25:45]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:25:46]	Chris 'Cyclops' LeVon opened the '' #1246 container.
[15:25:48]	Chris 'Cyclops' LeVon closed the '' #1246 container.
[15:25:48]	Chris 'Cyclops' LeVon opened the '' #1246 container.
[15:25:48]	Chris 'Cyclops' LeVon closed the '' #1246 container.
[15:25:50]	Chris 'Cyclops' LeVon opened the '' #1244 container.
[15:25:52]	Chris 'Cyclops' LeVon closed the '' #1244 container.
[15:25:53]	Chris 'Cyclops' LeVon opened the '' #1247 container.
[15:25:55]	Chris 'Cyclops' LeVon closed the '' #1247 container.
[15:25:58]	CCA.C08-UNION.i1.51023 used command '/CharGiveFlag cyclops pet'.
[15:26:01]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:01]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:02]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:02]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:11]	[OOC] CCA.C08-UNION.i1.51023: pick a color
[15:26:12]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:19]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:19]	Zapper created the character 'Alexis Jacob'
[15:26:19]	Alexis Jacob has gained a 'Suitcase' #14225.
[15:26:19]	Alexis Jacob has gained a 'Relocation Coupon' #14226.
[15:26:19]	Alexis Jacob has gained a 'Green Citizen Suit' #14227.
[15:26:19]	Alexis Jacob has gained a 'Citizen Filter' #14228.
[15:26:20]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:20]	Zapper loaded the character 'Alexis Jacob'
[15:26:20]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:24]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:24]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:26]	[OOC] Chris 'Cyclops' LeVon: for the sign?
[15:26:31]	[LOOC] CCA.C08-UNION.i1.51023: yeah, a text color
[15:26:31]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:33]	Alexis Jacob ran 'Equip' on item 'Green Citizen Suit' (#14227)
[15:26:34]	Alexis Jacob ran 'equip' on item 'Citizen Filter' (#14228)
[15:26:37]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:39]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:41]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:41]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:42]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:42]	CCA.C08-UNION.i1.51023 entered observer.
[15:26:43]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:26:45]	[OOC] CCA.C08-UNION.i1.51023: tell me in GOOC please
[15:27:01]	[OOC] Chris 'Cyclops' LeVon: wait
[15:27:12]	[OOC] Alexis Jacob: Howdy :3
[15:27:18]	[OOC] CCA.C08-UNION.i1.51023: SHE'S BACK 
[15:27:54]	CCA.C08-UNION.i1.51023 entered observer.
[15:27:54]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:27:55]	CCA.C08-UNION.i1.51023 entered observer.
[15:27:56]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:28:00]	Alexis Jacob ran 'drop' on item 'Relocation Coupon' (#14226)
[15:28:00]	Alexis Jacob has lost a 'Relocation Coupon' #14226.
[15:28:02]	CCA.C08-UNION.i1.51023 ran 'take' on item 'Relocation Coupon' (#14226)
[15:28:02]	CCA.C08-UNION.i1.51023 has gained a 'Relocation Coupon' #14226.
[15:28:04]	CCA.C08-UNION.i1.51023 ran 'drop' on item 'Relocation Coupon' (#14130)
[15:28:04]	CCA.C08-UNION.i1.51023 has lost a 'Relocation Coupon' #14130.
[15:28:30]	CCA.C08-UNION.i1.51023 ran 'take' on item 'Citizen ID' (#14228)
[15:28:30]	CCA.C08-UNION.i1.51023 has gained a 'Citizen ID' #14228.
[15:28:35]	[LOOC] CCA.C08-UNION.i1.51023: NEED YOUR DOB
[15:28:38]	[LOOC] CCA.C08-UNION.i1.51023: CURRENT YEAR IS 2006
[15:28:43]	[LOOC] CCA.C08-UNION.i1.51023: WAR WAS IN 2003
[15:28:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:28:54]	CCA.C08-UNION.i1.51023 used command '/ViewData alexis'.
[15:29:00]	[LOOC] Alexis Jacob: April 26, 1986
[15:29:38]	[OOC] Chris 'Cyclops' LeVon: is there a bar sign prop
[15:30:01]	[OOC] Chris 'Cyclops' LeVon: like the neon bar signs yk
[15:30:31]	[OOC] CCA.C08-UNION.i1.51023: nah but we have LED csreen
[15:30:33]	CCA.C08-UNION.i1.51023 used command '/ViewData alexis'.
[15:30:48]	[OOC] Chris 'Cyclops' LeVon: what does it do
[15:31:01]	CCA.C08-UNION.i1.51023 ran 'drop' on item 'Citizen ID' (#14228)
[15:31:01]	CCA.C08-UNION.i1.51023 has lost a 'Citizen ID' #14228.
[15:31:04]	Alexis Jacob ran 'take' on item 'Citizen ID' (#14228)
[15:31:04]	Alexis Jacob has gained a 'Citizen ID' #14228.
[15:31:37]	CCA.C08-UNION.i1.51023 entered observer.
[15:31:38]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:31:41]	[OOC] Chris 'Cyclops' LeVon: am i able to do it or is it for admins only
[15:31:45]	CCA.C08-UNION.i1.51023 entered observer.
[15:31:46]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:31:49]	[OOC] CCA.C08-UNION.i1.51023: you shoudl e able to use it
[15:31:49]	CCA.C08-UNION.i1.51023 entered observer.
[15:32:12]	[OOC] Chris 'Cyclops' LeVon: where is it
[15:32:17]	[OOC] Chris 'Cyclops' LeVon: nvm
[15:33:22]	CCA.C08-UNION.i1.51023 used command '/ViewData alexis'.
[15:33:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:34:26]	Alexis Jacob has gained a 'Blue Loyalist Armband' #14229.
[15:34:26]	CCA.C08-UNION.i1.51023 used command '/CharGiveItem alexis blue loyalist armband'.
[15:34:41]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:34:46]	CCA.C08-UNION.i1.51023 used command '/AddTenant alexis'.
[15:34:53]	Alexis Jacob ran 'Equip' on item 'Blue Loyalist Armband' (#14229)
[15:34:54]	CCA.C08-UNION.i1.51023 entered observer.
[15:34:55]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:34:55]	CCA.C08-UNION.i1.51023 entered observer.
[15:35:21]	Alexis Jacob has gained a 'CWU Industrial Shirt' #14230.
[15:35:21]	CCA.C08-UNION.i1.51023 used command '/CharGiveItem jacob CWU industrial'.
[15:35:29]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:35:46]	Alexis Jacob has taken 5 damage from Alexis Jacob.
[15:35:46]	Alexis Jacob has gained 10 tokens.
[15:35:58]	Chris 'Cyclops' LeVon has spawned 'models/props_debris/metal_panel02a.mdl'.
[15:36:00]	Chris 'Cyclops' LeVon has spawned 'models/props_debris/metal_panel01a.mdl'.
[15:36:45]	CCA.C08-UNION.i1.51023 used command '/adminspawnmenu'.
[15:37:02]	CCA.C08-UNION.i1.51023 entered observer.
[15:37:23]	Alexis Jacob used the 'Street Market' vendor.
[15:37:25]	CCA.C08-UNION.i1.51023 used the 'Street Market' vendor.
[15:37:29]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:37:30]	CCA.C08-UNION.i1.51023 ran 'View' on item 'Notepad' (#12115)
[15:37:33]	CCA.C08-UNION.i1.51023 entered observer.
[15:37:40]	Alexis Jacob has gained a 'CWU Industrial Shirt' #14231.
[15:37:40]	CCA.C08-UNION.i1.51023 used command '/CharGiveItem jacob CWU industrial'.
[15:37:43]	CCA.C08-UNION.i1.51023 used command '/PlySearch'.
[15:37:45]	[OOC] Chris 'Cyclops' LeVon: can you put a biolock on the front doors and the door to the kitchen
[15:37:45]	CCA.C08-UNION.i1.51023 has gained a 'CWU Industrial Shirt' #14231.
[15:37:51]	Alexis Jacob has gained a 'Gray Jeans' #14232.
[15:37:51]	CCA.C08-UNION.i1.51023 used command '/CharGiveItem jacob gray jeans'.
[15:37:53]	CCA.C08-UNION.i1.51023 used command '/PlySearch'.
[15:37:54]	CCA.C08-UNION.i1.51023 used command '/PlySearch'.
[15:37:56]	CCA.C08-UNION.i1.51023 used command '/PlySearch'.
[15:38:00]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:07]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:08]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:08]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:09]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:09]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:11]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:11]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:12]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:24]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:25]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:38:58]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:58]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:38:58]	CCA.C08-UNION.i1.51023 entered observer.
[15:38:59]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:39:08]	CCA.C08-UNION.i1.51023 used command '/CharSetTokens alexis 8701'.
[15:39:08]	CCA.C08-UNION.i1.51023 entered observer.
[15:39:11]	[OOC] CCA.C08-UNION.i1.51023: on it
[15:39:11]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:39:13]	Alexis Jacob used the 'Street Market' vendor.
[15:39:14]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2903][ix_unionlock]'.
[15:39:15]	CCA.C08-UNION.i1.51023 entered observer.
[15:39:16]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:39:17]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2903][ix_unionlock]'.
[15:39:19]	CCA.C08-UNION.i1.51023 entered observer.
[15:39:28]	Alexis Jacob has lost 3 tokens.
[15:39:28]	Alexis Jacob has gained a 'Citizen Filter' #14233.
[15:39:29]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:39:29]	Alexis Jacob has lost 3 tokens.
[15:39:29]	Alexis Jacob has gained a 'Citizen Filter' #14234.
[15:39:30]	Alexis Jacob has lost 3 tokens.
[15:39:30]	Alexis Jacob has gained a 'Citizen Filter' #14235.
[15:39:30]	CCA.C08-UNION.i1.51023 entered observer.
[15:39:33]	[OOC] Chris 'Cyclops' LeVon: sick
[15:39:37]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2919][ix_unionlock]'.
[15:39:50]	NamRm has connected.
[15:40:14]	CCA.C08-UNION.i1.51023 opened the '' #1199 container.
[15:40:16]	CCA.C08-UNION.i1.51023 closed the '' #1199 container.
[15:40:33]	NamRm (STEAM_0:0:69476140) deleted character 'Boyd Rodger'
[15:40:51]	Alexis Jacob opened the '' #1278 container.
[15:40:55]	Alexis Jacob closed the '' #1278 container.
[15:41:13]	Alexis Jacob has lost 7 tokens.
[15:41:15]	Alexis Jacob has lost 7 tokens.
[15:41:16]	Alexis Jacob has lost 7 tokens.
[15:41:17]	Alexis Jacob ran 'take' on item 'Flavored Consulate Water' (#14236)
[15:41:17]	Alexis Jacob has gained a 'Flavored Consulate Water' #14236.
[15:41:18]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:41:20]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2931][ix_vendingmachine]'.
[15:41:22]	Alexis Jacob ran 'take' on item 'Flavored Consulate Water' (#14237)
[15:41:22]	Alexis Jacob has gained a 'Flavored Consulate Water' #14237.
[15:41:23]	Alexis Jacob ran 'take' on item 'Flavored Consulate Water' (#14238)
[15:41:23]	Alexis Jacob has gained a 'Flavored Consulate Water' #14238.
[15:41:24]	CCA.C08-UNION.i1.51023 entered observer.
[15:41:34]	Alexis Jacob opened the '' #1278 container.
[15:41:38]	NamRm created the character 'Dan Rodgers'
[15:41:38]	Dan Rodgers has gained a 'Suitcase' #14239.
[15:41:38]	Dan Rodgers has gained a 'Relocation Coupon' #14240.
[15:41:38]	Dan Rodgers has gained a 'Cyclopic Citizen Suit' #14241.
[15:41:38]	Dan Rodgers has gained a 'Citizen Filter' #14242.
[15:41:38]	NamRm loaded the character 'Dan Rodgers'
[15:41:42]	Alexis Jacob closed the '' #1278 container.
[15:41:45]	Chris 'Cyclops' LeVon has spawned 'models/props_debris/metal_panel02a.mdl'.
[15:41:51]	Alexis Jacob has lost 10 tokens.
[15:41:52]	Alexis Jacob has lost 10 tokens.
[15:41:53]	Alexis Jacob has lost 10 tokens.
[15:41:56]	Alexis Jacob ran 'take' on item 'Sparkling Consulate Water' (#14243)
[15:41:56]	Alexis Jacob has gained a 'Sparkling Consulate Water' #14243.
[15:41:57]	Alexis Jacob ran 'take' on item 'Sparkling Consulate Water' (#14245)
[15:41:57]	Alexis Jacob has gained a 'Sparkling Consulate Water' #14245.
[15:41:58]	Alexis Jacob ran 'take' on item 'Sparkling Consulate Water' (#14244)
[15:41:58]	Alexis Jacob has gained a 'Sparkling Consulate Water' #14244.
[15:42:07]	Alexis Jacob opened the '' #1278 container.
[15:42:16]	Alexis Jacob closed the '' #1278 container.
[15:42:24]	Alexis Jacob has lost 10 tokens.
[15:42:24]	Chris 'Cyclops' LeVon has spawned 'models/props_debris/metal_panel02a.mdl'.
[15:42:25]	Alexis Jacob ran 'take' on item 'Sparkling Consulate Water' (#14246)
[15:42:25]	Alexis Jacob has gained a 'Sparkling Consulate Water' #14246.
[15:42:52]	CCA.C08-UNION.i1.51023 used command '/PlyWhitelist dan civil'.
[15:43:18]	[Y] Chris 'Cyclops' LeVon: Hey!
[15:43:40]	[OOC] Chris 'Cyclops' LeVon: can you put air vents in here 
[15:43:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:43:43]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:43:44]	CCA.C08-UNION.i1.51023 entered observer.
[15:43:44]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:43:45]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2927][ix_airvent]'.
[15:43:51]	CCA.C08-UNION.i1.51023 entered observer.
[15:43:52]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:43:53]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2928][ix_airvent]'.
[15:44:03]	CCA.C08-UNION.i1.51023 entered observer.
[15:44:05]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:44:06]	CCA.C08-UNION.i1.51023 entered observer.
[15:44:10]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:44:11]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2933][ix_airvent]'.
[15:44:21]	CCA.C08-UNION.i1.51023 entered observer.
[15:44:24]	Chris 'Cyclops' LeVon ran 'EquipUn' on item 'Green Citizen Suit' (#870)
[15:44:31]	Chris 'Cyclops' LeVon ran 'Equip' on item 'Green Citizen Suit' (#870)
[15:44:32]	Chris 'Cyclops' LeVon ran 'equip' on item 'Citizen Filter' (#11865)
[15:44:33]	Chris 'Cyclops' LeVon ran 'EquipUn' on item 'Green Citizen Suit' (#870)
[15:44:51]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:44:55]	CCA.C08-UNION.i1.51023 entered observer.
[15:44:55]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:44:56]	CCA.C08-UNION.i1.51023 entered observer.
[15:44:58]	[OOC] Chris 'Cyclops' LeVon: cant i hire people too
[15:44:58]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:44:59]	CCA.C08-UNION.i1.51023 entered observer.
[15:44:59]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:45:03]	[OOC] CCA.C08-UNION.i1.51023: yuh
[15:45:04]	CCA.C08-UNION.i1.51023 has spawned a 'Entity [2928][ix_airvent]'.
[15:45:05]	CCA.C08-UNION.i1.51023 entered observer.
[15:45:06]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:45:11]	[ME] Alexis Jacob: bows
[15:45:22]	[OOC] CCA.C08-UNION.i1.51023: these shoudl be enough but if not let me know
[15:45:23]	CCA.C08-UNION.i1.51023 entered observer.
[15:45:27]	[ME] Alexis Jacob: slautes
[15:45:28]	NamRm created the character 'CCA.C17-RCT.25518'
[15:45:28]	CCA.C17-RCT.25518 has gained a 'Squad Identification Device' #14247.
[15:45:28]	CCA.C17-RCT.25518 has gained a 'USP Match' #14248.
[15:45:28]	CCA.C17-RCT.25518 has gained a '9mm Pistol Magazine' #14249.
[15:45:28]	CCA.C17-RCT.25518 has gained a '9mm Pistol Magazine' #14250.
[15:45:36]	[OOC] Chris 'Cyclops' LeVon: alright
[15:45:43]	Chris 'Cyclops' LeVon opened the '' #1246 container.
[15:45:45]	Chris 'Cyclops' LeVon closed the '' #1246 container.
[15:45:48]	[OOC] Chris 'Cyclops' LeVon: i just need supplies now
[15:45:57]	[OOC] Chris 'Cyclops' LeVon: but im gonna get off and take a shower n stuff
[15:46:25]	[OOC] Alexis Jacob: Q is busy at the second, I'll let him know though 
[15:46:31]	[OOC] Chris 'Cyclops' LeVon: alright
[15:46:34]	[OOC] Chris 'Cyclops' LeVon: later
[15:46:36]	deantheone (STEAM_0:1:116497963) has disconnected.
[15:47:01]	[ME] Alexis Jacob: slautes
[15:47:58]	Dan Rodgers has taken 250 damage from trigger_hurt.
[15:47:58]	trigger_hurt has killed Dan Rodgers.
[15:48:08]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:48:15]	CCA.C08-UNION.i1.51023 entered observer.
[15:48:20]	CCA.C08-UNION.i1.51023 exited observer at their location.
[15:48:35]	[Y] CCA.C08-UNION.i1.51023: <:: Do you need your ID? ::>
[15:48:39]	Dan Rodgers ran 'Equip' on item 'Cyclopic Citizen Suit' (#14241)
[15:48:43]	CCA.C08-UNION.i1.51023 has gained 10 tokens.
[15:48:53]	[LOOC] CCA.C08-UNION.i1.51023: are the doors invisible for you namrm?
[15:49:01]	[LOOC] Dan Rodgers: nope
[15:49:21]	Dan Rodgers ran 'drop' on item 'Relocation Coupon' (#14240)
[15:49:21]	Dan Rodgers has lost a 'Relocation Coupon' #14240.
