[00:41:26]	matt saton has connected.
[01:16:21]	Ryan Marnett exited observer at their location.
[01:16:22]	Ryan Marnett entered observer.
[01:16:24]	Ryan Marnett exited observer at their location.
[01:16:24]	Ryan Marnett entered observer.
[01:16:27]	Ryan Marnett exited observer at their location.
[01:16:28]	Ryan Marnett entered observer.
[01:16:28]	Ryan Marnett exited observer at their location.
[01:16:29]	Ryan Marnett entered observer.
[01:16:31]	Ryan Marnett exited observer at their location.
[01:16:32]	Ryan Marnett entered observer.
[01:16:42]	Ryan Marnett exited observer at their location.
[01:16:42]	Ryan Marnett entered observer.
[01:16:43]	Ryan Marnett exited observer at their location.
[01:16:48]	[LOOC] Ryan Marnett: 1 = 9mm
[01:17:01]	[LOOC] Ryan Marnett: 2 = smg
[01:17:09]	[LOOC] Ryan Marnett: 3 = magnum
[01:17:20]	[LOOC] Ryan Marnett: roll out of 3
[01:17:27]	Theban 'Simmons' Revolt rolled 3 out of 3.
[01:17:27]	Theban 'Simmons' Revolt used command '/Roll 3'.
[01:17:32]	Ryan Marnett entered observer.
[01:17:39]	Ryan Marnett exited observer at their location.
[01:17:40]	Ryan Marnett entered observer.
[01:17:41]	Ryan Marnett exited observer at their location.
[01:17:41]	Ryan Marnett entered observer.
[01:17:42]	Ryan Marnett exited observer at their location.
[01:17:42]	Ryan Marnett entered observer.
[01:17:43]	Ryan Marnett exited observer at their location.
[01:17:43]	Ryan Marnett entered observer.
[01:17:46]	Ryan Marnett exited observer at their location.
[01:17:48]	Ryan Marnett entered observer.
[01:17:49]	Ryan Marnett exited observer at their location.
[01:17:50]	Ryan Marnett entered observer.
[01:17:53]	Ryan Marnett exited observer at their location.
[01:17:53]	Ryan Marnett entered observer.
[01:17:54]	Ryan Marnett exited observer at their location.
[01:17:56]	Ryan Marnett entered observer.
[01:17:56]	Ryan Marnett exited observer at their location.
[01:17:57]	Ryan Marnett entered observer.
[01:17:57]	Ryan Marnett exited observer at their location.
[01:17:58]	Ryan Marnett entered observer.
[01:17:59]	Ryan Marnett exited observer at their location.
[01:17:59]	Ryan Marnett entered observer.
[01:18:00]	Ryan Marnett exited observer at their location.
[01:18:01]	Ryan Marnett entered observer.
[01:18:02]	Ryan Marnett exited observer at their location.
[01:18:02]	Ryan Marnett entered observer.
[01:18:03]	Ryan Marnett exited observer at their location.
[01:18:04]	Ryan Marnett entered observer.
[01:18:04]	Ryan Marnett exited observer at their location.
[01:18:05]	Ryan Marnett entered observer.
[01:18:06]	Ryan Marnett exited observer at their location.
[01:18:07]	Ryan Marnett entered observer.
[01:18:07]	Ryan Marnett exited observer at their location.
[01:18:08]	Ryan Marnett entered observer.
[01:18:13]	Ryan Marnett exited observer at their location.
[01:18:13]	Ryan Marnett entered observer.
[01:18:15]	Ryan Marnett exited observer at their location.
[01:18:16]	Ryan Marnett entered observer.
[01:18:17]	Ryan Marnett exited observer at their location.
[01:18:18]	Ryan Marnett entered observer.
[01:18:19]	Ryan Marnett exited observer at their location.
[01:18:20]	Ryan Marnett entered observer.
[01:18:23]	Ryan Marnett exited observer at their location.
[01:18:23]	Ryan Marnett entered observer.
[01:18:23]	Ryan Marnett exited observer at their location.
[01:18:24]	Ryan Marnett entered observer.
[01:18:24]	Ryan Marnett exited observer at their location.
[01:18:25]	Ryan Marnett entered observer.
[01:18:26]	Ryan Marnett exited observer at their location.
[01:18:27]	Ryan Marnett entered observer.
[01:18:27]	Ryan Marnett exited observer at their location.
[01:18:28]	Ryan Marnett entered observer.
[01:18:31]	Ryan Marnett exited observer at their location.
[01:18:34]	Ryan Marnett entered observer.
[01:19:11]	Ryan Marnett exited observer at their location.
[01:19:11]	Ryan Marnett entered observer.
[01:19:12]	Ryan Marnett exited observer at their location.
[01:19:13]	Ryan Marnett entered observer.
[01:27:33]	Ryan Marnett exited observer at their location.
[01:27:34]	Ryan Marnett entered observer.
[01:27:36]	Ryan Marnett exited observer at their location.
[01:27:37]	Ryan Marnett entered observer.
[01:27:38]	Ryan Marnett exited observer at their location.
[01:27:39]	Ryan Marnett entered observer.
[01:27:39]	Ryan Marnett exited observer at their location.
[01:27:40]	Ryan Marnett entered observer.
[01:27:40]	Ryan Marnett exited observer at their location.
[01:27:41]	Ryan Marnett entered observer.
[01:27:42]	Ryan Marnett exited observer at their location.
[01:27:43]	Ryan Marnett entered observer.
[01:27:43]	Ryan Marnett exited observer at their location.
[01:27:44]	Ryan Marnett entered observer.
[01:27:44]	Ryan Marnett exited observer at their location.
[01:27:45]	Ryan Marnett entered observer.
[01:27:45]	Ryan Marnett exited observer at their location.
[01:27:47]	Ryan Marnett entered observer.
[01:27:47]	Ryan Marnett exited observer at their location.
[01:27:48]	Ryan Marnett entered observer.
[01:27:49]	Ryan Marnett exited observer at their location.
[01:27:51]	Ryan Marnett entered observer.
[01:27:51]	Ryan Marnett exited observer at their location.
[01:27:51]	Ryan Marnett entered observer.
[01:27:52]	Ryan Marnett exited observer at their location.
[01:27:53]	Ryan Marnett entered observer.
[01:27:53]	Ryan Marnett exited observer at their location.
[01:27:54]	Ryan Marnett entered observer.
[01:27:55]	Ryan Marnett exited observer at their location.
[01:27:56]	Ryan Marnett entered observer.
[01:27:56]	Ryan Marnett exited observer at their location.
[01:27:57]	Ryan Marnett entered observer.
[01:27:57]	Ryan Marnett exited observer at their location.
[01:27:57]	Ryan Marnett entered observer.
[01:27:58]	Ryan Marnett exited observer at their location.
[01:27:59]	Ryan Marnett entered observer.
[01:28:00]	Ryan Marnett exited observer at their location.
[01:28:02]	Ryan Marnett has taken 42 damage from worldspawn.
[01:28:04]	Ryan Marnett entered observer.
[01:28:06]	Ryan Marnett exited observer at their location.
[01:28:07]	Ryan Marnett entered observer.
[01:28:07]	Ryan Marnett exited observer at their location.
[01:28:09]	Ryan Marnett entered observer.
[01:28:09]	Ryan Marnett exited observer at their location.
[01:28:12]	Ryan Marnett has taken 37 damage from worldspawn.
[01:33:00]	FB|| light ROOM (STEAM_0:1:17219621) has disconnected.
[01:55:43]	matt saton (STEAM_0:1:53097688) has disconnected (timed out).
[12:18:14]	FB|| light ROOM has connected.
[12:18:56]	FB|| light ROOM loaded the character 'Theban 'Simmons' Revolt'
[12:22:50]	Theban 'Simmons' Revolt has taken 10 damage from npc_zombine.
[12:22:57]	Theban 'Simmons' Revolt has taken 10 damage from npc_zombine.
[12:22:59]	Theban 'Simmons' Revolt has taken 44 damage from npc_zombine.
[12:22:59]	npc_zombine has killed Theban 'Simmons' Revolt.
[12:23:26]	FB|| light ROOM loaded the character 'OTA.C17-KILO.OSS.39412'
[12:32:17]	FB|| light ROOM loaded the character 'Theban 'Simmons' Revolt'
[12:38:12]	Dilly_ has connected.
[12:39:10]	Theban 'Simmons' Revolt ran 'drop' on item 'Handcannon' (#35433)
[12:39:10]	Theban 'Simmons' Revolt has lost a 'Handcannon' #35433.
[12:39:14]	Theban 'Simmons' Revolt ran 'take' on item '.9mm Pistol' (#35487)
[12:39:14]	Theban 'Simmons' Revolt has gained a '.9mm Pistol' #35487.
[12:39:15]	Theban 'Simmons' Revolt ran 'Equip' on item '.9mm Pistol' (#35487)
[12:39:34]	Theban 'Simmons' Revolt ran 'drop' on item '9mm Pistol Magazine' (#35529)
[12:39:34]	Theban 'Simmons' Revolt has lost a '9mm Pistol Magazine' #35529.
[12:39:35]	Theban 'Simmons' Revolt ran 'drop' on item '9mm Pistol Magazine' (#35530)
[12:39:35]	Theban 'Simmons' Revolt has lost a '9mm Pistol Magazine' #35530.
[12:40:21]	Theban 'Simmons' Revolt ran 'drop' on item 'Handcannon Packing' (#35526)
[12:40:21]	Theban 'Simmons' Revolt has lost a 'Handcannon Packing' #35526.
[12:40:21]	Theban 'Simmons' Revolt ran 'drop' on item 'Handcannon Packing' (#35525)
[12:40:21]	Theban 'Simmons' Revolt has lost a 'Handcannon Packing' #35525.
[12:40:49]	Theban 'Simmons' Revolt ran 'use' on item '9mm Pistol Magazine' (#35495)
[12:43:43]	Dilly_ loaded the character 'Douglas Hudson'
[12:43:45]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:43:45]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:43:46]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:43:54]	Douglas Hudson ran 'Equip' on item 'Wrench' (#35464)
[12:43:55]	Douglas Hudson ran 'EquipUn' on item 'Wrench' (#35464)
[12:43:59]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:43:59]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:00]	Douglas Hudson ran 'Equip' on item 'Empty Glass Bottle' (#34012)
[12:44:01]	Douglas Hudson has taken 5 damage from npc_fastzombie.
[12:44:02]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:02]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:02]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:03]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:05]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:06]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:44:06]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:45:08]	Douglas Hudson ran 'take' on item 'Pliers' (#35580)
[12:45:08]	Douglas Hudson has gained a 'Pliers' #35580.
[12:46:49]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:49]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:49]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:49]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:52]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:52]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:52]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:46:57]	Douglas Hudson has gained 10 tokens.
[12:47:53]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:47:53]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:47:55]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[12:47:55]	npc_fastzombie has killed Douglas Hudson.
[12:56:59]	Chicken has connected.
[12:58:01]	Chicken loaded the character 'Achille 'Tucker' Tristram'
[13:01:27]	[OOC] Theban 'Simmons' Revolt: Oh shit
[13:01:30]	[OOC] Achille 'Tucker' Tristram: oh
[13:01:31]	[OOC] Theban 'Simmons' Revolt: People are here
[13:11:18]	Douglas Hudson ran 'Equip' on item 'Empty Glass Bottle' (#34012)
[13:11:27]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:12:20]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:20]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:25]	Douglas Hudson has gained 10 tokens.
[13:12:40]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:40]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:41]	Theban 'Simmons' Revolt used the 'General Store Vendor' vendor.
[13:12:44]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:44]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:47]	Douglas Hudson has taken 3 damage from npc_fastzombie.
[13:12:50]	Douglas Hudson has gained 20 tokens.
[13:13:23]	Douglas Hudson ran 'take' on item 'Powercord' (#35582)
[13:13:24]	Douglas Hudson has gained a 'Powercord' #35582.
[13:13:39]	[OOC] Douglas Hudson: Aww hell ye power chords
[13:13:53]	Douglas Hudson ran 'take' on item 'AA Battery' (#35583)
[13:13:53]	Douglas Hudson has gained a 'AA Battery' #35583.
[13:14:09]	[OOC] Theban 'Simmons' Revolt: Lmao
[13:14:17]	Mr. Chief has connected.
[13:15:17]	Achille 'Tucker' Tristram ran 'Consume' on item 'UU-Brand Bread' (#33155)
[13:15:47]	Theban 'Simmons' Revolt ran 'Equip' on item 'Combat Knife' (#31497)
[13:16:38]	Douglas Hudson ran 'EquipUn' on item 'Empty Glass Bottle' (#34012)
[13:16:38]	Douglas Hudson ran 'Equip' on item 'Empty Glass Bottle' (#34012)
[13:17:33]	Douglas Hudson has taken 5 damage from npc_headcrab_fast.
[13:17:36]	Douglas Hudson has taken 5 damage from npc_headcrab_fast.
[13:18:20]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:18:23]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:18:24]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:18:26]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:18:27]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:18:28]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:18:28]	npc_zombie_torso has killed Douglas Hudson.
[13:18:33]	[OOC] Theban 'Simmons' Revolt: Bouta do some shit once Chief gets on.
[13:19:11]	Theban 'Simmons' Revolt ran 'EquipUn' on item '.9mm Pistol' (#35487)
[13:19:14]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#33937)
[13:19:14]	Theban 'Simmons' Revolt has lost a 'Suitcase' #33937.
[13:19:14]	Theban 'Simmons' Revolt has lost a 'Flashlight' #35430.
[13:19:14]	Theban 'Simmons' Revolt has lost a 'Paper' #35486.
[13:19:14]	Theban 'Simmons' Revolt has lost a 'Duct Tape' #35443.
[13:19:14]	Theban 'Simmons' Revolt has lost a '.9mm Pistol' #35487.
[13:19:14]	Theban 'Simmons' Revolt has lost a 'Brown Beanie' #35476.
[13:19:15]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#35441)
[13:19:15]	Theban 'Simmons' Revolt has lost a 'Suitcase' #35441.
[13:19:15]	Theban 'Simmons' Revolt has lost a 'Comfortable Blue Shirt' #33944.
[13:19:15]	Theban 'Simmons' Revolt has lost a 'Paper' #35483.
[13:19:16]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#35421)
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Suitcase' #35421.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35434.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35435.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Blacksmith Tongs' #35447.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Blacksmith Tongs' #35438.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35436.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Red and Black Coat' #35423.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35437.
[13:19:16]	Theban 'Simmons' Revolt has lost a 'Paper' #35485.
[13:19:17]	Theban 'Simmons' Revolt ran 'drop' on item 'Combine Hazmat Worker Suit' (#33394)
[13:19:17]	Theban 'Simmons' Revolt has lost a 'Combine Hazmat Worker Suit' #33394.
[13:19:20]	Theban 'Simmons' Revolt ran 'EquipUn' on item 'Combat Knife' (#31497)
[13:19:20]	Theban 'Simmons' Revolt ran 'drop' on item 'Combat Knife' (#31497)
[13:19:20]	Theban 'Simmons' Revolt has lost a 'Combat Knife' #31497.
[13:19:33]	Theban 'Simmons' Revolt ran 'take' on item 'Combine Hazmat Worker Suit' (#33394)
[13:19:33]	Theban 'Simmons' Revolt has gained a 'Combine Hazmat Worker Suit' #33394.
[13:19:34]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#35441)
[13:19:34]	Theban 'Simmons' Revolt has gained a 'Suitcase' #35441.
[13:19:34]	Theban 'Simmons' Revolt has gained a 'Comfortable Blue Shirt' #33944.
[13:19:34]	Theban 'Simmons' Revolt has gained a 'Paper' #35483.
[13:19:37]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#35441)
[13:19:37]	Theban 'Simmons' Revolt has lost a 'Suitcase' #35441.
[13:19:37]	Theban 'Simmons' Revolt has lost a 'Comfortable Blue Shirt' #33944.
[13:19:37]	Theban 'Simmons' Revolt has lost a 'Paper' #35483.
[13:19:38]	Theban 'Simmons' Revolt ran 'drop' on item 'Combine Hazmat Worker Suit' (#33394)
[13:19:38]	Theban 'Simmons' Revolt has lost a 'Combine Hazmat Worker Suit' #33394.
[13:19:39]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#35421)
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Suitcase' #35421.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35434.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35435.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Blacksmith Tongs' #35447.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Blacksmith Tongs' #35438.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35436.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Red and Black Coat' #35423.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35437.
[13:19:39]	Theban 'Simmons' Revolt has gained a 'Paper' #35485.
[13:19:41]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#35421)
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Suitcase' #35421.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35434.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35435.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Blacksmith Tongs' #35447.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Blacksmith Tongs' #35438.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35436.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Red and Black Coat' #35423.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Cloth Scrap' #35437.
[13:19:41]	Theban 'Simmons' Revolt has lost a 'Paper' #35485.
[13:19:43]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#33937)
[13:19:43]	Theban 'Simmons' Revolt has gained a 'Suitcase' #33937.
[13:19:43]	Theban 'Simmons' Revolt has gained a 'Flashlight' #35430.
[13:19:43]	Theban 'Simmons' Revolt has gained a 'Paper' #35486.
[13:19:43]	Theban 'Simmons' Revolt has gained a 'Duct Tape' #35443.
[13:19:43]	Theban 'Simmons' Revolt has gained a '.9mm Pistol' #35487.
[13:19:43]	Theban 'Simmons' Revolt has gained a 'Brown Beanie' #35476.
[13:19:45]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#33937)
[13:19:45]	Theban 'Simmons' Revolt has lost a 'Suitcase' #33937.
[13:19:45]	Theban 'Simmons' Revolt has lost a 'Paper' #35486.
[13:19:45]	Theban 'Simmons' Revolt has lost a 'Brown Beanie' #35476.
[13:19:45]	Theban 'Simmons' Revolt has lost a 'Duct Tape' #35443.
[13:19:45]	Theban 'Simmons' Revolt has lost a '.9mm Pistol' #35487.
[13:19:46]	Douglas Hudson ran 'Equip' on item 'Empty Glass Bottle' (#34012)
[13:20:02]	Douglas Hudson used command '/CharFallOver 1'.
[13:20:16]	Douglas Hudson ran 'EquipUn' on item 'Empty Glass Bottle' (#34012)
[13:20:16]	Douglas Hudson ran 'Equip' on item 'Empty Glass Bottle' (#34012)
[13:20:21]	Douglas Hudson has taken 10 damage from npc_zombie_torso.
[13:21:49]	[OOC] Achille 'Tucker' Tristram: you there douglas?
[13:21:59]	[OOC] Douglas Hudson: ye
[13:22:04]	[OOC] Theban 'Simmons' Revolt: Alright, good to know.
[13:22:19]	Douglas Hudson ran 'EquipUn' on item 'Empty Glass Bottle' (#34012)
[13:22:20]	Douglas Hudson ran 'drop' on item 'Wrench' (#35464)
[13:22:20]	Douglas Hudson has lost a 'Wrench' #35464.
[13:22:22]	Douglas Hudson ran 'take' on item 'Wrench' (#35464)
[13:22:22]	Douglas Hudson has gained a 'Wrench' #35464.
[13:23:52]	Douglas Hudson ran 'EquipUn' on item 'Gray and Brown Coat and Sweater' (#33929)
[13:23:57]	Douglas Hudson ran 'Equip' on item 'Green Shirt' (#35472)
[13:24:49]	Douglas Hudson ran 'Equip' on item 'Gloves' (#35313)
[13:25:49]	[LOOC] Achille 'Tucker' Tristram: f3 me
[13:26:23]	[LOOC] Theban 'Simmons' Revolt: Bruh
[13:27:37]	[LOOC] Douglas Hudson: so*
[13:28:24]	[ME] Theban 'Simmons' Revolt: Hops up and grabs a pistol from the machine.
[13:28:35]	[LOOC] Theban 'Simmons' Revolt: Stuck
[13:28:36]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#35421)
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Suitcase' #35421.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35434.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35435.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Blacksmith Tongs' #35447.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Blacksmith Tongs' #35438.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35436.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Red and Black Coat' #35423.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Cloth Scrap' #35437.
[13:28:36]	Theban 'Simmons' Revolt has gained a 'Paper' #35485.
[13:28:58]	Theban 'Simmons' Revolt ran 'take' on item 'Combat Knife' (#31497)
[13:28:58]	Theban 'Simmons' Revolt has gained a 'Combat Knife' #31497.
[13:29:10]	Achille 'Tucker' Tristram ran 'take' on item '.9mm Pistol' (#26731)
[13:29:10]	Achille 'Tucker' Tristram has gained a '.9mm Pistol' #26731.
[13:29:16]	Achille 'Tucker' Tristram ran 'drop' on item '.9mm Pistol' (#26731)
[13:29:16]	Achille 'Tucker' Tristram has lost a '.9mm Pistol' #26731.
[13:29:20]	[OOC] Theban 'Simmons' Revolt: brb
[13:29:23]	Achille 'Tucker' Tristram ran 'take' on item '.9mm Pistol' (#26731)
[13:29:23]	Achille 'Tucker' Tristram has gained a '.9mm Pistol' #26731.
[13:29:32]	Achille 'Tucker' Tristram ran 'Equip' on item '.9mm Pistol' (#26731)
[13:29:38]	[ME] Achille 'Tucker' Tristram: cocks gun
[13:30:02]	[ME] Douglas Hudson: slings his wrench onto his outer belt
[13:30:26]	[ME] Achille 'Tucker' Tristram: hands gun to tucker
[13:30:37]	[LOOC] Theban 'Simmons' Revolt: Back
[13:30:39]	Achille 'Tucker' Tristram ran 'drop' on item '.9mm Pistol' (#26731)
[13:30:39]	Achille 'Tucker' Tristram has lost a '.9mm Pistol' #26731.
[13:30:49]	[LOOC] Achille 'Tucker' Tristram: on your head lmao
[13:30:56]	Theban 'Simmons' Revolt ran 'take' on item 'Combine Hazmat Worker Suit' (#33394)
[13:30:56]	Theban 'Simmons' Revolt has gained a 'Combine Hazmat Worker Suit' #33394.
[13:30:57]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#35441)
[13:30:57]	Theban 'Simmons' Revolt has gained a 'Suitcase' #35441.
[13:30:57]	Theban 'Simmons' Revolt has gained a 'Comfortable Blue Shirt' #33944.
[13:30:57]	Theban 'Simmons' Revolt has gained a 'Paper' #35483.
[13:30:58]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#33937)
[13:31:02]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#33937)
[13:31:02]	Theban 'Simmons' Revolt has gained a 'Suitcase' #33937.
[13:31:02]	Theban 'Simmons' Revolt has gained a 'Paper' #35486.
[13:31:02]	Theban 'Simmons' Revolt has gained a 'Brown Beanie' #35476.
[13:31:02]	Theban 'Simmons' Revolt has gained a 'Duct Tape' #35443.
[13:31:02]	Theban 'Simmons' Revolt has gained a '.9mm Pistol' #35487.
[13:31:07]	[ME] Douglas Hudson: grabs hold of the 9mm, inspecting it swiftly
[13:31:10]	Douglas Hudson ran 'take' on item '.9mm Pistol' (#26731)
[13:31:10]	Douglas Hudson has gained a '.9mm Pistol' #26731.
[13:31:43]	Douglas Hudson ran 'drop' on item 'Motor Controller' (#35391)
[13:31:43]	Douglas Hudson has lost a 'Motor Controller' #35391.
[13:31:49]	Theban 'Simmons' Revolt ran 'take' on item 'MP7' (#31480)
[13:31:49]	Theban 'Simmons' Revolt has gained a 'MP7' #31480.
[13:31:58]	Douglas Hudson ran 'drop' on item 'AA Battery' (#35583)
[13:31:58]	Douglas Hudson has lost a 'AA Battery' #35583.
[13:32:00]	Douglas Hudson ran 'drop' on item 'AA Battery' (#35566)
[13:32:00]	Douglas Hudson has lost a 'AA Battery' #35566.
[13:32:03]	Theban 'Simmons' Revolt ran 'take' on item 'MP7' (#28398)
[13:32:16]	Theban 'Simmons' Revolt ran 'take' on item 'MP7' (#28398)
[13:32:16]	Theban 'Simmons' Revolt has gained a 'MP7' #28398.
[13:32:40]	Douglas Hudson ran 'drop' on item 'Pack of Screws' (#33053)
[13:32:40]	Douglas Hudson has lost a 'Pack of Screws' #33053.
[13:32:44]	Douglas Hudson ran 'drop' on item 'Powercord' (#35582)
[13:32:44]	Douglas Hudson has lost a 'Powercord' #35582.
[13:32:48]	Douglas Hudson ran 'drop' on item 'Screw Nuts' (#33962)
[13:32:48]	Douglas Hudson has lost a 'Screw Nuts' #33962.
[13:32:49]	Douglas Hudson ran 'drop' on item 'Wires' (#35393)
[13:32:49]	Douglas Hudson has lost a 'Wires' #35393.
