[12:00:40]	matt saton has connected.
[16:06:07]	CCA.C08-GRID.i3.08313 entered observer.
[16:06:07]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:06:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:08:27]	CCA.C08-GRID.i3.08313 entered observer.
[16:08:30]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:08:31]	CCA.C08-GRID.i3.08313 entered observer.
[16:08:31]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:18:47]	CCA.C08-GRID.i3.08313 entered observer.
[16:18:52]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:19:00]	Kane Davis ran 'Equip' on item 'Crowbar' (#20583)
[16:19:16]	Kane Davis ran 'EquipUn' on item 'Crowbar' (#20583)
[16:24:01]	CCA.C08-GRID.i3.08313 rolled 60 out of 100.
[16:24:01]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:02]	CCA.C08-GRID.i3.08313 rolled 17 out of 100.
[16:24:02]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:02]	CCA.C08-GRID.i3.08313 rolled 50 out of 100.
[16:24:02]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:03]	CCA.C08-GRID.i3.08313 rolled 29 out of 100.
[16:24:03]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:04]	CCA.C08-GRID.i3.08313 rolled 76 out of 100.
[16:24:04]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:05]	CCA.C08-GRID.i3.08313 rolled 61 out of 100.
[16:24:05]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:05]	CCA.C08-GRID.i3.08313 rolled 85 out of 100.
[16:24:05]	CCA.C08-GRID.i3.08313 used command '/Roll'.
[16:24:07]	CCA.C08-GRID.i3.08313 rolled 10 out of 20.
[16:24:07]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:07]	CCA.C08-GRID.i3.08313 rolled 1 out of 20.
[16:24:07]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:08]	CCA.C08-GRID.i3.08313 rolled 14 out of 20.
[16:24:08]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:08]	CCA.C08-GRID.i3.08313 rolled 2 out of 20.
[16:24:08]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:09]	CCA.C08-GRID.i3.08313 rolled 0 out of 20.
[16:24:09]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:10]	CCA.C08-GRID.i3.08313 rolled 13 out of 20.
[16:24:10]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:10]	CCA.C08-GRID.i3.08313 rolled 19 out of 20.
[16:24:10]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:12]	CCA.C08-GRID.i3.08313 rolled 4 out of 20.
[16:24:12]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:13]	CCA.C08-GRID.i3.08313 rolled 12 out of 20.
[16:24:13]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:13]	CCA.C08-GRID.i3.08313 rolled 18 out of 20.
[16:24:13]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:14]	CCA.C08-GRID.i3.08313 rolled 9 out of 20.
[16:24:14]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:15]	CCA.C08-GRID.i3.08313 rolled 16 out of 20.
[16:24:15]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:16]	CCA.C08-GRID.i3.08313 rolled 14 out of 20.
[16:24:16]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:17]	CCA.C08-GRID.i3.08313 rolled 10 out of 20.
[16:24:17]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:17]	CCA.C08-GRID.i3.08313 rolled 9 out of 20.
[16:24:17]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:18]	CCA.C08-GRID.i3.08313 rolled 6 out of 20.
[16:24:18]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:19]	CCA.C08-GRID.i3.08313 rolled 12 out of 20.
[16:24:19]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:19]	CCA.C08-GRID.i3.08313 rolled 3 out of 20.
[16:24:19]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:20]	CCA.C08-GRID.i3.08313 rolled 16 out of 20.
[16:24:20]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:21]	CCA.C08-GRID.i3.08313 rolled 1 out of 20.
[16:24:21]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:24:22]	CCA.C08-GRID.i3.08313 rolled 20 out of 20.
[16:24:22]	CCA.C08-GRID.i3.08313 used command '/Roll 20'.
[16:25:00]	[LOOC] CCA.C08-GRID.i3.08313: sup
[16:25:09]	[LOOC] CCA.C08-GRID.i3.08313: some people might be joining soon, if they're problematic, please let me know
[16:25:22]	[LOOC] Kane Davis: well that guy yesterday was a little bit lol
[16:25:32]	[LOOC] CCA.C08-GRID.i3.08313: i'll be monitoring closely these new guys
[16:25:37]	[LOOC] CCA.C08-GRID.i3.08313: hold up which guy
[16:26:04]	[ME] CCA.C08-GRID.i3.08313: turns toward the terminal behind him and types into it, then scrolls through it.
[16:26:05]	[LOOC] Kane Davis: i forgot exactly i dont think he'll be back he bitched about no voice chat then useda racial slur then elft
[16:26:17]	[LOOC] CCA.C08-GRID.i3.08313: oh fuck me
[16:26:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:27:02]	[LOOC] CCA.C08-GRID.i3.08313: sorry about that,  iw as working pretty late
[16:29:16]	[ME] Kane Davis: nods, "Riggghtt, appreicate the info."
[16:29:36]	[LOOC] Kane Davis: appreciate*
[16:29:38]	[LOOC] Kane Davis: right
[16:31:27]	[LOOC] CCA.C08-GRID.i3.08313: my heart is just
[16:31:29]	[LOOC] CCA.C08-GRID.i3.08313: fucking pounding
[16:31:45]	[LOOC] Kane Davis: coffee?
[16:31:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:31:52]	[LOOC] CCA.C08-GRID.i3.08313: nope, the nervousness of this sussy baka group
[16:31:57]	[LOOC] CCA.C08-GRID.i3.08313: i can give you some background in alittle
[16:32:02]	[LOOC] CCA.C08-GRID.i3.08313: like in a few mins or something
[16:32:07]	[LOOC] Kane Davis: ok
[16:32:22]	CCA.C08-GRID.i3.08313 entered observer.
[16:32:47]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:32:47]	CCA.C08-GRID.i3.08313 entered observer.
[16:32:48]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:32:54]	CCA.C08-GRID.i3.08313 has spawned 'models/props_lab/crematorcase.mdl'.
[16:32:56]	CCA.C08-GRID.i3.08313 has spawned 'models/props_lab/crematorcase.mdl'.
[16:33:08]	[ME] CCA.C08-GRID.i3.08313: comes out, holding a cremator head in some kind of jar.
[16:33:37]	[ME] Kane Davis: eyes widen at the strange sight of the object, "Alright... That's... New.."
[16:34:08]	[ME] Kane Davis: takes a firm grip of the object from the bottom, holding it against his chest. 
[16:34:57]	[LOOC] CCA.C08-GRID.i3.08313: don't drop it or it'll fallt hrough the world
[16:35:32]	CCA.C08-GRID.i3.08313 entered observer.
[16:35:33]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:36:05]	[ME] Kane Davis: nods at the shopkeep as he walks by
[16:36:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:37:46]	[OOC] CCA.C08-GRID.i3.08313: novv you can put it dovvn
[16:37:55]	[OOC] CCA.C08-GRID.i3.08313: it won't fall thorugh the world anymore
[16:38:53]	[ME] Kane Davis: places the object to the side out of the walkway.
[16:40:10]	CCA.C08-GRID.i3.08313 has spawned 'models/weapons/w_immolator.mdl'.
[16:40:13]	CCA.C08-GRID.i3.08313 entered observer.
[16:40:14]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:40:14]	CCA.C08-GRID.i3.08313 entered observer.
[16:40:15]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:40:16]	CCA.C08-GRID.i3.08313 entered observer.
[16:40:16]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:40:17]	CCA.C08-GRID.i3.08313 has spawned 'models/weapons/w_immolator.mdl'.
[16:40:42]	[ME] Kane Davis: takes a firm grip on what appears to be the handle on top.
[16:40:58]	CCA.C08-GRID.i3.08313 entered observer.
[16:41:00]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:41:28]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:41:31]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:41:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:42:02]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:42:29]	[OOC] Kane Davis: lol it fell
[16:42:38]	CCA.C08-GRID.i3.08313 entered observer.
[16:42:40]	[OOC] CCA.C08-GRID.i3.08313: fug
[16:42:41]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:42:41]	CCA.C08-GRID.i3.08313 entered observer.
[16:42:41]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:42:46]	[OOC] CCA.C08-GRID.i3.08313: just pretend somebody took it
[16:42:50]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:43:24]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:44:01]	CCA.C08-GRID.i3.08313 entered observer.
[16:44:15]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:44:39]	CCA.C08-GRID.i3.08313 entered observer.
[16:44:41]	CCA.C08-GRID.i3.08313 has spawned a 'Entity [2921][pfx4_07]'.
[16:44:47]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:44:48]	CCA.C08-GRID.i3.08313 entered observer.
[16:44:58]	CCA.C08-GRID.i3.08313 has spawned a 'Entity [2923][pfx4_06_1]'.
[16:45:01]	CCA.C08-GRID.i3.08313 has spawned a 'Entity [2924][pfx4_06_1]'.
[16:45:02]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:45:04]	CCA.C08-GRID.i3.08313 entered observer.
[16:45:07]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:45:08]	CCA.C08-GRID.i3.08313 entered observer.
[16:45:14]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:45:41]	[LOOC] Kane Davis: hi tec trash can
[16:45:44]	[ME] CCA.C08-GRID.i3.08313: comes out holding a cylinder with... what can only be described as a green orb inside of it.
[16:46:04]	[IT] CCA.C08-GRID.i3.08313: It's green, with arcs of what seem to be electricity bursting out from it, but not leaving the interior of the case.
[16:46:09]	[ME] Kane Davis: rubs his chin, "You want me to carry... That?"
[16:46:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:46:58]	[ME] Kane Davis: takes off his backpack, removing his gloves that came with the original citizen's standard biohazard suit.
[16:47:18]	[ME] Kane Davis: places on his gloves and returns the backpack, he moves closer to the object.
[16:48:12]	Kane Davis has taken 5 damage from prop_physics.
[16:48:32]	CCA.C08-GRID.i3.08313 entered observer.
[16:48:33]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:48:34]	[OOC] CCA.C08-GRID.i3.08313: fuck
[16:48:38]	[OOC] CCA.C08-GRID.i3.08313: i didn't nocollide everything it
[16:48:39]	[OOC] CCA.C08-GRID.i3.08313: one sec
[16:49:10]	[OOC] CCA.C08-GRID.i3.08313: pick tiupo
[16:49:15]	Kane Davis has taken 5 damage from prop_physics.
[16:49:15]	Kane Davis has taken 10 damage from prop_physics.
[16:49:15]	Kane Davis has taken 10 damage from prop_physics.
[16:49:19]	[OOC] CCA.C08-GRID.i3.08313: don't drop it, please
[16:49:21]	CCA.C08-GRID.i3.08313 entered observer.
[16:49:21]	[LOOC] Kane Davis: fug
[16:49:29]	[OOC] CCA.C08-GRID.i3.08313: hold it still please
[16:49:30]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:49:31]	CCA.C08-GRID.i3.08313 entered observer.
[16:49:34]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:49:40]	[LOOC] CCA.C08-GRID.i3.08313: should be good now
[16:49:44]	[OOC] CCA.C08-GRID.i3.08313: oaky oyu're good nowq btw
[16:51:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:52:02]	[LOOC] CCA.C08-GRID.i3.08313: holdit still please
[16:52:13]	[LOOC] CCA.C08-GRID.i3.08313: and now you cna dorp it
[16:52:43]	[LOOC] CCA.C08-GRID.i3.08313: welp
[16:52:43]	[LOOC] Kane Davis: lol
[16:52:45]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:45]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:45]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:45]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:46]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:46]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:46]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:46]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:47]	CCA.C08-GRID.i3.08313 entered observer.
[16:52:48]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:48]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:48]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:48]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:48]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:52:53]	[LOOC] CCA.C08-GRID.i3.08313: why is it
[16:52:53]	[LOOC] CCA.C08-GRID.i3.08313: wtf
[16:52:55]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:55]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:55]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:55]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:57]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:57]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:57]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/metal_angle360.mdl'.
[16:52:57]	CCA.C08-GRID.i3.08313 has spawned 'models/props_phx/construct/windows/window_curve360x1.mdl'.
[16:52:57]	CCA.C08-GRID.i3.08313 entered observer.
[16:53:01]	[LOOC] CCA.C08-GRID.i3.08313: WTF???
[16:53:02]	CCA.C08-GRID.i3.08313 exited observer at their location.
[16:53:06]	[LOOC] CCA.C08-GRID.i3.08313: WELL
[16:53:08]	[LOOC] CCA.C08-GRID.i3.08313: ig ues sthat works
[16:53:09]	[LOOC] Kane Davis: lol
[16:53:37]	CCA.C08-GRID.i3.08313 used command '/Radio I've got the sample delivered, feel free to-'.
[16:53:42]	CCA.C08-GRID.i3.08313 used command '/Radio 10-9, davis?'.
[16:53:53]	CCA.C08-GRID.i3.08313 used command '/Radio Copy that, be right down.'.
[16:54:09]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 lcd screen 5'.
[16:54:15]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 thermobag"'.
[16:54:17]	CCA.C08-GRID.i3.08313 has gained a 'Thermobag' #20788.
[16:54:17]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 thermobag'.
[16:54:20]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20789.
[16:54:20]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 lcd'.
[16:54:24]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20790.
[16:54:24]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20791.
[16:54:24]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20792.
[16:54:24]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 lcd 3'.
[16:54:31]	CCA.C08-GRID.i3.08313 ran 'drop' on item 'Thermobag' (#20788)
[16:54:31]	CCA.C08-GRID.i3.08313 has lost a 'Thermobag' #20788.
[16:54:31]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20792.
[16:54:31]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20790.
[16:54:31]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20791.
[16:54:31]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20789.
[16:54:35]	CCA.C08-GRID.i3.08313 has gained a 'CWU Medical Shirt' #20793.
[16:54:35]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 medical'.
[16:54:37]	CCA.C08-GRID.i3.08313 ran 'drop' on item 'CWU Medical Shirt' (#20793)
[16:54:37]	CCA.C08-GRID.i3.08313 has lost a 'CWU Medical Shirt' #20793.
[16:54:39]	CCA.C08-GRID.i3.08313 used command '/adminspawnmenu'.
[16:54:54]	CCA.C08-GRID.i3.08313 has spawned "Medical Case"
[16:54:57]	[ME] Kane Davis: turns, and starws up at the clock.
[16:54:58]	CCA.C08-GRID.i3.08313 ran 'take' on item 'Medical Case' (#20793)
[16:54:58]	CCA.C08-GRID.i3.08313 has gained a 'Medical Case' #20793.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20794.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20795.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20796.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20797.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20798.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20799.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20800.
[16:55:03]	CCA.C08-GRID.i3.08313 has gained a 'LCD Monitor' #20801.
[16:55:03]	CCA.C08-GRID.i3.08313 used command '/CharGiveItem i3 lcd 8'.
[16:55:31]	[ME] CCA.C08-GRID.i3.08313: comes back holding a medical case. He holds it out for the citizen and opens it, the contents facing him.
[16:55:33]	[LOOC] CCA.C08-GRID.i3.08313: him being you
[16:55:47]	[IT] CCA.C08-GRID.i3.08313: Inside, you see several LCD screens.
[16:56:01]	[ME] Kane Davis: would be seen with his arms crossed, he would look down at the case.
[16:56:33]	[ME] Kane Davis: nods, "Handheld devices or?"
[16:56:47]	CCA.C08-GRID.i3.08313 has gained 10 tokens.
[16:57:14]	[ME] CCA.C08-GRID.i3.08313: shuts and latches the medical case, then holds it out by the bottom for the citizen to take. The handle is facing up, in reach.
[16:57:17]	CCA.C08-GRID.i3.08313 ran 'drop' on item 'Medical Case' (#20793)
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'Medical Case' #20793.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20798.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20797.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20801.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20795.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20794.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20796.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20800.
[16:57:17]	CCA.C08-GRID.i3.08313 has lost a 'LCD Monitor' #20799.
[16:57:34]	[ME] Kane Davis: takes the case firmly under his arm.
[16:57:45]	[LOOC] CCA.C08-GRID.i3.08313: you can pick it up as an item btw
[16:57:47]	[LOOC] CCA.C08-GRID.i3.08313: if you have the room
[16:57:50]	Kane Davis ran 'take' on item 'Medical Case' (#20793)
[16:57:52]	[LOOC] CCA.C08-GRID.i3.08313: if not you can just kind aleave some shit here
[16:57:53]	[LOOC] Kane Davis: no
[16:57:56]	CCA.C08-GRID.i3.08313 used command '/PlySearch'.
[16:58:07]	[LOOC] CCA.C08-GRID.i3.08313: wait you may be able to rearrange lookingat your inv
[16:58:09]	CCA.C08-GRID.i3.08313 used command '/PlySearch'.
[16:58:17]	[LOOC] CCA.C08-GRID.i3.08313: perfect
[16:58:18]	CCA.C08-GRID.i3.08313 used command '/PlySearch'.
[16:58:24]	Kane Davis ran 'take' on item 'Medical Case' (#20793)
[16:58:24]	Kane Davis has gained a 'Medical Case' #20793.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20798.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20797.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20801.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20795.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20794.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20796.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20800.
[16:58:24]	Kane Davis has gained a 'LCD Monitor' #20799.
[16:58:27]	[LOOC] Kane Davis: there
[16:58:40]	[ME] Kane Davis: nods.
[16:58:42]	CCA.C08-GRID.i3.08313 entered observer.
[16:59:03]	matt saton loaded the character 'OTA.C08-ECHO.OSS.19520'
[16:59:04]	OTA.C08-ECHO.OSS.19520 entered observer.
[16:59:11]	OTA.C08-ECHO.OSS.19520 exited observer at their location.
[16:59:17]	OTA.C08-ECHO.OSS.19520 has spawned 'models/props_combine/CombineTrain01a.mdl'.
[16:59:17]	OTA.C08-ECHO.OSS.19520 entered observer.
[16:59:23]	OTA.C08-ECHO.OSS.19520 has spawned 'models/props_combine/CombineTrain01a.mdl'.
[16:59:31]	Kane Davis ran 'drop' on item 'Medical Case' (#20793)
[16:59:31]	Kane Davis has lost a 'Medical Case' #20793.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20798.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20797.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20801.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20795.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20794.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20796.
[16:59:31]	Kane Davis has lost a 'LCD Monitor' #20800.
