[00:50:49]	matt saton has connected.
[15:01:55]	CCA.C17-GRID.i1.59212 has spawned a 'Entity [3707][entity_tank_editable]'.
[15:03:14]	CCA.C17-GRID.i1.59212 entered observer.
[15:03:16]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:03:28]	CCA.C17-GRID.i1.59212 entered observer.
[15:03:29]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:03:34]	CCA.C17-GRID.i1.59212 has spawned a 'Entity [3707][entity_tank_editable]'.
[15:03:42]	CCA.C17-GRID.i1.59212 used command '/ToggleRaise'.
[15:03:44]	CCA.C17-GRID.i1.59212 used command '/ToggleRaise'.
[15:03:45]	CCA.C17-GRID.i1.59212 used command '/ToggleRaise'.
[15:04:02]	Exo-Geno has connected.
[15:04:04]	Owen 'Unknown' Clark has killed Owen 'Unknown' Clark.
[15:04:07]	CCA.C17-GRID.i1.59212 has gained 10 tokens.
[15:04:29]	CCA.C17-GRID.i1.59212 entered observer.
[15:04:48]	Exo-Geno created the character 'Test Character'
[15:04:48]	Test Character has gained a 'Suitcase' #9822.
[15:04:48]	Test Character has gained a 'Relocation Coupon' #9823.
[15:04:48]	Test Character has gained a 'Green Citizen Suit' #9824.
[15:04:48]	Test Character has gained a 'Citizen Filter' #9825.
[15:04:48]	Exo-Geno loaded the character 'Test Character'
[15:04:58]	[OOC] CCA.C17-GRID.i1.59212: welcome!
[15:05:07]	[OOC] Test Character: yo
[15:05:10]	Test Character used command '/Content'.
[15:05:13]	[OOC] CCA.C17-GRID.i1.59212: need the content?
[15:05:26]	[OOC] Test Character: already getting it
[15:05:28]	Test Character used command '/Content'.
[15:05:30]	[OOC] CCA.C17-GRID.i1.59212: sweet!
[15:05:37]	[OOC] CCA.C17-GRID.i1.59212: there's a discord server, if you want to join
[15:05:47]	Test Character used command '/Discord'.
[15:05:48]	Test Character has taken 1 damage from worldspawn.
[15:05:49]	Test Character has taken 1 damage from worldspawn.
[15:05:50]	Test Character has taken 1 damage from worldspawn.
[15:05:50]	Test Character has taken 1 damage from worldspawn.
[15:05:54]	[OOC] CCA.C17-GRID.i1.59212: put your suit on!
[15:05:58]	Test Character ran 'Equip' on item 'Green Citizen Suit' (#9824)
[15:06:01]	Test Character ran 'equip' on item 'Citizen Filter' (#9825)
[15:06:12]	[OOC] Test Character: Nah bruh,*Casually dies*
[15:06:17]	[OOC] CCA.C17-GRID.i1.59212: ah
[15:06:17]	Test Character used command '/Discord'.
[15:06:21]	[OOC] CCA.C17-GRID.i1.59212: as one does
[15:06:33]	[OOC] CCA.C17-GRID.i1.59212: i'll be back in a sec, gonna grab supper
[15:06:58]	[OOC] Owen 'Unknown' Clark: Crungle
[15:07:05]	[OOC] Owen 'Unknown' Clark: Do be back though
[15:07:13]	CCA.C17-GRID.i1.59212 used command '/PM owen can you process him while i grab supper'.
[15:07:22]	CCA.C17-GRID.i1.59212 used command '/PM owen wait nvm'.
[15:07:48]	Owen 'Unknown' Clark ran 'Equip' on item 'SPAS-12' (#9643)
[15:08:31]	[LOOC] Owen 'Unknown' Clark: Give me three pistol magazines, I gave away the pistol but had extra ammo.
[15:08:40]	CCA.C17-GRID.i1.59212 used command '/adminspawnmenu'.
[15:08:50]	CCA.C17-GRID.i1.59212 has spawned "9mm Pistol Magazine"
[15:08:51]	CCA.C17-GRID.i1.59212 has spawned "9mm Pistol Magazine"
[15:08:51]	CCA.C17-GRID.i1.59212 has spawned "9mm Pistol Magazine"
[15:08:56]	[OOC] CCA.C17-GRID.i1.59212: i'll brb
[15:09:07]	CCA.C17-GRID.i1.59212 has gained 10 tokens.
[15:09:35]	Owen 'Unknown' Clark ran 'use' on item '9mm Pistol Magazine' (#9826)
[15:09:36]	Owen 'Unknown' Clark ran 'use' on item '9mm Pistol Magazine' (#9827)
[15:09:37]	Owen 'Unknown' Clark ran 'use' on item '9mm Pistol Magazine' (#9825)
[15:11:43]	Owen 'Unknown' Clark ran 'drop' on item 'Axe' (#6675)
[15:11:45]	Owen 'Unknown' Clark ran 'Equip' on item 'Axe' (#6675)
[15:16:24]	Owen 'Unknown' Clark has taken 1 damage from worldspawn.
[15:16:25]	Owen 'Unknown' Clark has taken 1 damage from worldspawn.
[15:16:26]	Owen 'Unknown' Clark has taken 1 damage from worldspawn.
[15:16:26]	Owen 'Unknown' Clark has taken 1 damage from worldspawn.
[15:16:27]	Owen 'Unknown' Clark ran 'equip' on item 'Citizen Filter' (#9665)
[15:17:26]	Owen 'Unknown' Clark has taken 5 damage from npc_antlion.
[15:17:26]	npc_antlion destroyed a 'AA Battery' #6634.
[15:18:46]	Owen 'Unknown' Clark has taken 3 damage from npc_fastzombie.
[15:18:46]	Owen 'Unknown' Clark has taken 3 damage from npc_fastzombie.
[15:18:48]	Owen 'Unknown' Clark has taken 5 damage from npc_headcrab_fast.
[15:18:54]	Owen 'Unknown' Clark has taken 5 damage from npc_fastzombie.
[15:19:07]	CCA.C17-GRID.i1.59212 has gained 10 tokens.
[15:19:16]	Owen 'Unknown' Clark has taken 10 damage from npc_zombie.
[15:19:40]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:42]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:48]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:50]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:51]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:52]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:53]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:53]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:54]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:55]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:55]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:56]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:57]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:57]	CCA.C17-GRID.i1.59212 entered observer.
[15:19:58]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:19:59]	CCA.C17-GRID.i1.59212 entered observer.
[15:20:05]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:20:08]	CCA.C17-GRID.i1.59212 entered observer.
[15:20:39]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:20:40]	CCA.C17-GRID.i1.59212 entered observer.
[15:21:10]	CCA.C17-GRID.i1.59212 ran 'View' on item 'Notepad' (#6216)
[15:21:28]	CCA.C17-GRID.i1.59212 exited observer at their location.
[15:21:40]	DRD loaded the character 'Laoghaire Fraser'
[15:21:43]	[OOC] Laoghaire Fraser: uwu
[15:21:44]	Exo-Geno (STEAM_0:0:28338359) has disconnected.
[15:21:48]	Laoghaire Fraser entered observer.
[15:22:01]	Laoghaire Fraser exited observer at their location.
[15:22:05]	Laoghaire Fraser entered observer.
[15:22:05]	Laoghaire Fraser exited observer at their location.
[15:22:26]	Laoghaire Fraser entered observer.
[15:22:26]	Laoghaire Fraser exited observer at their location.
[15:22:26]	Laoghaire Fraser entered observer.
[15:22:27]	Laoghaire Fraser exited observer at their location.
[15:22:27]	Laoghaire Fraser entered observer.
[15:22:28]	Laoghaire Fraser exited observer at their location.
[15:22:28]	Laoghaire Fraser entered observer.
[15:23:15]	Laoghaire Fraser exited observer at their location.
[15:23:45]	Exo-Geno has connected.
[15:24:05]	Exo-Geno loaded the character 'Test Character'
[15:24:08]	Laoghaire Fraser has spawned a 'Entity [3713][ix_airvent]'.
[15:24:10]	Laoghaire Fraser has spawned a 'Entity [3714][ix_testent9]'.
[15:24:13]	Laoghaire Fraser has spawned a 'Entity [3713][ix_testent9]'.
[15:24:17]	Laoghaire Fraser has spawned a 'Entity [3713][ix_testent9]'.
[15:24:26]	Laoghaire Fraser has spawned a 'Entity [3713][ix_citizenairvent]'.
[15:24:28]	Laoghaire Fraser has spawned a 'Entity [3713][ix_citizenairvent]'.
[15:24:33]	Laoghaire Fraser has spawned a 'Entity [3714][ix_citizenairvent]'.
[15:24:35]	Laoghaire Fraser has spawned a 'Entity [3715][ix_citizenairvent]'.
[15:24:36]	Laoghaire Fraser has spawned a 'Entity [3721][ix_citizenairvent]'.
[15:24:39]	Laoghaire Fraser has spawned a 'Entity [3713][ix_citizenairvent]'.
[15:24:42]	Laoghaire Fraser has spawned a 'Entity [3714][ix_citizenairvent]'.
[15:24:46]	Laoghaire Fraser has spawned a 'Entity [3721][ix_citizenairvent]'.
[15:24:57]	FB|| light ROOM loaded the character 'CCA.C17-UNION.i2.51514'
[15:25:05]	Laoghaire Fraser entered observer.
[15:25:14]	Laoghaire Fraser exited observer at their location.
[15:25:20]	Laoghaire Fraser has spawned a 'Entity [1948][ix_citizenairvent]'.
[15:25:43]	Laoghaire Fraser used command '/CharDesc'.
[15:25:51]	Laoghaire Fraser used command '/CharDesc Thich Scottish highland accent | 5'5" | Thin build | Red hair | Green eyes'.
[15:25:54]	Laoghaire Fraser entered observer.
[15:26:19]	[LOOC] Test Character: This ma test character
[15:26:22]	Laoghaire Fraser used command '/PlySearch'.
[15:26:42]	Laoghaire Fraser has lost 7 tokens.
[15:26:47]	Laoghaire Fraser ran 'take' on item 'Flavored Consulate Water' (#9828)
[15:26:47]	Laoghaire Fraser has gained a 'Flavored Consulate Water' #9828.
[15:27:11]	Exo-Geno created the character 'Juan Armando'
[15:27:11]	Juan Armando has gained a 'Suitcase' #9829.
[15:27:11]	Juan Armando has gained a 'Relocation Coupon' #9830.
[15:27:11]	Juan Armando has gained a 'Green Citizen Suit' #9831.
[15:27:11]	Juan Armando has gained a 'Citizen Filter' #9832.
[15:27:14]	Exo-Geno loaded the character 'Juan Armando'
[15:27:18]	Juan Armando ran 'Equip' on item 'Green Citizen Suit' (#9831)
[15:27:20]	Juan Armando ran 'equip' on item 'Citizen Filter' (#9832)
[15:27:59]	Juan Armando used command '/Apply'.
[15:28:08]	[ME] CCA.C17-UNION.i2.51514: Begins typing onto a wrist-mounted PDA device.
[15:28:12]	CCA.C17-UNION.i2.51514 used command '/ViewData Juan'.
[15:28:29]	Laoghaire Fraser exited observer at their location.
[15:28:29]	Laoghaire Fraser entered observer.
[15:28:30]	Laoghaire Fraser exited observer at their location.
[15:28:30]	Laoghaire Fraser entered observer.
[15:28:30]	Laoghaire Fraser exited observer at their location.
[15:28:30]	Laoghaire Fraser entered observer.
[15:28:30]	Laoghaire Fraser exited observer at their location.
[15:28:31]	Laoghaire Fraser entered observer.
[15:28:31]	Laoghaire Fraser exited observer at their location.
[15:28:31]	Laoghaire Fraser entered observer.
[15:28:31]	Laoghaire Fraser exited observer at their location.
[15:28:31]	Laoghaire Fraser entered observer.
[15:28:32]	Laoghaire Fraser exited observer at their location.
[15:28:32]	Laoghaire Fraser entered observer.
[15:28:32]	Laoghaire Fraser exited observer at their location.
[15:28:32]	Laoghaire Fraser entered observer.
[15:28:32]	Laoghaire Fraser exited observer at their location.
[15:28:33]	Laoghaire Fraser entered observer.
[15:28:33]	Laoghaire Fraser exited observer at their location.
[15:28:33]	Laoghaire Fraser entered observer.
[15:28:33]	Laoghaire Fraser exited observer at their location.
[15:28:34]	Laoghaire Fraser entered observer.
[15:28:34]	Laoghaire Fraser exited observer at their location.
[15:28:36]	Laoghaire Fraser entered observer.
[15:28:37]	Laoghaire Fraser exited observer at their location.
[15:28:37]	Laoghaire Fraser entered observer.
[15:28:37]	Laoghaire Fraser exited observer at their location.
[15:28:38]	Laoghaire Fraser entered observer.
[15:28:38]	Laoghaire Fraser exited observer at their location.
[15:28:38]	Laoghaire Fraser entered observer.
[15:29:16]	[LOOC] CCA.C17-UNION.i2.51514: 2/3/1982-
[15:29:16]	Laoghaire Fraser used command '/ToggleRaise'.
[15:29:17]	Laoghaire Fraser destroyed a 'Suitcase' #7486.
[15:29:18]	Laoghaire Fraser used command '/ToggleRaise'.
[15:29:53]	[W] Laoghaire Fraser: Slainthe Mhath.
[15:30:14]	CCA.C17-UNION.i2.51514 used command '/ViewData Juan'.
