[00:36:24]	matt saton has connected.
[00:46:42]	Lee Maylor entered observer.
[00:46:44]	Lee Maylor exited observer at their location.
[00:46:46]	Lee Maylor has spawned 'models/props_c17/fence02a.mdl'.
[00:46:48]	Lee Maylor has spawned 'models/props_c17/fence01a.mdl'.
[00:46:55]	Lee Maylor entered observer.
[00:47:00]	Lee Maylor exited observer at their location.
[00:47:08]	Lee Maylor entered observer.
[00:47:09]	Lee Maylor exited observer at their location.
[00:47:25]	Lee Maylor entered observer.
[00:47:30]	Lee Maylor exited observer at their location.
[00:47:33]	Lee Maylor entered observer.
[00:47:37]	Lee Maylor exited observer at their location.
[00:47:42]	Lee Maylor has spawned 'models/props_c17/fence01b.mdl'.
[00:47:52]	Lee Maylor entered observer.
[00:47:52]	Lee Maylor exited observer at their location.
[00:47:53]	Lee Maylor entered observer.
[00:47:59]	Lee Maylor exited observer at their location.
[00:47:59]	Lee Maylor entered observer.
[00:47:59]	Lee Maylor exited observer at their location.
[00:48:10]	Lee Maylor entered observer.
[00:48:21]	Lee Maylor exited observer at their location.
[00:48:33]	Lee Maylor entered observer.
[00:48:34]	Lee Maylor exited observer at their location.
[00:48:37]	Lee Maylor entered observer.
[00:48:39]	Lee Maylor exited observer at their location.
[00:48:40]	Lee Maylor entered observer.
[00:48:42]	Lee Maylor exited observer at their location.
[00:49:22]	Lee Maylor entered observer.
[00:49:23]	Lee Maylor exited observer at their location.
[00:49:24]	Lee Maylor entered observer.
[00:49:24]	Lee Maylor exited observer at their location.
[00:49:25]	Lee Maylor entered observer.
[00:49:26]	Lee Maylor exited observer at their location.
[00:49:30]	Lee Maylor has spawned 'models/props_c17/substation_stripebox01a.mdl'.
[00:49:30]	Lee Maylor entered observer.
[00:49:38]	Lee Maylor has spawned 'models/props_c17/substation_stripebox01a.mdl'.
[00:49:39]	Lee Maylor has spawned 'models/props_c17/substation_transformer01a.mdl'.
[00:49:44]	Lee Maylor exited observer at their location.
[00:49:45]	Lee Maylor entered observer.
[00:49:52]	Lee Maylor exited observer at their location.
[00:49:52]	Lee Maylor entered observer.
[00:50:11]	Lee Maylor exited observer at their location.
[00:50:11]	Lee Maylor entered observer.
[00:50:14]	Lee Maylor exited observer at their location.
[00:50:14]	Lee Maylor entered observer.
[00:50:15]	Lee Maylor exited observer at their location.
[00:50:40]	Lee Maylor has spawned a 'Entity [1329][ix_station_forge]'.
[00:50:40]	Lee Maylor entered observer.
[00:50:41]	Lee Maylor exited observer at their location.
[00:50:50]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001c.mdl'.
[00:50:55]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001b.mdl'.
[00:50:58]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[00:51:01]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[00:51:06]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001c.mdl'.
[00:51:22]	Lee Maylor has spawned a 'Entity [1705][ix_station_forge]'.
[00:51:46]	Lee Maylor entered observer.
[00:51:46]	Lee Maylor exited observer at their location.
[00:51:54]	Lee Maylor has spawned 'models/props_wasteland/coolingtank02.mdl'.
[00:51:55]	Lee Maylor entered observer.
[00:51:58]	Lee Maylor has spawned 'models/props_wasteland/coolingtank02.mdl'.
[00:52:14]	Lee Maylor exited observer at their location.
[00:52:15]	Lee Maylor entered observer.
[00:52:15]	Lee Maylor exited observer at their location.
[00:52:59]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[00:53:01]	Lee Maylor has spawned 'models/props_wasteland/controlroom_filecabinet002a.mdl'.
[00:53:04]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[00:53:09]	Lee Maylor entered observer.
[00:53:48]	Lee Maylor exited observer at their location.
[00:53:51]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[00:53:56]	Lee Maylor has spawned 'models/props_wasteland/cargo_container01b.mdl'.
[00:53:57]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[00:54:00]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[00:54:05]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001a.mdl'.
[00:54:10]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[00:54:36]	Lee Maylor entered observer.
[00:54:36]	Lee Maylor exited observer at their location.
[00:54:36]	Lee Maylor entered observer.
[00:54:37]	Lee Maylor exited observer at their location.
[00:54:38]	Lee Maylor entered observer.
[00:54:38]	Lee Maylor exited observer at their location.
[00:54:39]	Lee Maylor entered observer.
[00:54:40]	Lee Maylor exited observer at their location.
[00:54:56]	Lee Maylor has spawned a 'Entity [1724][ix_radiorepeater]'.
[00:54:57]	Lee Maylor entered observer.
[00:54:58]	Lee Maylor exited observer at their location.
[00:54:58]	Lee Maylor entered observer.
[00:54:58]	Lee Maylor exited observer at their location.
[00:54:59]	Lee Maylor entered observer.
[00:54:59]	Lee Maylor exited observer at their location.
[00:55:01]	Lee Maylor entered observer.
[00:55:01]	Lee Maylor exited observer at their location.
[00:55:05]	Lee Maylor has spawned a 'Entity [1724][ix_station_workbench]'.
[00:55:05]	Lee Maylor entered observer.
[00:55:06]	Lee Maylor exited observer at their location.
[00:55:24]	Lee Maylor entered observer.
[00:55:25]	Lee Maylor exited observer at their location.
[00:55:25]	Lee Maylor entered observer.
[00:55:28]	Lee Maylor exited observer at their location.
[00:55:29]	Lee Maylor entered observer.
[00:55:33]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001a.mdl'.
[00:55:36]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[00:55:47]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[00:55:50]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[00:55:56]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[00:56:09]	Lee Maylor exited observer at their location.
[00:56:17]	Lee Maylor has spawned 'models/props/industrial17/detainmentplatform.mdl'.
[00:56:19]	Lee Maylor entered observer.
[00:56:23]	Lee Maylor has spawned 'models/props/apoc/vendingmachine.mdl'.
[00:56:25]	Lee Maylor has spawned 'models/props/industrial17/c17mp.mdl'.
[00:56:27]	Lee Maylor has spawned 'models/props/industrial17/c17mp.mdl'.
[00:56:36]	Lee Maylor has spawned 'models/props/industrial17/c17mp.mdl'.
[00:56:56]	Lee Maylor exited observer at their location.
[00:56:57]	Lee Maylor entered observer.
[00:58:34]	Lee Maylor exited observer at their location.
[00:58:34]	Lee Maylor entered observer.
[00:58:35]	Lee Maylor has spawned 'models/props/industrial17/theatersign.mdl'.
[00:58:37]	Lee Maylor has spawned 'models/props/industrial17/theatersign.mdl'.
[00:58:41]	Lee Maylor has spawned 'models/props/industrial17/skyboxplaza2.mdl'.
[00:58:43]	Lee Maylor has spawned 'models/props/industrial17/crematorfactorywheel.mdl'.
[00:58:44]	Lee Maylor has spawned 'models/props/industrial17/detainmentplatform.mdl'.
[00:58:45]	Lee Maylor has spawned 'models/props/industrial17/constructionsideb.mdl'.
[00:58:47]	Lee Maylor has spawned 'models/props/apoc/crematorfactory.mdl'.
[00:58:53]	Lee Maylor has spawned 'models/props/industrial17/trackc.mdl'.
[00:58:58]	Lee Maylor has spawned 'models/props/industrial17/tracksupport.mdl'.
[00:58:59]	Lee Maylor has spawned 'models/props/industrial17/detainmentpod.mdl'.
[00:59:01]	Lee Maylor has spawned 'models/props/industrial17/rationpillar.mdl'.
[00:59:03]	Lee Maylor has spawned 'models/ldi/basketball.mdl'.
[00:59:04]	Lee Maylor has spawned 'models/props/industrial17/table.mdl'.
[00:59:05]	Lee Maylor has spawned 'models/props/industrial17/skyboxplaza.mdl'.
[00:59:06]	Lee Maylor has spawned 'models/props/industrial17/wallprefablarge_nodoor.mdl'.
[00:59:07]	Lee Maylor has spawned 'models/props/industrial17/theatersign.mdl'.
[00:59:08]	Lee Maylor has spawned 'models/props/industrial17/terminalstaircase.mdl'.
[00:59:10]	Lee Maylor has spawned 'models/props/industrial17/nexuselevatorplatform.mdl'.
[00:59:24]	Lee Maylor has spawned 'models/props/industrial17/propagandascreen.mdl'.
[00:59:28]	Lee Maylor has spawned 'models/props/industrial17/propagandascreen2.mdl'.
[00:59:31]	Lee Maylor has spawned 'models/props/industrial17/propagandascreen.mdl'.
[00:59:42]	Lee Maylor has spawned 'models/props/industrial17/checkpoint.mdl'.
[00:59:43]	Lee Maylor has spawned 'models/props/industrial17/checkpoint2.mdl'.
[00:59:45]	Lee Maylor has spawned 'models/props/industrial17/consulplatform.mdl'.
[00:59:46]	Lee Maylor has spawned 'models/props/industrial17/crematorfactorywheel.mdl'.
[01:00:00]	Lee Maylor has spawned 'models/props/industrial17/combinewallprefab3.mdl'.
[01:00:03]	Lee Maylor has spawned 'models/props/industrial17/combinewallprefab1.mdl'.
[01:00:07]	Lee Maylor has spawned 'models/props/industrial17/nexuselevatorplatform.mdl'.
[01:00:09]	Lee Maylor has spawned 'models/props/industrial17/constructionsidea.mdl'.
[01:00:13]	Lee Maylor has spawned 'models/props/apoc/crematorfactory2.mdl'.
[01:00:17]	Lee Maylor has spawned 'models/props/apoc/crematorfactory.mdl'.
[01:00:26]	Lee Maylor exited observer at their location.
[01:00:26]	Lee Maylor entered observer.
[01:00:33]	Lee Maylor exited observer at their location.
[01:00:40]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:00:53]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:05]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:06]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:07]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:07]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:08]	Lee Maylor entered observer.
[01:01:12]	Lee Maylor exited observer at their location.
[01:01:16]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:16]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:17]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:20]	Lee Maylor entered observer.
[01:01:23]	Lee Maylor exited observer at their location.
[01:01:26]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:27]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:28]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:29]	Lee Maylor entered observer.
[01:01:34]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:35]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:39]	Lee Maylor exited observer at their location.
[01:01:41]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:41]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:42]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:01:48]	Lee Maylor entered observer.
[01:01:50]	Lee Maylor exited observer at their location.
[01:02:08]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:02:08]	Lee Maylor entered observer.
[01:02:09]	Lee Maylor exited observer at their location.
[01:02:13]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:02:14]	Lee Maylor entered observer.
[01:02:17]	Lee Maylor exited observer at their location.
[01:02:17]	Lee Maylor entered observer.
[01:02:18]	Lee Maylor exited observer at their location.
[01:02:18]	Lee Maylor entered observer.
[01:02:22]	Lee Maylor exited observer at their location.
[01:02:24]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:02:28]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:02:34]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:02:44]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:02:47]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:02]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:03]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:04]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:04]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:05]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:06]	Lee Maylor entered observer.
[01:03:09]	Lee Maylor exited observer at their location.
[01:03:23]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:23]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:24]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:29]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:30]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:31]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:33]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:34]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:35]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:36]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:37]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:03:38]	Lee Maylor entered observer.
[01:03:42]	Lee Maylor exited observer at their location.
[01:03:47]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:02]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:02]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:07]	Lee Maylor entered observer.
[01:04:08]	Lee Maylor exited observer at their location.
[01:04:11]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:12]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:13]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:14]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:04:21]	Lee Maylor entered observer.
[01:04:24]	Lee Maylor exited observer at their location.
[01:04:26]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001b.mdl'.
[01:04:27]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:04:35]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:04:41]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:04:42]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:04:43]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:04:45]	Lee Maylor has spawned 'models/props_wasteland/controlroom_desk001a.mdl'.
[01:04:52]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001c.mdl'.
[01:04:59]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:05:04]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:05:07]	Lee Maylor entered observer.
[01:05:12]	Lee Maylor exited observer at their location.
[01:05:24]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:05:24]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:05:24]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:05:26]	Lee Maylor has taken 1 damage from worldspawn.
[01:05:26]	Lee Maylor has taken 1 damage from worldspawn.
[01:05:27]	Lee Maylor has spawned 'models/props_wasteland/kitchen_counter001d.mdl'.
[01:05:27]	Lee Maylor has taken 1 damage from worldspawn.
[01:05:28]	Lee Maylor has taken 1 damage from worldspawn.
[01:05:29]	Lee Maylor has taken 1 damage from worldspawn.
[01:05:29]	Lee Maylor has taken 1 damage from worldspawn.
[01:05:30]	Lee Maylor ran 'equip' on item 'Citizen Filter' (#9888)
[01:06:07]	Lee Maylor has spawned 'models/props/industrial17/arcademachinerow2.mdl'.
[01:06:08]	Lee Maylor has taken 5 damage from prop_physics.
[01:06:08]	Lee Maylor entered observer.
[01:06:11]	Lee Maylor has spawned 'models/props/industrial17/arcademachinerow.mdl'.
[01:06:12]	Lee Maylor has spawned 'models/props/industrial17/arcademachinerow2.mdl'.
[01:06:15]	Lee Maylor has spawned 'models/props/industrial17/arcademachinerow2.mdl'.
[01:06:19]	Lee Maylor exited observer at their location.
[01:06:20]	Lee Maylor has spawned 'models/props/industrial17/booth.mdl'.
[01:06:21]	Lee Maylor entered observer.
[01:06:23]	Lee Maylor exited observer at their location.
[01:06:24]	Lee Maylor has spawned 'models/props/industrial17/wallprefabsmall_nodoor.mdl'.
[01:06:41]	Lee Maylor has spawned 'models/props/industrial17/combinewallprefab1.mdl'.
[01:06:43]	Lee Maylor has spawned 'models/props/industrial17/combinewallprefab2.mdl'.
[01:06:45]	Lee Maylor has spawned 'models/props/industrial17/combinewallprefab3.mdl'.
[01:06:46]	Lee Maylor has spawned 'models/props/industrial17/detainmentplatform.mdl'.
[01:06:47]	Lee Maylor has spawned 'models/props/industrial17/crematorfactorywheel.mdl'.
[01:06:49]	Lee Maylor has spawned 'models/props/industrial17/booth.mdl'.
[01:06:50]	Lee Maylor has spawned 'models/props/industrial17/tracki.mdl'.
[01:06:51]	Lee Maylor has spawned 'models/props/industrial17/tracka.mdl'.
[01:06:52]	Lee Maylor has spawned 'models/props/industrial17/theatersign.mdl'.
[01:06:53]	Lee Maylor has spawned 'models/props/apoc/crematorfactory2.mdl'.
[01:06:55]	Lee Maylor entered observer.
[01:06:56]	Lee Maylor exited observer at their location.
[01:06:57]	Lee Maylor has spawned 'models/props/apoc/crematorfactory.mdl'.
[01:06:59]	Lee Maylor has spawned 'models/props/industrial17/consulplatform.mdl'.
[01:07:01]	Lee Maylor has spawned 'models/props/industrial17/consulplatform.mdl'.
[01:07:02]	Lee Maylor has spawned 'models/props/industrial17/consulplatform.mdl'.
[01:07:05]	Lee Maylor has spawned 'models/props/industrial17/wallprefabsmall_nodoor.mdl'.
[01:07:06]	Lee Maylor has spawned 'models/props/industrial17/table.mdl'.
[01:07:23]	Lee Maylor has spawned 'models/props/industrial17/constructionsidea.mdl'.
[01:07:29]	Lee Maylor has spawned 'models/props/industrial17/nexuselevatorplatform.mdl'.
[01:07:30]	Lee Maylor has spawned 'models/props/industrial17/opensign.mdl'.
[01:08:06]	Lee Maylor has spawned 'models/props/industrial17/letterstube.mdl'.
[01:08:07]	Lee Maylor has spawned 'models/props/industrial17/letterstube.mdl'.
[01:08:09]	Lee Maylor has spawned 'models/props/industrial17/checkpoint.mdl'.
[01:08:11]	Lee Maylor has spawned 'models/props/industrial17/checkpoint.mdl'.
[01:08:13]	Lee Maylor has spawned 'models/props/industrial17/checkpoint2.mdl'.
[01:08:19]	Lee Maylor entered observer.
[01:08:20]	Lee Maylor exited observer at their location.
[01:08:20]	Lee Maylor entered observer.
[01:08:48]	Lee Maylor exited observer at their location.
[01:09:37]	Lee Maylor has spawned 'models/props/industrial17/mailbox.mdl'.
[01:09:38]	Lee Maylor has spawned 'models/props/industrial17/arcademachine.mdl'.
[01:09:39]	Lee Maylor has spawned 'models/props/industrial17/arcademachine.mdl'.
[01:09:47]	Lee Maylor entered observer.
[01:09:58]	Lee Maylor exited observer at their location.
[01:09:59]	Lee Maylor entered observer.
[01:10:03]	Lee Maylor has spawned 'models/props/industrial17/letterstube.mdl'.
[01:10:35]	Lee Maylor exited observer at their location.
[01:10:39]	Lee Maylor entered observer.
[01:10:40]	Lee Maylor exited observer at their location.
[01:10:41]	Lee Maylor entered observer.
[01:10:42]	Lee Maylor exited observer at their location.
[01:10:49]	Lee Maylor entered observer.
[01:10:53]	Lee Maylor has spawned 'models/props/industrial17/opensign.mdl'.
[01:10:54]	Lee Maylor has spawned 'models/props/industrial17/trackc.mdl'.
[01:10:54]	Lee Maylor has spawned 'models/props/industrial17/nexuselevatorplatform.mdl'.
[01:11:00]	Lee Maylor exited observer at their location.
[01:11:01]	Lee Maylor entered observer.
[01:11:01]	Lee Maylor exited observer at their location.
[01:11:06]	Lee Maylor has spawned 'models/props/industrial17/lettersbox.mdl'.
[01:11:07]	Lee Maylor entered observer.
[01:11:09]	Lee Maylor has spawned 'models/props/industrial17/lettersbox.mdl'.
[01:11:13]	Lee Maylor has spawned 'models/props/industrial17/globe2.mdl'.
[01:11:18]	Lee Maylor exited observer at their location.
[01:11:24]	Lee Maylor entered observer.
[01:11:43]	Lee Maylor exited observer at their location.
[01:11:47]	Lee Maylor has spawned 'models/props_combine/combine_window001.mdl'.
[01:11:50]	Lee Maylor has spawned 'models/props_combine/combinecrane002.mdl'.
[01:11:56]	Lee Maylor entered observer.
[01:11:59]	Lee Maylor has spawned 'models/props_combine/combinecrane002.mdl'.
[01:12:23]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[01:12:27]	Lee Maylor exited observer at their location.
[01:12:27]	Lee Maylor has spawned 'models/props_combine/combineinnerwall001c.mdl'.
[01:12:29]	Lee Maylor has spawned 'models/props_combine/combinetower001.mdl'.
[01:12:31]	Lee Maylor has spawned 'models/props_combine/plazafallingmonitor.mdl'.
[01:15:18]	Lee Maylor entered observer.
[01:15:18]	Lee Maylor exited observer at their location.
[01:20:39]	Lee Maylor entered observer.
[01:20:43]	Lee Maylor exited observer at their location.
[01:20:43]	Lee Maylor entered observer.
[01:20:44]	Lee Maylor exited observer at their location.
[01:20:44]	Lee Maylor entered observer.
[01:20:45]	Lee Maylor exited observer at their location.
[01:20:48]	Lee Maylor entered observer.
[01:20:49]	Lee Maylor exited observer at their location.
[01:26:12]	Lee Maylor entered observer.
[01:28:15]	Lee Maylor exited observer at their location.
[01:28:15]	Lee Maylor entered observer.
[01:28:15]	Lee Maylor exited observer at their location.
[01:28:16]	Lee Maylor entered observer.
[01:28:16]	Lee Maylor exited observer at their location.
[01:31:24]	Lee Maylor entered observer.
[03:08:36]	Lee Maylor exited observer at their location.
[03:08:52]	Lee Maylor ran 'EquipUn' on item 'Cyclopic Citizen Suit' (#6)
[03:09:52]	Lee Maylor entered observer.
[03:12:52]	Lee Maylor exited observer at their location.
[03:12:52]	Lee Maylor has taken 1 damage from worldspawn.
[03:12:53]	Lee Maylor entered observer.
[03:12:56]	Lee Maylor ran 'Equip' on item 'Cyclopic Citizen Suit' (#6)
[03:16:15]	Lee Maylor exited observer at their location.
[03:16:18]	Lee Maylor entered observer.
[03:16:26]	Lee Maylor exited observer at their location.
[03:16:31]	Lee Maylor entered observer.
[05:02:10]	Lee Maylor used command '/CharSetHunger maylor 100'.
[05:02:14]	Lee Maylor used command '/CharSetThirst maylor 100'.
[05:14:38]	zhuniper has connected.
[05:18:23]	zhuniper created the character 'John Pepsi'
[05:18:23]	John Pepsi has gained a 'Suitcase' #9927.
[05:18:23]	John Pepsi has gained a 'Relocation Coupon' #9928.
[05:18:23]	John Pepsi has gained a 'Green Citizen Suit' #9929.
[05:18:23]	John Pepsi has gained a 'Citizen Filter' #9930.
[05:18:24]	zhuniper loaded the character 'John Pepsi'
[05:19:07]	zhuniper (STEAM_0:0:196073061) has disconnected.
