[16:50:30]	FB|| light ROOM has connected.
[17:49:01]	James Albright entered observer.
[17:49:07]	CCA.C14-UNION.EpU.72633 has gained 10 tokens.
[17:49:09]	James Albright exited observer at their location.
[17:49:11]	James Albright used command '/ToggleRaise'.
[17:49:11]	James Albright has taken 2 damage from James Albright.
[17:49:17]	[OOC] CCA.C14-UNION.EpU.72633: I have nothing else to do, so might as well.
[17:49:26]	James Albright used command '/ToggleRaise'.
[17:49:26]	James Albright has taken 2 damage from James Albright.
[17:49:37]	James Albright used command '/ToggleRaise'.
[17:49:41]	James Albright used command '/ToggleRaise'.
[17:49:41]	James Albright has taken 2 damage from James Albright.
[17:49:43]	James Albright used command '/ToggleRaise'.
[17:49:52]	James Albright used command '/ToggleRaise'.
[17:49:53]	James Albright used command '/ToggleRaise'.
[17:49:56]	James Albright has taken 2 damage from James Albright.
[17:49:56]	[OOC] CCA.C14-UNION.EpU.72633: I meant that I would do this unless I had school.
[17:49:59]	[OOC] CCA.C14-UNION.EpU.72633: Or work.
[17:50:00]	James Albright entered observer.
[17:50:00]	James Albright exited observer at their location.
[17:50:01]	James Albright used command '/ToggleRaise'.
[17:50:03]	James Albright used command '/ToggleRaise'.
[17:50:03]	James Albright entered observer.
[17:50:04]	James Albright used command '/ToggleRaise'.
[17:50:05]	James Albright exited observer at their location.
[17:50:07]	[OOC] CCA.C14-UNION.EpU.72633: It was ;-;
[17:50:11]	James Albright has taken 2 damage from James Albright.
[17:50:12]	James Albright used command '/ToggleRaise'.
[17:50:15]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:15]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:15]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:15]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:15]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:21]	[OOC] CCA.C14-UNION.EpU.72633: WHAT HAVE YOU DONE
[17:50:26]	James Albright has taken 2 damage from James Albright.
[17:50:41]	James Albright has taken 2 damage from James Albright.
[17:50:42]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:43]	James Albright has killed CCA.C14-UNION.EpU.72633 with tfa_hl2r_crowbar.
[17:50:56]	James Albright has taken 2 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:50:57]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:50:59]	James Albright entered observer.
[17:51:00]	James Albright exited observer at their location.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 28 damage from James Albright.
[17:51:02]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:05]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:51:08]	James Albright entered observer.
[17:51:08]	James Albright exited observer at their location.
[17:51:09]	James Albright entered observer.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 35 damage from James Albright.
[17:51:09]	CCA.C14-UNION.EpU.72633 has taken 210 damage from James Albright.
[17:51:10]	James Albright exited observer at their location.
[17:51:10]	James Albright entered observer.
[17:51:12]	James Albright exited observer at their location.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 210 damage from James Albright.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 210 damage from James Albright.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 28 damage from James Albright.
[17:51:14]	CCA.C14-UNION.EpU.72633 has taken 4 damage from James Albright.
[17:51:25]	James Albright used command '/ToggleRaise'.
[17:51:26]	James Albright has taken 2 damage from James Albright.
[17:51:39]	James Albright used command '/ToggleRaise'.
[17:51:41]	James Albright has taken 2 damage from James Albright.
[17:51:50]	James Albright used command '/ToggleRaise'.
[17:51:53]	James Albright used command '/ToggleRaise'.
[17:51:54]	James Albright used command '/ToggleRaise'.
[17:51:56]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:51:56]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:51:56]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:51:56]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:51:56]	James Albright has taken 2 damage from James Albright.
[17:51:57]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:51:57]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:51:57]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:05]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:06]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:06]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:06]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:06]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:06]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:06]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:07]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:07]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:07]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:07]	CCA.C14-UNION.EpU.72633 has taken 5 damage from James Albright.
[17:52:11]	James Albright has taken 2 damage from James Albright.
[17:52:13]	James Albright used command '/ToggleRaise'.
[17:52:15]	James Albright used command '/ToggleRaise'.
[17:52:26]	James Albright has taken 2 damage from James Albright.
[17:52:29]	James Albright has taken 35 damage from CCA.C14-UNION.EpU.72633.
[17:52:30]	James Albright has taken 35 damage from CCA.C14-UNION.EpU.72633.
[17:52:31]	James Albright used command '/ToggleRaise'.
[17:52:31]	James Albright has taken 35 damage from CCA.C14-UNION.EpU.72633.
[17:52:34]	James Albright has taken 35 damage from CCA.C14-UNION.EpU.72633.
[17:52:35]	James Albright entered observer.
[17:52:36]	James Albright exited observer at their location.
[17:52:37]	CCA.C14-UNION.EpU.72633 has taken 63 damage from James Albright.
[17:52:37]	CCA.C14-UNION.EpU.72633 has taken 44 damage from James Albright.
[17:52:39]	James Albright used command '/ToggleRaise'.
[17:52:41]	James Albright has taken 2 damage from James Albright.
[17:52:50]	James Albright has killed James Albright.
[17:52:59]	James Albright used command '/ToggleRaise'.
[17:53:04]	James Albright used command '/ToggleRaise'.
[17:53:06]	CCA.C14-UNION.EpU.72633 ran 'Equip' on item 'MP7U' (#22164)
[17:53:10]	James Albright used command '/ToggleRaise'.
[17:53:15]	CCA.C14-UNION.EpU.72633 ran 'Equip' on item 'Fragmentation Grenade' (#28708)
[17:53:15]	James Albright used command '/ToggleRaise'.
[17:53:20]	James Albright has taken 43 damage from CCA.C14-UNION.EpU.72633.
[17:53:20]	James Albright entered observer.
[17:53:21]	James Albright exited observer at their location.
[17:53:24]	James Albright used command '/ToggleRaise'.
[17:53:30]	James Albright used command '/ToggleRaise'.
[17:53:35]	James Albright used command '/ToggleRaise'.
[17:53:40]	James Albright used command '/ToggleRaise'.
[17:53:43]	James Albright used command '/ToggleRaise'.
[17:53:46]	FB|| light ROOM loaded the character 'CCA.C14-ECHO.OSS.39412'
[17:53:53]	James Albright used command '/ToggleRaise'.
[17:53:54]	James Albright entered observer.
[17:53:55]	James Albright exited observer at their location.
[17:53:55]	James Albright entered observer.
[17:53:56]	James Albright exited observer at their location.
[17:54:04]	James Albright used command '/ToggleRaise'.
[17:54:27]	James Albright used command '/ToggleRaise'.
[17:54:28]	CCA.C14-ECHO.OSS.39412 has taken 16 damage from James Albright.
[17:54:39]	James Albright used command '/ToggleRaise'.
[17:54:42]	CCA.C14-ECHO.OSS.39412 has taken 30 damage from James Albright.
[17:54:50]	James Albright entered observer.
[17:54:51]	James Albright exited observer at their location.
[17:54:55]	James Albright used command '/ToggleRaise'.
[17:55:06]	James Albright used command '/ToggleRaise'.
[17:55:08]	CCA.C14-ECHO.OSS.39412 has taken 62 damage from James Albright.
[17:55:14]	James Albright used command '/ToggleRaise'.
[17:55:20]	James Albright entered observer.
[17:55:27]	James Albright exited observer at their location.
[17:55:37]	[OOC] CCA.C14-ECHO.OSS.39412: Wanna delay the event for tomorrow?
[17:55:49]	[OOC] CCA.C14-ECHO.OSS.39412: I see
[17:56:31]	FB|| light ROOM loaded the character 'Dustin Rory'
[17:56:35]	Dustin Rory ran 'EquipUn' on item 'Brown Coat and Sweater' (#27197)
[17:56:37]	Dustin Rory ran 'Equip' on item 'Brown Coat and Sweater' (#27197)
[17:56:38]	Dustin Rory ran 'EquipUn' on item 'Brown Coat and Sweater' (#27197)
[17:56:39]	Dustin Rory ran 'EquipUn' on item 'Sweatpants' (#27196)
[17:56:39]	Dustin Rory ran 'Equip' on item 'Sweatpants' (#27196)
[17:56:40]	Dustin Rory ran 'EquipUn' on item 'Sweatpants' (#27196)
[17:56:43]	James Albright entered observer.
[17:56:51]	James Albright used command '/PlySearch'.
[17:57:00]	James Albright exited observer at their location.
[17:57:08]	James Albright entered observer.
[17:57:10]	James Albright exited observer at their location.
[17:57:18]	[OOC] Dustin Rory: One person event pog.
[17:57:19]	James Albright used command '/ToggleRaise'.
[17:57:29]	[OOC] Dustin Rory: That'll pretty much just be Sandbox but with rules
[17:57:37]	James Albright has taken 5 damage from Dustin Rory.
[17:57:38]	James Albright has taken 5 damage from Dustin Rory.
[17:57:41]	James Albright used command '/ToggleRaise'.
[17:57:50]	Dustin Rory has taken 29 damage from James Albright.
[17:57:52]	James Albright entered observer.
[17:57:53]	James Albright exited observer at their location.
[17:57:54]	James Albright entered observer.
[17:57:55]	James Albright exited observer at their location.
[17:57:57]	James Albright has taken 11 damage from worldspawn.
[17:57:58]	James Albright entered observer.
[17:57:59]	James Albright exited observer at their location.
[17:58:00]	James Albright entered observer.
[17:58:01]	James Albright exited observer at their location.
[17:58:03]	James Albright entered observer.
[17:58:04]	James Albright exited observer at their location.
[17:58:05]	James Albright entered observer.
[17:58:06]	James Albright exited observer at their location.
[17:58:07]	James Albright entered observer.
[17:58:07]	James Albright exited observer at their location.
[17:58:10]	James Albright entered observer.
[17:58:10]	James Albright exited observer at their location.
[17:58:11]	James Albright entered observer.
[17:58:11]	James Albright exited observer at their location.
[17:58:12]	James Albright entered observer.
[17:58:12]	James Albright exited observer at their location.
[17:58:14]	James Albright entered observer.
[17:58:14]	James Albright exited observer at their location.
[17:58:15]	James Albright entered observer.
[17:58:15]	James Albright exited observer at their location.
[17:58:16]	James Albright entered observer.
[17:58:16]	James Albright exited observer at their location.
[17:58:18]	James Albright entered observer.
[17:58:18]	James Albright exited observer at their location.
[17:58:18]	James Albright entered observer.
[17:58:18]	James Albright exited observer at their location.
[17:58:19]	James Albright entered observer.
[17:58:19]	James Albright exited observer at their location.
[17:58:19]	James Albright entered observer.
[17:58:19]	James Albright exited observer at their location.
[17:58:19]	James Albright entered observer.
[17:58:19]	James Albright exited observer at their location.
[17:58:19]	James Albright entered observer.
[17:58:20]	James Albright exited observer at their location.
[17:58:20]	James Albright entered observer.
[17:58:20]	James Albright exited observer at their location.
[17:58:20]	James Albright entered observer.
[17:58:20]	James Albright exited observer at their location.
[17:58:21]	James Albright entered observer.
[17:58:21]	James Albright exited observer at their location.
[17:58:21]	James Albright entered observer.
[17:58:22]	James Albright exited observer at their location.
[17:58:22]	James Albright entered observer.
[17:58:23]	James Albright exited observer at their location.
[17:58:23]	James Albright entered observer.
[17:58:23]	James Albright exited observer at their location.
[17:58:23]	James Albright entered observer.
[17:58:23]	James Albright exited observer at their location.
[17:58:24]	James Albright entered observer.
[17:58:24]	James Albright exited observer at their location.
[17:58:25]	James Albright entered observer.
[17:58:25]	James Albright exited observer at their location.
[17:58:28]	James Albright entered observer.
[17:58:28]	James Albright exited observer at their location.
[17:58:29]	James Albright entered observer.
[17:58:29]	James Albright exited observer at their location.
[17:58:33]	James Albright entered observer.
[17:58:33]	James Albright exited observer at their location.
[17:58:34]	[OOC] Dustin Rory: I need to talk about this
[17:58:35]	James Albright entered observer.
[17:58:36]	James Albright exited observer at their location.
[17:58:36]	[OOC] Dustin Rory: follow me
[17:58:38]	James Albright has taken 7 damage from worldspawn.
[17:58:38]	James Albright entered observer.
[17:58:39]	James Albright exited observer at their location.
[17:58:39]	James Albright entered observer.
[17:58:39]	James Albright exited observer at their location.
[17:58:39]	James Albright entered observer.
[17:58:39]	James Albright exited observer at their location.
[17:58:40]	James Albright entered observer.
[17:58:40]	James Albright exited observer at their location.
[17:58:41]	James Albright entered observer.
[17:58:41]	James Albright exited observer at their location.
[17:58:43]	James Albright entered observer.
[17:58:43]	James Albright exited observer at their location.
[17:58:45]	James Albright entered observer.
[17:58:45]	James Albright exited observer at their location.
[17:58:46]	James Albright entered observer.
[17:58:46]	James Albright exited observer at their location.
[17:58:47]	James Albright entered observer.
[17:58:48]	James Albright exited observer at their location.
[17:58:48]	James Albright has taken 1 damage from env_fire.
[17:58:49]	James Albright entered observer.
[17:58:49]	James Albright exited observer at their location.
[17:58:49]	James Albright entered observer.
[17:58:50]	James Albright exited observer at their location.
[17:58:50]	James Albright entered observer.
[17:58:50]	James Albright exited observer at their location.
[17:58:51]	James Albright entered observer.
[17:58:51]	James Albright exited observer at their location.
[17:59:25]	James Albright entered observer.
[17:59:26]	James Albright exited observer at their location.
[17:59:27]	James Albright entered observer.
[17:59:27]	[OOC] Dustin Rory: WHERE THE FUCK DID ALL MY SHIT GO ON JOURNEY.
[17:59:28]	James Albright exited observer at their location.
[17:59:29]	James Albright entered observer.
[17:59:30]	James Albright exited observer at their location.
[17:59:30]	James Albright entered observer.
[17:59:38]	James Albright exited observer at their location.
[17:59:38]	James Albright entered observer.
[17:59:40]	James Albright exited observer at their location.
[17:59:42]	James Albright entered observer.
[17:59:43]	James Albright exited observer at their location.
[17:59:43]	[OOC] Dustin Rory: I had like three suitcases worth of gunpowder and I found it all gone
[17:59:43]	James Albright entered observer.
[17:59:44]	James Albright exited observer at their location.
[17:59:45]	James Albright entered observer.
[17:59:45]	James Albright exited observer at their location.
[17:59:46]	James Albright entered observer.
[17:59:46]	James Albright exited observer at their location.
[17:59:46]	James Albright entered observer.
[17:59:55]	James Albright used command '/ToggleRaise'.
[17:59:56]	James Albright exited observer at their location.
[17:59:57]	[OOC] Dustin Rory: he did, but dropped all his shit before hand
[17:59:58]	James Albright entered observer.
[18:00:10]	James Albright exited observer at their location.
[18:00:10]	James Albright entered observer.
[18:00:12]	James Albright exited observer at their location.
[18:00:13]	James Albright entered observer.
[18:00:16]	James Albright exited observer at their location.
[18:00:16]	James Albright entered observer.
[18:00:17]	James Albright exited observer at their location.
[18:00:17]	James Albright entered observer.
[18:00:18]	James Albright exited observer at their location.
[18:00:19]	[OOC] Dustin Rory: Justin or Chief.
[18:00:21]	James Albright entered observer.
[18:00:27]	[OOC] Dustin Rory: But if Justin has it i'm murdering him
[18:00:33]	Dustin Rory opened the 'Smashed Open Crate' #1998 container.
[18:00:34]	James Albright exited observer at their location.
[18:00:35]	James Albright entered observer.
[18:00:35]	Dustin Rory closed the 'Smashed Open Crate' #1998 container.
[18:00:40]	James Albright exited observer at their location.
[18:00:40]	James Albright entered observer.
[18:00:40]	Dustin Rory opened the 'Smashed Open Crate' #1998 container.
[18:00:43]	Dustin Rory closed the 'Smashed Open Crate' #1998 container.
[18:00:48]	[OOC] Dustin Rory: i'll do it with my own hands
[18:00:55]	[OOC] Dustin Rory: Context.
[18:01:12]	[OOC] Dustin Rory: Because Justin has also almost killed plenty of people.
[18:01:16]	[OOC] Dustin Rory: On accident
[18:03:06]	James Albright exited observer at their location.
[18:03:09]	[OOC] Dustin Rory: I wonder how those two mourned Journeys death.
[18:03:32]	[OOC] Dustin Rory: Ethan just wants to clear his history affectively.
[18:03:42]	[OOC] Dustin Rory: So, murder most of the people in his past.
[18:03:47]	James Albright entered observer.
[18:03:48]	James Albright exited observer at their location.
[18:03:59]	James Albright entered observer.
[18:04:00]	James Albright exited observer at their location.
[18:04:01]	James Albright entered observer.
[18:04:01]	James Albright exited observer at their location.
[18:04:02]	James Albright entered observer.
[18:04:02]	[OOC] Dustin Rory: Brb
[18:04:02]	James Albright exited observer at their location.
[18:04:03]	James Albright entered observer.
[18:04:04]	James Albright exited observer at their location.
[18:04:05]	James Albright entered observer.
[18:04:06]	James Albright exited observer at their location.
[18:04:07]	James Albright entered observer.
[18:04:07]	James Albright exited observer at their location.
[18:04:10]	James Albright entered observer.
[18:04:10]	James Albright exited observer at their location.
[18:04:11]	James Albright entered observer.
[18:04:11]	James Albright exited observer at their location.
[18:04:11]	James Albright entered observer.
[18:04:12]	James Albright exited observer at their location.
[18:04:12]	James Albright entered observer.
[18:04:12]	James Albright exited observer at their location.
[18:04:13]	James Albright entered observer.
[18:04:16]	James Albright exited observer at their location.
[18:04:17]	James Albright entered observer.
[18:04:17]	James Albright exited observer at their location.
[18:04:19]	James Albright entered observer.
[18:04:19]	James Albright exited observer at their location.
[18:04:22]	James Albright entered observer.
[18:04:23]	James Albright exited observer at their location.
[18:04:27]	James Albright entered observer.
[18:04:28]	James Albright exited observer at their location.
[18:04:28]	James Albright entered observer.
[18:04:29]	James Albright exited observer at their location.
[18:04:32]	James Albright entered observer.
[18:04:32]	James Albright exited observer at their location.
[18:04:34]	James Albright has taken 11 damage from worldspawn.
[18:04:36]	James Albright used command '/ToggleRaise'.
[18:05:32]	James Albright entered observer.
[18:05:32]	James Albright exited observer at their location.
[18:05:32]	James Albright entered observer.
[18:05:35]	James Albright exited observer at their location.
[18:05:40]	James Albright entered observer.
[18:05:41]	James Albright exited observer at their location.
[18:05:42]	James Albright entered observer.
[18:05:42]	James Albright exited observer at their location.
[18:05:42]	James Albright entered observer.
[18:05:43]	James Albright exited observer at their location.
[18:05:56]	Madeline Wuntch has connected.
[18:06:03]	James Albright entered observer.
[18:06:04]	James Albright exited observer at their location.
[18:06:06]	James Albright entered observer.
[18:06:07]	James Albright exited observer at their location.
[18:06:09]	James Albright entered observer.
[18:06:11]	James Albright exited observer at their location.
[18:06:13]	James Albright entered observer.
[18:06:13]	James Albright exited observer at their location.
[18:06:16]	James Albright entered observer.
[18:06:16]	James Albright exited observer at their location.
[18:06:26]	James Albright has taken 77 damage from worldspawn.
[18:06:26]	worldspawn has killed James Albright.
[18:06:26]	James Albright entered observer.
[18:06:30]	James Albright entered observer.
[18:06:30]	James Albright used command '/ToggleRaise'.
[18:06:32]	James Albright exited observer at their location.
[18:06:35]	James Albright entered observer.
[18:06:37]	James Albright entered observer.
[18:06:40]	James Albright exited observer at their location.
[18:06:50]	James Albright used command '/ToggleRaise'.
[18:06:56]	Mr. Chief has connected.
[18:06:56]	James Albright used command '/ToggleRaise'.
[18:07:17]	James Albright entered observer.
[18:07:18]	Madeline Wuntch loaded the character 'CCA.C14-GRID.i2.36307'
[18:07:18]	James Albright exited observer at their location.
[18:07:18]	James Albright entered observer.
[18:07:22]	James Albright exited observer at their location.
[18:07:23]	James Albright entered observer.
[18:07:23]	James Albright exited observer at their location.
[18:07:23]	James Albright entered observer.
[18:07:24]	James Albright exited observer at their location.
[18:07:24]	James Albright entered observer.
[18:07:25]	James Albright exited observer at their location.
[18:07:25]	James Albright entered observer.
[18:07:26]	James Albright exited observer at their location.
[18:07:33]	James Albright entered observer.
[18:07:36]	[OOC] Dustin Rory: Did Q just call the M4 a M401.
[18:07:37]	James Albright exited observer at their location.
[18:07:38]	James Albright entered observer.
[18:07:47]	[OOC] CCA.C14-GRID.i2.36307: E
[18:07:49]	[OOC] Dustin Rory: Show me it
[18:07:52]	James Albright exited observer at their location.
[18:08:09]	[OOC] CCA.C14-GRID.i2.36307: lightroom can you go on your qrm for a sec
[18:08:12]	[OOC] Dustin Rory: I will allow it
[18:08:14]	[OOC] Dustin Rory: Fine
[18:08:17]	FB|| light ROOM loaded the character 'CCA.C14-QrM.98240'
[18:08:20]	James Albright used command '/ToggleRaise'.
[18:08:22]	[OOC] CCA.C14-GRID.i2.36307: ty
[18:08:24]	James Albright used command '/ToggleRaise'.
[18:08:24]	CCA.C14-QrM.98240 used command '/Radio Unit is 10-8, anybody need anything?'.
[18:08:27]	James Albright used command '/ToggleRaise'.
[18:08:30]	James Albright used command '/ToggleRaise'.
[18:08:36]	James Albright entered observer.
[18:08:38]	James Albright entered observer.
[18:08:41]	James Albright exited observer at their location.
[18:08:43]	James Albright has taken 15 damage from worldspawn.
[18:08:50]	matt saton loaded the character 'Stephen Mosely'
[18:08:51]	Stephen Mosely entered observer.
[18:08:52]	CCA.C14-QrM.98240 used the 'Armory Safe' vendor.
[18:09:00]	CCA.C14-QrM.98240 has gained 5 tokens.
[18:09:00]	CCA.C14-QrM.98240 has gained 5 tokens.
[18:09:05]	CCA.C14-QrM.98240 has gained 0 tokens.
[18:09:05]	CCA.C14-QrM.98240 has gained a '9mm Pistol Magazine' #29867.
[18:09:06]	CCA.C14-QrM.98240 has gained 0 tokens.
[18:09:06]	CCA.C14-QrM.98240 has gained a '9mm Pistol Magazine' #29868.
[18:09:06]	CCA.C14-QrM.98240 has gained 0 tokens.
[18:09:06]	CCA.C14-QrM.98240 has gained a '9mm Pistol Magazine' #29869.
[18:09:07]	Stephen Mosely exited observer at their location.
[18:09:09]	Stephen Mosely entered observer.
[18:09:10]	CCA.C14-QrM.98240 ran 'drop' on item '9mm Pistol Magazine' (#29868)
[18:09:10]	CCA.C14-QrM.98240 has lost a '9mm Pistol Magazine' #29868.
