[11:08:26]	matt saton has connected.
[11:42:13]	Lee Maylor exited observer at their location.
[11:42:20]	Lee Maylor has spawned 'models/gibs/bmpod/sack.mdl'.
[11:42:31]	AXION has connected.
[11:42:43]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:42:54]	Lee Maylor entered observer.
[11:42:56]	Lee Maylor has spawned 'models/gibs/bmpod/sack.mdl'.
[11:42:59]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:43:12]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:43:26]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:43:27]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:43:30]	Lee Maylor exited observer at their location.
[11:43:34]	Lee Maylor entered observer.
[11:43:43]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:43:52]	AXION loaded the character 'CCA.C08-GRID.i4.81530'
[11:43:55]	Lee Maylor exited observer at their location.
[11:43:56]	[OOC] CCA.C08-GRID.i4.81530: Hello there
[11:43:58]	Lee Maylor entered observer.
[11:43:58]	Lee Maylor exited observer at their location.
[11:43:59]	[OOC] Lee Maylor: howdy
[11:43:59]	Lee Maylor entered observer.
[11:44:11]	Lee Maylor exited observer at their location.
[11:44:15]	[OOC] CCA.C08-GRID.i4.81530: About the conscripts
[11:44:24]	Lee Maylor has spawned 'models/gibs/bmpod/sack.mdl'.
[11:44:26]	[OOC] CCA.C08-GRID.i4.81530: Who commands them or Whats their purpose ?
[11:44:36]	CCA.C08-GRID.i4.81530 opened the '' #971 container.
[11:44:41]	CCA.C08-GRID.i4.81530 closed the '' #971 container.
[11:44:51]	CCA.C08-GRID.i4.81530 used command '/Radio 10-8'.
[11:45:00]	[OOC] Lee Maylor: long story short, they're OTA but less skilled, and they're sent out mainly to fight xenobes and help the city when there's threats that aren't anti-civil
[11:45:17]	[OOC] CCA.C08-GRID.i4.81530: oh so why there is a conscript :D ?
[11:45:18]	Lee Maylor entered observer.
[11:45:31]	[OOC] Lee Maylor: they also guard places 
[11:45:32]	Lee Maylor exited observer at their location.
[11:45:44]	[OOC] CCA.C08-GRID.i4.81530: I see
[11:45:58]	[OOC] Lee Maylor: i jokingly call them OTA rejects
[11:45:59]	Lee Maylor entered observer.
[11:46:01]	Lee Maylor exited observer at their location.
[11:46:02]	Lee Maylor entered observer.
[11:46:05]	[OOC] CCA.C08-GRID.i4.81530: ahahaha
[11:46:36]	CCA.C08-GRID.i4.81530 used command '/Radio Setting up the Checkpoint at 10-20 Work desk'.
[11:46:40]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:46:40]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:46:42]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:46:46]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:46:47]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:46:48]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:46:58]	Lee Maylor exited observer at their location.
[11:47:00]	Lee Maylor entered observer.
[11:47:04]	Lee Maylor exited observer at their location.
[11:47:09]	Lee Maylor entered observer.
[11:47:16]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:47:17]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:47:17]	CCA.C08-GRID.i4.81530 has spawned 'models/props_c17/fence01a.mdl'.
[11:47:18]	Lee Maylor has spawned 'models/props_combine/combine_generator01.mdl'.
[11:47:20]	Lee Maylor exited observer at their location.
[11:47:56]	Lee Maylor has spawned 'models/props_combine/combine_door01.mdl'.
[11:47:57]	Lee Maylor entered observer.
[11:47:58]	Lee Maylor exited observer at their location.
[11:48:00]	Lee Maylor has spawned 'models/props_combine/combine_barricade_med01a.mdl'.
[11:48:01]	Lee Maylor has spawned 'models/props_combine/combine_barricade_med01b.mdl'.
[11:48:13]	Lee Maylor entered observer.
[11:48:14]	Lee Maylor exited observer at their location.
[11:48:18]	Lee Maylor entered observer.
[11:48:52]	CCA.C08-GRID.i4.81530 has gained 10 tokens.
[11:49:35]	Lee Maylor exited observer at their location.
[11:49:41]	Lee Maylor entered observer.
[11:49:47]	Lee Maylor exited observer at their location.
[11:49:49]	Lee Maylor entered observer.
[11:49:50]	Lee Maylor exited observer at their location.
[11:50:16]	Lee Maylor has spawned 'models/purmator.mdl'.
[11:51:13]	Lee Maylor entered observer.
[11:51:13]	Lee Maylor exited observer at their location.
[11:51:14]	Lee Maylor entered observer.
[11:51:15]	Lee Maylor exited observer at their location.
[11:51:19]	Lee Maylor entered observer.
[11:51:19]	Lee Maylor exited observer at their location.
[11:51:20]	Lee Maylor entered observer.
[11:51:34]	Lee Maylor exited observer at their location.
[11:51:53]	[OOC] CCA.C08-GRID.i4.81530: so silent
[11:52:06]	[OOC] Lee Maylor: it do be
[11:52:09]	Lee Maylor entered observer.
[11:52:38]	Lee Maylor exited observer at their location.
[11:52:43]	Lee Maylor has spawned a 'Entity [2899][ix_airvent]'.
[11:52:51]	Lee Maylor entered observer.
[11:52:51]	Lee Maylor exited observer at their location.
[11:52:52]	Lee Maylor has spawned a 'Entity [2937][ix_airvent]'.
[11:52:58]	Lee Maylor entered observer.
[11:52:59]	Lee Maylor exited observer at their location.
[11:53:01]	Lee Maylor has spawned a 'Entity [2942][ix_airvent]'.
[11:53:13]	Lee Maylor has spawned a 'Entity [2946][ix_airvent]'.
[11:53:19]	Lee Maylor has spawned a 'Entity [2947][ix_airvent]'.
[11:53:23]	Lee Maylor entered observer.
[11:53:27]	Lee Maylor exited observer at their location.
[11:53:28]	Lee Maylor entered observer.
[11:53:30]	Lee Maylor exited observer at their location.
[11:53:31]	Lee Maylor has spawned a 'Entity [2917][ix_airvent]'.
[11:53:44]	Lee Maylor entered observer.
[11:53:46]	Lee Maylor exited observer at their location.
[11:53:46]	Lee Maylor entered observer.
[11:53:47]	[OOC] CCA.C08-GRID.i4.81530: afk Conscript :D
[11:53:52]	CCA.C08-GRID.i4.81530 has gained 10 tokens.
[11:54:01]	Lee Maylor exited observer at their location.
[11:54:19]	Lee Maylor entered observer.
[11:54:31]	Lee Maylor exited observer at their location.
[11:54:31]	Lee Maylor entered observer.
[11:54:32]	Lee Maylor exited observer at their location.
[11:54:32]	Lee Maylor entered observer.
[11:54:34]	Lee Maylor exited observer at their location.
[11:54:35]	Lee Maylor entered observer.
[11:54:51]	Lee Maylor has spawned a 'NPC [2917][npc_combine_s]'.
[11:54:54]	Lee Maylor exited observer at their location.
[11:54:56]	Lee Maylor entered observer.
[11:54:57]	Lee Maylor has spawned a 'NPC [2917][monster_zombie_scientist]'.
[11:54:59]	Lee Maylor has spawned a 'NPC [2948][monster_zombie_scientist]'.
[11:55:01]	Lee Maylor has spawned a 'NPC [2950][monster_zombie_scientist]'.
[11:55:07]	Lee Maylor has spawned a 'NPC [2951][monster_zombie_scientist]'.
[11:55:29]	[OOC] Lee Maylor: 5 minutes
[11:55:47]	[OOC] PFC Emily Brown: hi
[11:56:06]	[OOC] PFC Emily Brown: p
[11:56:09]	[OOC] Lee Maylor: sup
[11:56:16]	[OOC] Lee Maylor: oh hey nihhut is hopping on
[11:56:32]	[OOC] CCA.C08-GRID.i4.81530: Who is niggut
[11:56:38]	Lee Maylor has spawned a 'NPC [2952][npc_headcrab]'.
[11:56:39]	[OOC] CCA.C08-GRID.i4.81530: Oh fuck I mean Nohhut
[11:56:40]	[OOC] PFC Emily Brown: yooo
[11:56:43]	[OOC] PFC Emily Brown: that was intentional
[11:56:44]	[OOC] CCA.C08-GRID.i4.81530: Nihhut*
[11:56:44]	Lee Maylor has spawned a 'NPC [2952][npc_headcrab]'.
[11:56:52]	Lee Maylor has spawned a 'NPC [2953][npc_headcrab]'.
[11:56:52]	[OOC] CCA.C08-GRID.i4.81530: no sorry
[11:56:53]	Lee Maylor has spawned a 'NPC [2954][npc_headcrab]'.
[11:56:54]	Lee Maylor has spawned a 'NPC [2955][npc_headcrab]'.
[11:57:03]	[OOC] CCA.C08-GRID.i4.81530: Just typing on like 6 channels.
[11:57:12]	[OOC] Lee Maylor: in their defense g is right next to h
[11:57:16]	[OOC] Lee Maylor: genuinely a possible msitake to make
[11:57:25]	[OOC] PFC Emily Brown: still :/
[11:57:25]	[OOC] CCA.C08-GRID.i4.81530: Heavily distracted. Doing server opening tommorow :3
[11:57:34]	[OOC] PFC Emily Brown: alr
[11:58:23]	[OOC] Lee Maylor: me when my nurse practitioner won't prescribe me ambien :(
[11:58:26]	Lee Maylor exited observer at their location.
[11:58:26]	Lee Maylor entered observer.
[11:58:27]	Lee Maylor exited observer at their location.
[11:58:27]	Lee Maylor entered observer.
[11:58:31]	[OOC] CCA.C08-GRID.i4.81530: ?
[11:58:32]	Lee Maylor exited observer at their location.
[11:58:42]	[OOC] Lee Maylor: it's a sleep medication that's jsut
[11:58:43]	[OOC] Lee Maylor: so great
[11:58:45]	Lee Maylor entered observer.
[11:58:46]	Lee Maylor exited observer at their location.
[11:58:49]	[OOC] Lee Maylor: from what i hear
[11:58:52]	CCA.C08-GRID.i4.81530 has gained 10 tokens.
[11:58:54]	Lee Maylor entered observer.
[11:59:32]	Lee Maylor has spawned a 'NPC [388][npc_zombine]'.
[11:59:41]	Lee Maylor exited observer at their location.
[11:59:43]	Lee Maylor has spawned 'models/weapons/w_hopwire.mdl'.
[11:59:45]	Lee Maylor has spawned 'models/weapons/w_oicw.mdl'.
[11:59:46]	Lee Maylor has spawned 'models/roach/ultimate_cremator.mdl'.
[11:59:52]	Lee Maylor has spawned 'models/quakegibs/quakemdl/arm.mdl'.
[11:59:54]	Lee Maylor has spawned 'models/orion_hl2_beta/cremator.mdl'.
[11:59:54]	Lee Maylor entered observer.
[11:59:56]	Lee Maylor has spawned 'models/roach/ultimate_cremator.mdl'.
[12:01:05]	Lee Maylor exited observer at their location.
[12:01:08]	Lee Maylor entered observer.
[12:01:09]	Lee Maylor exited observer at their location.
[12:01:12]	Lee Maylor entered observer.
[12:01:23]	[OOC] Lee Maylor: alright
[12:01:25]	[OOC] Lee Maylor: it is 1:01
[12:01:28]	[OOC] CCA.C08-GRID.i4.81530: so
[12:01:36]	[OOC] CCA.C08-GRID.i4.81530: sooo
[12:02:49]	Lee Maylor exited observer at their location.
[12:02:49]	Lee Maylor entered observer.
[12:02:53]	Lee Maylor used command '/PlySearch'.
[12:02:56]	Lee Maylor has gained a 'Hybrid Radio' #20512.
[12:03:02]	PFC Emily Brown has gained a 'Handheld Radio' #20807.
[12:03:02]	Lee Maylor used command '/CharGiveItem brown handheld radio'.
[12:03:02]	Lee Maylor exited observer at their location.
[12:03:06]	[LOOC] Lee Maylor: freq is 127.8
[12:03:08]	[LOOC] Lee Maylor: channel 1
[12:03:11]	[LOOC] Lee Maylor: please set your radio up
[12:03:11]	Lee Maylor entered observer.
[12:03:28]	matt saton loaded the character 'CCA.C08-GRID.OfC.01993'
[12:03:32]	CCA.C08-GRID.OfC.01993 entered observer.
[12:04:14]	CCA.C08-GRID.OfC.01993 used command '/Radio All units, report status.'.
[12:04:27]	queer (STEAM_0:0:38537787) has disconnected.
[12:04:43]	[OOC] CCA.C08-GRID.OfC.01993: well
[12:04:50]	[OOC] CCA.C08-GRID.OfC.01993: 1 person event
[12:04:52]	[OOC] CCA.C08-GRID.OfC.01993: i promised an event
[12:04:56]	[OOC] CCA.C08-GRID.OfC.01993: i will do an event
[12:04:59]	CCA.C08-GRID.OfC.01993 used command '/CharSetHunger ofc 100'.
[12:05:03]	CCA.C08-GRID.OfC.01993 used command '/CharSetThirst ofc 100'.
[12:05:06]	[OOC] CCA.C08-GRID.OfC.01993: you there grid?
[12:05:11]	CCA.C08-GRID.OfC.01993 used command '/ToggleRaise'.
[12:05:12]	CCA.C08-GRID.OfC.01993 used command '/ToggleRaise'.
[12:05:14]	CCA.C08-GRID.OfC.01993 exited observer at their location.
[12:05:50]	CCA.C08-GRID.OfC.01993 entered observer.
[12:05:53]	[OOC] CCA.C08-GRID.OfC.01993: fug
[12:07:50]	[OOC] CCA.C08-GRID.i4.81530: Yes Iam here, Sorry. Solving so much stuff :'(
[12:07:53]	[OOC] CCA.C08-GRID.OfC.01993: you're good
[12:07:54]	[OOC] CCA.C08-GRID.OfC.01993: let's get started
[12:07:57]	[OOC] CCA.C08-GRID.i4.81530: okay
[12:07:57]	CCA.C08-GRID.OfC.01993 used command '/Radio All units, report status.'.
[12:07:59]	CCA.C08-GRID.OfC.01993 used command '/PlySearch'.
[12:08:08]	CCA.C08-GRID.OfC.01993 used command '/PlySearch'.
[12:08:14]	CCA.C08-GRID.OfC.01993 ran 'Frequency' on item 'Handheld Radio' (#16698)
[12:08:16]	CCA.C08-GRID.OfC.01993 used command '/SetFreq 329.1'.
[12:08:18]	CCA.C08-GRID.OfC.01993 used command '/Radio All units, report status.'.
[12:08:28]	CCA.C08-GRID.OfC.01993 has gained 10 tokens.
[12:08:29]	CCA.C08-GRID.i4.81530 used command '/Radio Current 10-20 Work Desk'.
[12:08:33]	CCA.C08-GRID.i4.81530 used command '/Radio Awaiting orders'.
[12:08:52]	CCA.C08-GRID.i4.81530 has gained 10 tokens.
[12:08:54]	[ME] CCA.C08-GRID.i4.81530: would look at the table
[12:09:21]	[OOC] CCA.C08-GRID.i4.81530: wait what the fuck
[12:09:25]	CCA.C08-GRID.OfC.01993 used command '/Radio Copy that, 10-50.'.
[12:09:25]	[OOC] CCA.C08-GRID.i4.81530: Where is that conscript ?
[12:09:30]	[OOC] CCA.C08-GRID.OfC.01993: disconnected
[12:09:38]	[OOC] CCA.C08-GRID.i4.81530: bruh
