[12:27:46]	matt saton has connected.
[12:41:31]	CCA.C17-QrM.98240 has lost a '9mm Pistol Magazine' #39948.
[12:41:31]	CCA.C17-QrM.98240 has lost a '9mm Pistol Magazine' #39949.
[12:41:31]	CCA.C17-QrM.98240 has lost a '4.6x30 Rounds' #37668.
[12:41:31]	CCA.C17-QrM.98240 has lost a '4.6x30 Rounds' #37667.
[12:41:31]	CCA.C17-QrM.98240 has lost a '9mm Pistol Magazine' #39950.
[12:41:31]	CCA.C17-QrM.98240 has lost a '4.6x30 Rounds' #37665.
[12:41:31]	CCA.C17-QrM.98240 has lost a '9mm Pistol Magazine' #39951.
[12:41:31]	CCA.C17-QrM.98240 has lost a '12-Gauge Shells' #39955.
[12:41:31]	CCA.C17-QrM.98240 has lost a '12-Gauge Shells' #39952.
[12:41:35]	CCA.C17-QrM.98240 used the 'Armory' vendor.
[12:41:38]	[OOC] CCA.C17-GRID.i1.36307: im happy it's a meme
[12:41:40]	CCA.C17-GRID.i1.36307 ran 'take' on item 'Magazine Case' (#35327)
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a 'Magazine Case' #35327.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '12-Gauge Shells' #39953.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '12-Gauge Shells' #39954.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '4.6x30 Rounds' #37666.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '9mm Pistol Magazine' #39948.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '9mm Pistol Magazine' #39949.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '4.6x30 Rounds' #37668.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '4.6x30 Rounds' #37667.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '9mm Pistol Magazine' #39950.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '4.6x30 Rounds' #37665.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '9mm Pistol Magazine' #39951.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '12-Gauge Shells' #39955.
[12:41:40]	CCA.C17-GRID.i1.36307 has gained a '12-Gauge Shells' #39952.
[12:41:41]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:41:41]	CCA.C17-QrM.98240 has gained a 'Combat Knife' #39956.
[12:41:41]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:41:41]	CCA.C17-QrM.98240 has gained a 'Combat Knife' #39957.
[12:41:44]	[OOC] Alfred Langenberg: it got old after the hundredth or so timew
[12:41:46]	CCA.C17-QrM.98240 used the 'Armory' vendor.
[12:41:47]	CCA.C17-GRID.i1.36307 ran 'use' on item '12-Gauge Shells' (#39954)
[12:41:49]	CCA.C17-GRID.i1.36307 ran 'use' on item '12-Gauge Shells' (#39955)
[12:41:50]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:41:50]	CCA.C17-QrM.98240 has gained a 'Zip Tie' #39958.
[12:41:50]	CCA.C17-GRID.i1.36307 ran 'use' on item '12-Gauge Shells' (#39953)
[12:41:50]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:41:50]	CCA.C17-QrM.98240 has gained a 'Zip Tie' #39959.
[12:41:51]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:41:51]	CCA.C17-QrM.98240 has gained a 'Zip Tie' #39960.
[12:41:51]	CCA.C17-GRID.i1.36307 ran 'use' on item '12-Gauge Shells' (#39952)
[12:41:53]	CCA.C17-GRID.i1.36307 ran 'use' on item '9mm Pistol Magazine' (#39948)
[12:41:54]	CCA.C17-GRID.i1.36307 ran 'use' on item '9mm Pistol Magazine' (#39949)
[12:41:55]	CCA.C17-GRID.i1.36307 ran 'use' on item '9mm Pistol Magazine' (#39951)
[12:41:56]	CCA.C17-GRID.i1.36307 ran 'use' on item '9mm Pistol Magazine' (#39950)
[12:41:59]	[OOC] Alfred Langenberg: so for me it lasted about two minutes
[12:42:01]	CCA.C17-GRID.i1.36307 ran 'drop' on item 'Magazine Case' (#35327)
[12:42:01]	CCA.C17-GRID.i1.36307 has lost a 'Magazine Case' #35327.
[12:42:01]	CCA.C17-GRID.i1.36307 has lost a '4.6x30 Rounds' #37667.
[12:42:01]	CCA.C17-GRID.i1.36307 has lost a '4.6x30 Rounds' #37668.
[12:42:01]	CCA.C17-GRID.i1.36307 has lost a '4.6x30 Rounds' #37666.
[12:42:01]	CCA.C17-GRID.i1.36307 has lost a '4.6x30 Rounds' #37665.
[12:42:03]	CCA.C17-QrM.98240 ran 'take' on item 'Magazine Case' (#35327)
[12:42:15]	CCA.C17-QrM.98240 ran 'take' on item 'Magazine Case' (#35327)
[12:42:15]	CCA.C17-QrM.98240 has gained a 'Magazine Case' #35327.
[12:42:15]	CCA.C17-QrM.98240 has gained a '4.6x30 Rounds' #37667.
[12:42:15]	CCA.C17-QrM.98240 has gained a '4.6x30 Rounds' #37668.
[12:42:15]	CCA.C17-QrM.98240 has gained a '4.6x30 Rounds' #37666.
[12:42:15]	CCA.C17-QrM.98240 has gained a '4.6x30 Rounds' #37665.
[12:42:16]	CCA.C17-QrM.98240 used the 'Armory' vendor.
[12:42:34]	[OOC] Morgan Beck: my eyes are in pain
[12:42:38]	[OOC] CCA.C17-GRID.i1.36307: GOOD
[12:42:40]	[OOC] Alfred Langenberg: maybe blink retard
[12:42:48]	[OOC] CCA.C17-GRID.i1.36307: r word bad
[12:42:49]	[OOC] Morgan Beck: it is not blink, but rather just not sleeping
[12:42:59]	[OOC] CCA.C17-GRID.i1.36307: sleep more?
[12:43:01]	[OOC] Alfred Langenberg: blink for several hours at a time
[12:43:01]	[OOC] CCA.C17-QrM.98240: CCA.C17-QrM.98240 says "<:: I fucking hate you. ::>"CCA.C17-GRID.i1.36307 says "<:: So do I. ::>"
[12:43:07]	[OOC] CCA.C17-QrM.98240: I love that interaction
[12:43:08]	Morgan Beck entered observer.
[12:43:08]	Morgan Beck exited observer at their location.
[12:43:11]	[OOC] CCA.C17-GRID.i1.36307: same
[12:43:35]	CCA.C17-QrM.98240 used the 'Armory' vendor.
[12:43:35]	Morgan Beck entered observer.
[12:43:41]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:41]	CCA.C17-QrM.98240 has gained a '9mm Pistol Magazine' #39961.
[12:43:41]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:41]	CCA.C17-QrM.98240 has gained a '9mm Pistol Magazine' #39962.
[12:43:42]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:42]	CCA.C17-QrM.98240 has gained a '9mm Pistol Magazine' #39963.
[12:43:42]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:42]	CCA.C17-QrM.98240 has gained a '9mm Pistol Magazine' #39964.
[12:43:44]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:44]	CCA.C17-QrM.98240 has gained a '12-Gauge Shells' #39965.
[12:43:45]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:45]	CCA.C17-QrM.98240 has gained a '12-Gauge Shells' #39966.
[12:43:45]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:45]	CCA.C17-QrM.98240 has gained a '12-Gauge Shells' #39967.
[12:43:45]	Alfred Langenberg has taken 5 damage from Alfred Langenberg.
[12:43:45]	Alfred Langenberg has gained 10 tokens.
[12:43:46]	CCA.C17-QrM.98240 has gained 0 tokens.
[12:43:46]	CCA.C17-QrM.98240 has gained a '12-Gauge Shells' #39968.
[12:43:50]	Alfred Langenberg ran 'ApplySelf' on item 'Bandage' (#39486)
[12:44:00]	Morgan Beck exited observer at their location.
[12:44:08]	[OOC] CCA.C17-QrM.98240: imagine not being a off-brand OfC due to getting QrM
[12:44:24]	[OOC] CCA.C17-GRID.i1.36307: OfC's are off-brand QrM
[12:44:36]	[LOOC] CCA.C17-GRID.i1.36307: WHERE IS YOUR HAT
[12:44:41]	[LOOC] Alfred Langenberg: i have it on
[12:44:47]	[LOOC] CCA.C17-GRID.i1.36307: negative
[12:44:49]	[LOOC] Alfred Langenberg: now do you see it?
[12:44:52]	[LOOC] CCA.C17-GRID.i1.36307: yes
[12:44:53]	Morgan Beck entered observer.
[12:44:54]	Morgan Beck exited observer at their location.
[12:45:21]	[OOC] Morgan Beck: I am going to shoot myself every day until I am immune to bullet
[12:45:23]	CCA.C17-GRID.i1.36307 has gained 10 tokens.
[12:45:43]	[OOC] Alfred Langenberg: go from .22 up to a 50 cal
[12:45:53]	[ME] Alfred Langenberg: coughs.
[12:45:58]	[OOC] CCA.C17-QrM.98240: yes
[12:46:21]	[OOC] CCA.C17-QrM.98240: Chicken is getting on oh god oh fuck
[12:46:24]	[OOC] Alfred Langenberg: chicken is getting on panic time
[12:46:31]	CCA.C17-QrM.98240 has gained 10 tokens.
[12:46:32]	Morgan Beck has lost 5 tokens.
[12:46:35]	Morgan Beck ran 'Consume' on item 'Breen's Water' (#39969)
[12:47:13]	[OOC] CCA.C17-GRID.i1.36307: i love the fact there's just clothes sitting on display unprotected
[12:47:14]	FB|| light ROOM loaded the character 'CCA.C17-RCT.30405'
[12:47:22]	[OOC] CCA.C17-RCT.30405: I should totally i5.
[12:47:24]	[OOC] Alfred Langenberg: they're for the poor
[12:47:32]	[OOC] CCA.C17-GRID.i1.36307: you should i5
[12:47:42]	[OOC] CCA.C17-GRID.i1.36307: dont you have a union i2
[12:47:59]	[OOC] CCA.C17-RCT.30405: I made this character under Q's permission of course.
[12:48:02]	Alfred Langenberg used the 'General Store Vendor' vendor.
[12:48:05]	Alfred Langenberg has lost 7 tokens.
[12:48:05]	Alfred Langenberg has gained a 'Comfortable Blue Shirt' #39970.
[12:48:05]	[OOC] CCA.C17-RCT.30405: And he said it was fine.
[12:48:07]	[OOC] CCA.C17-GRID.i1.36307: why
[12:48:13]	Alfred Langenberg ran 'Equip' on item 'Comfortable Blue Shirt' (#39970)
[12:48:41]	Alfred Langenberg used the 'General Store Vendor' vendor.
[12:49:13]	FB|| light ROOM loaded the character 'CCA.C17-QrM.98240'
[12:49:14]	[OOC] Ryan Marnett: gamer itme
[12:49:24]	[OOC] CCA.C17-GRID.i1.36307: yay
[12:49:31]	Alfred Langenberg ran 'take' on item 'Green Shirt' (#35653)
[12:49:31]	Alfred Langenberg has gained a 'Green Shirt' #35653.
[12:49:33]	Alfred Langenberg ran 'EquipUn' on item 'Comfortable Blue Shirt' (#39970)
[12:49:34]	Alfred Langenberg ran 'Equip' on item 'Green Shirt' (#35653)
[12:49:41]	Alfred Langenberg ran 'EquipUn' on item 'Green Shirt' (#35653)
[12:49:42]	Alfred Langenberg ran 'drop' on item 'Green Shirt' (#35653)
[12:49:42]	Alfred Langenberg has lost a 'Green Shirt' #35653.
[12:49:59]	Alfred Langenberg ran 'take' on item 'Green Shirt' (#35653)
[12:49:59]	Alfred Langenberg has gained a 'Green Shirt' #35653.
[12:50:01]	Alfred Langenberg ran 'drop' on item 'Green Shirt' (#35653)
[12:50:01]	Alfred Langenberg has lost a 'Green Shirt' #35653.
[12:50:02]	Alfred Langenberg ran 'drop' on item 'Comfortable Blue Shirt' (#39970)
[12:50:02]	Alfred Langenberg has lost a 'Comfortable Blue Shirt' #39970.
[12:50:23]	CCA.C17-GRID.i1.36307 has gained 10 tokens.
[12:51:06]	[OOC] Alfred Langenberg: did you know that
[12:51:10]	[OOC] Ryan Marnett: alrght what's good
[12:51:19]	[OOC] Alfred Langenberg: that that
[12:51:22]	[OOC] CCA.C17-QrM.98240: QrM cool
[12:51:22]	Ryan Marnett used command '/ToggleRaise'.
[12:51:23]	Ryan Marnett exited observer at their location.
[12:51:23]	Ryan Marnett used command '/ToggleRaise'.
[12:51:35]	[OOC] Alfred Langenberg: not as cool as me
[12:52:08]	Ryan Marnett entered observer.
[12:52:13]	Ryan Marnett exited observer at their location.
[12:52:20]	[OOC] Ryan Marnett: alright we rpreparping
[12:52:31]	[OOC] Alfred Langenberg: I love rpreparping
[12:52:50]	FB|| light ROOM loaded the character 'Theban 'Simmons' Revolt'
[12:52:50]	Chicken has connected.
[12:52:55]	[OOC] Alfred Langenberg: oh no
[12:52:57]	[OOC] Theban 'Simmons' Revolt: Oh god oh fuck
[12:53:01]	Morgan Beck entered observer.
[12:53:02]	Morgan Beck exited observer at their location.
[12:53:20]	[OOC] Theban 'Simmons' Revolt: Am I heavily wanted or something?
[12:53:25]	Morgan Beck entered observer.
[12:53:26]	[OOC] Theban 'Simmons' Revolt: Due to what happened yesterday?
[12:53:27]	Morgan Beck exited observer at their location.
[12:53:29]	Chicken loaded the character 'Mattew Renolds'
[12:53:33]	[OOC] Alfred Langenberg: uh sure why not
[12:53:41]	[OOC] Theban 'Simmons' Revolt: day before yesterday excuse me
[12:53:57]	Morgan Beck entered observer.
[12:53:58]	Morgan Beck exited observer at their location.
[12:54:02]	Morgan Beck entered observer.
[12:54:02]	Morgan Beck exited observer at their location.
[12:54:15]	Morgan Beck entered observer.
[12:54:16]	Morgan Beck exited observer at their location.
[12:54:35]	Morgan Beck entered observer.
[12:54:48]	Mattew Renolds ran 'View' on item 'Paper' (#35486)
[12:54:55]	Theban 'Simmons' Revolt ran 'Equip' on item 'Combine Hazmat Worker Suit' (#35445)
[12:54:57]	[OOC] CCA.C17-GRID.i1.36307: i found the best use for pac3
[12:55:09]	[LOOC] CCA.C17-GRID.i1.36307: i dont feel to good
[12:55:12]	Ryan Marnett used command '/DoorSetHidden true'.
[12:55:13]	Ryan Marnett entered observer.
[12:55:14]	Ryan Marnett exited observer at their location.
[12:55:22]	Ryan Marnett entered observer.
[12:55:23]	CCA.C17-GRID.i1.36307 has gained 10 tokens.
[12:55:27]	Theban 'Simmons' Revolt has taken 7 damage from worldspawn.
[12:55:32]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:55:37]	[OOC] Mattew Renolds: imagine only having 1 cp on
[12:55:40]	[LOOC] CCA.C17-GRID.i1.36307: is my normal head back
[12:55:44]	[LOOC] Alfred Langenberg: yes
[12:55:45]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:55:47]	[LOOC] CCA.C17-GRID.i1.36307: cool
[12:55:49]	[OOC] Theban 'Simmons' Revolt: I WOULD HOP ON BUT I'M DOING REBEL THINGS
[12:55:52]	[OOC] Ryan Marnett: imagine not having crabs
[12:55:53]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:56:04]	[OOC] Alfred Langenberg: I have crabs ):
[12:56:05]	Ryan Marnett exited observer at their location.
[12:56:05]	[LOOC] CCA.C17-GRID.i1.36307: dont take it off
[12:56:06]	[OOC] Theban 'Simmons' Revolt: Unlock this please ;-;
[12:56:06]	Ryan Marnett has taken 5 damage from worldspawn.
[12:56:11]	matt saton loaded the character 'Mac Himble'
[12:56:17]	Mac Himble entered observer.
[12:56:26]	[LOOC] CCA.C17-GRID.i1.36307: THE TEETH
[12:56:28]	Mac Himble exited observer at their location.
[12:56:29]	[LOOC] Alfred Langenberg: im considering adding drip
[12:56:32]	Mac Himble entered observer.
[12:56:35]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer003.mdl'.
[12:56:37]	[LOOC] CCA.C17-GRID.i1.36307: d-drip?
[12:56:37]	Mac Himble exited observer at their location.
[12:56:42]	[LOOC] Alfred Langenberg: ((:
[12:56:44]	[Y] Mac Himble: Hey, simmons?
[12:56:46]	[LOOC] CCA.C17-GRID.i1.36307: ;-;
[12:56:47]	Morgan Beck exited observer at their location.
[12:56:54]	Morgan Beck entered observer.
[12:56:57]	Morgan Beck has spawned 'models/props_wasteland/coolingtank02.mdl'.
[12:56:58]	Mattew Renolds ran 'Equip' on item 'Blue and White Coat' (#37000)
[12:57:06]	[OOC] CCA.C17-GRID.i1.36307: evemt start when
[12:57:10]	[OOC] Mac Himble: whne uhhhh
[12:57:12]	[OOC] Mac Himble: propped
[12:57:19]	[OOC] Alfred Langenberg: hey did you guys know that i am wanted for arson
[12:57:22]	[OOC] CCA.C17-GRID.i1.36307: hurry
[12:57:26]	CCA.C17-GRID.i1.36307 used command '/PM himble whore'.
[12:57:54]	CCA.C17-GRID.i1.36307 used command '/PM theban whore'.
[12:58:06]	[OOC] CCA.C17-GRID.i1.36307: wait
[12:58:06]	Mac Himble entered observer.
[12:58:06]	Mac Himble exited observer at their location.
[12:58:07]	Mac Himble entered observer.
[12:58:07]	Mac Himble exited observer at their location.
[12:58:10]	[OOC] CCA.C17-GRID.i1.36307: can i pm myself
[12:58:14]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:17]	[OOC] CCA.C17-GRID.i1.36307: i can!
[12:58:22]	[OOC] CCA.C17-GRID.i1.36307: i can!
[12:58:24]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:25]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:25]	Mac Himble used command '/PM mac test'.
[12:58:25]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:26]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:27]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:28]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:29]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:30]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:31]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:31]	Alfred Langenberg used command '/PM langenberg u suck'.
[12:58:31]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:32]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:33]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:33]	Mac Himble entered observer.
[12:58:34]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:34]	CCA.C17-GRID.i1.36307 used command '/PM i1 whore'.
[12:58:35]	[OOC] Theban 'Simmons' Revolt: fucking walks away when i'm talking lmao.
[12:58:41]	Theban 'Simmons' Revolt opened the '' #2723 container.
[12:58:44]	Theban 'Simmons' Revolt closed the '' #2723 container.
[12:58:45]	Theban 'Simmons' Revolt opened the '' #2722 container.
[12:58:48]	Theban 'Simmons' Revolt closed the '' #2722 container.
[12:58:57]	[OOC] Mac Himble: ffuck sorry
[12:59:00]	Mac Himble exited observer at their location.
[12:59:01]	[OOC] CCA.C17-GRID.i1.36307: one momenyt
[12:59:01]	Mac Himble entered observer.
[12:59:02]	[OOC] Theban 'Simmons' Revolt: It's fine
[12:59:04]	Mac Himble exited observer at their location.
[12:59:06]	Chicken loaded the character 'Le'Kurl'
[12:59:12]	[OOC] Le'Kurl: Q is pulling a city 8
[12:59:13]	[OOC] Le'Kurl: o god
[12:59:14]	[OOC] Le'Kurl: o fuck
[12:59:26]	[OOC] Alfred Langenberg: oh no it's le'kock
[12:59:26]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:59:35]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:59:40]	[LOOC] Theban 'Simmons' Revolt: Meany
[12:59:43]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:59:51]	Morgan Beck has spawned 'models/props_wasteland/laundry_washer001a.mdl'.
[12:59:53]	[LOOC] Mac Himble: /me pulls out pocket manhack
[13:00:09]	Mac Himble entered observer.
[13:00:12]	Mac Himble exited observer at their location.
[13:00:13]	Mac Himble has spawned 'models/cmb-computer-main/cmb-computer-main.mdl'.
[13:00:15]	Theban 'Simmons' Revolt opened the '' #2725 container.
[13:00:29]	Theban 'Simmons' Revolt closed the '' #2725 container.
[13:00:41]	Theban 'Simmons' Revolt opened the '' #2726 container.
[13:00:49]	Theban 'Simmons' Revolt closed the '' #2726 container.
[13:00:54]	Theban 'Simmons' Revolt ran 'drop' on item 'Suitcase' (#35421)
[13:00:54]	Theban 'Simmons' Revolt has lost a 'Suitcase' #35421.
[13:00:54]	Theban 'Simmons' Revolt has lost a 'Hybrid Radio' #30808.
[13:00:54]	Theban 'Simmons' Revolt has lost a 'Blue Pre-War Shirt' #36492.
[13:00:54]	Theban 'Simmons' Revolt has lost a 'Combine Hazmat Worker Suit' #33393.
[13:00:54]	Theban 'Simmons' Revolt has lost a 'Paper' #35485.
[13:00:57]	[OOC] Le'Kurl: when my vort can make bandages but my medical scientest cant smh
[13:01:03]	Theban 'Simmons' Revolt ran 'Equip' on item 'MP7' (#12861)
[13:01:05]	Theban 'Simmons' Revolt ran 'EquipUn' on item '.9mm Pistol' (#30807)
[13:01:06]	Theban 'Simmons' Revolt ran 'Equip' on item 'MP7' (#12861)
[13:01:08]	Theban 'Simmons' Revolt ran 'Equip' on item 'MP7' (#12861)
[13:01:09]	Theban 'Simmons' Revolt ran 'Equip' on item 'MP7' (#12861)
[13:01:11]	Theban 'Simmons' Revolt ran 'EquipUn' on item 'Combat Knife' (#36851)
[13:01:11]	Theban 'Simmons' Revolt ran 'Equip' on item 'MP7' (#12861)
[13:01:14]	[OOC] Mac Himble: need to rank up fabrication
[13:01:14]	Theban 'Simmons' Revolt ran 'EquipUn' on item 'MP7' (#12861)
[13:01:14]	Theban 'Simmons' Revolt ran 'Equip' on item '.9mm Pistol' (#30807)
[13:01:17]	Mac Himble has spawned 'models/props_lab/reciever01a.mdl'.
[13:01:18]	Theban 'Simmons' Revolt ran 'take' on item 'Suitcase' (#35421)
[13:01:18]	Theban 'Simmons' Revolt has gained a 'Suitcase' #35421.
[13:01:18]	Theban 'Simmons' Revolt has gained a 'Hybrid Radio' #30808.
[13:01:18]	Theban 'Simmons' Revolt has gained a 'Blue Pre-War Shirt' #36492.
[13:01:18]	Theban 'Simmons' Revolt has gained a 'Combine Hazmat Worker Suit' #33393.
[13:01:18]	Theban 'Simmons' Revolt has gained a 'Paper' #35485.
[13:01:19]	[OOC] Le'Kurl: Based
[13:01:23]	Mac Himble has spawned 'models/props_lab/reciever_cart.mdl'.
[13:01:25]	Theban 'Simmons' Revolt opened the '' #2725 container.
[13:01:26]	[OOC] Alfred Langenberg: yea workshift please
