[13:00:36]	matt saton has connected.
[15:54:50]	CCA.C14-GRID.i3.69192 used command '/DoorSetHidden true'.
[15:54:59]	[OOC] CCA.C14-GRID.i3.69192: oh, welcome back. i was gonna say your name sounds familiar
[15:55:10]	[OOC] CCA.C14-GRID.i3.69192: yes, aries, i remember
[15:55:13]	[OOC] CCA.C14-GRID.i3.69192: welcome back
[15:55:18]	[Y] CCA.C14-GRID.i3.69192: <:: Relocation coupon. ::>
[15:55:28]	James Icarus ran 'drop' on item 'Suitcase' (#5973)
[15:55:28]	James Icarus has lost a 'Suitcase' #5973.
[15:55:40]	CCA.C14-GRID.i3.69192 ran 'take' on item 'Suitcase' (#5973)
[15:55:40]	CCA.C14-GRID.i3.69192 has gained a 'Suitcase' #5973.
[15:55:50]	CCA.C14-GRID.i3.69192 ran 'drop' on item 'Suitcase' (#5973)
[15:55:50]	CCA.C14-GRID.i3.69192 has lost a 'Suitcase' #5973.
[15:55:56]	James Icarus ran 'take' on item 'Suitcase' (#5973)
[15:55:56]	James Icarus has gained a 'Suitcase' #5973.
[15:55:59]	CCA.C14-GRID.i3.69192 used command '/PlySearch'.
[15:56:14]	[LOOC] CCA.C14-GRID.i3.69192: oh, you bugged, that happens sometimes. i need to pinpoint why, it only happens to some e people
[15:56:21]	[LOOC] James Icarus: no
[15:56:27]	[LOOC] James Icarus: i made this character a long time ago
[15:56:33]	[LOOC] CCA.C14-GRID.i3.69192: that is probably why
[15:56:39]	James Icarus used command '/Apply'.
[15:57:09]	CCA.C14-GRID.i3.69192 entered observer.
[15:57:12]	CCA.C14-GRID.i3.69192 exited observer at their location.
[15:57:44]	CCA.C14-GRID.i3.69192 has gained a 'Citizen ID' #25894.
[15:57:44]	CCA.C14-GRID.i3.69192 used command '/CreateCID James Icarus 91858'.
[15:58:05]	[ME] CCA.C14-GRID.i3.69192: places a new CID, warm off the printer, onto the counter, then slides it towards the citizen.
[15:58:08]	CCA.C14-GRID.i3.69192 ran 'drop' on item 'Citizen ID' (#25894)
[15:58:08]	CCA.C14-GRID.i3.69192 has lost a 'Citizen ID' #25894.
[15:58:23]	James Icarus ran 'take' on item 'Citizen ID' (#25894)
[15:58:23]	James Icarus has gained a 'Citizen ID' #25894.
[15:58:41]	CCA.C14-GRID.i3.69192 opened the '' #1805 container.
[15:58:42]	CCA.C14-GRID.i3.69192 closed the '' #1805 container.
[15:58:43]	CCA.C14-GRID.i3.69192 opened the '' #1804 container.
[15:58:49]	CCA.C14-GRID.i3.69192 closed the '' #1804 container.
[15:58:55]	matt saton loaded the character 'Joseph Kimsler'
[15:58:56]	[OOC] Joseph Kimsler: brb
[15:58:56]	Joseph Kimsler entered observer.
[16:23:58]	nullptr (STEAM_0:1:65734382) has disconnected.
[16:30:06]	Joseph Kimsler exited observer at their location.
[16:30:09]	Joseph Kimsler entered observer.
[16:30:22]	Joseph Kimsler exited observer at their location.
[16:31:56]	Joseph Kimsler entered observer.
[16:34:25]	Joseph Kimsler exited observer at their location.
[16:34:29]	Joseph Kimsler entered observer.
[16:34:30]	Joseph Kimsler exited observer at their location.
[16:34:32]	Joseph Kimsler has taken 39 damage from worldspawn.
[16:34:49]	Joseph Kimsler entered observer.
[16:34:49]	Joseph Kimsler exited observer at their location.
[16:34:52]	Joseph Kimsler has taken 68 damage from worldspawn.
[16:34:52]	Joseph Kimsler entered observer.
[16:34:53]	Joseph Kimsler exited observer at their location.
[16:34:56]	Joseph Kimsler has taken 43 damage from worldspawn.
[16:50:39]	Joseph Kimsler entered observer.
[16:50:40]	Joseph Kimsler exited observer at their location.
[16:53:29]	FB|| light ROOM has connected.
[16:54:03]	Joseph Kimsler entered observer.
[16:54:05]	Joseph Kimsler exited observer at their location.
[16:54:13]	Joseph Kimsler entered observer.
[16:54:18]	Joseph Kimsler exited observer at their location.
[16:54:21]	Joseph Kimsler has taken 61 damage from worldspawn.
[16:54:21]	Joseph Kimsler entered observer.
[16:54:23]	Joseph Kimsler exited observer at their location.
[16:54:23]	FB|| light ROOM loaded the character 'Journey Robertson'
[16:54:32]	Joseph Kimsler has taken 52 damage from worldspawn.
[16:54:32]	Joseph Kimsler entered observer.
[16:54:33]	[OOC] Journey Robertson: Yo
[16:54:37]	[OOC] Joseph Kimsler: suh
[16:54:52]	[OOC] Journey Robertson: It do be gamer night.
[16:55:45]	FB|| light ROOM loaded the character 'CCA.C14-UNION.EpU.72633'
[16:55:58]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit is 10-8, status is green. Updating 10-20 to Outpost storm.'.
[16:56:06]	Joseph Kimsler used command '/Radio test'.
[16:56:57]	CCA.C14-UNION.EpU.72633 used command '/Radio Unit going 10-7'.
[16:57:00]	FB|| light ROOM loaded the character 'CCA.C14-QrM.98240'
[16:57:08]	CCA.C14-QrM.98240 ran 'take' on item 'AR2' (#25831)
[16:57:16]	CCA.C14-QrM.98240 ran 'take' on item 'AR2' (#25831)
[16:57:16]	CCA.C14-QrM.98240 has gained a 'AR2' #25831.
[16:57:17]	CCA.C14-QrM.98240 used the 'Armory Supply' vendor.
[16:57:23]	CCA.C14-QrM.98240 ran 'drop' on item 'AR2' (#25831)
[16:57:23]	CCA.C14-QrM.98240 has lost a 'AR2' #25831.
[16:58:01]	CCA.C14-QrM.98240 used command '/Radio Unit is 10-8, moving to 10-20 trainstation to resupply rations.'.
[16:58:03]	CCA.C14-QrM.98240 ran 'take' on item 'Loyalist Grade Ration' (#18768)
[16:58:03]	CCA.C14-QrM.98240 has gained a 'Loyalist Grade Ration' #18768.
[16:58:07]	CCA.C14-QrM.98240 ran 'take' on item 'Loyalist Grade Ration' (#25707)
[16:58:07]	CCA.C14-QrM.98240 has gained a 'Loyalist Grade Ration' #25707.
[16:58:09]	CCA.C14-QrM.98240 ran 'take' on item 'Standard Grade Ration' (#25716)
[16:58:09]	CCA.C14-QrM.98240 has gained a 'Standard Grade Ration' #25716.
[16:58:11]	CCA.C14-QrM.98240 ran 'take' on item 'Standard Grade Ration' (#25714)
[16:58:11]	CCA.C14-QrM.98240 has gained a 'Standard Grade Ration' #25714.
[16:58:13]	CCA.C14-QrM.98240 ran 'take' on item 'Minimal Grade Ration' (#18752)
[16:58:13]	CCA.C14-QrM.98240 has gained a 'Minimal Grade Ration' #18752.
[16:58:16]	CCA.C14-QrM.98240 ran 'take' on item 'Loyalist Grade Ration' (#18769)
[16:58:16]	CCA.C14-QrM.98240 has gained a 'Loyalist Grade Ration' #18769.
[16:58:17]	CCA.C14-QrM.98240 ran 'take' on item 'Standard Grade Ration' (#22285)
[16:58:17]	CCA.C14-QrM.98240 has gained a 'Standard Grade Ration' #22285.
[16:59:33]	CCA.C14-QrM.98240 opened the 'Minimal Grade/Biotic Rations' #1708 container.
[16:59:37]	CCA.C14-QrM.98240 closed the 'Minimal Grade/Biotic Rations' #1708 container.
[16:59:40]	CCA.C14-QrM.98240 opened the 'Standard Grade Rations' #1707 container.
[16:59:45]	CCA.C14-QrM.98240 closed the 'Standard Grade Rations' #1707 container.
[16:59:48]	CCA.C14-QrM.98240 opened the 'Loyalist Grade Rations' #1791 container.
[16:59:52]	CCA.C14-QrM.98240 closed the 'Loyalist Grade Rations' #1791 container.
[16:59:56]	[OOC] CCA.C14-QrM.98240: brb
[17:02:00]	CCA.C14-QrM.98240 has gained 10 tokens.
[17:02:29]	[OOC] CCA.C14-QrM.98240: Back
[17:02:42]	CCA.C14-QrM.98240 used command '/Radio Rations are supplied, updating 10-20 to Outpost storm.'.
[17:04:08]	CCA.C14-QrM.98240 used the 'Armory Supply' vendor.
[17:04:31]	[OOC] Joseph Kimsler: back
[17:04:44]	[OOC] CCA.C14-QrM.98240: wb
[17:05:42]	[OOC] CCA.C14-QrM.98240: Have you ever heard of a Bump stock before?
[17:06:30]	matt saton created the character 'Ryan Marnett'
[17:06:30]	Ryan Marnett has gained a 'Suitcase' #25895.
[17:06:30]	Ryan Marnett has gained a 'Relocation Coupon' #25896.
[17:06:36]	matt saton loaded the character 'Ryan Marnett'
[17:06:37]	Ryan Marnett entered observer.
[17:06:56]	Ryan Marnett has gained a 'Flashlight' #25897.
[17:06:56]	Ryan Marnett used command '/CharGiveItem ryan flashlight'.
[17:07:00]	CCA.C14-QrM.98240 has gained 10 tokens.
[17:07:26]	Ryan Marnett has spawned a 'NPC [824][monster_pitworm_up]'.
[17:07:32]	Ryan Marnett has spawned a 'NPC [824][monster_pitdrone]'.
[17:07:37]	Ryan Marnett exited observer at their location.
[17:07:38]	Ryan Marnett has taken 8 damage from monster_pitdrone.
[17:07:38]	Ryan Marnett entered observer.
[17:11:58]	[OOC] Ryan Marnett: yes and no
[17:12:00]	CCA.C14-QrM.98240 has gained 10 tokens.
[17:12:07]	[OOC] Ryan Marnett: i know they got bannedf somewhere but i'm unsrue hwat it is tbh
[17:12:07]	Ryan Marnett exited observer at their location.
[17:12:10]	Ryan Marnett has spawned a 'NPC [824][monster_pitdrone]'.
[17:12:10]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:10]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:10]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:11]	Ryan Marnett entered observer.
[17:12:12]	Ryan Marnett exited observer at their location.
[17:12:13]	Ryan Marnett entered observer.
[17:12:15]	Ryan Marnett exited observer at their location.
[17:12:16]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:16]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:16]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:16]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:17]	Ryan Marnett has taken 24 damage from monster_pitdrone.
[17:12:17]	monster_pitdrone has killed Ryan Marnett.
[17:12:51]	Ryan Marnett entered observer.
[17:13:10]	[OOC] CCA.C14-QrM.98240: Sorry i'm back, bump stocks were able to turn semi-auto weapons automatic (Even though they don't call it auto-matic still) so they were allowed even when Fully auto-matic weapons weren't allowed for civvies.
[17:13:17]	Ryan Marnett exited observer at their location.
[17:13:19]	Ryan Marnett entered observer.
[17:13:19]	Ryan Marnett exited observer at their location.
[17:13:20]	[OOC] Ryan Marnett: ah
[17:13:22]	Ryan Marnett entered observer.
[17:13:32]	Ryan Marnett used command '/ToggleRaise'.
[17:13:51]	[OOC] CCA.C14-QrM.98240: And it was funny as fuck for a while. But people finally said "Hey fuck civvies, let's ban bump stocks"
[17:13:58]	[OOC] Ryan Marnett: yeah
[17:14:01]	CCA.C14-QrM.98240 used command '/Radio Unit going 10-7.'.
[17:14:04]	Ryan Marnett exited observer at their location.
[17:14:05]	FB|| light ROOM loaded the character 'Journey Robertson'
[17:14:06]	Ryan Marnett used command '/ToggleRaise'.
[17:14:10]	Ryan Marnett entered observer.
[17:14:13]	[OOC] Ryan Marnett: also i nerfed pit drones
[17:14:25]	Ryan Marnett exited observer at their location.
[17:14:30]	[OOC] Journey Robertson: Took you a map change and multiple events but yes thank you.
[17:14:35]	[OOC] Ryan Marnett: yeah, sorry
[17:14:40]	[OOC] Journey Robertson: np
[17:14:43]	Ryan Marnett used command '/CharGiveFlag journey pet'.
[17:14:51]	[OOC] Journey Robertson: Why do i have these
[17:14:52]	Ryan Marnett used command '/CharTakeFlag journey pet'.
[17:14:54]	[OOC] Ryan Marnett: wrong perosn
[17:14:58]	[OOC] Journey Robertson: Lmao
[17:14:59]	Journey Robertson ran 'take' on item 'Small Cooking Pot' (#7615)
[17:14:59]	Journey Robertson has gained a 'Small Cooking Pot' #7615.
[17:15:03]	Ryan Marnett used command '/CharGiveFlag ryan pet'.
[17:15:36]	Ryan Marnett used command '/CharSetSkin ryan 16'.
[17:15:37]	[OOC] Journey Robertson: Uh....Q come here for a moment
[17:15:39]	Ryan Marnett used command '/CharSetBodygroup ryan torso 4'.
[17:16:01]	Ryan Marnett entered observer.
[17:16:01]	[OOC] Journey Robertson: Is this on purpose?
[17:16:08]	Ryan Marnett exited observer at their location.
[17:16:10]	[OOC] Ryan Marnett: no, wtf
[17:16:10]	Ryan Marnett entered observer.
[17:16:10]	Ryan Marnett exited observer at their location.
[17:16:12]	[OOC] Ryan Marnett: oh fuck
[17:16:14]	[OOC] Ryan Marnett: werid
[17:16:25]	[OOC] Journey Robertson: Fix plez
[17:16:26]	Ryan Marnett has spawned a 'Entity [972][ix_combinelock]'.
[17:16:35]	matt saton loaded the character 'CCA.C14-GRID.i3.69192'
[17:16:36]	CCA.C14-GRID.i3.69192 entered observer.
[17:16:37]	CCA.C14-GRID.i3.69192 exited observer at their location.
[17:16:44]	CCA.C14-GRID.i3.69192 entered observer.
[17:16:45]	CCA.C14-GRID.i3.69192 exited observer at their location.
[17:16:46]	CCA.C14-GRID.i3.69192 entered observer.
[17:16:47]	CCA.C14-GRID.i3.69192 exited observer at their location.
[17:16:52]	matt saton loaded the character 'Ryan Marnett'
[17:16:53]	Ryan Marnett entered observer.
[17:16:59]	Ryan Marnett exited observer at their location.
[17:17:24]	[ME] Ryan Marnett: appears to be limping.
[17:17:59]	Ryan Marnett used command '/CharGiveFlag ryan GAFRIPS'.
[17:18:22]	[ME] Ryan Marnett: looks down at his leg, sees his leg, and repositions it so it looks like he's standing normally.
[17:20:25]	[LOOC] Ryan Marnett: yeah you do
[17:20:32]	[LOOC] Journey Robertson: Fuck you
[17:20:39]	[LOOC] Journey Robertson: jk love you no homo.
[17:21:15]	Ryan Marnett entered observer.
[17:21:29]	Ryan Marnett exited observer at their location.
[17:21:30]	Ryan Marnett entered observer.
[17:21:35]	Ryan Marnett exited observer at their location.
[17:21:39]	[OOC] Journey Robertson: I said JK, you are now legally not allowed to ban me.
[17:21:52]	[OOC] Journey Robertson: Some people probably think thats true.
[17:21:58]	[OOC] Ryan Marnett: i hope ont
[17:22:05]	[OOC] Ryan Marnett: i wonder if hats2chat is compatible wtih helix
[17:22:07]	Ryan Marnett entered observer.
[17:22:11]	[OOC] Journey Robertson: The fuck is that?
[17:22:15]	[OOC] Ryan Marnett: it's a chat plugin
[17:22:19]	[OOC] Ryan Marnett: really good one
[17:22:21]	Ryan Marnett exited observer at their location.
[17:22:26]	[OOC] Ryan Marnett: most commonly used on TTT servers
[17:22:26]	Ryan Marnett entered observer.
[17:22:29]	[OOC] Ryan Marnett: that kind of thing
[17:22:31]	[OOC] Ryan Marnett: non rp
[17:22:34]	[OOC] Journey Robertson: Neat
[17:22:42]	[OOC] Ryan Marnett: it adds chat shit like emotes and text formatting
[17:22:50]	[OOC] Journey Robertson: Check my inventory.
[17:22:52]	[OOC] Ryan Marnett: it's just a chatbox extension
[17:22:54]	Ryan Marnett used command '/Apply'.
[17:22:54]	[OOC] Journey Robertson: It is fucked
[17:22:59]	[LOOC] Ryan Marnett: wrong thing
[17:23:03]	[LOOC] Journey Robertson: Lmao
[17:23:04]	Ryan Marnett used command '/PlySearch'.
[17:23:16]	[OOC] Ryan Marnett: how'd you get the armorsearch and shit
[17:23:19]	[OOC] Ryan Marnett: sory i mean
[17:23:22]	[OOC] Ryan Marnett: cwu armor
[17:23:22]	Ryan Marnett used command '/PlySearch'.
[17:23:42]	[OOC] Journey Robertson: During the Pain event the Outpost Nomad door got shot open.
[17:23:45]	[LOOC] Ryan Marnett: ADN A MAGAZINE
[17:23:52]	[LOOC] Ryan Marnett: alright fine, fair
[17:24:01]	[LOOC] Ryan Marnett: i guess that's alright
[17:24:02]	Ryan Marnett used command '/PlySearch'.
[17:24:03]	Ryan Marnett has gained a 'Suitcase' #25536.
[17:24:03]	Ryan Marnett has gained a 'Blacksmith Tongs' #25800.
[17:24:03]	Ryan Marnett has gained a 'Incomplete Metropolice Mask' #25798.
[17:24:03]	Ryan Marnett has gained a 'Cables' #25539.
[17:24:03]	Ryan Marnett has gained a 'Gunpowder' #25799.
[17:24:03]	Ryan Marnett has gained a 'UU Brand Cigarette Pack' #25537.
[17:24:03]	Ryan Marnett has gained a 'Charred Metal' #25797.
[17:24:03]	Ryan Marnett has gained a 'Reclaimed Metal' #25796.
[17:24:03]	Ryan Marnett has gained a 'Reclaimed Metal' #25795.
[17:24:13]	Ryan Marnett used command '/PlySearch'.
[17:24:15]	Journey Robertson has gained a 'Suitcase' #25536.
[17:24:15]	Journey Robertson has gained a 'Blacksmith Tongs' #25800.
[17:24:15]	Journey Robertson has gained a 'Incomplete Metropolice Mask' #25798.
[17:24:15]	Journey Robertson has gained a 'Cables' #25539.
[17:24:15]	Journey Robertson has gained a 'Gunpowder' #25799.
[17:24:15]	Journey Robertson has gained a 'UU Brand Cigarette Pack' #25537.
[17:24:15]	Journey Robertson has gained a 'Charred Metal' #25797.
[17:24:15]	Journey Robertson has gained a 'Reclaimed Metal' #25796.
[17:24:15]	Journey Robertson has gained a 'Reclaimed Metal' #25795.
[17:24:16]	Ryan Marnett has gained a 'Suitcase' #18664.
[17:24:16]	Ryan Marnett has gained a 'Scrap Glass' #25740.
[17:24:16]	Ryan Marnett has gained a 'Refined Metal' #25790.
[17:24:16]	Ryan Marnett has gained a 'Refined Metal' #25791.
[17:24:16]	Ryan Marnett has gained a 'Refined Metal' #25789.
[17:24:16]	Ryan Marnett has gained a 'Charred Metal' #22241.
[17:24:16]	Ryan Marnett has gained a 'Battered Scrap' #25793.
[17:24:16]	Ryan Marnett has gained a 'Charred Metal' #22244.
[17:24:16]	Ryan Marnett has gained a 'Charred Metal' #22242.
[17:24:19]	Ryan Marnett used command '/PlySearch'.
[17:24:21]	Journey Robertson has gained a 'Suitcase' #18664.
[17:24:21]	Journey Robertson has gained a 'Scrap Glass' #25740.
[17:24:21]	Journey Robertson has gained a 'Refined Metal' #25790.
[17:24:21]	Journey Robertson has gained a 'Refined Metal' #25791.
[17:24:21]	Journey Robertson has gained a 'Refined Metal' #25789.
[17:24:21]	Journey Robertson has gained a 'Charred Metal' #22241.
[17:24:21]	Journey Robertson has gained a 'Battered Scrap' #25793.
[17:24:21]	Journey Robertson has gained a 'Charred Metal' #22244.
[17:24:21]	Journey Robertson has gained a 'Charred Metal' #22242.
[17:24:23]	[OOC] Journey Robertson: It is fucked though. The only reason i got the pistol magazine is because of a "Container" that somebody put down.
[17:24:30]	[OOC] Journey Robertson: brb
[17:24:37]	Ryan Marnett exited observer at their location.
[17:24:39]	Ryan Marnett entered observer.
[17:24:48]	[OOC] Journey Robertson: Back
[17:26:39]	Journey Robertson ran 'drop' on item 'Empty Can' (#22395)
[17:26:39]	Journey Robertson has lost a 'Empty Can' #22395.
[17:26:41]	Journey Robertson ran 'take' on item 'Battered Scrap' (#25874)
[17:26:41]	Journey Robertson has gained a 'Battered Scrap' #25874.
[17:26:45]	Journey Robertson ran 'drop' on item 'Boot' (#22393)
[17:26:45]	Journey Robertson has lost a 'Boot' #22393.
[17:26:46]	Journey Robertson ran 'take' on item 'Battered Scrap' (#25861)
[17:26:46]	Journey Robertson has gained a 'Battered Scrap' #25861.
[17:26:58]	Journey Robertson ran 'drop' on item 'Charred Metal' (#22243)
[17:26:58]	Journey Robertson has lost a 'Charred Metal' #22243.
[17:27:00]	Journey Robertson ran 'take' on item 'Battered Scrap' (#25862)
[17:27:00]	Journey Robertson has gained a 'Battered Scrap' #25862.
[17:27:45]	[OOC] Ryan Marnett: wb
[17:27:56]	[OOC] Journey Robertson: truly
[17:28:22]	Journey Robertson has taken 5 damage from npc_headcrab.
[17:28:37]	[OOC] Journey Robertson: Fucking hate the rocks slow ass anim.
[17:28:38]	matt saton loaded the character 'Evan Miller'
[17:28:39]	Evan Miller entered observer.
[17:28:46]	Evan Miller exited observer at their location.
[17:28:54]	[OOC] Journey Robertson: I know why it has that but still.
[17:28:58]	Evan Miller entered observer.
[17:28:59]	Evan Miller exited observer at their location.
[17:28:59]	Evan Miller entered observer.
[17:29:04]	Evan Miller exited observer at their location.
[17:29:06]	Evan Miller entered observer.
[17:29:08]	Evan Miller exited observer at their location.
[17:29:08]	Journey Robertson ran 'Take' on item 'UU Brand Cigarette Pack' (#19106)
[17:29:10]	Journey Robertson ran 'Eat' on item 'UU Brand Cigarette' (#25898)
[17:31:11]	[ME] Journey Robertson: takes out a broken outdated CCA mask.
[17:31:13]	Journey Robertson ran 'drop' on item 'Incomplete Metropolice Mask' (#25798)
[17:31:13]	Journey Robertson has lost a 'Incomplete Metropolice Mask' #25798.
[17:31:32]	[ME] Evan Miller: gasps.
[17:31:51]	Evan Miller used command '/PlySearch'.
[17:31:59]	[ME] Journey Robertson: Holds out a magazine for a pistol.
[17:32:01]	Journey Robertson ran 'drop' on item '9mm Pistol Magazine' (#25785)
[17:32:01]	Journey Robertson has lost a '9mm Pistol Magazine' #25785.
[17:32:18]	Journey Robertson ran 'drop' on item 'Armor Pant' (#25580)
[17:32:18]	Journey Robertson has lost a 'Armor Pant' #25580.
[17:32:19]	Journey Robertson ran 'drop' on item 'CWU Armor Shirt' (#25579)
[17:32:19]	Journey Robertson has lost a 'CWU Armor Shirt' #25579.
[17:32:24]	[LOOC] Evan Miller: wait
[17:32:26]	[LOOC] Evan Miller: shit no flashlight
[17:32:27]	[LOOC] Evan Miller: hodl on
[17:32:29]	[LOOC] Journey Robertson: Bruh
[17:32:29]	Evan Miller ran 'drop' on item 'Flashlight' (#22286)
[17:32:29]	Evan Miller has lost a 'Flashlight' #22286.
[17:32:36]	[OOC] Journey Robertson: I have so much metal on me.
[17:32:38]	Evan Miller entered observer.
[17:32:39]	Evan Miller exited observer at their location.
[17:32:39]	Evan Miller entered observer.
[17:32:44]	Evan Miller exited observer at their location.
[17:32:46]	[LOOC] Evan Miller: nice
[17:33:13]	[LOOC] Journey Robertson: Pain said it didn't have a filter.
[17:33:39]	[LOOC] Journey Robertson: nor did it have padding. You can ask if it's missing anything else.
[17:33:42]	[LOOC] Evan Miller: damn
[17:33:46]	[LOOC] Evan Miller: so it's just the plastic part
[17:34:10]	[LOOC] Journey Robertson: With the visor yes, which kinda kills me on the inside. Of course i'm still gonna keep it but F.
[17:34:32]	[LOOC] Evan Miller: hell yea*
[17:34:50]	[LOOC] Evan Miller: took me a second to realize i was using the mask
[17:38:19]	[ME] Evan Miller: freezes for a moment, looking at journey.
[17:38:37]	Evan Miller used command '/ToggleRaise'.
[17:38:43]	[ME] Evan Miller: looks like a statue.
[17:38:51]	[ME] Evan Miller: pops back into motion.
[17:39:38]	[ME] Journey Robertson: Simply whispers what Larry said trying to figure out what he means until finally he seems to have a idea.
[17:47:02]	[ME] Evan Miller: 's face turns to an angry one.
[17:47:26]	Evan Miller has spawned 'models/half-life/icky.mdl'.
[17:47:29]	[LOOC] Evan Miller: void t hat
[17:48:42]	[OOC] Evan Miller: fuck, i gotta eat dinner
[17:48:43]	[OOC] Evan Miller: resume later
[17:48:44]	[OOC] Evan Miller: sorry
[17:48:45]	Evan Miller entered observer.
[17:48:45]	[OOC] Journey Robertson: bruh
[17:48:55]	Evan Miller exited observer at their location.
[17:48:59]	[OOC] Journey Robertson: You better not fuck me over like with the Black mesa shit.
[17:49:02]	[OOC] Evan Miller: ?
[17:49:04]	Evan Miller used command '/ToggleRaise'.
[17:49:12]	Evan Miller entered observer.
[17:49:30]	[OOC] Journey Robertson: I mean that one Black Mesa scientist that we never really talked about after the thirty minutes of RP with him.
[17:49:32]	Journey Robertson ran 'take' on item 'Incomplete Metropolice Mask' (#25798)
[17:49:32]	Journey Robertson has gained a 'Incomplete Metropolice Mask' #25798.
[17:49:33]	Journey Robertson ran 'take' on item 'CWU Armor Shirt' (#25579)
[17:49:33]	Journey Robertson has gained a 'CWU Armor Shirt' #25579.
[17:49:34]	Journey Robertson ran 'take' on item 'Armor Pant' (#25580)
[17:49:34]	Journey Robertson has gained a 'Armor Pant' #25580.
[17:49:38]	Journey Robertson ran 'take' on item '9mm Pistol Magazine' (#25785)
[17:49:38]	Journey Robertson has gained a '9mm Pistol Magazine' #25785.
[17:49:45]	[OOC] Journey Robertson: jesus grammar is shit.
[17:50:00]	[OOC] Journey Robertson: brb
[17:56:13]	[OOC] Journey Robertson: back
[18:06:37]	Journey Robertson opened the '' #1896 container.
[18:06:39]	Journey Robertson closed the '' #1896 container.
[18:06:40]	Journey Robertson opened the '' #1897 container.
[18:06:42]	Journey Robertson closed the '' #1897 container.
[18:07:04]	Journey Robertson opened the '' #1777 container.
[18:07:06]	Journey Robertson closed the '' #1777 container.
[18:09:56]	Journey Robertson ran 'View' on item 'Paper' (#18677)
[18:09:58]	Journey Robertson opened the '' #1810 container.
[18:10:06]	Journey Robertson closed the '' #1810 container.
[18:10:43]	Journey Robertson ran 'Take' on item 'UU Brand Cigarette Pack' (#19106)
[18:10:50]	Journey Robertson ran 'Eat' on item 'UU Brand Cigarette' (#25899)
[18:10:52]	Journey Robertson ran 'Take' on item 'UU Brand Cigarette Pack' (#19106)
