[14:11:12]	matt saton has connected.
[14:22:57]	Anne Wayle entered observer.
[14:22:57]	Anne Wayle exited observer at their location.
[14:22:58]	Anne Wayle entered observer.
[14:23:01]	Anne Wayle exited observer at their location.
[14:23:01]	Anne Wayle entered observer.
[14:23:01]	Anne Wayle exited observer at their location.
[14:23:03]	Anne Wayle entered observer.
[14:23:06]	Anne Wayle exited observer at their location.
[14:23:07]	Anne Wayle entered observer.
[14:23:08]	Anne Wayle exited observer at their location.
[14:23:14]	Anne Wayle ran 'drop' on item 'Notepad' (#6455)
[14:23:14]	Anne Wayle has lost a 'Notepad' #6455.
[14:23:15]	Anne Wayle ran 'Edit' on item 'Notepad' (#6455)
[14:23:16]	Anne Wayle entered observer.
[14:23:16]	Anne Wayle exited observer at their location.
[14:23:17]	Anne Wayle entered observer.
[14:23:17]	Anne Wayle exited observer at their location.
[14:23:18]	Anne Wayle entered observer.
[14:23:18]	Anne Wayle exited observer at their location.
[14:23:19]	Anne Wayle entered observer.
[14:23:19]	Anne Wayle exited observer at their location.
[14:23:29]	Anne Wayle entered observer.
[14:23:30]	execution_hurt destroyed a 'Notepad' #6455.
[14:23:31]	Anne Wayle exited observer at their location.
[14:23:42]	Anne Wayle has spawned a 'NPC [2935][npc_combine_s]'.
[14:23:42]	Anne Wayle has taken 3 damage from npc_combine_s.
[14:23:54]	Anne Wayle entered observer.
[14:24:32]	Anne Wayle exited observer at their location.
[14:24:33]	Anne Wayle entered observer.
[14:24:34]	Anne Wayle exited observer at their location.
[14:24:44]	Anne Wayle entered observer.
[14:24:57]	Anne Wayle exited observer at their location.
[14:25:14]	Anne Wayle entered observer.
[14:25:30]	Anne Wayle exited observer at their location.
[14:25:45]	Anne Wayle entered observer.
[14:25:48]	Anne Wayle exited observer at their location.
[14:25:49]	Anne Wayle entered observer.
[14:25:57]	Anne Wayle exited observer at their location.
[14:25:59]	Anne Wayle entered observer.
[14:26:00]	Anne Wayle exited observer at their location.
[14:26:00]	Anne Wayle entered observer.
[14:26:07]	Anne Wayle exited observer at their location.
[14:26:07]	Anne Wayle entered observer.
[14:26:09]	Anne Wayle exited observer at their location.
[14:26:10]	Anne Wayle entered observer.
[14:26:13]	Anne Wayle exited observer at their location.
[14:26:17]	Anne Wayle entered observer.
[14:26:18]	Anne Wayle exited observer at their location.
[14:26:22]	Anne Wayle entered observer.
[14:26:23]	Anne Wayle exited observer at their location.
[14:26:24]	Anne Wayle entered observer.
[14:26:24]	Anne Wayle exited observer at their location.
[14:26:26]	Anne Wayle entered observer.
[14:26:31]	Anne Wayle exited observer at their location.
[14:26:32]	Anne Wayle entered observer.
[14:26:37]	Anne Wayle exited observer at their location.
[14:26:48]	Anne Wayle entered observer.
[14:26:57]	Anne Wayle exited observer at their location.
[14:27:01]	Anne Wayle entered observer.
[14:27:08]	Anne Wayle exited observer at their location.
[14:27:12]	Anne Wayle entered observer.
[14:27:13]	Anne Wayle exited observer at their location.
[14:27:14]	Anne Wayle entered observer.
[14:27:22]	Anne Wayle exited observer at their location.
[14:27:23]	Anne Wayle entered observer.
[14:27:37]	Anne Wayle exited observer at their location.
[14:27:43]	Anne Wayle entered observer.
[14:27:44]	Anne Wayle exited observer at their location.
[14:27:44]	Anne Wayle entered observer.
[14:28:57]	Anne Wayle exited observer at their location.
[14:28:58]	Anne Wayle has spawned a 'NPC [2935][npc_vj_hla_antlion]'.
[14:29:02]	Anne Wayle has taken 13 damage from Antlion.
[14:29:03]	Anne Wayle used command '/ToggleRaise'.
[14:29:10]	Anne Wayle has taken 13 damage from Antlion.
[14:29:13]	Anne Wayle has taken 17 damage from Antlion.
[14:29:17]	Anne Wayle has taken 13 damage from Antlion.
[14:29:22]	Anne Wayle has taken 17 damage from Antlion.
[14:29:23]	Anne Wayle used command '/ToggleRaise'.
[14:29:25]	Anne Wayle has taken 13 damage from Antlion.
[14:29:28]	Anne Wayle has taken 17 damage from Antlion.
[14:29:29]	Anne Wayle has taken 13 damage from Antlion.
[14:29:31]	Anne Wayle has taken 13 damage from Antlion.
[14:29:34]	Anne Wayle used command '/ToggleRaise'.
[14:29:36]	Anne Wayle has taken 17 damage from Antlion.
[14:29:41]	Anne Wayle has spawned a 'NPC [2935][npc_vj_hla_antlion]'.
[14:29:42]	Anne Wayle used command '/ToggleRaise'.
[14:29:45]	Anne Wayle has taken 13 damage from Antlion.
[14:29:48]	Anne Wayle has taken 13 damage from Antlion.
[14:29:51]	Anne Wayle has taken 17 damage from Antlion.
[14:29:55]	Anne Wayle has taken 13 damage from Antlion.
[14:30:03]	Anne Wayle has taken 17 damage from Antlion.
[14:30:09]	Anne Wayle used command '/ToggleRaise'.
[14:30:12]	Anne Wayle has taken 17 damage from Antlion.
[14:30:13]	Anne Wayle has taken 13 damage from Antlion.
[14:30:15]	Anne Wayle has taken 13 damage from Antlion.
[14:30:16]	Anne Wayle has taken 13 damage from Antlion.
[14:30:20]	Anne Wayle entered observer.
[14:30:23]	Anne Wayle exited observer at their location.
[14:30:25]	Anne Wayle entered observer.
[14:30:26]	Anne Wayle exited observer at their location.
[14:30:32]	Anne Wayle entered observer.
[14:30:43]	Anne Wayle exited observer at their location.
[14:30:43]	Anne Wayle entered observer.
[14:30:57]	Anne Wayle used command '/ToggleRaise'.
[14:30:58]	Anne Wayle used command '/ToggleRaise'.
[14:31:00]	Anne Wayle exited observer at their location.
[14:31:01]	Anne Wayle entered observer.
[14:31:36]	Anne Wayle exited observer at their location.
[14:31:40]	Anne Wayle entered observer.
[14:31:48]	Anne Wayle exited observer at their location.
[14:31:54]	Anne Wayle entered observer.
[14:32:28]	Anne Wayle exited observer at their location.
[14:32:29]	Anne Wayle entered observer.
[14:32:30]	Anne Wayle exited observer at their location.
[14:32:33]	Anne Wayle entered observer.
[14:33:19]	Anne Wayle exited observer at their location.
[14:33:19]	Anne Wayle entered observer.
[14:33:20]	Anne Wayle exited observer at their location.
[14:33:36]	Anne Wayle entered observer.
[14:34:49]	Anne Wayle used command '/ToggleRaise'.
[14:34:56]	Anne Wayle used command '/ToggleRaise'.
[14:34:59]	Anne Wayle used command '/ToggleRaise'.
[14:35:11]	Anne Wayle used command '/ToggleRaise'.
[14:35:13]	Anne Wayle exited observer at their location.
[14:35:15]	Anne Wayle has taken 5 damage from prop_ragdoll.
[14:35:17]	Anne Wayle used command '/ToggleRaise'.
[14:35:18]	Anne Wayle entered observer.
[14:35:19]	Anne Wayle exited observer at their location.
[14:35:23]	Anne Wayle used command '/ToggleRaise'.
[14:35:23]	Anne Wayle entered observer.
[14:35:25]	Anne Wayle exited observer at their location.
[14:35:25]	Anne Wayle has taken 5 damage from npc_antlion.
[14:35:29]	Anne Wayle entered observer.
[14:35:33]	Anne Wayle exited observer at their location.
[14:35:35]	Anne Wayle used command '/ToggleRaise'.
[14:35:38]	Anne Wayle entered observer.
[14:35:41]	Anne Wayle exited observer at their location.
[14:35:42]	Anne Wayle entered observer.
[14:35:43]	Anne Wayle exited observer at their location.
[14:35:44]	Anne Wayle has taken 5 damage from npc_antlion.
[14:35:50]	Anne Wayle has taken 5 damage from npc_antlion.
[14:35:54]	Anne Wayle has taken 20 damage from npc_antlionguard.
[14:36:19]	Anne Wayle has taken 10 damage from npc_antlionguard.
[14:36:19]	Anne Wayle has taken 10 damage from npc_antlionguard.
[14:36:24]	Anne Wayle has taken 10 damage from npc_antlionguard.
[14:36:24]	Anne Wayle has taken 10 damage from npc_antlionguard.
[14:36:26]	Anne Wayle entered observer.
[14:36:32]	Anne Wayle exited observer at their location.
[14:36:36]	Anne Wayle entered observer.
[14:36:36]	Anne Wayle exited observer at their location.
[14:36:38]	Anne Wayle entered observer.
[14:36:38]	Anne Wayle exited observer at their location.
[14:36:39]	Anne Wayle entered observer.
[14:36:40]	Anne Wayle exited observer at their location.
[14:36:41]	Anne Wayle entered observer.
[14:36:42]	Anne Wayle exited observer at their location.
[14:36:43]	Anne Wayle entered observer.
[14:36:44]	Anne Wayle exited observer at their location.
[14:36:45]	Anne Wayle entered observer.
[14:36:47]	Anne Wayle exited observer at their location.
[14:36:48]	Anne Wayle entered observer.
[14:36:48]	Anne Wayle exited observer at their location.
[14:36:49]	Anne Wayle has taken 20 damage from npc_antlionguard.
[14:36:52]	Anne Wayle entered observer.
[14:36:58]	Anne Wayle exited observer at their location.
[14:36:59]	Anne Wayle entered observer.
[14:36:59]	Anne Wayle exited observer at their location.
[14:37:00]	Anne Wayle entered observer.
[14:37:01]	Anne Wayle exited observer at their location.
[14:37:03]	Anne Wayle entered observer.
[14:39:42]	Anne Wayle has spawned a 'NPC [1943][npc_vj_hla_antlion]'.
[14:39:43]	Anne Wayle has spawned a 'NPC [3716][npc_vj_hla_antlion]'.
[14:39:47]	Anne Wayle used command '/ToggleRaise'.
[14:39:52]	Anne Wayle used command '/ToggleRaise'.
[14:41:21]	Anne Wayle ran 'take' on item 'Suitcase' (#10211)
[14:41:21]	Anne Wayle has gained a 'Suitcase' #10211.
[14:41:23]	Anne Wayle ran 'drop' on item 'Suitcase' (#10211)
[14:41:23]	Anne Wayle has lost a 'Suitcase' #10211.
[14:44:38]	Anne Wayle exited observer at their location.
[14:49:06]	Anne Wayle entered observer.
[14:49:22]	Anne Wayle exited observer at their location.
[14:49:26]	Anne Wayle entered observer.
[14:49:27]	Anne Wayle exited observer at their location.
[14:49:37]	Anne Wayle entered observer.
[14:49:42]	Anne Wayle exited observer at their location.
[14:49:42]	Anne Wayle entered observer.
[14:49:43]	Anne Wayle exited observer at their location.
[14:49:43]	Anne Wayle entered observer.
[14:49:48]	Anne Wayle exited observer at their location.
[14:49:49]	Anne Wayle entered observer.
[14:50:06]	Anne Wayle exited observer at their location.
[14:50:07]	Anne Wayle entered observer.
[14:50:26]	Anne Wayle exited observer at their location.
[14:50:29]	Anne Wayle entered observer.
[14:50:31]	Anne Wayle exited observer at their location.
[14:50:32]	Anne Wayle entered observer.
[14:50:35]	Anne Wayle exited observer at their location.
[14:50:35]	Anne Wayle entered observer.
[14:50:35]	Anne Wayle exited observer at their location.
[14:50:35]	Anne Wayle entered observer.
[14:50:39]	Anne Wayle exited observer at their location.
[14:50:48]	Anne Wayle entered observer.
[14:50:58]	Anne Wayle exited observer at their location.
[14:50:59]	Anne Wayle entered observer.
[14:51:02]	Anne Wayle exited observer at their location.
[14:51:02]	Anne Wayle entered observer.
[14:51:03]	Anne Wayle exited observer at their location.
[14:51:06]	Anne Wayle entered observer.
[14:51:14]	Anne Wayle exited observer at their location.
[14:52:26]	Anne Wayle entered observer.
[14:53:01]	Anne Wayle exited observer at their location.
[14:53:02]	Anne Wayle entered observer.
[14:53:37]	Anne Wayle exited observer at their location.
[14:53:46]	Anne Wayle entered observer.
[14:53:47]	Anne Wayle exited observer at their location.
[14:53:48]	Anne Wayle entered observer.
[14:53:48]	Anne Wayle exited observer at their location.
[14:53:48]	Anne Wayle entered observer.
[14:53:51]	Anne Wayle exited observer at their location.
[14:53:52]	Anne Wayle entered observer.
[14:54:31]	Anne Wayle exited observer at their location.
[14:54:31]	Anne Wayle entered observer.
[14:55:09]	Anne Wayle has spawned a 'NPC [1943][npc_hunter]'.
[14:55:11]	Anne Wayle exited observer at their location.
[14:55:12]	Anne Wayle entered observer.
[14:55:20]	Anne Wayle has spawned a 'NPC [1943][npc_hunter]'.
[14:55:21]	Anne Wayle exited observer at their location.
[14:55:24]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:24]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:24]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:25]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:25]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:33]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:33]	Anne Wayle used command '/ToggleRaise'.
[14:55:33]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:34]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:36]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:37]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:37]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:37]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:40]	Anne Wayle has spawned 'models/props_junk/wood_crate001a.mdl'.
[14:55:42]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:42]	Anne Wayle has taken 4 damage from npc_hunter.
[14:55:49]	Anne Wayle has taken 6 damage from npc_hunter.
[14:56:02]	Anne Wayle entered observer.
[14:56:02]	Anne Wayle exited observer at their location.
[14:56:07]	Anne Wayle has spawned a 'NPC [1943][npc_ministrider]'.
[14:56:10]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:10]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:10]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:10]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:10]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:11]	Anne Wayle has spawned a 'Entity [3719][pfx8_03]'.
[14:56:16]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:17]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:17]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:17]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:24]	Anne Wayle used command '/ToggleRaise'.
[14:56:27]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:33]	Anne Wayle used command '/ToggleRaise'.
[14:56:33]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:33]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:33]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:33]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:36]	Anne Wayle has taken 15 damage from npc_ministrider.
[14:56:38]	Anne Wayle has spawned 'models/props_lab/blastdoor001b.mdl'.
[14:56:38]	Anne Wayle has taken 50 damage from Anne Wayle.
[14:56:38]	Anne Wayle has taken 10 damage from Anne Wayle.
[14:56:41]	Anne Wayle has spawned 'models/props_junk/sawblade001a.mdl'.
[14:56:41]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:42]	Anne Wayle has spawned 'models/props_lab/blastdoor001b.mdl'.
[14:56:47]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:56:47]	Anne Wayle has spawned 'models/props_c17/oildrum001.mdl'.
[14:56:47]	Anne Wayle has taken 7 damage from npc_ministrider.
[14:57:00]	Anne Wayle has spawned a 'NPC [1943][npc_hunter]'.
[14:57:03]	Anne Wayle has spawned 'models/props_c17/oildrum001.mdl'.
[14:57:04]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:04]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:06]	Anne Wayle has taken 5 damage from npc_hunter.
[14:57:07]	Anne Wayle has spawned 'models/props_c17/oildrum001.mdl'.
[14:57:18]	Anne Wayle has taken 2 damage from npc_hunter.
[14:57:18]	Anne Wayle has taken 2 damage from npc_hunter.
[14:57:18]	Anne Wayle has taken 1 damage from npc_hunter.
[14:57:18]	Anne Wayle has taken 2 damage from npc_hunter.
[14:57:18]	Anne Wayle has taken 2 damage from npc_hunter.
[14:57:18]	Anne Wayle has taken 1 damage from npc_hunter.
[14:57:18]	Anne Wayle has taken 2 damage from npc_hunter.
[14:57:20]	Anne Wayle has spawned 'models/props_c17/oildrum001.mdl'.
[14:57:20]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:21]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:21]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:21]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:23]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:23]	Anne Wayle has taken 1 damage from npc_hunter.
[14:57:32]	Anne Wayle used command '/ToggleRaise'.
[14:57:37]	Anne Wayle has spawned a 'Entity [3720][item_ammo_ar2_altfire]'.
[14:57:42]	Anne Wayle has spawned a 'NPC [3720][npc_hunter]'.
[14:57:45]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:45]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:45]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:45]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:46]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:46]	Anne Wayle has taken 4 damage from npc_hunter.
[14:57:48]	Anne Wayle used command '/adminspawnmenu'.
[14:58:12]	Anne Wayle has spawned "Civil Protection Handbook"
[14:58:14]	Anne Wayle ran 'Read' on item 'Civil Protection Handbook' (#10331)
[14:58:23]	Anne Wayle used command '/adminspawnmenu'.
[14:58:28]	Anne Wayle has spawned "The Telltale Heart"
[14:58:30]	Anne Wayle ran 'Read' on item 'The Telltale Heart' (#10331)
[14:58:46]	Anne Wayle used command '/adminspawnmenu'.
[15:00:09]	Anne Wayle has spawned "Amphibious Consulate Water"
[15:00:17]	Anne Wayle ran 'take' on item 'Amphibious Consulate Water' (#10331)
[15:00:17]	Anne Wayle has gained a 'Amphibious Consulate Water' #10331.
[15:00:20]	Anne Wayle ran 'Drink' on item 'Amphibious Consulate Water' (#10331)
[15:00:24]	Anne Wayle used command '/ToggleRaise'.
[15:00:28]	Anne Wayle used command '/ToggleRaise'.
[15:01:09]	Anne Wayle entered observer.
[15:01:11]	Anne Wayle exited observer at their location.
[15:01:11]	Anne Wayle entered observer.
[15:01:53]	Anne Wayle exited observer at their location.
[15:01:56]	Anne Wayle entered observer.
[15:01:58]	Anne Wayle exited observer at their location.
[15:02:06]	Dyson has connected.
[15:02:12]	Anne Wayle entered observer.
[15:02:21]	matt saton loaded the character 'CCA.C17-GRID.i3.26594'
[15:02:22]	CCA.C17-GRID.i3.26594 entered observer.
[15:02:27]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:04:10]	Dyson (STEAM_0:1:491430450) has disconnected.
[15:04:36]	CCA.C17-GRID.i3.26594 entered observer.
[15:04:42]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:04:42]	CCA.C17-GRID.i3.26594 entered observer.
[15:04:48]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:04:48]	CCA.C17-GRID.i3.26594 entered observer.
[15:04:49]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:04:49]	CCA.C17-GRID.i3.26594 entered observer.
[15:04:50]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:06:22]	CCA.C17-GRID.i3.26594 entered observer.
[15:07:21]	CCA.C17-GRID.i3.26594 has gained 10 tokens.
[15:19:35]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:28:58]	CCA.C17-GRID.i3.26594 entered observer.
[15:29:04]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:29:53]	CCA.C17-GRID.i3.26594 entered observer.
[15:29:54]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:29:55]	CCA.C17-GRID.i3.26594 entered observer.
[15:29:58]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:29:58]	CCA.C17-GRID.i3.26594 entered observer.
[15:29:59]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:00]	CCA.C17-GRID.i3.26594 entered observer.
[15:30:01]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:01]	CCA.C17-GRID.i3.26594 entered observer.
[15:30:02]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:03]	CCA.C17-GRID.i3.26594 entered observer.
[15:30:03]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:05]	CCA.C17-GRID.i3.26594 entered observer.
[15:30:07]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:09]	CCA.C17-GRID.i3.26594 entered observer.
[15:30:11]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:21]	CCA.C17-GRID.i3.26594 entered observer.
[15:30:21]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:30:22]	CCA.C17-GRID.i3.26594 entered observer.
[15:56:29]	Ari has connected.
[15:58:03]	Ari created the character 'Maria North'
[15:58:03]	Maria North has gained a 'Suitcase' #10331.
[15:58:03]	Maria North has gained a 'Relocation Coupon' #10332.
[15:58:03]	Maria North has gained a 'Cyclopic Citizen Suit' #10333.
[15:58:03]	Maria North has gained a 'Citizen Filter' #10334.
[15:58:03]	Ari loaded the character 'Maria North'
[15:58:10]	[OOC] Maria North: hello there
[15:58:25]	Maria North used command '/Content'.
[15:58:47]	Maria North used command '/Discord'.
[15:59:35]	[OOC] CCA.C17-GRID.i3.26594: fuck, sorry, was looking at cosplay stuff
[15:59:36]	[OOC] CCA.C17-GRID.i3.26594: howdy
[15:59:49]	[OOC] Maria North: haha it's ok, howdy
[15:59:52]	CCA.C17-GRID.i3.26594 exited observer at their location.
[15:59:52]	CCA.C17-GRID.i3.26594 entered observer.
[15:59:53]	CCA.C17-GRID.i3.26594 exited observer at their location.
[16:00:02]	[OOC] Maria North: do u support tnb on this server? was just wondering if i could get a model change
[16:00:33]	[OOC] CCA.C17-GRID.i3.26594: we do not, for the sake of content size and model uniformity, sorry
[16:00:53]	[OOC] CCA.C17-GRID.i3.26594: i begrudgingly exclude it
[16:01:11]	[OOC] Maria North: ahh that ok! any others i am able to choose from?
[16:01:23]	[LOOC] Maria North: i see u have a content pack
[16:01:26]	[OOC] CCA.C17-GRID.i3.26594: we've got the standard extended citizens models, so not really unfortunately
[16:01:28]	[LOOC] CCA.C17-GRID.i3.26594: yepyep, /content
[16:01:35]	[LOOC] CCA.C17-GRID.i3.26594: i can give you a sec to install it if you like
[16:01:48]	[LOOC] Maria North: i think i got it :> lemme see what u have
[16:01:52]	CCA.C17-GRID.i3.26594 used command '/Content'.
[16:01:56]	Royal Rouge has connected.
[16:02:03]	Maria North has taken 1 damage from worldspawn.
[16:02:04]	Maria North has taken 1 damage from worldspawn.
[16:02:05]	Maria North has taken 1 damage from worldspawn.
[16:02:05]	Maria North has taken 1 damage from worldspawn.
[16:02:06]	[LOOC] Maria North: i know you dont want models but u can install them without adding them to content pack-
[16:02:06]	Maria North has taken 1 damage from worldspawn.
[16:02:07]	Maria North has taken 1 damage from worldspawn.
[16:02:08]	Maria North has taken 1 damage from worldspawn.
[16:02:08]	[LOOC] Maria North: i....
[16:02:08]	Maria North has taken 1 damage from worldspawn.
[16:02:09]	Maria North has taken 1 damage from worldspawn.
[16:02:10]	Maria North has taken 1 damage from worldspawn.
[16:02:11]	Maria North has taken 1 damage from worldspawn.
[16:02:11]	Maria North has taken 1 damage from worldspawn.
[16:02:12]	Maria North has taken 1 damage from worldspawn.
[16:02:13]	Maria North has taken 1 damage from worldspawn.
[16:02:14]	Maria North has taken 1 damage from worldspawn.
[16:02:14]	[LOOC] Maria North: i am dying
[16:02:15]	[LOOC] CCA.C17-GRID.i3.26594: oh make surfe to put on your suit in your inv
[16:02:15]	Maria North has taken 1 damage from worldspawn.
[16:02:15]	Maria North has taken 1 damage from worldspawn.
[16:02:16]	Maria North has taken 1 damage from worldspawn.
[16:02:17]	Maria North has taken 1 damage from worldspawn.
[16:02:18]	Maria North has taken 1 damage from worldspawn.
[16:02:18]	Maria North has taken 1 damage from worldspawn.
[16:02:19]	Maria North has taken 1 damage from worldspawn.
[16:02:20]	Maria North has taken 1 damage from worldspawn.
[16:02:21]	Maria North has taken 1 damage from worldspawn.
[16:02:21]	Maria North has taken 1 damage from worldspawn.
[16:02:21]	CCA.C17-GRID.i3.26594 has gained 10 tokens.
[16:02:22]	[LOOC] CCA.C17-GRID.i3.26594: and equip your filter
[16:02:22]	Maria North has taken 1 damage from worldspawn.
[16:02:23]	Maria North ran 'Equip' on item 'Cyclopic Citizen Suit' (#10333)
[16:02:23]	Maria North has taken 1 damage from worldspawn.
[16:02:24]	Maria North has taken 1 damage from worldspawn.
[16:02:24]	Maria North has taken 1 damage from worldspawn.
[16:02:25]	Maria North has taken 1 damage from worldspawn.
[16:02:26]	Maria North has taken 1 damage from worldspawn.
[16:02:27]	Maria North has taken 1 damage from worldspawn.
[16:02:27]	Maria North ran 'equip' on item 'Citizen Filter' (#10334)
[16:02:33]	[LOOC] Maria North: i... anyways hahah
[16:02:34]	[LOOC] CCA.C17-GRID.i3.26594: there, you're back at 100
[16:02:35]	[LOOC] CCA.C17-GRID.i3.26594: yepyep
